"Date","Scaled_LS","Binary_LS","BH"
2021-08-24,0.00268627291533011,0.0052756083058352,0.00471875097880833
2021-08-25,-0.00162646996106749,-0.00398308083431656,-0.0048332208921558
2021-08-26,0.0101366873370447,0.0181263424023511,0.0206194664869782
2021-08-27,0.00610404696555616,0.0105910905177555,0.00855143149274048
2021-08-29,0.0367014025933394,0.0425757173196737,0.0425757173196737
2021-08-30,0.00124622034784889,0.00239692078021973,0.00180905588125138
2021-08-31,0.0056667799284251,0.00975531570637127,0.0106056019028571
2021-09-01,0.0110169862901581,0.0159437117678089,0.0154150953480946
2021-09-02,0.00977194549319281,0.0111724749141794,0.0175436459268585
2021-09-03,0.000620369846827618,0.00142755379670342,0.00145273788829877
2021-09-05,0.0471794904712127,0.0573332310277496,0.0573332310277496
2021-09-06,-0.00812148534206348,-0.0129413950372198,-0.0160990152495675
2021-09-07,0.00813984253413515,0.0116075788789888,0.0109851093115927
2021-09-08,-0.00156103594345506,-0.00400124180914485,-0.0028440689404861
2021-09-09,-0.00322723845538389,-0.00374305776028396,-0.0053194034832527
2021-09-10,-0.00250209568796125,0.0033367349272871,0.00289533384125932
2021-09-12,-0.0111395345807035,-0.028378591543742,-0.028378591543742
2021-09-13,-0.00184996641495099,0.00162284547410874,0.00322578451882706
2021-09-14,0.00488687146522452,0.0125682363792669,0.0109289436821121
2021-09-15,-0.000752493183435082,-0.000937743324816228,-0.00793730698097268
2021-09-16,-0.00433887484614397,-0.00822097737804484,-0.0108501159311787
2021-09-17,-0.00537655291528229,-0.0100370284902643,-0.0100416101618154
2021-09-19,-0.0407820095077773,-0.109301092894403,-0.109301092894403
2021-09-20,0.00081497699939646,0.00505059645335019,0.00294035827785952
2021-09-21,0.00205760728124646,0.000556967087878217,0.0185790846912605
2021-09-22,0.00432978735552699,0.00897226273658138,0.0110311363403888
2021-09-23,-0.00217365540511778,-0.0112840671854844,-0.0125411781954057
2021-09-24,-0.00108592430272809,-0.004643534867868,0.00453762366578077
2021-09-26,0.000159851846480399,-0.0054744359297545,-0.0200750793310001
2021-09-27,-0.00291206437859767,-0.00212723867982969,-0.0107823516274998
2021-09-28,0.00151563495540266,0.00046718463047577,-0.000507291175132507
2021-09-29,-0.00218768793861718,-0.0100336139977821,0.00917410403724573
2021-09-30,0.00296531402645923,0.00840363698580616,0.0263747363423235
2021-10-01,0.00664487128036987,0.0108160877213264,0.0151048013013424
2021-10-03,-0.00329279039726205,-0.00168127493609582,-0.00168127493609582
2021-10-04,0.00315695934462741,0.00644517625403653,0.00816352247188732
2021-10-05,-0.00231295197516972,-0.00195649196394333,-0.000244823596173727
2021-10-06,0.00281211545261299,0.00601211581416847,0.0064754351224354
2021-10-07,0.00428946847065222,0.00662405577530587,0.00840385651103438
2021-10-08,0.00025018111622181,-0.00144710980272146,-0.00153038646035142
2021-10-10,0.0151145037160746,0.0272483903089451,0.0272483903089451
2021-10-11,0.000417290918688907,0.000992231581735078,0.00106754870663835
2021-10-12,0.00470393566187168,0.00740142065377512,0.0103514887264665
2021-10-13,0.00730206134638018,0.0112793181017565,0.0126956087978337
2021-10-14,0.0137619227931293,0.020889487035964,0.0202936746609829
2021-10-15,-0.00146199236263338,-0.00194113113810013,-0.00195548257398918
2021-10-17,-0.004789428412048,-0.0100416988585501,-0.0100416988585501
2021-10-18,0.0000954761689186561,0.000375284810173941,0.00287057989194462
2021-10-19,0.00618090825925219,0.0144044924533134,0.0145378257866467
2021-10-20,-0.00807680621731612,-0.007760111654088,-0.007760111654088
2021-10-21,-0.000124148876527714,0.000639395983673382,0.000639395983673382
2021-10-22,0.00544706336286123,0.00779481281202599,0.00779481281202599
2021-10-24,0.023949733881961,0.0372233011845917,0.0372233011845917
2021-10-25,-0.00478519587663369,-0.00725209143498902,-0.00725209143498902
2021-10-26,-0.010334305081263,-0.0151547203421884,-0.0151547203421884
2021-10-27,0.00242477668482794,0.00743497962275409,0.00743497962275409
2021-10-28,0.0030186134587044,0.00427287245233867,0.00427287245233867
2021-10-29,0.000905719933479519,0.00292499393520871,0.00292499393520871
2021-10-31,0.00122883520928056,0.00159788155993153,0.00159788155993153
2021-11-01,0.00493480141718126,0.00638510114015722,0.00638510114015722
2021-11-02,0.0035858649981773,0.00302236241071433,0.00155711504029767
2021-11-03,0.00176152346582887,0.000536081196901872,0.00758793912490748
2021-11-04,-0.00373747086476463,-0.00624056097193691,-0.00568226322404703
2021-11-05,0.00656316069640082,0.0107567039884129,0.0143533402426828
2021-11-07,0.0161593106853258,0.0305521763134398,0.0305521763134398
2021-11-08,-0.00158567606999967,-0.00205449027446243,-0.00178782360779576
2021-11-09,-0.00530730089539515,-0.00910693080207427,-0.00627259651023625
2021-11-10,-0.000458526303186252,0.000154410998498215,0.00204012838188607
2021-11-11,0.000346450862356695,0.00133370237703638,0.00146703571036972
2021-11-12,0.00142221956819847,0.00122333593318958,0.00122333593318958
2021-11-14,-0.00814039777946206,-0.0143194405241527,-0.0143194405241527
2021-11-15,-0.00766495898276835,-0.0148913719576056,-0.0148913719576056
2021-11-16,-0.00173727142912706,-0.00481687169112921,-0.00481687169112921
2021-11-17,-0.00733635858805697,-0.0183729425319889,-0.0174974690522239
2021-11-18,-0.000266062337098363,0.00496482382777178,0.00714204460818982
2021-11-19,0.000198825995775315,0.00359138572732378,0.00400572995394442
2021-11-21,-0.0134114091187158,-0.0470278191896013,-0.0470278191896013
2021-11-22,0.00186781689547074,0.0129458230362991,0.00960510017913638
2021-11-23,-0.00137323307611845,-0.00446645369789886,-0.0034479468385786
2021-11-24,-0.0000114679380755428,0.00558487108159618,0.00598813274629365
2021-11-25,-0.0116950809365615,-0.0375953861319454,-0.0445050769373333
2021-11-26,0.00183932466333854,0.0016476942105703,0.0144302538114197
2021-11-28,0.0039102364586349,0.0202204106998724,0.0208870773665391
2021-11-29,0.00137918818888488,0.00970922642018757,-0.00657386519193047
2021-11-30,-0.000160344333721133,0.00265666711674893,0.00646288041106541
2021-12-01,0.000807598652766497,0.00214255840316142,0.00204173982588614
2021-12-02,-0.00659000289395082,-0.0169103694427174,-0.0131036095590848
2021-12-03,-0.0029448597508382,-0.00327525249845394,-0.00905268065896101
2021-12-05,-0.000123777746750181,0.000789223291322879,0.0163486077256047
2021-12-06,-0.00108584170526015,-0.00443486842353455,0.0121332285393883
2021-12-07,0.00153661098650481,0.00698651784079448,0.00905200802661824
2021-12-08,-0.0017359159942501,-0.00735827383298366,-0.0164606116212592
2021-12-09,0.000304670891595421,-0.00659876628642348,-0.00570203508081748
2021-12-10,-0.00331533470372006,-0.00508404203051753,0.00941162346180669
2021-12-12,0.00434086294205873,0.0278813529086002,-0.0835186743687533
2021-12-13,-0.00218668395777953,-0.0099112456241713,0.00255936056085675
2021-12-14,0.000882080500604325,-0.00047003784403085,0.0038711364134427
2021-12-15,-0.00387710845214186,-0.0127314980806664,0.00977288250632303
2021-12-16,-0.00332702233348615,-0.00714191619622402,-0.0143751257512704
2021-12-17,-0.00221061305226372,-0.00561654279710025,-0.0127102702481578
2021-12-19,-0.00165011644077649,-0.0118781116631099,-0.0101999841131934
2021-12-20,-0.000939264728637569,-0.00180792113156295,0.0170533563640603
2021-12-21,-0.000425285489133048,-0.00111735994973727,0.00547356244223208
2021-12-22,-0.000156235556206552,0.00374478498723635,0.0114204612458686
2021-12-23,0.000628336199302607,0.000425027878533091,-0.000850944542601284
2021-12-24,0.00147571283419591,0.00813192902973611,0.00901022115174333
2021-12-26,-0.00231960753084738,-0.01093619453941,-0.01093619453941
2021-12-27,-0.00330305200756837,-0.0145670516226559,-0.0136990047414009
2021-12-28,-0.000129330575134757,-0.00282351965932804,-0.00846249309323991
2021-12-29,-0.0010492202131883,-0.00278919127524576,0.00238308622432932
2021-12-30,0.000563810360973941,0.000597376190035496,0.000336314918019317
2021-12-31,0.0000262480794394624,-0.00390982330773043,0.0106034701436207
2022-01-02,0.00106663306429582,-0.000383842639346284,-0.0249710251567161
2022-01-03,0.00118962027735796,0.00270164543594532,0.00392602799504878
2022-01-04,0.000134578394966515,0.0112961146354891,-0.0155412771057981
2022-01-05,0.000713335078704771,0.0058161045726342,-0.00891758413564031
2022-01-06,0.0047650168155659,0.0142365412748274,-0.0124843684167783
2022-01-07,0.000740543177516129,-0.000155250784651018,0.00287861582355571
2022-01-09,0.0111319260592078,0.0227178350646765,-0.0227178350646765
2022-01-10,-0.00239798667737861,-0.00240795646001102,0.0133796427614921
2022-01-11,-0.00238114363800797,-0.00460025741838919,0.0176229152389194
2022-01-12,0.00253856736576965,0.00723077593578544,-0.00894173464756056
2022-01-13,-0.000613914497349183,-0.00234328562856097,0.00382200790500606
2022-01-14,0.000527073297932913,-0.000583118946235476,0.00235916846519602
2022-01-16,0.010104534888742,0.040388295204442,-0.040388295204442
2022-01-17,-0.0031933106850579,-0.0048346690182517,-0.000420344684729384
2022-01-18,0.00386166993162877,0.00842189632394717,-0.00218987850053697
2022-01-19,0.00454291244296061,0.0114297042128328,-0.00574425879783183
2022-01-20,0.010833106409825,0.0215450255216701,-0.0343413547534842
2022-01-21,-0.00110479735489317,-0.00514011112414315,-0.0199926608431538
2022-01-23,0.0221712012815886,0.0325005358212335,-0.0325005358212335
2022-01-24,0.000158034774748709,0.0037373905595205,0.00756873426956184
2022-01-25,0.00228912384197514,0.00231205752864951,-0.00387379168834766
2022-01-26,0.00917312313970277,0.0121556317541729,-0.0121556317541729
2022-01-27,-0.00966436067846756,-0.0141965228610975,0.00770681638732974
2022-01-28,-0.0039399357727112,-0.0068321059704879,0.00848261254356449
2022-01-30,-0.022170632661077,-0.0313077741351416,0.0313077741351416
2022-01-31,-0.00611467181862741,-0.0113571961589492,0.0182987862885696
2022-02-01,0.00655241804923797,0.0155311207713493,-0.00285580073212492
2022-02-02,-0.00138464517454837,-0.000705047694521236,-0.0072657192446561
2022-02-03,-0.0106087935905727,-0.0207416938119166,0.0254884691293356
2022-02-04,-0.00342897440800757,-0.0100981373493676,0.000689658426761882
2022-02-06,-0.0034398521340428,-0.0272326113368038,0.0272326113368038
2022-02-07,-0.00196480979941547,-0.00242729795157575,-0.00295857705465775
2022-02-08,0.00149660204811941,0.0081233008099644,0.0126506844000926
2022-02-09,0.00323791783853742,0.00550979823318174,-0.0034469299935859
2022-02-10,-0.000803433202965085,-0.00446483119104417,-0.0207372011100361
2022-02-11,0.00227780319088512,0.00349969286027181,-0.00868201738406845
2022-02-13,-0.0116611996519574,-0.0275707132757326,0.0275707132757326
2022-02-14,-0.00948645630515334,-0.0234917426232479,0.0180415308301969
2022-02-15,0.0023717652072827,0.00445015157625849,-0.0025529886819794
2022-02-16,0.00178817492547924,-0.00150918198183669,-0.0200150119341154
2022-02-17,0.00226875158802066,0.00903837021296206,-0.0109907785375151
2022-02-18,0.0034323529636483,0.0102409094645746,-0.00917898063970474
2022-02-20,0.030469575519093,0.0494514532712249,-0.0494514532712249
2022-02-21,-0.00343707689522433,-0.00393032281683458,0.00800631246308055
2022-02-22,0.00313453390503805,0.00539138420053843,-0.00725127132066678
2022-02-23,0.0000309546613342197,0.00294418613488066,0.0096006454835565
2022-02-24,-0.0156525714525393,-0.0276221443610251,0.00811077636297704
2022-02-25,0.00830570855778134,0.0170030954270993,-0.00173101700102403
2022-02-27,-0.0761779815306976,-0.148277772612871,0.148277772612871
2022-02-28,0.00954341382351514,0.0162773023041735,0.0151568828261589
2022-03-01,0.00401108429163715,0.00141532478550544,0.00847597942891592
2022-03-02,0.00652911406169721,0.0122723911084388,-0.00223600525163228
2022-03-03,0.0113458245835221,0.0202625238229747,-0.00902435986744824
2022-03-04,0.0341565372005358,0.0465257315076206,0.0131353964978934
2022-03-06,0.00755645655843906,0.0166686903735489,-0.0166686903735489
2022-03-07,-0.00457696863283848,-0.00858668278859354,0.00315419839611266
2022-03-08,-0.0259947358887651,-0.0405587574702182,0.00227357582971259
2022-03-09,-0.00140971037335018,0.00544424018229366,-0.0126329834886121
2022-03-10,0.00116121313336483,0.00264486084219138,-0.00247230219992303
2022-03-11,-0.00293641632843704,-0.00415693220527268,-0.012687988550118
2022-03-13,-0.0160669729824666,-0.0371094308816832,0.0371094308816832
2022-03-14,-0.00555641263869585,-0.00942263965282548,-0.00495161800567959
2022-03-15,-0.00732772659661658,-0.0226037421835647,0.016072941093446
2022-03-16,0.00125153290308658,0.00757856768659984,0.0132878592490576
2022-03-17,-0.00137573767754251,-0.00870122459598659,0.00683262469882266
2022-03-18,0.000907282016634011,0.00000152995253044384,-0.00208659239853521
2022-03-20,-0.00101960637175608,0.003443174305744,0.00552296178015303
2022-03-21,-0.000191181336426041,-0.000171481991222648,0.00645202411318821
2022-03-22,0.00171394748540792,0.00597763799280352,0.0133854039250468
2022-03-23,0.000560752262072228,0.00275616525490096,0.0128646113377521
2022-03-24,0.000155972155059624,0.00334137696414819,-0.00193553969062935
2022-03-25,-0.00243124392540453,-0.00473064329250924,0.00786760329240161
2022-03-27,0.000388022660498839,-0.000900014717022168,-0.000233348050355501
2022-03-28,-0.00152112872717288,-0.000437925296516066,0.0000733133382332163
2022-03-29,0.00246927530096772,0.0105502972916078,0.012361143633342
2022-03-30,-0.00374638966938775,-0.00783900276394026,-0.00770566943060693
2022-03-31,0.00383263809151714,0.0122900481955495,0.0122900481955495
2022-04-01,0.00369564448580632,0.0122268643442985,0.0114851292507046
2022-04-03,-0.00842616852689297,-0.0179408137955208,-0.0179408137955208
2022-04-04,-0.00256326406547659,-0.00695275176851361,-0.00714785997971823
2022-04-05,-0.00623028110774738,-0.019925035262063,-0.019709574242562
2022-04-06,-0.000832193261352284,0.00129487499763505,0.00221989698551075
2022-04-07,0.000651262640724564,0.00092326108217841,-0.00376931287844331
2022-04-08,-0.000905998460838961,-0.00214296528768018,-0.0056291034409613
2022-04-10,0.00205283165475093,0.0314401366987516,-0.0793048316317765
2022-04-11,-0.00131520937756605,0.00200418329321661,0.012531210006571
2022-04-12,-0.000541952156029377,-0.00321149162368677,0.0106738196333599
2022-04-13,0.000666258849185972,0.00483322249561821,-0.0100198931683665
2022-04-14,0.00373905361878877,0.00691497134235157,0.0120212746515193
2022-04-15,0.00322391468363102,0.0167545878566403,-0.0167545878566403
2022-04-17,-0.00538862479090255,-0.023401462482922,0.023401462482922
2022-04-18,-0.00737568874105992,-0.0212009708875541,-0.00230277420071032
2022-04-19,-0.00106806789360089,0.00116298237962581,-0.00531068115934408
2022-04-20,0.00052701402165763,0.00501025436219207,-0.00565565327325979
2022-04-21,-0.00122149173611362,-0.00508698589622159,-0.00809147346183641
2022-04-22,-0.00404490227278951,-0.0075176116286051,-0.0184144261823087
2022-04-24,-0.00515197448957035,-0.0248196002304189,0.0248196002304189
2022-04-25,0.00409625601324006,0.0200020562519245,-0.0072863464463006
2022-04-26,-0.00138021177878976,-0.0048041173588645,0.00240239631767427
2022-04-27,-0.00239977239319649,-0.00461256339117058,0.00874651864388808
2022-04-28,0.0035284116984514,0.0117980090241062,-0.0164824155387699
2022-04-29,0.0000845853452219252,-0.000616716338255322,-0.00971061070308731
2022-05-01,0.00246561737930104,0.00390676756378986,-0.00390676756378986
2022-05-02,0.000607014729371255,0.00538037328586477,-0.0112311900275805
2022-05-03,-0.00757626034348309,-0.0165674811809651,0.0239389623220509
2022-05-04,0.00552655087486586,0.0198203868489905,-0.0206069963103096
2022-05-05,0.00334506892231208,0.00973269643662105,-0.00721009231725525
2022-05-06,0.0081241141404708,0.0186420759926816,-0.0298239740570279
2022-05-08,0.0900150480790949,0.131369495486587,-0.131369495486587
2022-05-09,-0.00750051816261894,-0.0086770439296565,0.00319041611278826
2022-05-10,0.0263012529896528,0.0352807449609369,-0.0264633740951642
2022-05-11,0.0171174775622813,0.0231545563872283,-0.024123587146594
2022-05-12,-0.0121800619811273,-0.0117221881897616,0.018009846073143
2022-05-13,-0.0243788528353529,-0.0244136919125991,0.031658993615546
2022-05-15,0.0498938117506681,0.0590085734301138,-0.0590085734301138
2022-05-16,-0.0123810602722633,-0.0167935583038477,0.0165856831336024
2022-05-17,0.0150016141795715,0.0210579534144337,-0.0273981147891734
2022-05-18,-0.00572490774444241,-0.00257152393532413,0.00644680259156144
2022-05-19,0.00268364361400557,-0.000482847142808618,0.00319939082711792
2022-05-20,-0.00947798238182342,-0.0115185730591223,0.0111409446896133
2022-05-22,0.0397581375685921,0.0490337128093562,-0.0490337128093562
2022-05-23,-0.000885413383417229,-0.00131195499913794,-0.00274746781919492
2022-05-24,0.00386173936528039,0.00601313449465523,-0.00821098463990935
2022-05-25,0.00894949391745417,0.00821096348462148,-0.00282925744899182
2022-05-26,0.00428337888179594,-0.000879402173918079,0.00130037564294443
2022-05-27,-0.01230101886924,-0.0140644933143147,0.0180200376591183
2022-05-29,-0.0663243763252095,-0.0739751672597405,0.0739751672597405
2022-05-30,0.00255805210328298,0.000307012269642462,-0.00523486581315184
2022-05-31,0.0118403104588467,0.0162686421648278,-0.0162899870507989
2022-06-01,-0.0024111073408781,-0.00423379343051632,0.0125583899105026
2022-06-02,0.00683626773059629,0.00723974074758345,-0.0130203434456431
2022-06-03,-0.00212100358401988,-0.00247387737782176,0.00350753803201507
2022-06-05,-0.0518264998784143,-0.0609689176310964,0.0609689176310964
2022-06-06,0.00587165478925497,0.00635386457527466,-0.00935624608474757
2022-06-07,0.00414130679249703,0.00757835187284273,-0.00191633538674862
2022-06-08,-0.00265416067844382,-0.00507510999111469,-0.00374970128098903
2022-06-09,0.00921120673447215,0.0156461178145086,-0.0190664004000542
2022-06-10,0.0283016532606322,0.042198772162709,-0.0468771440322409
2022-06-12,0.117115640898312,0.125653658562518,-0.125653658562518
2022-06-13,-0.000385098402829932,0.000795073023143692,-0.00591757881154097
2022-06-14,-0.0200741590464635,-0.0226125855396207,0.0197188808102964
2022-06-15,0.0323351467710597,0.0359300763144142,-0.03553737535208
2022-06-16,-0.00432977802484952,-0.00617690704088492,-0.00627645943373134
2022-06-17,-0.0102068920059111,-0.00889274087306723,0.0108454511676167
2022-06-19,-0.00879948683751355,-0.00926321007092112,0.00926321007092112
2022-06-20,-0.0102550088952392,-0.0129385265936354,0.0138792091709996
2022-06-21,0.0129796233111134,0.0152030232442062,-0.0183976775488891
2022-06-22,-0.0159944612019994,-0.0157689193313739,0.0127640513880979
2022-06-23,-0.0136738283653333,-0.017368313388762,0.0198620720155292
2022-06-24,0.0021261057349529,0.00387203096397982,0.000167443244074465
2022-06-26,0.00848912588626352,0.0113996872886212,-0.0113996872886212
2022-06-27,0.00636440660618491,0.0107577316447514,-0.00807193149514936
2022-06-28,0.0057663352108296,0.00802392243819266,-0.00859893560325951
2022-06-29,0.00458879036192959,0.00678176908035023,-0.0126628302867119
2022-06-30,0.00686319967826535,0.00638274942392139,-0.00291703143575397
2022-07-01,-0.00377253792596671,-0.00588072874982336,0.00808686902905248
2022-07-03,-0.0682803731855322,-0.072280370857353,0.072280370857353
2022-07-04,0.00583110430112366,0.00350569867112498,-0.022524272330155
2022-07-05,-0.00603031112607759,-0.0104609024044395,0.00824318036836672
2022-07-06,-0.0131039498327527,-0.0240462659071132,0.0243656810167134
2022-07-07,0.00104368090312435,0.00228929087306948,0.000179849691245604
2022-07-08,0.00662189073401353,0.0116214573284111,-0.0100154228650928
2022-07-10,0.0441803472960622,0.0638390498450902,-0.0638390498450902
2022-07-11,0.0094492959609972,0.00780288604683195,-0.0202375993735852
2022-07-12,-0.0144710939030468,-0.0160540130258831,0.0147666943471674
2022-07-13,-0.00322287595339921,-0.00251032965624129,0.00176346548047695
2022-07-14,-0.00411828007933441,-0.00840897274184738,0.00942676409460157
2022-07-15,-0.0094849783437662,-0.0154866141600063,0.0198962237536209
2022-07-17,-0.0691940503338677,-0.132801921202723,0.132801921202723
2022-07-18,-0.000758915243545664,-0.00183069948153181,0.00785943724850822
2022-07-19,0.000768035015204821,0.00506926116788687,-0.00151525442373731
2022-07-20,0.000700244156224942,-0.00101389233042547,0.0040637694347299
2022-07-21,0.00150262568278245,0.00513327469101956,-0.0070773281200154
2022-07-22,-0.000201558766914987,-0.00360032133101746,0.0021218536522662
2022-07-24,0.0243891488329425,0.088448598076821,-0.088448598076821
2022-07-25,-0.00197099918985965,-0.00627365504410163,-0.00333622249458402
2022-07-26,-0.0107219736846812,-0.0198411392807611,0.0297394859209257
2022-07-27,-0.00679456287922372,-0.0112643638513532,0.0195025036738914
2022-07-28,0.000460117151134448,0.00498094060218318,0.00707530601836925
2022-07-29,0.00145410439884354,-0.00196269210014628,-0.00444858034842846
2022-07-31,0.00268487112604899,-0.00266160188991197,-0.0182067592625055
2022-08-01,0.00225087215176428,0.00505536558523839,-0.00748558441234514
2022-08-02,0.00160188255731653,0.00786613142299956,-0.00158904175121811
2022-08-03,-0.000162164687483378,0.00157776138463003,0.000779262378750404
2022-08-04,-0.00445932090039076,-0.0123875446388553,0.0119976728074371
2022-08-05,0.0001440347961082,0.000522473745145979,0.00377737561628548
2022-08-07,-0.0109737098322206,-0.0394873730347435,0.0394873730347435
2022-08-08,0.000907924691017806,-0.0000718166084824334,-0.00763039468735986
2022-08-09,-0.00318079729847018,-0.0138340460014661,0.0204466271286787
2022-08-10,0.000774803852580309,0.000466203006543401,0.011076622983999
2022-08-11,0.000307834715471277,0.000391403975029695,0.0102580116998283
2022-08-12,0.00174104564234042,0.00851354143003089,-0.00795719688073467
2022-08-14,0.00110169326691448,0.00557935063441909,-0.0188519839778112
2022-08-15,0.000202558489548705,0.00174243638949476,-0.010999645675589
2022-08-16,0.00189976045196354,0.00379219143164484,-0.0074071224719275
2022-08-17,0.00103840254041539,0.00161237352046197,0.00436358609604656
2022-08-18,0.00239462045713754,-0.000212268661422047,-0.027883199355046
2022-08-19,-0.00653962698921131,-0.00990939106591925,-0.00550360856785336
2022-08-21,0.00878173410447217,0.0109778999680705,-0.0109778999680705
2022-08-22,-0.000811605570351389,-0.00438997927699137,0.00887719349847217
2022-08-23,0.00287483895774177,0.00576707648125309,-0.00141853316213234
2022-08-24,-0.00227283863772012,-0.00260637775295105,0.00656512773299046
2022-08-25,0.00957188538939297,0.0134143515959694,-0.0237415386150096
2022-08-26,-0.0000443641704873854,0.00352704676242222,-0.0044624914076283
2022-08-28,-0.0171136411880027,-0.0238615142453695,0.0238615142453695
2022-08-29,0.00806509439435421,0.0123434552660508,-0.0103524216613244
2022-08-30,0.00058231349925901,0.000522401489157609,-0.00483354454835199
2022-08-31,0.00215855434338772,0.0071848418817228,-0.00736666006354098
2022-09-01,0.00186091607853587,0.00325021112584644,-0.00292308931037719
2022-09-02,-0.00261668553204212,-0.00315304492982725,0.00747981850388963
2022-09-04,-0.000390976453418985,-0.00574706781503335,0.00574706781503335
2022-09-05,0.00748115871903724,0.0126380525061232,-0.0122027637712456
2022-09-06,-0.00530261266821449,-0.00599515957914307,0.0068627735301297
2022-09-07,-0.00325570133926102,-0.00448253627810016,0.00976772260009814
2022-09-08,-0.0116204113157405,-0.0193696331348462,0.0206056845830125
2022-09-09,-0.00347441529354395,-0.0088293522828066,0.0132052702345528
2022-09-11,-0.0144121757409868,-0.0404694048117008,0.0182388017552996
2022-09-12,0.00576102928076542,0.0245092325696463,-0.0276977647040641
