"Date","Scaled_LO","Binary_LO","BH"
2021-07-21,0.00102512101954299,0.00475433707036692,0.0105592938428542
2021-07-22,0.00248563050992694,0.00582144989302729,0.0132884551023939
2021-07-23,0.00148867332166955,0.00450782203633991,0.00747136883977505
2021-07-25,0.000643930887485435,0.00539564083536141,0.0212593927770558
2021-07-26,-0.00148900530167124,0.00299195680714313,0.00218345751429114
2021-07-27,-0.000277779162805773,0.000493754751993714,0.000249099419447663
2021-07-28,0.00322922114906188,0.00656009925296908,0.017111724622445
2021-07-29,0.00171618302106341,0.0073839794980969,0.00730559511477226
2021-07-30,-0.000751368892803791,0.000205221421643883,0.000497879340198426
2021-08-01,-0.0019659858256668,-0.00922444454446636,-0.00922444454446636
2021-08-02,-0.000917735910391621,-0.00226627976363871,-0.00210839516537565
2021-08-03,0.00169049628213692,0.00805335988291437,0.00791840357064929
2021-08-04,0.00299920081315919,0.00865460086647918,0.00765765729960704
2021-08-05,0.00286312508541615,0.00764572668203198,0.0043089581949217
2021-08-06,-0.0000134868275009316,-0.00132598564909198,-0.00655170126140513
2021-08-08,0.000837646828220002,0.00522671691919674,0.00522671691919674
2021-08-09,0.00335024601205646,0.00847099490898366,0.0114974199966485
2021-08-10,-0.0000765493702477751,0.000410692558214583,0.00216075958762375
2021-08-11,-0.00114696367837064,-0.00173311714534402,-0.00285955610278631
2021-08-12,0.0102034341984258,0.0180259495381655,0.020847980005797
2021-08-13,0.00514687447300352,0.00858914289513163,0.00935814718729319
2021-08-15,0.0159070840105401,0.0282536302238043,0.0282536302238043
2021-08-16,-0.00222395371337778,-0.00560960665282382,-0.00629396385305342
2021-08-17,0.00400273507134684,0.00453036366268291,0.00111724446628014
2021-08-18,0.000759036441524808,0.00230270499501943,-0.00160526089924538
2021-08-19,0.0100347820375685,0.017614777888882,0.0173652656318375
2021-08-20,-0.0040422497368934,-0.00546590873932558,0.0022208936994219
2021-08-22,0.0144090085840858,0.0208081935999522,0.0208081935999522
2021-08-23,-0.00530253406335572,-0.00519908930833,-0.00179997368993644
2021-08-24,0.0026042304539783,0.0049305129756551,0.00471875097880833
2021-08-25,-0.00189607521549259,-0.00454148419656952,-0.0048332208921558
2021-08-26,0.0105904789807071,0.0193729044446646,0.0206194664869782
2021-08-27,0.00587334086972621,0.00957126100524799,0.00855143149274048
2021-08-29,0.0367014025933394,0.0425757173196737,0.0425757173196737
2021-08-30,0.00113869717080758,0.00210298833073555,0.00180905588125138
2021-08-31,0.00588189213007776,0.0101804588046142,0.0106056019028571
2021-09-01,0.0107606134716285,0.0156127368912851,0.0154150953480946
2021-09-02,0.0108590544478796,0.014358060420519,0.0175436459268585
2021-09-03,0.000627288600390483,0.00137347917583443,0.00145273788829877
2021-09-05,0.0471794904712127,0.0573332310277496,0.0573332310277496
2021-09-06,-0.00828995369585625,-0.0145202051433936,-0.0160990152495675
2021-09-07,0.00807854800333679,0.0112963440952907,0.0109851093115927
2021-09-08,-0.00157483458689277,-0.00348932204148214,-0.0028440689404861
2021-09-09,-0.00345336232188556,-0.004597897288435,-0.0053194034832527
2021-09-10,-0.00259562510985261,0.00311603438427321,0.00289533384125932
2021-09-12,-0.0111395345807035,-0.028378591543742,-0.028378591543742
2021-09-13,-0.00159433540964324,0.0024243149964679,0.00322578451882706
2021-09-14,0.00469028954919992,0.0117485900306895,0.0109289436821121
2021-09-15,-0.00197204370424139,-0.00443752515289445,-0.00793730698097268
2021-09-16,-0.00512640789277384,-0.00953554665461178,-0.0108501159311787
2021-09-17,-0.00547530440858739,-0.0100393193260398,-0.0100416101618154
2021-09-19,-0.0407820095077773,-0.109301092894403,-0.109301092894403
2021-09-20,0.00177005912263702,0.00379547736560485,0.00294035827785952
2021-09-21,0.00367805756288577,0.00943469255623604,0.0185790846912605
2021-09-22,0.00401586043610294,0.00980169953848507,0.0110311363403888
2021-09-23,-0.00280707883496507,-0.0119792893571117,-0.0125411781954057
2021-09-24,-0.000392017918467117,-0.000252955601043614,0.00453762366578077
2021-09-26,-0.000365053862347059,-0.0131080909637106,-0.0200750793310001
2021-09-27,-0.00340017829981439,-0.00652146182033142,-0.0107823516274998
2021-09-28,0.000190141825531058,-0.0000200532723283686,-0.000507291175132507
2021-09-29,0.000491488310083311,-0.000429754980268175,0.00917410403724573
2021-09-30,0.00392647070242064,0.0171891866640648,0.0263747363423235
2021-10-01,0.00712467211153168,0.012827111178001,0.0151048013013424
2021-10-03,-0.00329279039726205,-0.00168127493609582,-0.00168127493609582
2021-10-04,0.00323536420815464,0.00717101602962859,0.00816352247188732
2021-10-05,-0.00227764991926157,-0.00110065778005853,-0.000244823596173727
2021-10-06,0.00291582335865747,0.00617710880163527,0.0064754351224354
2021-10-07,0.00453267499566806,0.00751395614317013,0.00840385651103438
2021-10-08,0.000232878410237995,-0.00148874813153644,-0.00153038646035142
2021-10-10,0.0151145037160746,0.0272483903089451,0.0272483903089451
2021-10-11,0.000373986002744459,0.00102989014418671,0.00106754870663835
2021-10-12,0.00511423171974927,0.00880978802345413,0.0103514887264665
2021-10-13,0.00740522196906478,0.0119874634497951,0.0126956087978337
2021-10-14,0.0137517825671635,0.0205915808484734,0.0202936746609829
2021-10-15,-0.0014622259858708,-0.00194830685604465,-0.00195548257398918
2021-10-17,-0.004789428412048,-0.0100416988585501,-0.0100416988585501
2021-10-18,0.000145916502296249,0.00162293235105928,0.00287057989194462
2021-10-19,0.00618090825925219,0.0144044924533134,0.0145378257866467
2021-10-20,-0.00807680621731612,-0.007760111654088,-0.007760111654088
2021-10-21,-0.000124148876527714,0.000639395983673382,0.000639395983673382
2021-10-22,0.00544706336286123,0.00779481281202599,0.00779481281202599
2021-10-24,0.023949733881961,0.0372233011845917,0.0372233011845917
2021-10-25,-0.00478519587663369,-0.00725209143498902,-0.00725209143498902
2021-10-26,-0.010334305081263,-0.0151547203421884,-0.0151547203421884
2021-10-27,0.00242477668482794,0.00743497962275409,0.00743497962275409
2021-10-28,0.0030186134587044,0.00427287245233867,0.00427287245233867
2021-10-29,0.000905719933479519,0.00292499393520871,0.00292499393520871
2021-10-31,0.00122883520928056,0.00159788155993153,0.00159788155993153
2021-11-01,0.00493480141718126,0.00638510114015722,0.00638510114015722
2021-11-02,0.00346589294469202,0.00222307205883933,0.00155711504029767
2021-11-03,0.00244918868490575,0.00392867682757134,0.00758793912490748
2021-11-04,-0.00369815758119835,-0.00596141209799197,-0.00568226322404703
2021-11-05,0.00668017765613432,0.0124641130246388,0.0143533402426828
2021-11-07,0.0161593106853258,0.0305521763134398,0.0305521763134398
2021-11-08,-0.00158567606999967,-0.00205449027446243,-0.00178782360779576
2021-11-09,-0.0053040298894976,-0.00775643032282192,-0.00627259651023625
2021-11-10,-0.000410768683616284,0.000963936356858808,0.00204012838188607
2021-11-11,0.000346450862356695,0.00133370237703638,0.00146703571036972
2021-11-12,0.00142221956819847,0.00122333593318958,0.00122333593318958
2021-11-14,-0.00814039777946206,-0.0143194405241527,-0.0143194405241527
2021-11-15,-0.00766495898276835,-0.0148913719576056,-0.0148913719576056
2021-11-16,-0.00173727142912706,-0.00481687169112921,-0.00481687169112921
2021-11-17,-0.00728595710884636,-0.0180018724587731,-0.0174974690522239
2021-11-18,-0.000106401220652512,0.0060534342179808,0.00714204460818982
2021-11-19,0.000202412765239334,0.0037985578406341,0.00400572995394442
2021-11-21,-0.0134114091187158,-0.0470278191896013,-0.0470278191896013
2021-11-22,0.00175923803760778,0.0110754616077178,0.00960510017913638
2021-11-23,-0.00129830165586725,-0.0040238669349054,-0.0034479468385786
2021-11-24,0.000114075381480098,0.00578650191394491,0.00598813274629365
2021-11-25,-0.0121342381011082,-0.0410502315346393,-0.0445050769373333
2021-11-26,0.00209806633962073,0.00777230734432833,0.0144302538114197
2021-11-28,0.0039102364586349,0.0202204106998724,0.0208870773665391
2021-11-29,-0.000457653810150423,0.00156768061412855,-0.00657386519193047
2021-11-30,0.000404126884878406,0.0044931070972405,0.00646288041106541
2021-12-01,0.000435419688948944,0.00209214911452378,0.00204173982588614
2021-12-02,-0.00559559432232082,-0.0150736561675678,-0.0131036095590848
2021-12-03,-0.00219815966886887,-0.00623063324537414,-0.00905268065896101
2021-12-05,0.0017991363333995,0.0085689155084638,0.0163486077256047
2021-12-06,0.00128569098439471,0.00378251339126021,0.0121332285393883
2021-12-07,0.00153072086768651,0.00788592960037303,0.00905200802661824
2021-12-08,-0.00315186939210896,-0.0121094427271215,-0.0164606116212592
2021-12-09,0.00039204768076795,-0.00621706735028715,-0.00570203508081748
2021-12-10,-0.00107296022950819,0.00209712404897791,0.00941162346180669
2021-12-12,-0.00320844568470189,-0.0278186607300765,-0.0835186743687533
2021-12-13,-0.00109136880765465,-0.00387594253165728,0.00255936056085675
2021-12-14,0.000944381001545324,0.00156721595137259,0.0038711364134427
2021-12-15,-0.00200411348095169,-0.00154597445383836,0.00977288250632303
2021-12-16,-0.00393357978512608,-0.0111585209737472,-0.0143751257512704
2021-12-17,-0.00265445375261416,-0.00923007318929569,-0.0127102702481578
2021-12-19,-0.00137769567370244,-0.0110390478881517,-0.0101999841131934
2021-12-20,0.00091778857108817,0.00742271761624865,0.0170533563640603
2021-12-21,0.000295145304306138,0.00204476791291407,0.00547356244223208
2021-12-22,0.000479927151389879,0.00738262311655247,0.0114204612458686
2021-12-23,0.000386895550872077,-0.00034629166536743,-0.000850944542601284
2021-12-24,0.00165181799982323,0.00849415201381665,0.00901022115174333
2021-12-26,-0.00231960753084738,-0.01093619453941,-0.01093619453941
2021-12-27,-0.00316969818969099,-0.0141330281820284,-0.0136990047414009
2021-12-28,-0.000627030171243611,-0.00570967304295064,-0.00846249309323991
2021-12-29,-0.000508538799085672,-0.000269719192124884,0.00238308622432932
2021-12-30,0.000518824207638699,0.000466845554027406,0.000336314918019317
2021-12-31,0.00121068032253888,0.00328015675127849,0.0106034701436207
2022-01-02,-0.00115970180806088,-0.0130107672313645,-0.0249710251567161
2022-01-03,0.00116757314939416,0.00324717004883038,0.00392602799504878
2022-01-04,-0.00144124203421618,-0.00218924790182116,-0.0155412771057981
2022-01-05,-0.000775878485804192,-0.00155073978150306,-0.00891758413564031
2022-01-06,0.000418039540655321,0.000809419762357873,-0.0124843684167783
2022-01-07,0.00149381214328651,0.00136168251945235,0.00287861582355571
2022-01-09,0,0,-0.0227178350646765
2022-01-10,0.00171998889840687,0.00548584315074057,0.0133796427614921
2022-01-11,0.00291464855800667,0.00651132891026511,0.0176229152389194
2022-01-12,0.000141050242069997,-0.00085547935588756,-0.00894173464756056
2022-01-13,0.00060745215123193,0.000739361138222542,0.00382200790500606
2022-01-14,0.00110917325867312,0.000888024759480273,0.00235916846519602
2022-01-16,0,0,-0.040388295204442
2022-01-17,-0.00261276970878247,-0.00262750685149054,-0.000420344684729384
2022-01-18,0.00181178849391435,0.00304934224503843,-0.00218987850053697
2022-01-19,0.00125381966490614,0.00270938937416715,-0.00574425879783183
2022-01-20,-0.0035339785044067,-0.00639816461590706,-0.0343413547534842
2022-01-21,-0.00624035657806605,-0.0125663859836485,-0.0199926608431538
2022-01-23,0,0,-0.0325005358212335
2022-01-24,0.00172229632232731,0.0055863957478745,0.00756873426956184
2022-01-25,0.000884502730573424,-0.000847533746515746,-0.00387379168834766
2022-01-26,0,0,-0.0121556317541729
2022-01-27,-0.00142964594650173,-0.00331151990355056,0.00770681638732974
2022-01-28,-0.0000697632327437591,0.000758586619871626,0.00848261254356449
2022-01-30,0,0,0.0313077741351416
2022-01-31,0.00105391880721928,0.00333746173147689,0.0182987862885696
2022-02-01,0.00169871146961775,0.00613766001961219,-0.00285580073212492
2022-02-02,-0.00131084361027578,-0.00398538346958867,-0.0072657192446561
2022-02-03,0.00195832451346558,0.00237338765870949,0.0254884691293356
2022-02-04,-0.00186474311235045,-0.00470423946130288,0.000689658426761882
2022-02-06,0,0,0.0272326113368038
2022-02-07,-0.0020784923234503,-0.00295960416978342,-0.00295857705465775
2022-02-08,0.00194035128162135,0.0103203259383619,0.0126506844000926
2022-02-09,0.00230560552897634,0.00103143411979792,-0.0034469299935859
2022-02-10,-0.00306449058039704,-0.0126676828172068,-0.0207372011100361
2022-02-11,0.00083471347346321,-0.00285782892856499,-0.00868201738406845
2022-02-13,0,0,0.0275707132757326
2022-02-14,-0.00327883439690972,-0.00285843922985883,0.0180415308301969
2022-02-15,0.00140802973782313,0.000815248113806214,-0.0025529886819794
2022-02-16,-0.00101327160309831,-0.0108287636246427,-0.0200150119341154
2022-02-17,-0.000825398686733371,-0.00110953749560984,-0.0109907785375151
2022-02-18,0.000764372871128887,0.000530964412434913,-0.00917898063970474
2022-02-20,0,0,-0.0494514532712249
2022-02-21,0.00154731630119756,0.00203799482312299,0.00800631246308055
2022-02-22,-0.00074694940556897,-0.000996610226730839,-0.00725127132066678
2022-02-23,0.00622318322065502,0.00627241580921858,0.0096006454835565
2022-02-24,-0.00698439951174328,-0.00982235066569068,0.00811077636297704
2022-02-25,0.00412350178308547,0.00763603921303762,-0.00173101700102403
2022-02-27,0,0,0.148277772612871
2022-02-28,0.00897728398040481,0.0157170925651662,0.0151568828261589
2022-03-01,0.0049795130763339,0.00485474301630159,0.00847597942891592
2022-03-02,0.00541544772607942,0.00501819292840324,-0.00223600525163228
2022-03-03,0.00813898248494463,0.0056190819777632,-0.00902435986744824
2022-03-04,0.0285999252509248,0.0297638973360903,0.0131353964978934
2022-03-06,0,0,-0.0166686903735489
2022-03-07,-0.00166027595883905,-0.00271624219624044,0.00315419839611266
2022-03-08,-0.0163246009042216,-0.0191425908202528,0.00227357582971259
2022-03-09,-0.00326166931576577,-0.00359437165315924,-0.0126329834886121
2022-03-10,0.0000493950802346869,0.0000862793211341787,-0.00247230219992303
2022-03-11,-0.00501590859687637,-0.00842246037769536,-0.012687988550118
2022-03-13,0,0,0.0371094308816832
2022-03-14,-0.00339105583066095,-0.0072537954959192,-0.00495161800567959
2022-03-15,-0.00142938505944074,-0.003332067211726,0.016072941093446
2022-03-16,0.00150453494233526,0.0102332134678287,0.0132878592490576
2022-03-17,-0.000324768492153024,-0.0010676332819153,0.00683262469882266
2022-03-18,0.000471396852053759,-0.00131525849572965,-0.00208659239853521
2022-03-20,-0.00056768957207521,0.00414973470961518,0.00552296178015303
2022-03-21,0.000278657704651246,0.00314027106098278,0.00645202411318821
2022-03-22,0.00279021295583352,0.00961485429225849,0.0133854039250468
2022-03-23,0.00146012963697188,0.00781038829632651,0.0128646113377521
2022-03-24,0.000111170741828595,0.000636251970092753,-0.00193553969062935
2022-03-25,-0.00218466118822535,0.00156847999994619,0.00786760329240161
2022-03-27,0.000388022660498839,-0.000900014717022168,-0.000233348050355501
2022-03-28,-0.00150115448688116,-0.000182305979141425,0.0000733133382332163
2022-03-29,0.00251218759979112,0.0114557204624749,0.012361143633342
2022-03-30,-0.00374638966938775,-0.00783900276394026,-0.00770566943060693
2022-03-31,0.00383263809151714,0.0122900481955495,0.0122900481955495
2022-04-01,0.00368981599607693,0.0117893301308349,0.0114851292507046
2022-04-03,-0.00842616852689297,-0.0179408137955208,-0.0179408137955208
2022-04-04,-0.00257120512476277,-0.00705030587411592,-0.00714785997971823
2022-04-05,-0.00621832976508737,-0.0198173047523125,-0.019709574242562
2022-04-06,-0.000784387692862366,0.0017573859915729,0.00221989698551075
2022-04-07,0.000589999255501492,-0.00155635923146578,-0.00376931287844331
2022-04-08,-0.00109817115921749,-0.00395270103098741,-0.0056291034409613
2022-04-10,-0.0024070534927857,-0.0242656807998458,-0.0793048316317765
2022-04-11,-0.000191813475920999,0.00713436331656046,0.012531210006571
2022-04-12,0.0010740751676871,0.00373116400483659,0.0106738196333599
2022-04-13,-0.000624352947870153,-0.00266000200304079,-0.0100198931683665
2022-04-14,0.00433814510793786,0.00937721390602634,0.0120212746515193
2022-04-15,0,0,-0.0167545878566403
2022-04-17,0,0,0.023401462482922
2022-04-18,-0.00557799123201715,-0.0117518725441322,-0.00230277420071032
2022-04-19,-0.00134401256722032,-0.00227384938985914,-0.00531068115934408
2022-04-20,0.0000302153443968231,-0.000322699455533863,-0.00565565327325979
2022-04-21,-0.00155289493545681,-0.00665589634569566,-0.00809147346183641
2022-04-22,-0.0043510235583135,-0.0130993522387902,-0.0184144261823087
2022-04-24,0,0,0.0248196002304189
2022-04-25,0.000942178973853068,0.00622452156947864,-0.0072863464463006
2022-04-26,-0.0000977847017828521,-0.00120086052059511,0.00240239631767427
2022-04-27,0.000356551734616727,0.00200031095969209,0.00874651864388808
2022-04-28,-0.000414450907257272,-0.00240886992399851,-0.0164824155387699
2022-04-29,-0.00122384686963828,-0.00529699685400465,-0.00971061070308731
2022-05-01,0,0,-0.00390676756378986
2022-05-02,-0.000892871360268318,-0.00305874170419117,-0.0112311900275805
2022-05-03,0.00152087514040764,0.00368574057054292,0.0239389623220509
2022-05-04,0.0000425972318832248,-0.000459971397326231,-0.0206069963103096
2022-05-05,0.000508257654488646,0.00119463539301624,-0.00721009231725525
2022-05-06,-0.00268358960496577,-0.00559094903217314,-0.0298239740570279
2022-05-08,0,0,-0.131369495486587
2022-05-09,-0.000870737088072854,-0.00274331390843412,0.00319041611278826
2022-05-10,0.000863850493763192,0.00440868543288631,-0.0264633740951642
2022-05-11,-0.00000417858084170296,-0.000484515379682837,-0.024123587146594
2022-05-12,0.00097230220790921,0.0031438289416907,0.018009846073143
2022-05-13,0.00127249393731027,0.00362265085147349,0.031658993615546
2022-05-15,0,0,-0.0590085734301138
2022-05-16,-0.00017141194269241,-0.000103937585122615,0.0165856831336024
2022-05-17,-0.00175167880726067,-0.00317008068736987,-0.0273981147891734
2022-05-18,0.000801934993064016,0.00193763932811866,0.00644680259156144
2022-05-19,0.000655445072433133,0.00135827184215465,0.00319939082711792
2022-05-20,-0.000158598088063224,-0.000188814184754456,0.0111409446896133
2022-05-22,0,0,-0.0490337128093562
2022-05-23,-0.00068124662454619,-0.00222971140916643,-0.00274746781919492
2022-05-24,-0.000236679840343546,-0.00116559173929373,-0.00821098463990935
2022-05-25,0.00122155573213778,0.00262418635114816,-0.00282925744899182
2022-05-26,0.0000929167490905482,0.000210486734513175,0.00130037564294443
2022-05-27,0.000646980489961281,0.00177777217240179,0.0180200376591183
2022-05-29,0,0,0.0739751672597405
2022-05-30,-0.000645892940464637,-0.00254084984867777,-0.00523486581315184
2022-05-31,0.0000240102139373335,-0.0000106724429855228,-0.0162899870507989
2022-06-01,0.000479876763104191,0.00409563157332648,0.0125583899105026
2022-06-02,0.0000779369240723186,-0.00309030134902983,-0.0130203434456431
2022-06-03,0.0000757677861850709,0.000450163660429988,0.00350753803201507
2022-06-05,0,0,0.0609689176310964
2022-06-06,-0.000508726605068328,-0.00150119075473646,-0.00935624608474757
2022-06-07,0.00183756297894585,0.00269767490971372,-0.00191633538674862
2022-06-08,-0.000993011373178273,-0.00441240563605186,-0.00374970128098903
2022-06-09,-0.000861420230754437,-0.00177680795943946,-0.0190664004000542
2022-06-10,-0.00101568195173208,-0.00247251926809927,-0.0468771440322409
2022-06-12,0,0,-0.125653658562518
2022-06-13,-0.000864884250372989,-0.00256125289419864,-0.00591757881154097
2022-06-14,-0.00125809077404935,-0.00151351903132879,0.0197188808102964
2022-06-15,0.0000755936432738436,0.000196350481167136,-0.03553737535208
2022-06-16,-0.00275345025456752,-0.00622668323730813,-0.00627645943373134
2022-06-17,0.000151993264332611,0.000909688480608069,0.0108454511676167
2022-06-19,0,0,0.00926321007092112
2022-06-20,0.000108368363663485,0.000470341288682106,0.0138792091709996
2022-06-21,-0.000388219241427662,-0.00159732715234141,-0.0183976775488891
2022-06-22,-0.000316723523570035,-0.00156910063830469,0.0127640513880979
2022-06-23,-0.00000647215295260972,0.00118021264671693,0.0198620720155292
2022-06-24,0.000298254839427726,0.00201973710402714,0.000167443244074465
2022-06-26,0,0,-0.0113996872886212
2022-06-27,0.000365764736195255,0.00134290007480103,-0.00807193149514936
2022-06-28,-0.000111370681595685,-0.000287506582533426,-0.00859893560325951
2022-06-29,-0.00123467596611875,-0.00294053060318085,-0.0126628302867119
2022-06-30,0.000455993562393268,0.00173285899408371,-0.00291703143575397
2022-07-01,0.000192835993052573,0.00103640347294789,0.00808686902905248
2022-07-03,0,0,0.072280370857353
2022-07-04,-0.00337359187324198,-0.00950928682951503,-0.022524272330155
2022-07-05,-0.000366477110328995,-0.00117552768470304,0.00824318036836672
2022-07-06,0.000000420360932254649,0.000159707554800089,0.0243656810167134
2022-07-07,-0.000479186500611379,0.000967903615490877,0.000179849691245604
2022-07-08,0.0000515628487496236,0.000736350564992476,-0.0100154228650928
2022-07-10,0,0,-0.0638390498450902
2022-07-11,-0.000829572148247757,-0.00621735666337662,-0.0202375993735852
2022-07-12,-0.000390857607358874,-0.000776992672691194,0.0147666943471674
2022-07-13,-0.0000558331339548,-0.000373432087882171,0.00176346548047695
2022-07-14,0.0000850173618401136,0.000508895676377093,0.00942676409460157
2022-07-15,0.000239691045971316,0.00220480479680726,0.0198962237536209
2022-07-17,0,0,0.132801921202723
2022-07-18,-0.0000571463475533805,0.00281436888348821,0.00785943724850822
2022-07-19,0.00013855450217894,0.00171033670540811,-0.00151525442373731
2022-07-20,0.000438106862472921,0.00145827188548554,0.0040637694347299
2022-07-21,0.000206210475550316,-0.00097202671449792,-0.0070773281200154
2022-07-22,-0.000336307265991994,-0.000739233839375634,0.0021218536522662
2022-07-24,0,0,-0.088448598076821
2022-07-25,-0.00132974477255925,-0.00480493876934283,-0.00333622249458402
2022-07-26,0.000739619536722708,0.0048825066534156,0.0297394859209257
2022-07-27,0.0010541984702764,0.00398573657793579,0.0195025036738914
2022-07-28,0.0013784833906678,0.00589478997694288,0.00707530601836925
2022-07-29,0.000956611543941082,-0.00320563622428737,-0.00444858034842846
2022-07-31,-0.000171418409642632,-0.0104341805762087,-0.0182067592625055
2022-08-01,-0.000224690682965711,-0.00134844274688671,-0.00748558441234514
2022-08-02,0.00044430484464678,0.00307187816922406,-0.00158904175121811
2022-08-03,0.000244618336570974,0.00117851188169022,0.000779262378750404
2022-08-04,0.0000964086307074295,-0.000194935915709086,0.0119976728074371
2022-08-05,0.00123893080668798,0.00214992468071573,0.00377737561628548
2022-08-07,0,0,0.0394873730347435
2022-08-08,-0.000637449094121915,-0.00391777231458782,-0.00763039468735986
2022-08-09,0.000466959037594832,0.00312447238178813,0.0204466271286787
2022-08-10,0.00209397233087835,0.00570474632860455,0.011076622983999
2022-08-11,0.00225754746617484,0.00525804117076233,0.0102580116998283
2022-08-12,0.000939736292742413,0.000211505607981444,-0.00795719688073467
2022-08-14,-0.00157528201041397,-0.00663631667169606,-0.0188519839778112
2022-08-15,-0.00146510695658526,-0.00462860464304711,-0.010999645675589
2022-08-16,0.000127792083455662,-0.00180746552014133,-0.0074071224719275
2022-08-17,0.00120823711137496,0.00298797980825426,0.00436358609604656
2022-08-18,-0.00434941268775199,-0.014047734008234,-0.027883199355046
2022-08-19,-0.00451174813289993,-0.00777316648355297,-0.00550360856785336
2022-08-21,0,0,-0.0109778999680705
2022-08-22,0.00104975001407779,0.00217694044407373,0.00887719349847217
2022-08-23,0.000653985509873869,0.00204093832622704,-0.00141853316213234
2022-08-24,0.0000346548905328091,0.00197937499001971,0.00656512773299046
2022-08-25,-0.000541672955018913,-0.00516359350952008,-0.0237415386150096
2022-08-26,-0.00173591902190134,-0.000534388989269703,-0.0044624914076283
2022-08-28,0,0,0.0238615142453695
2022-08-29,0.00165537554817973,0.000862183469029865,-0.0103524216613244
2022-08-30,-0.000557474498612873,-0.00222223819626386,-0.00483354454835199
2022-08-31,-0.000181818181818182,-0.000181818181818182,-0.00736666006354098
2022-09-01,0.0000681864418843114,0.000163560907734624,-0.00292308931037719
2022-09-02,0.00130676569744086,0.00216338678703119,0.00747981850388963
2022-09-04,0,0,0.00574706781503335
2022-09-05,0.000221138044630906,0.000217644367438797,-0.0122027637712456
2022-09-06,0.000455024438449909,0.000433806975493319,0.0068627735301297
2022-09-07,0.00166358255106375,0.00264259316099899,0.00976772260009814
2022-09-08,0.000437158196550882,0.000618025724083175,0.0206056845830125
2022-09-09,0.00135510497442859,0.00212129230920645,0.0132052702345528
2022-09-11,-0.000920796563001486,-0.0114486348615339,0.0182388017552996
2022-09-12,0.000422249115891794,-0.00166093273387557,-0.0276977647040641
2022-09-13,0.000253707269077945,0.000325331909176008,0.00744630683911366
2022-09-14,-0.000379501625503953,-0.000543432639427347,-0.0166443609850831
2022-09-15,-0.00441691189511263,-0.0052032801341809,-0.0107714197549799
2022-09-16,0.00000738037226622181,0.00011497884675901,-0.00709634416042287
2022-09-18,0,0,0.0291118875245358
2022-09-19,0.00185703144143923,0.00340474416866921,-0.00594456564770801
2022-09-20,-0.000997300242265526,-0.00166266374978331,-0.00883381004128447
2022-09-21,-0.000562836255593552,-0.000649923893658122,0.0182586929530111
2022-09-22,-0.00304653922760305,-0.00565043862205831,-0.0176086150668793
2022-09-23,-0.00212668159598523,-0.00697037282867243,-0.0184515142844395
2022-09-25,0,0,0.0385403141149786
2022-09-26,-0.000325569445717611,-0.000663747787582558,-0.00236795361670979
2022-09-27,-0.000036065136491145,-0.00121791572786699,0.00880505825202533
2022-09-28,-0.000266666666666667,-0.000266666666666667,0.00177656030846003
