"MonthEnd","Coins","Count"
2021-11-30,"ADAUSDT,AIONUSDT,ALGOUSDT,ANKRUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,BANDUSDT,BATUSDT,BCHUSDT,BEAMUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTSUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DENTUSDT,DOCKUSDT,DOGEUSDT,DREPUSDT,DUSKUSDT,ENJUSDT,EOSUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,GXSUSDT,HBARUSDT,HIVEUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,KAVAUSDT,KEYUSDT,KNCUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MTLUSDT,NANOUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,NULSUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,PERLUSDT,PNTUSDT,QTUMUSDT,RENUSDT,REPUSDT,RLCUSDT,RVNUSDT,SCUSDT,STMXUSDT,STPTUSDT,STXUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TROYUSDT,TRXUSDT,VETUSDT,VITEUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XMRUSDT,XRPUSDT,XTZUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",107
2021-12-31,"ADAUPUSDT,ADAUSDT,AIONUSDT,ALGOUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,BATUSDT,BCHUSDT,BEAMUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DENTUSDT,DGBUSDT,DOCKUSDT,DOGEUSDT,DREPUSDT,DUSKUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,IRISUSDT,JSTUSDT,KEYUSDT,KNCUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,NULSUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,PERLUSDT,PNTUSDT,QTUMUSDT,RENUSDT,REPUSDT,RLCUSDT,RVNUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,SXPUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TROYUSDT,TRXUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XMRUSDT,XRPUSDT,XTZUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",114
2022-01-31,"ADAUPUSDT,ADAUSDT,AIONUSDT,ALGOUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,BANDUSDT,BATUSDT,BCHUSDT,BEAMUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DENTUSDT,DGBUSDT,DOCKUSDT,DOGEUSDT,DOTDOWNUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JSTUSDT,KAVAUSDT,KEYUSDT,KNCUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,PERLUSDT,PNTUSDT,QTUMUSDT,RENUSDT,REPUSDT,RLCUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TROYUSDT,TRXDOWNUSDT,TRXUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XMRUSDT,XRPUSDT,XTZUSDT,YFIIUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",123
2022-02-28,"ADAUPUSDT,ADAUSDT,AIONUSDT,ALGOUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,AVAXUSDT,BANDUSDT,BATUSDT,BCHUSDT,BEAMUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DENTUSDT,DGBUSDT,DOCKUSDT,DOGEUSDT,DOTDOWNUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,KAVAUSDT,KEYUSDT,KNCUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OXTUSDT,PERLUSDT,PNTUSDT,QTUMUSDT,RENUSDT,REPUSDT,RLCUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TROYUSDT,TRXDOWNUSDT,TRXUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XMRUSDT,XRPUSDT,XTZUSDT,YFIIUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",126
2022-03-31,"ADAUPUSDT,ADAUSDT,AIONUSDT,AKROUSDT,ALGOUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,AVAXUSDT,AXSUSDT,BANDUSDT,BATUSDT,BCHUSDT,BEAMUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COSUSDT,COTIUSDT,CTKUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DENTUSDT,DGBUSDT,DOCKUSDT,DOGEUSDT,DOTDOWNUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FILUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JSTUSDT,KAVAUSDT,KEYUSDT,KNCUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OXTUSDT,PERLUSDT,PNTUSDT,QTUMUSDT,RENUSDT,REPUSDT,RLCUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TROYUSDT,TRXDOWNUSDT,TRXUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XMRUSDT,XRPUSDT,XTZUSDT,YFIIUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",132
2022-04-30,"ADAUPUSDT,ADAUSDT,AIONUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,AVAUSDT,AVAXUSDT,AXSUSDT,BANDUSDT,BATUSDT,BCHUSDT,BEAMUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DENTUSDT,DOCKUSDT,DOGEUSDT,DOTDOWNUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FILUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JSTUSDT,KAVAUSDT,KEYUSDT,KNCUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,PERLUSDT,PNTUSDT,QTUMUSDT,RENUSDT,REPUSDT,RLCUSDT,ROSEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TROYUSDT,TRXDOWNUSDT,TRXUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XRPUSDT,XTZUSDT,YFIIUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",130
2022-05-31,"ADAUPUSDT,ADAUSDT,AIONUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,AVAUSDT,AVAXUSDT,AXSUSDT,BATUSDT,BCHUSDT,BEAMUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DENTUSDT,DOCKUSDT,DOGEUSDT,DOTDOWNUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FILUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JSTUSDT,KAVAUSDT,KEYUSDT,KNCUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,PERLUSDT,PNTUSDT,QTUMUSDT,RENUSDT,REPUSDT,RLCUSDT,ROSEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TROYUSDT,TRXDOWNUSDT,TRXUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XRPUSDT,XTZUSDT,YFIIUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",131
2022-06-30,"ADAUPUSDT,ADAUSDT,AIONUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,AVAUSDT,AVAXUSDT,AXSUSDT,BATUSDT,BCHUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCDOWNUSDT,BTCUPUSDT,BTTUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COCOSUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DENTUSDT,DOCKUSDT,DOGEUSDT,DOTDOWNUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FILUSDT,FTMUSDT,FTTUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,KEYUSDT,KNCUSDT,LINKUSDT,LRCUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,PNTUSDT,QTUMUSDT,RENUSDT,REPUSDT,RLCUSDT,ROSEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,TFUELUSDT,TOMOUSDT,TROYUSDT,TRXDOWNUSDT,TRXUSDT,TWTUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XRPUSDT,ZECUSDT,ZENUSDT,ZILUSDT",115
2022-07-31,"ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,AVAUSDT,AVAXUSDT,AXSUSDT,BATUSDT,BCHUSDT,BNBUPUSDT,BNBUSDT,BTCDOWNUSDT,BTCSTUSDT,BTTUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CKBUSDT,COCOSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DENTUSDT,DOGEUSDT,DOTDOWNUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FILUSDT,FTMUSDT,FTTUSDT,GTOUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,KNCUSDT,LINKUSDT,LRCUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,QTUMUSDT,RENUSDT,RLCUSDT,ROSEUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,TOMOUSDT,TRXDOWNUSDT,TRXUSDT,TWTUSDT,UTKUSDT,VETUSDT,VITEUSDT,WAVESUSDT,WINUSDT,WRXUSDT,XLMUSDT,XRPUSDT,XTZUSDT,ZECUSDT,ZENUSDT",96
2022-08-31,"ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,AVAXUSDT,AXSUSDT,BNBUPUSDT,BTCDOWNUSDT,BTCSTUSDT,BTTUSDT,CELOUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COCOSUSDT,COTIUSDT,CTXCUSDT,CVCUSDT,DENTUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ETCUSDT,ETHUPUSDT,FTMUSDT,GTOUSDT,HIVEUSDT,HNTUSDT,ICXUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,KNCUSDT,LRCUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MDTUSDT,NANOUSDT,NEARUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,QTUMUSDT,RENUSDT,RLCUSDT,ROSEUSDT,SANDUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,TOMOUSDT,TRXDOWNUSDT,TWTUSDT,UTKUSDT,WAVESUSDT,WINUSDT",64
2022-09-30,"ADAUPUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCDOWNUSDT,BTCSTUSDT,BTCUPUSDT,BTTUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COCOSUSDT,COTIUSDT,CTXCUSDT,CVCUSDT,DENTUSDT,DOTDOWNUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETHUPUSDT,FETUSDT,FTMUSDT,FTTUSDT,GTOUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,KNCUSDT,KSMUSDT,LINKUSDT,LRCUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,QTUMUSDT,RENUSDT,ROSEUSDT,RVNUSDT,SANDUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,TOMOUSDT,TRXDOWNUSDT,TRXUSDT,TWTUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WAVESUSDT,WINUSDT,XRPUSDT,XTZUSDT,ZILUSDT",89
2022-10-31,"ADAUPUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCDOWNUSDT,BTCSTUSDT,BTCUPUSDT,BTTUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COCOSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DENTUSDT,DOGEUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,FETUSDT,FTMUSDT,FTTUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,KNCUSDT,KSMUSDT,LINKUSDT,LRCUSDT,LTCUSDT,LUNAUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MDTUSDT,MDXUSDT,MITHUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,QTUMUSDT,RENUSDT,ROSEUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,TOMOUSDT,TRXDOWNUSDT,TRXUSDT,TWTUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WAVESUSDT,WINUSDT,WRXUSDT,XRPUSDT,XTZUSDT,ZENUSDT,ZILUSDT",94
2022-11-30,"ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BONDUSDT,BTCDOWNUSDT,BTCSTUSDT,BTCUPUSDT,BTTUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COCOSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DEGOUSDT,DENTUSDT,DOGEUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ERNUSDT,ETCUSDT,ETHUPUSDT,FETUSDT,FTMUSDT,FTTUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,KNCUSDT,KSMUSDT,LRCUSDT,LUNAUSDT,MANAUSDT,MASKUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MDXUSDT,MITHUSDT,MKRUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OMGUSDT,ONEUSDT,ONGUSDT,QTUMUSDT,RENUSDT,ROSEUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,TRXDOWNUSDT,TRXUSDT,TWTUSDT,VETUSDT,VTHOUSDT,WAVESUSDT,WINUSDT,WRXUSDT,XTZUSDT,ZENUSDT,ZILUSDT",95
2022-12-31,"ALGOUSDT,ARPAUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BONDUSDT,BTCSTUSDT,BTCUPUSDT,BTTUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COCOSUSDT,COTIUSDT,CTXCUSDT,CVCUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ERNUSDT,ETCUSDT,FETUSDT,FLOWUSDT,FTMUSDT,FTTUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,ICXUSDT,IOSTUSDT,KNCUSDT,LRCUSDT,LUNAUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MDTUSDT,MDXUSDT,MITHUSDT,NANOUSDT,NEARUSDT,NPXSUSDT,OMGUSDT,ONEUSDT,QNTUSDT,RENUSDT,ROSEUSDT,SANDUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,TKOUSDT,TRXDOWNUSDT,TWTUSDT,WAVESUSDT,XTZUSDT",61
2023-01-31,"ALPHAUSDT,ARPAUSDT,ATAUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BNBUPUSDT,BNBUSDT,BONDUSDT,BTCSTUSDT,BTCUPUSDT,BTTUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CHZUSDT,CKBUSDT,CLVUSDT,COCOSUSDT,COTIUSDT,CTXCUSDT,CVCUSDT,DEGOUSDT,DENTUSDT,DOGEUSDT,DUSKUSDT,DYDXUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,ERNUSDT,ETCUSDT,EURUSDT,FETUSDT,FORUSDT,FTMUSDT,FTTUSDT,GALAUSDT,GHSTUSDT,GRTUSDT,GTOUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICPUSDT,IOTXUSDT,KNCUSDT,LRCUSDT,LUNAUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MDTUSDT,MDXUSDT,MITHUSDT,NANOUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,PAXGUSDT,PERPUSDT,QNTUSDT,ROSEUSDT,RVNUSDT,SANDUSDT,SOLUSDT,SRMUSDT,STPTUSDT,TKOUSDT,TLMUSDT,TRXDOWNUSDT,TWTUSDT,VETUSDT,WAVESUSDT,XECUSDT,ZILUSDT",77
2023-02-28,"AGLDUSDT,ALPHAUSDT,ANKRUSDT,ARPAUSDT,ATAUSDT,AVAXUSDT,BAKEUSDT,BATUSDT,BLZUSDT,BONDUSDT,BTCSTUSDT,BTTUSDT,CFXUSDT,CHRUSDT,CKBUSDT,COCOSUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DEGOUSDT,DODOUSDT,DREPUSDT,DUSKUSDT,DYDXUSDT,ELFUSDT,ENJUSDT,ETCUSDT,FETUSDT,FISUSDT,FORUSDT,FTTUSDT,GALAUSDT,GHSTUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICPUSDT,IDEXUSDT,ILVUSDT,INJUSDT,IOTXUSDT,IRISUSDT,KLAYUSDT,KNCUSDT,LRCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MITHUSDT,NANOUSDT,NEOUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,PAXGUSDT,PERPUSDT,QNTUSDT,QTUMUSDT,QUICKUSDT,RIFUSDT,ROSEUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STXUSDT,SYSUSDT,TKOUSDT,TLMUSDT,TRXDOWNUSDT,TVKUSDT,TWTUSDT,VETUSDT,WAVESUSDT,XECUSDT,XEMUSDT,ZILUSDT",90
