"Date","Dynamic_BLS_EW"
2019-12-25,0.00896442044936733
2019-12-26,-0.0113105398410349
2019-12-27,-0.00809109642246299
2019-12-30,0.0206055139504623
2019-12-31,0.00948022862003164
2020-01-01,-0.00856025612263241
2020-01-02,0.0311027684048193
2020-01-03,-0.0496065269429814
2020-01-06,-0.0650767615516642
2020-01-07,0.0126421308107832
2020-01-08,0.0141469058314068
2020-01-09,0.011788543849226
2020-01-10,-0.0291266867379205
2020-01-13,0.00477743352516103
2020-01-14,-0.0293637718077185
2020-01-15,0.00800578921861885
2020-01-16,-0.00537340084578887
2020-01-17,0.0334081054412708
2020-01-20,0.0055321183952824
2020-01-21,0.015400198754767
2020-01-22,-0.00126540532904288
2020-01-23,-0.0358587172763361
2020-01-24,0.00366537751082626
2020-01-27,0.0199223192347424
2020-01-28,0.0335835606844316
2020-01-29,0.0136650496948401
2020-01-30,0.0381267910415326
2020-01-31,-0.0120466149944946
2020-02-03,0.0191815022841675
2020-02-04,0.0312755104607534
2020-02-05,0.0345885349279074
2020-02-06,0.0294219960614033
2020-02-07,-0.00548720088924283
2020-02-10,-0.0208764520704948
2020-02-11,0.041592865079143
2020-02-12,0.0456416304466778
2020-02-13,0.00198369618146682
2020-02-14,0.0407076736422027
2020-02-17,-0.00839017577824318
2020-02-18,0.0362889863361509
2020-02-19,-0.0698196011075761
2020-02-20,-0.000474011363943248
2020-02-21,0.00941446732272186
2020-02-24,-0.034497515624129
2020-02-25,-0.0386230784564266
2020-02-26,-0.0208856347307635
2020-02-27,-0.015397002766794
2020-02-28,0.0130500378650737
2020-03-02,-0.0625530669569425
2020-03-03,0.0158648442472518
2020-03-04,-0.00648078309667991
2020-03-05,-0.00821908625424958
2020-03-06,-0.0117166784013218
2020-03-09,-0.000325416756336239
2020-03-10,-0.00353650068491708
2020-03-11,0.0172221533295928
2020-03-12,0.33618183771441
2020-03-13,-0.175874770527803
2020-03-16,0.0655975059383867
2020-03-17,-0.0533304353412641
2020-03-18,-0.0141244591333958
2020-03-19,-0.12486099945295
2020-03-20,0.0201672866897288
2020-03-23,-0.0826089683735206
2020-03-24,-0.0260824001816637
2020-03-25,0.0125429853689798
2020-03-26,-0.0501854584217247
2020-03-27,0.0545347121827447
2020-03-30,-0.0741391761717644
2020-03-31,-0.0125331916993108
2020-04-01,-0.0205606430909749
2020-04-02,-0.0142144176535893
2020-04-03,-0.00740211558993461
2020-04-06,-0.097047385205229
2020-04-07,0.00962047544588084
2020-04-08,-0.0304106198650893
2020-04-09,0.00570316765729848
2020-04-10,0.0299351523056641
2020-04-13,0.0102289670192797
2020-04-14,-0.00406115886867974
2020-04-15,0.0250349999183431
2020-04-16,-0.069014293473018
2020-04-17,0.00871283386350436
2020-04-20,0.0202518898764988
2020-04-21,-0.00601752591478476
2020-04-22,-0.0337529649679842
2020-04-23,-0.0221737594648918
2020-04-24,-0.0124744046760193
2020-04-27,0.00218917425671274
2020-04-28,-0.00132511216180614
2020-04-29,0.0279022285896396
2020-04-30,-0.0457582732110058
2020-05-01,0.0137003657285856
2020-05-04,-0.000620350132989389
2020-05-05,-0.00281363156517791
2020-05-06,-0.00905322613738162
2020-05-07,0.0118650361023735
2020-05-08,0.00183077708915549
2020-05-11,0.00161068804806781
2020-05-12,-0.0109411425028172
2020-05-13,-0.014881827405382
2020-05-14,-0.00275476590855203
2020-05-15,-0.00319526815837548
2020-05-18,0.00110673990387349
2020-05-19,0.00558045994436281
2020-05-20,0.00313690205617423
2020-05-21,-0.0210494094321126
2020-05-22,-0.026196554905761
2020-05-25,0.00410848923137286
2020-05-26,0.00230512842599965
2020-05-27,0.0024963683522544
2020-05-28,0.021958272958658
2020-05-29,0.00872977672863193
2020-06-01,0.0438110533611611
2020-06-02,-0.0181592513638038
2020-06-03,0.0184593154944305
2020-06-04,-0.00274649425180365
2020-06-05,-0.0142964766060268
2020-06-08,0.00529068442158078
2020-06-09,0.00362739479257728
2020-06-10,0.0144490619221962
2020-06-11,-0.0518144979308688
2020-06-12,0.0186214280175851
2020-06-15,0.00389602815050601
2020-06-16,0.00490626914220787
2020-06-17,0.00999634801321453
2020-06-18,-0.00207600068149037
2020-06-19,-0.0036881058558747
2020-06-22,0.0086817461364946
2020-06-23,0.00599894950011231
2020-06-24,-0.0120675519630975
2020-06-25,-0.000296504871462115
2020-06-26,-0.00406009255512931
2020-06-29,-0.00749751482360307
2020-06-30,0.00041404244226651
2020-07-01,0.00559177438996182
2020-07-02,-0.00749229884743338
2020-07-03,0.00661510333739078
2020-07-06,0.00275047395845439
2020-07-07,0.0145476098786607
2020-07-08,0.0297464521588647
2020-07-09,-0.00694894552795261
2020-07-10,-0.0108071147626336
2020-07-13,-0.00855202144903429
2020-07-14,0.0268047039042837
2020-07-15,-0.00500928906139467
2020-07-16,-0.0105341161119004
2020-07-17,0.00539082271120282
2020-07-20,-0.0185653746147411
2020-07-21,0.0117747077329068
2020-07-22,0.0164540922131139
2020-07-23,0.00357988774968446
2020-07-24,-0.0164275731122522
2020-07-27,-0.00563018322229071
2020-07-28,0.0136980829770309
2020-07-29,-0.00378121125615237
2020-07-30,0.0154316715325125
2020-07-31,0.0140747406078123
2020-08-03,0.0278932215255423
2020-08-04,0.0209571467014217
2020-08-05,0.00980311173560873
2020-08-06,0.0182894144651757
2020-08-07,-0.010544501434369
2020-08-10,0.0427747398684753
2020-08-11,-0.054301037591562
2020-08-12,0.0341441296071893
2020-08-13,0.0314082858011543
2020-08-14,0.0367267142952551
2020-08-17,0.00740239339621279
2020-08-18,-0.0258821684335068
2020-08-19,-0.0487507374409037
2020-08-20,0.0548277789314376
2020-08-21,-0.0539387465060948
2020-08-24,0.0161318747297045
2020-08-25,-0.0647154950409867
2020-08-26,0.0185990905534279
2020-08-27,-0.0285243541047457
2020-08-28,0.0189636611966638
2020-08-31,-0.00815780208324456
2020-09-01,0.0211595522322031
2020-09-02,-0.0549566948879596
2020-09-03,-0.115555874231771
2020-09-04,-0.0320401657233193
2020-09-07,-0.0056127505568282
2020-09-08,0.00596344095910349
2020-09-09,-0.0139492016585574
2020-09-10,-0.0192965045815855
2020-09-11,-0.00403660533454828
2020-09-14,-0.00154031522502131
2020-09-15,0.00482136359306222
2020-09-16,0.000393604050554174
2020-09-17,-0.0032469375844091
2020-09-18,0.00777451299553903
2020-09-21,0.0383564231618141
2020-09-22,-0.0173338111804445
2020-09-23,0.0480012860251018
2020-09-24,-0.0634600736326124
2020-09-25,-0.0257762153583384
2020-09-28,-0.00221372471403709
2020-09-29,-0.00945405501720258
2020-09-30,-0.00335887479610561
2020-10-01,0.000934220867782181
2020-10-02,0.00585297396365452
2020-10-05,0.00343707422237311
2020-10-06,0.0171635241301096
2020-10-07,-0.0109947875269384
2020-10-08,-0.00954885360599544
2020-10-09,-0.0212940494699476
2020-10-12,0.00215241299232249
2020-10-13,-0.00243140070176834
2020-10-14,-0.00482241233432964
2020-10-15,0.00193836232154403
2020-10-16,0.00620707104587485
2020-10-19,-0.000183414380397587
2020-10-20,-0.000266462274262107
2020-10-21,-0.0104101686268581
2020-10-22,0.00186361917158103
2020-10-23,-0.000767675236218676
2020-10-26,0.00679564448450799
2020-10-27,0.00593334796386742
2020-10-28,0.00979450337768538
2020-10-29,0.0128303516217291
2020-10-30,0.0139395880580542
2020-11-02,0.0226753829514177
2020-11-03,0.0169080711129459
2020-11-04,0.00802975920529684
2020-11-05,-0.0222724235167585
2020-11-06,-0.0581826404285581
2020-11-09,0.00312597493018324
2020-11-10,-0.0215905701268661
2020-11-11,-0.00636740769956246
2020-11-12,0.00154726606192705
2020-11-13,-0.0111481548493886
2020-11-16,0.00676215106495505
2020-11-17,-0.00512595912661567
2020-11-18,-0.000506878558841096
2020-11-19,0.00437613681041264
2020-11-20,0.0124214825882202
2020-11-23,0.0676331034972013
2020-11-24,0.0772173119621678
2020-11-25,0.0164175400465911
2020-11-26,-0.0713347042317922
2020-11-27,-0.0479074744955143
2020-11-30,0.0237094810334071
2020-12-01,-0.0448629164589968
2020-12-02,0.0185475712954845
2020-12-03,0.0116069983416428
2020-12-04,-0.0656800163031431
2020-12-07,-0.0067557738540689
2020-12-08,-0.0431900586253145
2020-12-09,0.000327357210256109
2020-12-10,-0.00804120007378113
2020-12-11,0.00529618892738844
2020-12-14,-0.00171796196763373
2020-12-15,-0.00920770467187373
2020-12-16,0.0388547721089247
2020-12-17,-0.0147844731385136
2020-12-18,0.0184900855724459
2020-12-21,-0.0451301176135368
2020-12-22,0.0234870117392969
2020-12-23,-0.0470167709172377
2020-12-24,-0.0424811743191911
2020-12-25,0.0132419906252842
2020-12-28,0.0120620807822319
2020-12-29,0.00641344513777642
2020-12-30,0.00891236329598398
2020-12-31,0.0014221032379878
2021-01-01,-0.0071512978593869
2021-01-04,-0.00570869255018637
2021-01-05,0.0233615989385093
2021-01-06,0.0741357162143555
2021-01-07,-0.00647087514274636
2021-01-08,-0.00736616872397794
2021-01-11,-0.100768867369785
2021-01-12,-0.00756953418425804
2021-01-13,0.0566637180119128
2021-01-14,0.0177807409574182
2021-01-15,0.0151410600118994
2021-01-18,0.0350305885934174
2021-01-19,-0.0169199926385007
2021-01-20,0.0193373890427736
2021-01-21,-0.121352596789815
2021-01-22,0.0596790933417199
2021-01-25,-0.0264408438256412
2021-01-26,0.026758492560767
2021-01-27,-0.0558603538395778
2021-01-28,0.12839781864028
2021-01-29,0.0296333713237356
2021-02-01,0.0390503434713698
2021-02-02,0.0400737213122925
2021-02-03,0.0985356833513044
2021-02-04,-0.00347998619735849
2021-02-05,0.118578207669947
2021-02-08,0.103004313074912
2021-02-09,0.123254794454708
2021-02-10,0.0319757374409264
2021-02-11,0.129488472062844
2021-02-12,0.0734674257111505
2021-02-15,-0.0206372438294559
2021-02-16,0.0097182938530115
2021-02-17,0.0414743145626324
2021-02-18,0.0623357614550788
2021-02-19,0.0392356654392265
2021-02-22,-0.0555057783262508
2021-02-23,-0.141860405034874
2021-02-24,0.0686806782240287
2021-02-25,-0.05854526174197
2021-02-26,-0.00160797548398185
2021-03-01,0.07726468550137
2021-03-02,-0.00999140642396967
2021-03-03,0.0629396721990624
2021-03-04,-0.00142707012740356
2021-03-05,0.0217383828750315
2021-03-08,0.0586969440568124
2021-03-09,0.0826958066737556
2021-03-10,-0.0130403115375982
2021-03-11,0.0505559487559261
2021-03-12,0.0301858200534604
2021-03-15,0.00726842769038255
2021-03-16,0.0237384442815683
2021-03-17,0.029154582441212
2021-03-18,-0.00820702205782598
2021-03-19,0.0539782677805138
2021-03-22,-0.0361609401192896
2021-03-23,0.0155365980207067
2021-03-24,-0.0481374100447124
2021-03-25,-0.0113030660012928
2021-03-26,0.074082444595356
2021-03-29,0.0855145883097582
2021-03-30,0.035329375746467
2021-03-31,0.0185008586981202
2021-04-01,0.00771887404917227
2021-04-02,0.0322897470674639
2021-04-05,0.0785285198242774
2021-04-06,-0.0121680835544248
2021-04-07,-0.0695448369701004
2021-04-08,0.0973958517402004
2021-04-09,0.0178316282820086
2021-04-12,-0.0192925122898344
2021-04-13,0.0375621335780223
2021-04-14,0.00712326425733316
2021-04-15,0.0542931651287297
2021-04-16,0.0183713773075451
2021-04-19,-0.0671862444917112
2021-04-20,0.0219886098094446
2021-04-21,-0.0283932306825431
2021-04-22,-0.0548302999659633
2021-04-23,-0.00408233247748805
2021-04-26,-0.0742882376002499
2021-04-27,0.0177335098895185
2021-04-28,-0.0133439094817883
2021-04-29,-0.00186889846380856
2021-04-30,0.0568674352812434
2021-05-03,0.0315846595294187
2021-05-04,-0.0764097542514556
2021-05-05,0.112178796390223
2021-05-06,0.0235864868413127
2021-05-07,0.00678631024995884
2021-05-10,-0.0892238148448485
2021-05-11,0.0571780778056014
2021-05-12,-0.12999676975719
2021-05-13,0.0115934691921071
2021-05-14,0.0181298110419502
2021-05-17,-0.0271057815524436
2021-05-18,-0.000364625220049203
2021-05-19,-0.0253643764394072
2021-05-20,-0.181602209259683
2021-05-21,0.0889247044123758
2021-05-24,-0.213086481527487
2021-05-25,-0.0151922166653055
2021-05-26,-0.100816202044261
2021-05-27,0.0180026633199346
2021-05-28,0.0641126516147436
2021-05-31,-0.0656611499851274
2021-06-01,0.0176767480005481
2021-06-02,-0.0370309030925317
2021-06-03,-0.0318468175699761
2021-06-04,0.0328637184974011
2021-06-07,0.0557683100046239
2021-06-08,0.00579439008113508
2021-06-09,-0.0507051167221559
2021-06-10,0.02719168444191
2021-06-11,0.0248974900872888
2021-06-14,-0.0287554662560174
2021-06-15,-0.00901355276511332
2021-06-16,0.0229357338997565
2021-06-17,-0.00325193672139516
2021-06-18,0.0434632398022887
2021-06-21,0.168724892774068
2021-06-22,0.0367910842730613
2021-06-23,-0.091698541676352
2021-06-24,-0.0391490753272015
2021-06-25,0.0892620732146416
2021-06-28,-0.0690430509692899
2021-06-29,-0.0668836908873912
2021-06-30,-0.00953924102523179
2021-07-01,0.0368088928978001
2021-07-02,-0.0131198513048127
2021-07-05,0.0308990702647088
2021-07-06,-0.0250870438177164
2021-07-07,-0.0246234214041573
2021-07-08,0.0442836441068771
2021-07-09,-0.0201827798125372
2021-07-12,0.0146061638378006
2021-07-13,0.0255879751243774
2021-07-14,-0.00627653516505237
2021-07-15,0.0226093896055724
2021-07-16,0.0377575355623309
2021-07-19,0.0549918099253082
2021-07-20,0.0554660024949942
2021-07-21,-0.0923490016628775
2021-07-22,-0.0253426408524089
2021-07-23,-0.0383699330870237
2021-07-26,-0.0167282816558155
2021-07-27,-0.0250847524880151
2021-07-28,-0.00559175834484871
2021-07-29,-0.0136542032418555
2021-07-30,-0.017985303784268
2021-08-02,-0.000546899444446946
2021-08-03,-0.0047842929217482
2021-08-04,-0.00376850369167891
2021-08-05,-0.0116693193131043
2021-08-06,0.00703468476082327
2021-08-09,0.0268529636646583
2021-08-10,0.0502779579494434
2021-08-11,0.063696834337946
2021-08-12,-0.0153461520461524
2021-08-13,0.0912668905988346
2021-08-16,-0.0276579875780584
2021-08-17,-0.0527415693044755
2021-08-18,0.00164442727580335
2021-08-19,0.0691409273182684
2021-08-20,0.0362044091338998
2021-08-23,0.0309557569297106
2021-08-24,-0.0659502040977701
2021-08-25,0.0423148469471374
2021-08-26,-0.0754699370000471
2021-08-27,0.0606118612362521
2021-08-30,-0.0231926397810626
2021-08-31,0.0205785222563969
2021-09-01,0.0499631593035166
2021-09-02,0.0042327492760593
2021-09-03,0.0310390293144761
2021-09-06,0.0130889353492248
2021-09-07,-0.176741450981639
2021-09-08,0.0151521987500042
2021-09-09,0.0219771389063087
2021-09-10,-0.0146558115225642
2021-09-13,-0.00737672030514301
2021-09-14,-0.00806051583482134
2021-09-15,0.00848874437887677
2021-09-16,-0.00787985515304962
2021-09-17,-0.0155532951000711
2021-09-20,-0.0324481621970189
2021-09-21,0.0093431522295649
2021-09-22,-0.0343509134282687
2021-09-23,-0.00316643682622202
2021-09-24,0.041079732392586
2021-09-27,0.0191873205376716
2021-09-28,0.0168242568160494
2021-09-29,-0.0118708316928478
2021-09-30,-0.0414654470558289
2021-10-01,-0.0543556597368231
2021-10-04,-0.00987666720466945
2021-10-05,0.0191539734647501
2021-10-06,0.00132054787278655
2021-10-07,-0.00178268194764514
2021-10-08,0.00900801803940597
2021-10-11,0.0039504052581399
2021-10-12,-0.00789472484242201
2021-10-13,0.0139477838740128
2021-10-14,0.00148615856159006
2021-10-15,-0.00164720186671701
2021-10-18,-0.000699339542489816
2021-10-19,0.00731087157977867
2021-10-20,0.0274423416083871
2021-10-21,-0.0277377176491078
2021-10-22,0.0030803999846124
2021-10-25,0.0266787594353013
2021-10-26,-0.00339529414778257
2021-10-27,-0.0903243837626187
2021-10-28,0.00714596076303097
2021-10-29,-0.000151425278552388
2021-11-01,0.00637604486144565
2021-11-02,0.0439716278117864
2021-11-03,0.000328550600493288
2021-11-04,-0.0114428340486523
2021-11-05,-0.00499613649546552
2021-11-08,0.0290453979440587
2021-11-09,0.0085891048612177
2021-11-10,-0.0342423448524797
2021-11-11,0.0256983348744092
2021-11-12,-0.00463307332557903
2021-11-15,-0.00911229448238364
2021-11-16,-0.0459163076351955
2021-11-17,-0.00266850818418698
2021-11-18,-0.018929106288096
2021-11-19,-0.0267786777140335
2021-11-22,-0.0149083142091079
2021-11-23,0.0052351206276858
2021-11-24,0.0185790423325258
2021-11-25,-0.000381331094871982
2021-11-26,-0.0314355862035025
2021-11-29,-0.0066041680505155
2021-11-30,-0.00918204650158091
2021-12-01,0.00626703812535954
2021-12-02,-0.0497071405964164
2021-12-03,0.017159810707548
2021-12-06,-0.0152094925523256
2021-12-07,-0.0141695013328442
2021-12-08,-0.0155332534587134
2021-12-09,0.0446555730929809
2021-12-10,0.0299172965860489
2021-12-13,0.0671038564801687
2021-12-14,-0.0236005625275713
2021-12-15,0.00494438215188129
2021-12-16,-0.0367012448387685
2021-12-17,0.00782488814088488
2021-12-20,0.0119611155884737
2021-12-21,-0.0311337275493363
2021-12-22,-0.0204597601451861
2021-12-23,-0.0364771996682039
2021-12-24,0.00896763686539544
2021-12-27,-0.00403728781313165
2021-12-28,0.00653406995015919
2021-12-29,0.0188810246945183
2021-12-30,-0.00864958219898908
2021-12-31,0.00896638034232458
2022-01-03,0.00546260898935066
2022-01-04,0.00171911376992384
2022-01-05,0.0192439470816593
2022-01-06,0.0101178476348506
2022-01-07,0.0279017396202354
2022-01-10,0.0324158693221974
2022-01-11,-0.0361175271401102
2022-01-12,-0.0390444661417099
2022-01-13,0.0223515095328555
2022-01-14,-0.0112716145645034
2022-01-17,0.0150134931112773
2022-01-18,0.00722820140333768
2022-01-19,0.0130948144145632
2022-01-20,0.0332817151869746
2022-01-21,0.1092261027221
2022-01-24,0.0373001346284341
2022-01-25,-0.00850074245268079
2022-01-26,-0.0151469567339922
2022-01-27,0.0171107007416464
2022-01-28,-0.0450942141215442
2022-01-31,-0.012244696180611
2022-02-01,-0.0114710191096363
2022-02-02,0.0362395612962402
2022-02-03,-0.0217228333577461
2022-02-04,-0.0788504846503844
2022-02-07,-0.0346056341169042
2022-02-08,0.00790965411145253
2022-02-09,-0.0167514123790617
2022-02-10,0.0187509661997627
2022-02-11,0.0392542473428697
2022-02-14,-0.00695769437942437
2022-02-15,-0.0523832985105358
2022-02-16,0.00693693215146727
2022-02-17,0.0544539892651255
2022-02-18,0.0143089159541394
2022-02-21,0.0626244774281058
2022-02-22,-0.0439264253670209
2022-02-23,0.0302924063295553
2022-02-24,0.0163887521023108
2022-02-25,-0.0534771315191648
2022-02-28,-0.104689518260901
2022-03-01,-0.0220926606278121
2022-03-02,0.00881606682600906
2022-03-03,0.0225161466633224
2022-03-04,0.040388276582838
2022-03-07,0.0130268716395587
2022-03-08,-0.0231017690510762
2022-03-09,-0.0503457215625721
2022-03-10,0.0312874620247001
2022-03-11,0.0100506426813345
2022-03-14,-0.0271277875626093
2022-03-15,-0.00388152406278052
2022-03-16,-0.0366954772497594
2022-03-17,0.00234267698132829
2022-03-18,-0.0127390146677915
2022-03-21,-0.0115048755639973
2022-03-22,-0.0190212538672201
2022-03-23,-0.0251751381047917
2022-03-24,-0.0107768841924643
2022-03-25,0.00357829824561784
2022-03-28,-0.00200372948367658
2022-03-29,0.0129781677154142
2022-03-30,0.014091390401886
2022-03-31,-0.0134260085086999
2022-04-01,0.0204680085144856
2022-04-04,-0.0193635026020729
2022-04-05,-0.0279821394693778
2022-04-06,-0.0536526189162282
2022-04-07,-0.0106379073985845
2022-04-08,0.0252673495238221
2022-04-11,0.0560153901921662
2022-04-12,-0.0380741965336366
2022-04-13,-0.0306996056818853
2022-04-14,0.0201606038864755
2022-04-15,-0.0146910076499891
2022-04-18,-0.0218553831988492
2022-04-19,-0.0296045221702287
2022-04-20,0.00113109635632243
2022-04-21,0.0114636730260043
2022-04-22,-0.0103161170540937
2022-04-25,0.000661918755471915
2022-04-26,0.0523367069818615
2022-04-27,-0.0233562031034493
2022-04-28,0.000892687148670175
2022-04-29,0.0511659056319766
2022-05-02,0.00763935066348235
2022-05-03,0.0112712976494116
2022-05-04,-0.0830220568651689
2022-05-05,0.0824239094364212
2022-05-06,0.00969151502749923
2022-05-09,0.165686681529858
2022-05-10,-0.0339487365957599
2022-05-11,0.237827160729307
2022-05-12,0.0867476818298707
2022-05-13,-0.105274651225048
2022-05-16,0.0711212578586121
2022-05-17,-0.0686239699097503
2022-05-18,0.0883709354930636
2022-05-19,-0.0691334291100985
2022-05-20,0.0331858591570324
2022-05-23,0.0334958671873844
2022-05-24,-0.0320059841111676
2022-05-25,0.0172100920648041
2022-05-26,0.0636093549992683
2022-05-27,0.0334173109658498
2022-05-30,-0.0872894346811294
2022-06-01,0.0637765823743035
2022-06-02,-0.0341718159556327
2022-06-03,0.0295868275225726
2022-06-06,-0.0270308692192794
2022-06-07,-0.0152830029840349
2022-06-08,0.0105798353109969
2022-06-09,-0.00201274408640661
2022-06-10,0.0502658124656674
2022-06-13,0.0800675838665911
2022-06-14,-0.0149697741117038
2022-06-15,-0.060793153354292
2022-06-16,0.0960500557272457
2022-06-17,-0.0287059036130943
2022-06-20,-0.0281374054864746
2022-06-21,-0.0240282603703083
2022-06-22,0.034489877343868
2022-06-23,-0.0701826111790163
2022-06-24,-0.0489067085312727
2022-06-27,-0.0108667038952331
2022-06-28,0.0375491911882052
2022-06-29,0.00276942534118993
2022-06-30,0.01634739747396
2022-07-01,0.012874703145953
2022-07-04,-0.0354183737371015
2022-07-05,0.0194778256613434
2022-07-06,-0.0255504919397724
2022-07-07,-0.0496751540435126
2022-07-08,0.00280073386363268
2022-07-11,0.0552869494161748
2022-07-12,0.0214768704397236
2022-07-13,-0.0619898817354571
2022-07-14,-0.0444335816987627
2022-07-15,-0.0091102630781309
2022-07-18,-0.0691526984566015
2022-07-19,-0.0259651704785187
2022-07-20,0.0378399781487289
2022-07-21,-0.0178407067001095
2022-07-22,0.0173586028552124
2022-07-25,0.050032921830176
2022-07-26,-0.00516649077030957
2022-07-27,-0.0638736917897415
2022-07-28,-0.0472428465967095
2022-07-29,-0.00248817146717023
2022-08-01,-0.0134236307253463
2022-08-02,0.0149465931270686
2022-08-03,-0.0065884779030999
2022-08-04,-0.0103023575961475
2022-08-05,-0.0335093339741886
