"MonthEnd","Coins","Count"
2022-01-31,"ADAUPUSDT,ADAUSDT,ALGOUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,BALUSDT,BATUSDT,BCHUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCDOWNUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COMPUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DENTUSDT,DGBUSDT,DOGEUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JSTUSDT,KSMUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MTLUSDT,NANOUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,PNTUSDT,QTUMUSDT,RENUSDT,REPUSDT,RLCUSDT,RSRUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,SXPUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRXUPUSDT,TRXUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XRPDOWNUSDT,XRPUSDT,XTZUPUSDT,XTZUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",111
2022-02-28,"ADAUPUSDT,ADAUSDT,ALGOUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,AVAXUSDT,BATUSDT,BCHUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCDOWNUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COMPUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DENTUSDT,DGBUSDT,DOGEUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FLMUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,KSMUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MTLUSDT,NANOUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,OXTUSDT,PNTUSDT,QTUMUSDT,RENUSDT,RLCUSDT,RSRUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STXUSDT,SUNUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRXUPUSDT,TRXUSDT,UNIUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XRPDOWNUSDT,XRPUSDT,XTZUPUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",111
2022-03-31,"ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ANKRUSDT,ARDRUSDT,ARPAUSDT,AVAXUSDT,AXSUSDT,BATUSDT,BCHUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCDOWNUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DENTUSDT,DGBUSDT,DOGEUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETCUSDT,ETHUSDT,FETUSDT,FILUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JSTUSDT,KSMUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MTLUSDT,NANOUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,OXTUSDT,PNTUSDT,QTUMUSDT,RENUSDT,RLCUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STXUSDT,SUNUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRXUSDT,UNIUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XLMUSDT,XRPDOWNUSDT,XRPUSDT,XTZUPUSDT,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT",108
2022-04-30,"ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ANKRUSDT,ARDRUSDT,ARPAUSDT,ATOMUSDT,AVAUSDT,AVAXUSDT,AXSUSDT,BALUSDT,BANDUSDT,BATUSDT,BCHUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCDOWNUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COMPUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DENTUSDT,DGBUSDT,DOCKUSDT,DOGEUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FILUSDT,FLMUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JSTUSDT,KNCUSDT,KSMUSDT,LINKUSDT,LRCUSDT,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MTLUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,OXTUSDT,PNTUSDT,QTUMUSDT,RENUSDT,RLCUSDT,ROSEUSDT,RSRUSDT,RVNUSDT,SANDUSDT,SCUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STXUSDT,SUNUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRXUSDT,UNIUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XEMUSDT,XLMUSDT,XRPDOWNUSDT,XTZUPUSDT,XTZUSDT,ZENUSDT,ZILUSDT",118
2022-05-31,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AIONUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATMUSDT,ATOMUSDT,AVAUSDT,AVAXUSDT,AXSUSDT,BALUSDT,BANDUSDT,BATUSDT,BCHUSDT,BEAMUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCDOWNUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,COCOSUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DENTUSDT,DGBUSDT,DOCKUSDT,DOGEUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FILUSDT,FLMUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JSTUSDT,JUVUSDT,KNCUSDT,KSMUSDT,LINKUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LTOUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MTLUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONTUSDT,OXTUSDT,PERLUSDT,PNTUSDT,PSGUSDT,QTUMUSDT,REEFUSDT,RENUSDT,RIFUSDT,RLCUSDT,ROSEUSDT,RSRUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUNUSDT,SXPUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRXUSDT,UNIUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XEMUSDT,XLMUSDT,XRPUPUSDT,XRPUSDT,XTZUPUSDT,XTZUSDT,XVSUSDT,YFIIUSDT,ZECUSDT,ZENUSDT,ZILUSDT",144
2022-06-30,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AIONUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATMUSDT,AVAUSDT,AVAXUSDT,AXSUSDT,BALUSDT,BATUSDT,BCHUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTSUSDT,BTTUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DENTUSDT,DGBUSDT,DOGEUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FETUSDT,FILUSDT,FIROUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JSTUSDT,JUVUSDT,KMDUSDT,KNCUSDT,KSMUSDT,LINKUPUSDT,LINKUSDT,LRCUSDT,LTCUSDT,LTOUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONTUSDT,OXTUSDT,PNTUSDT,PSGUSDT,QTUMUSDT,REEFUSDT,RENUSDT,RIFUSDT,RLCUSDT,ROSEUSDT,RSRUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUSHIUSDT,SXPUSDT,TFUELUSDT,TOMOUSDT,TRUUSDT,TRXUSDT,UNIUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,WTCUSDT,XEMUSDT,XLMUSDT,XRPUPUSDT,XRPUSDT,XTZUPUSDT,XVSUSDT,YFIUSDT,ZECUSDT,ZENUSDT,ZILUSDT",138
2022-07-31,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,ARDRUSDT,ARPAUSDT,ATMUSDT,AVAUSDT,AVAXUSDT,AXSUSDT,BALUSDT,BATUSDT,BCHUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTTUSDT,CAKEUSDT,CELOUSDT,CKBUSDT,COMPUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DODOUSDT,DOGEUSDT,DOTUSDT,DREPUSDT,DUSKUSDT,EGLDUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,EURUSDT,FILUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GRTUSDT,GTOUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,INJUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,JUVUSDT,KNCUSDT,KSMUSDT,LINKUSDT,LRCUSDT,LTCUSDT,LTOUSDT,MANAUSDT,MATICUSDT,MFTUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OXTUSDT,PONDUSDT,PSGUSDT,QTUMUSDT,REEFUSDT,RENUSDT,ROSEUSDT,RSRUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STXUSDT,SUNUSDT,SUSHIUSDT,SXPUSDT,TOMOUSDT,TRUUSDT,TRXUSDT,TWTUSDT,UNIUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,XEMUSDT,XLMUSDT,XRPUPUSDT,XRPUSDT,XTZUPUSDT,XTZUSDT,ZECUSDT,ZENUSDT",115
2022-08-31,"1INCHUSDT,ADADOWNUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ATMUSDT,AVAXUSDT,AXSUSDT,BALUSDT,BANDUSDT,BCHUSDT,BNBUPUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CAKEUSDT,CELOUSDT,CFXUSDT,CHRUSDT,CKBUSDT,COMPUSDT,COTIUSDT,CTXCUSDT,DASHUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DODOUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ETCUSDT,ETHUPUSDT,EURUSDT,FETUSDT,FILUSDT,FISUSDT,FTMUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTOUSDT,HNTUSDT,HOTUSDT,ICXUSDT,INJUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,JUVUSDT,KSMUSDT,LINAUSDT,LINKUPUSDT,LINKUSDT,LRCUSDT,LTCUSDT,LTOUSDT,MANAUSDT,MATICUSDT,MDTUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OXTUSDT,PERPUSDT,PONDUSDT,QTUMUSDT,REEFUSDT,RENUSDT,RIFUSDT,ROSEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TRUUSDT,TWTUSDT,UNIUSDT,VETUSDT,VTHOUSDT,WAVESUSDT,WINUSDT,XEMUSDT,XLMUSDT,XRPUPUSDT,XRPUSDT,XTZUPUSDT,ZENUSDT",110
2022-09-30,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,ARDRUSDT,ARPAUSDT,ATMUSDT,AUTOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BANDUSDT,BATUSDT,BCHUSDT,BNBUPUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMPUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DODOUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ETHUPUSDT,EURUSDT,FETUSDT,FILUSDT,FISUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,KSMUSDT,LINAUSDT,LINKUSDT,LRCUSDT,LTCUSDT,LTOUSDT,MANAUSDT,MDTUSDT,MIRUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,ONTUSDT,OXTUSDT,PERPUSDT,PONDUSDT,QTUMUSDT,REEFUSDT,RENUSDT,RIFUSDT,ROSEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,TFUELUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TRUUSDT,TWTUSDT,UNIUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINUSDT,WRXUSDT,XEMUSDT,XLMUSDT,XRPDOWNUSDT,XRPUSDT,XTZUPUSDT,XTZUSDT,ZENUSDT",120
2022-10-31,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,ARDRUSDT,ARPAUSDT,ATAUSDT,ATMUSDT,AUTOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BANDUSDT,BARUSDT,BATUSDT,BCHUSDT,BNBDOWNUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMPUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DODOUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,EURUSDT,FETUSDT,FILUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTCUSDT,GTOUSDT,HBARUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,KNCUSDT,KSMUSDT,LINKUSDT,LPTUSDT,LRCUSDT,LTCUSDT,MANAUSDT,MASKUSDT,MDXUSDT,MIRUSDT,MKRUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDT,NKNUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,ONTUSDT,OXTUSDT,PERPUSDT,POLSUSDT,PONDUSDT,QTUMUSDT,REEFUSDT,RENUSDT,RIFUSDT,ROSEUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TRUUSDT,TWTUSDT,VETUSDT,VTHOUSDT,WAVESUSDT,WINUSDT,WRXUSDT,XEMUSDT,XLMUSDT,XRPDOWNUSDT,XRPUSDT,XTZUPUSDT,XTZUSDT,XVGUSDT,ZENUSDT,ZILUSDT",131
2022-11-30,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,ARDRUSDT,ARPAUSDT,ATAUSDT,ATMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BCHUSDT,BNBDOWNUSDT,BNTUSDT,BONDUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMPUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DODOUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ERNUSDT,ETCUSDT,ETHUPUSDT,EURUSDT,FETUSDT,FILUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IOSTUSDT,IOTXUSDT,JSTUSDT,JUVUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LINKDOWNUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MDXUSDT,MIRUSDT,MKRUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDT,NPXSUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OXTUSDT,PERPUSDT,POLSUSDT,PONDUSDT,QTUMUSDT,REEFUSDT,RENUSDT,ROSEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TRUUSDT,TWTUSDT,VETUSDT,VTHOUSDT,WAVESUSDT,WINUSDT,WRXUSDT,XEMUSDT,XRPDOWNUSDT,XTZUPUSDT,XTZUSDT,XVGUSDT,ZENUSDT",122
2022-12-31,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,ARDRUSDT,ARPAUSDT,ATAUSDT,ATMUSDT,AVAXUSDT,AXSUSDT,BADGERUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BNBDOWNUSDT,BNBUPUSDT,BNTUSDT,BONDUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,BURGERUSDT,C98USDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CHZUSDT,CKBUSDT,CLVUSDT,COMPUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DODOUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ERNUSDT,ETCUSDT,ETHUPUSDT,EURUSDT,FARMUSDT,FETUSDT,FILUSDT,FIOUSDT,FISUSDT,FLOWUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IOSTUSDT,IOTAUSDT,IRISUSDT,JSTUSDT,JUVUSDT,KAVAUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LINKUPUSDT,LPTUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MDXUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MKRUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDT,NPXSUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OXTUSDT,PERPUSDT,POLSUSDT,PONDUSDT,QTUMUSDT,QUICKUSDT,RAYUSDT,REEFUSDT,RENUSDT,REPUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,TFUELUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TRUUSDT,TVKUSDT,TWTUSDT,UMAUSDT,VETUSDT,VTHOUSDT,WAVESUSDT,WINUSDT,WRXUSDT,XEMUSDT,XLMUSDT,XRPUPUSDT,XTZUPUSDT,XTZUSDT,XVGUSDT,YFIUSDT,ZECUSDT,ZENUSDT,ZILUSDT",149
2023-01-31,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALICEUSDT,ALPHAUSDT,ARPAUSDT,ATAUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BALUSDT,BATUSDT,BCHUSDT,BNBDOWNUSDT,BNBUPUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,C98USDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CHZUSDT,CKBUSDT,CLVUSDT,COMPUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DODOUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,ERNUSDT,ETCUSDT,ETHUPUSDT,EURUSDT,FETUSDT,FILUSDT,FIOUSDT,FLOWUSDT,FORUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GALAUSDT,GBPUSDT,GHSTUSDT,GNOUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,IOSTUSDT,JSTUSDT,JUVUSDT,KAVAUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LINKUPUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MBOXUSDT,MDXUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MKRUSDT,NANOUSDT,NBSUSDT,NEOUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OXTUSDT,PERPUSDT,POLSUSDT,PONDUSDT,QTUMUSDT,QUICKUSDT,RAYUSDT,RENUSDT,REPUSDT,ROSEUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TRUUSDT,TVKUSDT,TWTUSDT,UNIUSDT,VETUSDT,VTHOUSDT,WAVESUSDT,WAXPUSDT,WINUSDT,WRXUSDT,XECUSDT,XEMUSDT,XLMUSDT,XRPUPUSDT,XTZUPUSDT,XVGUSDT,XVSUSDT,ZENUSDT,ZILUSDT",141
