"Date","Dynamic_BLO_EW"
2019-09-03,0.0266228239845261
2019-09-04,-0.00454627668794416
2019-09-05,-0.000239424170674463
2019-09-06,-0.025155970614767
2019-09-09,-0.00751937641000344
2019-09-10,-0.0198939738642276
2019-09-11,0.00595950743453022
2019-09-12,0.0252679328196663
2019-09-13,-0.00700431396609325
2019-09-16,-0.00492136971328905
2019-09-17,-0.00619335480050842
2019-09-18,0.00418841984784052
2019-09-19,0.0281546283146449
2019-09-20,-0.00871199507283787
2019-09-23,-0.0397451623687037
2019-09-24,-0.176263102985742
2019-10-28,-0.0360483841357825
2019-10-29,0.0174012353525109
2019-10-30,-0.0157908951884351
2019-10-31,-0.023595542342112
2019-11-01,0.00603597964082198
2019-11-04,0.019427204966611
2019-11-05,-0.00786288999557303
2019-11-06,0.00256698299911175
2019-11-07,-0.0232977637106523
2019-11-08,-0.0384264024981058
2019-11-11,-0.0188867643340736
2019-11-12,0.0589177261270089
2019-11-13,0.0359436300274303
2019-11-14,-0.0209145677984786
2019-11-15,-0.0533737004562676
2019-11-18,-0.0609705516383243
2019-11-19,0.0353356890459364
2019-11-20,-0.0186860068259387
2019-11-21,-0.0392139813929222
2019-11-22,-0.124796380090498
2019-12-30,-0.00411336520652972
2019-12-31,-0.0280691131630733
2020-01-01,0.00200244743575473
2020-01-02,-0.061108027090041
2020-01-06,0.0317522138406034
2020-01-07,0.00497094912230052
2020-01-08,-0.00754459546976471
2020-01-09,0.00365439767782997
2020-01-10,0.0443018650958755
2020-01-13,-0.024709843251566
2020-01-14,0.170545255031824
2020-01-15,0.0381599469445878
2020-01-16,-0.00310938466151489
2020-01-17,0.0513859486503358
2020-01-20,0.00575530235322164
2020-01-21,0.0201648812927955
2020-01-22,0.00345954147948681
2020-01-23,-0.0526381731575142
2020-01-24,0.00928103276520083
2020-01-27,0.0536204419769134
2020-01-28,0.0603249726816213
2020-01-29,0.0147564497515301
2020-01-30,0.040506164903187
2020-01-31,-0.0183126465765406
2020-02-03,0.0268810659380397
2020-02-04,0.0318201548039367
2020-02-05,0.0348670653798035
2020-02-06,0.0270545854887915
2020-02-07,-0.0108227911171504
2020-02-10,-0.014166738544127
2020-02-11,0.0320468780433006
2020-02-12,0.038088017501068
2020-02-13,-0.0149487752031821
2020-02-14,0.0374371824068094
2020-02-17,-0.00480416049187482
2020-02-18,0.044249773126363
2020-02-19,-0.0860150410977695
2020-02-20,0.00242360729476799
2020-02-21,0.0249851722257337
2020-02-24,-0.0514187797251103
2020-02-25,-0.0579229029664829
2020-02-26,-0.110673338493229
2020-02-27,0.0237859266600595
2020-02-28,-0.0125847047434657
2020-03-03,0.0185778680071873
2020-03-04,-0.0201069325953934
2020-03-05,0.116800135572277
2020-03-06,0.0213099260769035
2020-03-09,0.125043058904581
2020-03-10,-0.0352112676056339
2020-03-11,-0.0434782608695652
2020-03-12,-0.451559389515594
2020-04-02,0.0237024928483858
2020-04-03,-0.0343313373253493
2020-04-06,0.0904761904761904
2020-04-07,-0.0274645243429877
2020-04-08,0.0360411285203288
2020-04-09,-0.00834644832335427
2020-04-10,-0.0779492683153108
2020-04-15,-0.0665586494863848
2020-04-17,-0.00780101463855531
2020-04-20,-0.0624534765627341
2020-04-21,0.00317273795534678
2020-04-22,0.0700480262387255
2020-04-23,0.0153804050355775
2020-04-24,0.0175951042808936
2020-04-27,0.00415858219201157
2020-04-28,0.00444957096950159
2020-04-29,0.0871186927993416
2020-04-30,-0.0491850300053296
2020-05-01,0.0308546675095117
2020-05-04,-0.00415890801918574
2020-05-05,-0.00165727874247459
2020-05-06,-0.0251117683460015
2020-05-07,0.0581753634719152
2020-05-08,0.0305047811016218
2020-05-11,-0.0202245288204378
2020-05-12,0.0409967115786265
2020-05-13,0.0352024132685826
2020-05-14,0.0215353899537009
2020-05-15,-0.0284755031781162
2020-05-18,0.0255606105777135
2020-05-19,0.013123690037351
2020-05-20,-0.00142719149608976
2020-05-21,-0.0607273159191837
2020-05-22,0.054022425507153
2020-05-25,0.0420083158276694
2020-05-26,-0.00254609053447147
2020-05-27,0.019843156324077
2020-05-28,0.0620971906392467
2020-05-29,-0.000929534488561395
2020-06-01,0.0763170173671127
2020-06-02,-0.0346627499249734
2020-06-03,0.0234934807312776
2020-06-04,0.000205981377732778
2020-06-05,-0.0155909158590511
2020-06-08,-0.0055648030640076
2020-06-09,0.000846134808922705
2020-06-10,0.0151574012662368
2020-06-11,-0.0905611151783596
2020-06-12,0.0338560620234714
2020-06-15,-0.0027460379974637
2020-06-16,0.00998392747964743
2020-06-17,0.0142283658087566
2020-06-18,-0.00434055466286221
2020-06-19,-0.0153631399620344
2020-06-22,0.060637222382111
2020-06-23,-0.00455965853978221
2020-06-24,-0.0282333290044818
2020-06-25,-0.00359080891333209
2020-06-26,-0.0101274817953324
2020-06-29,0.0186519699016586
2020-06-30,-0.0115829813257994
2020-07-01,0.0556198982673746
2020-07-02,-0.0153326734449312
2020-07-03,0.0296113740726101
2020-07-06,0.0517139638002417
2020-07-07,0.0348486924748132
2020-07-08,0.0515517182737286
2020-07-09,-0.0256583193552575
2020-07-10,-0.015933570003586
2020-07-13,-0.0136860541144676
2020-07-14,0.0306387397824119
2020-07-15,-0.00639579675365196
2020-07-16,-0.0279357023927431
2020-07-17,-0.00132664552285211
2020-07-20,-0.0401951916137522
2020-07-21,0.0114068952423667
2020-07-22,0.0413022435254112
2020-07-23,0.0133080815162861
2020-07-24,-0.0185212588386702
2020-07-27,0.00074790825597963
2020-07-28,0.0230060305752189
2020-07-29,-0.00980637368240633
2020-07-30,0.0204037370066694
2020-07-31,0.0181590601455725
2020-08-03,0.0287090041316234
2020-08-04,0.0297766142797371
2020-08-05,0.0134810916958426
2020-08-06,0.02015222596751
2020-08-07,-0.0124653933975536
2020-08-10,0.0499551045373685
2020-08-11,-0.0610173851237484
2020-08-12,0.0358969988469682
2020-08-13,0.0150664292054212
2020-08-14,0.0436339773719424
2020-08-17,0.0035150955180678
2020-08-18,-0.027457341113254
2020-08-19,-0.0547522471687097
2020-08-20,0.0639454315513148
2020-08-21,-0.0538655555686434
2020-08-24,0.0189115269580876
2020-08-25,-0.0727579249753265
2020-08-26,0.0285326816855431
2020-08-27,-0.0457194490795465
2020-08-28,0.0300130460616449
2020-08-31,-0.0139443675817415
2020-09-01,0.0267296902284422
2020-09-02,-0.0709077200772117
2020-09-03,-0.175734246509261
2020-09-04,0.0241290649516045
2020-09-07,-0.00751529183490129
2020-09-08,-0.0185785107225241
2020-09-09,0.0367968683701582
2020-09-10,0.0462744560851601
2020-09-11,0.025119876995433
2020-09-14,0.011467638783275
2020-09-15,-0.0547715943836622
2020-09-16,0.000980207846897359
2020-09-17,0.0239214860687188
2020-09-18,-0.00216226243599622
2020-09-21,-0.0663734426009746
2020-09-22,-0.00291967257987278
2020-09-23,-0.0364899861126577
2020-09-24,0.104448968491404
2020-09-25,0.00637101779733276
2020-09-28,-0.000462187262597369
2020-09-29,0.0252236626899725
2020-09-30,0.0113860219464651
2020-10-01,-0.0218598613294469
2020-10-02,-0.0444429233218908
2020-10-05,0.0080664468295106
2020-10-06,-0.0695334254272271
2020-10-07,0.0173625734250887
2020-10-08,0.0153940082695977
2020-10-09,0.0262974982307293
2020-10-12,0.00979952595613501
2020-10-13,-0.00970350791794535
2020-10-14,-0.0172850667369523
2020-10-15,-0.00964469030885154
2020-10-16,-0.0315281410970688
2020-10-19,-0.00240421140075206
2020-10-20,-0.0515797839154333
2020-10-21,0.0508060913104189
2020-10-22,0.0360632583424818
2020-10-23,-0.00847127432062303
2020-10-26,-0.0274106018949525
2020-10-27,0.010718544427656
2020-10-28,-0.0415574301168664
2020-10-29,-0.0128954306817202
2020-10-30,0.000823307962071404
2020-11-02,-0.0427646157664998
2020-11-03,0.00437648683404888
2020-11-04,0.00659515330031017
2020-11-05,0.0612502946941901
2020-11-06,0.0582454730021213
2020-11-09,-0.00673337321122628
2020-11-10,0.0102625997833574
2020-11-11,-0.00893594604661515
2020-11-12,-0.0262344522960917
2020-11-13,0.0328361491227625
2020-11-16,0.0483442191129041
2020-11-17,0.0383792954475729
2020-11-18,-0.024374255153579
2020-11-19,0.00092998782246962
2020-11-20,0.0494359655733596
2020-11-23,0.0826243358496332
2020-11-24,0.0769398663089076
2020-11-25,0.0348661604272899
2020-11-26,-0.0873911637223673
2020-11-27,-0.0480348873757792
2020-11-30,0.0403746634757812
2020-12-01,-0.0550710724439484
2020-12-02,0.039101351147054
2020-12-03,0.019699840189343
2020-12-04,-0.0759372058196727
2020-12-07,-0.0073262650556446
2020-12-08,-0.0686427839140689
2020-12-09,0.0332993405214705
2020-12-10,-0.04068872463338
2020-12-11,-0.0297006342505065
2020-12-14,0.0113612848700326
2020-12-15,-0.00671888674115514
2020-12-16,0.071691757123266
2020-12-17,-0.0148289037792206
2020-12-18,0.0300504494726476
2020-12-21,-0.0452231648774207
2020-12-22,0.0187882626826751
2020-12-23,-0.128662666054522
2020-12-24,0.0842656756022272
2020-12-25,0.049674759999108
2020-12-28,0.0642981559652585
2020-12-29,-0.0158013624288841
2020-12-30,-0.00849077505240043
2020-12-31,0.0127804465791503
2021-01-01,0.00414813689171643
2021-01-04,0.00471432449737361
2021-01-05,0.0487712394996729
2021-01-06,0.154467912929997
2021-01-07,0.00488553668677538
2021-01-08,-0.0170426402289951
2021-01-11,-0.10581647161182
2021-01-12,-0.00830838596516857
2021-01-13,0.0926341301103539
2021-01-14,0.0206592579018037
2021-01-15,0.00163428044360812
2021-01-18,0.0383980431952716
2021-01-19,-0.0307076292782916
2021-01-20,0.0255579128326701
2021-01-21,-0.13910642255309
2021-01-22,0.0774171365414123
2021-01-25,-0.0312124763427169
2021-01-26,0.0423416142669505
2021-01-27,-0.0667018044275576
2021-01-28,0.216407973724224
2021-01-29,0.0442119295545678
2021-02-01,0.0382541933162991
2021-02-02,0.0428208594894927
2021-02-03,0.111769646559935
2021-02-04,-0.00480246064770792
2021-02-05,0.123761442097224
2021-02-08,0.0958212488693474
2021-02-09,0.130503017521473
2021-02-10,0.0363785988962533
2021-02-11,0.138685600873203
2021-02-12,0.0781037236159126
2021-02-15,-0.0198329833796448
2021-02-16,0.0117163378414256
2021-02-17,0.0445957859474475
2021-02-18,0.0655754940115111
2021-02-19,0.0439013346613859
2021-02-22,-0.0585347712646473
2021-02-23,-0.144450089351998
2021-02-24,0.0777827580339334
2021-02-25,-0.0628095092769728
2021-02-26,-0.00220889075825126
2021-03-01,0.109752705224477
2021-03-02,-0.0109120682388326
2021-03-03,0.0654748906605431
2021-03-04,0.000194225302955615
2021-03-05,0.0222781577185753
2021-03-08,0.0624016144160837
2021-03-09,0.0847908219979598
2021-03-10,-0.0131215985740592
2021-03-11,0.054912099799453
2021-03-12,0.0360794005417946
2021-03-15,0.00722234424188604
2021-03-16,0.023956916750888
2021-03-17,0.030404855346886
2021-03-18,-0.00726730509981211
2021-03-19,0.0562131639892815
2021-03-22,-0.0386432860046952
2021-03-23,0.0159737377510815
2021-03-24,-0.0540227292389254
2021-03-25,-0.0117236427222868
2021-03-26,0.0992030887222492
2021-03-29,0.0930728655164647
2021-03-30,0.0388500964233196
2021-03-31,0.0186604131228884
2021-04-01,0.00796451315990509
2021-04-02,0.0334184987399604
2021-04-05,0.0859408823254038
2021-04-06,-0.0140656390065332
2021-04-07,-0.072440866365947
2021-04-08,0.104014800051074
2021-04-09,0.0180012943053124
2021-04-12,-0.0200248966914632
2021-04-13,0.0414641603228387
2021-04-14,0.00795873225009895
2021-04-15,0.0567263704525815
2021-04-16,0.0197954143793615
2021-04-19,-0.0744389067795092
2021-04-20,0.0291472774810737
2021-04-21,-0.0407392279106269
2021-04-22,-0.0927410169710969
2021-04-23,-0.0106506811836059
2021-04-26,0.160432456659797
2021-04-27,0.0814503311286888
2021-04-28,-0.0146263303637206
2021-04-29,-0.00221958708938786
2021-04-30,0.0619575388250064
2021-05-03,0.0341821211860385
2021-05-04,-0.0791417162695106
2021-05-05,0.121744098423053
2021-05-06,0.0262597541505502
2021-05-07,0.00688602769197519
2021-05-10,-0.0976779971703016
2021-05-11,0.0724083606175596
2021-05-12,-0.159034107788725
2021-05-13,0.0384355744031987
2021-05-14,0.0626051950833893
2021-05-17,-0.10805094883669
2021-05-18,0.0543763138706558
2021-05-19,-0.35664489474349
2021-05-20,0.204856475387533
2021-05-21,-0.174086464692333
2021-05-24,0.364346859748166
2021-05-25,0.0306858111022814
2021-05-26,0.0851152761812188
2021-05-27,-0.0529753840632233
2021-05-28,-0.104934058254363
2021-05-31,0.0614487864576124
2021-06-01,0.0142256406866499
2021-06-02,0.0263094388937955
2021-06-03,0.0677587740171845
2021-06-04,-0.0858981431947324
2021-06-07,-0.0797661827873139
2021-06-08,0.0361526666016227
2021-06-09,0.0379160952675302
2021-06-10,-0.043329954721417
2021-06-11,-0.105127307713452
2021-06-14,0.00362947766394133
2021-06-15,-0.0168237849941653
2021-06-16,-0.0280131548078726
2021-06-17,0.0153527368039258
2021-06-18,-0.0445081930326722
2021-06-21,-0.242247449152084
2021-06-22,-0.0118601203453388
2021-06-23,0.0590195040155328
2021-06-24,0.0137294526969312
2021-06-25,-0.125488100620659
2021-06-28,0.0587625558380018
2021-06-29,-0.00228438228438221
2021-06-30,-0.00462487303035794
2021-07-01,-0.055389753024091
2021-07-02,-0.00351328218528988
2021-07-05,-0.0306959581125287
2021-07-06,0.0348134114544749
2021-07-07,-0.00904465110383674
2021-07-08,-0.0535830109698033
2021-07-09,0.0156255181579052
2021-07-12,-0.0493019569001215
2021-07-13,0.00932703254093789
2021-07-14,-0.0044881588807703
2021-07-15,-0.0511487350324903
2021-07-16,-0.093983489882819
2021-07-19,-0.0538361907813919
2021-07-20,-0.0911763488054324
2021-07-21,0.0909836439017724
2021-07-22,0.0906623235613464
2021-07-23,0.121108856300494
2021-07-26,-0.0258053905561862
2021-07-27,0.0420084832943367
2021-07-28,-0.00832467376695514
2021-07-29,0.0221212314703037
2021-07-30,0.0210047149991
2021-08-02,0.018228773334593
2021-08-03,-0.0219630381715785
2021-08-04,0.0371847161948342
2021-08-05,0.0204430239189778
2021-08-06,0.0341641948780936
2021-08-09,0.0354704702415767
2021-08-10,0.0652461941763202
2021-08-11,0.0716245282864972
2021-08-12,-0.0165858521216758
2021-08-13,0.0989038998830808
2021-08-16,-0.0292839795914848
2021-08-17,-0.0557755848583538
2021-08-18,0.00175611684593492
2021-08-19,0.0731518190972198
2021-08-20,0.0383182453647696
2021-08-23,0.0327584173143926
2021-08-24,-0.0697267039186668
2021-08-25,0.0447326649854636
2021-08-26,-0.0797818426459767
2021-08-27,0.0704744927443314
2021-08-30,-0.0252530019245751
2021-08-31,0.0270514215582775
2021-09-01,0.0602132414796628
2021-09-02,0.00463742392206768
2021-09-03,0.0327849571325431
2021-09-06,0.0138541235608571
2021-09-07,-0.184359823302055
2021-09-08,0.0174310338938628
2021-09-09,0.0518008807208483
2021-09-10,-0.0496632063539354
2021-09-13,-0.0450632374316449
2021-09-14,0.0366510864811277
2021-09-15,0.0422861222543149
2021-09-16,-0.0171360662835603
2021-09-17,-0.0290286890320848
2021-09-20,-0.134540953757773
2021-09-21,-0.0250060146630073
2021-09-22,0.0993065673917778
2021-09-23,0.0737780238926183
2021-09-24,-0.0319116674064164
2021-09-27,-0.0364548304749458
2021-09-28,-0.0602479766620495
2021-09-29,0.0259151878219818
2021-09-30,0.0351772478142182
2021-10-01,0.0681165557655646
2021-10-04,-0.0219149842391667
2021-10-05,0.058010032817547
2021-10-06,0.00466555734025372
2021-10-07,0.00463181087275859
2021-10-08,0.014066974131778
2021-10-11,0.0029160920264433
2021-10-12,-0.0130237582462056
2021-10-13,0.0358865906585118
2021-10-14,0.0130190042169509
2021-10-15,-0.00181643014867086
2021-10-18,-0.00141978337831454
2021-10-19,0.00769076745700734
2021-10-20,0.0459808571506227
2021-10-21,-0.0314625273321978
2021-10-22,0.0092027831409665
2021-10-25,0.0347051630545993
2021-10-26,-0.000553766227201511
2021-10-27,-0.10323420902636
2021-10-28,0.0539119488424966
2021-10-29,0.039492964339255
2021-11-01,0.00798680411311512
2021-11-02,0.0496176005193754
2021-11-03,0.00103169137209228
2021-11-04,-0.0108407866596067
2021-11-05,-0.005747807742585
2021-11-08,0.0316548527614957
2021-11-09,0.00939712337478225
2021-11-10,-0.0361166703155539
2021-11-11,0.0362007382238883
2021-11-12,-0.00734732271148391
2021-11-15,-0.0122402570008914
2021-11-16,-0.0715904589037697
2021-11-17,0.0156022978895942
2021-11-18,-0.0993571625904188
2021-11-19,0.0679139196935577
2021-11-22,-0.0473710543843771
2021-11-23,0.0357752364237649
2021-11-24,0.0148435937941151
2021-11-25,0.0443140049797327
2021-11-26,-0.0931436393057381
2021-11-29,0.0113150989494292
2021-11-30,-0.0253068639343311
2021-12-01,0.0130293209461442
2021-12-02,-0.00401537922979066
2021-12-03,0.0141174070275122
2021-12-06,0.043138082632717
2021-12-07,-0.0192395546165126
2021-12-08,0.0287312902891015
2021-12-09,-0.0893724519247203
2021-12-10,-0.0112406449201691
2021-12-13,-0.11248572015202
2021-12-14,0.0361049931627415
2021-12-15,-0.00917823643211621
2021-12-16,0.102755905645174
2021-12-17,-0.0116306928131531
2021-12-20,0.0106320983223741
2021-12-21,0.0336901881572971
2021-12-22,-0.00501299375616457
2021-12-23,0.0518627756083936
2021-12-24,-0.0033202975557112
2021-12-27,0.0105164745403727
2021-12-28,-0.0798271670352553
2021-12-29,0.00562145199015275
2021-12-30,0.00820293715330315
2021-12-31,-0.00196345087828193
2022-01-03,-0.00220829766263222
2022-01-04,-0.010904465775125
2022-01-05,-0.0809246357655278
2022-01-06,0.0303757152622138
2022-01-07,-0.0791835559931447
2022-01-10,-0.0423266935172782
2022-01-11,0.0575055263733967
2022-01-12,0.064486833268335
2022-01-13,-0.0404753197195017
2022-01-14,0.030336617598796
2022-01-17,-0.0582113744147712
2022-01-18,-0.00700313564562637
2022-01-19,-0.0593551095229917
2022-01-20,-0.0306325360686614
2022-01-21,-0.147131336058448
2022-01-25,0.0306941730458227
2022-01-26,-0.0381258137900127
2022-01-27,-0.0390828183916897
2022-01-28,0.0381723539618275
2022-01-31,0.106116023573141
2022-02-01,-0.0187960953951171
2022-02-02,-0.00443511026370739
2022-02-03,0.0210666530828506
2022-02-04,-0.0287075347109512
2022-02-07,0.0111328549594766
2022-02-08,-0.0181008266814401
2022-02-09,0.00559687626529226
2022-02-10,-0.0454996104398966
2022-02-11,-0.0390310859428207
2022-02-14,0.00929820919832174
2022-02-15,0.0489596958831909
2022-02-16,-0.0121306640545998
2022-02-17,-0.0518116473088901
2022-02-18,-0.0203382924002864
2022-02-21,0.0155348797642941
2022-02-22,-0.0498283583414308
2022-02-23,0.0774614836217795
2022-02-24,-0.0000103461112321475
2022-02-25,0.0150479921001013
2022-02-28,0.0577090594158976
2022-03-01,0.0118225532173262
2022-03-02,0.00458579857258312
2022-03-03,-0.009026530769913
2022-03-04,-0.0657230803929458
2022-03-07,0.0757453212586779
2022-03-08,0.00240578024841937
2022-03-09,0.0150670206603553
2022-03-10,-0.0403860735585965
2022-03-11,-0.0522923163231164
2022-03-14,0.064215320639315
2022-03-15,-0.0528266048710356
2022-03-16,0.0230963084552175
2022-03-17,-0.012436511834646
2022-03-18,0.112070456839682
2022-03-21,0.0025801815507886
2022-03-22,0.0133229307981416
2022-03-23,-0.00234748160456626
2022-03-24,0.0115882253093169
2022-03-25,-0.0186233472494423
2022-03-28,-0.0112383075560522
2022-03-29,0.0352289911901895
2022-03-30,0.0296630990975577
2022-03-31,-0.0127301419305419
2022-04-01,0.02949026327862
2022-04-04,-0.028674419176473
2022-04-05,-0.0295753583599582
2022-04-06,-0.108157657354002
2022-04-07,0.0595209346985921
2022-04-08,-0.0423207008191491
2022-04-11,-0.0825765133821373
2022-04-12,0.00454768732575313
2022-04-13,-0.00627579058586701
2022-04-14,-0.00469979311646912
2022-04-15,-0.0111885466355213
2022-04-18,0.0279070549216156
2022-04-19,0.00594198453884634
2022-04-20,-0.0149799083522416
2022-04-21,-0.0541686766049691
2022-04-22,-0.00473689270895599
2022-04-25,0.00137470068151678
2022-04-26,-0.072734488908895
2022-04-27,0.0268991115662604
2022-04-28,0.000427536783524553
2022-04-29,-0.0354091618319644
2022-05-02,-0.0172808139009015
2022-05-03,-0.0205351872854262
2022-05-04,0.00479722842094558
2022-05-05,-0.0355506365867749
2022-05-06,0.0446734129073931
2022-05-09,0.247017193616704
2022-05-10,-0.0431119935330485
2022-05-11,0.047798562058117
2022-05-12,-0.101732379530034
2022-05-13,-0.4213551942309
2022-05-16,-0.0446132596685084
2022-05-20,-0.0316705178741334
2022-05-23,-0.0254638515674983
2022-05-24,-0.059329439359794
2022-05-25,0.0503472222222221
2022-05-26,-0.00228920700511609
2022-05-27,-0.0103252911388389
2022-05-30,0.021280991467915
2022-05-31,-0.0189406617095036
2022-06-01,-0.0133349605826276
2022-06-02,-0.0451159643814975
2022-06-03,-0.0038299703273729
2022-06-06,-0.0274679736827839
2022-06-07,0.0269080534021904
2022-06-08,-0.0021538636152944
2022-06-09,0.0248308754803188
2022-06-10,0.0107372680311571
2022-06-13,-0.0248653103336502
2022-06-14,-0.126095570704188
2022-06-15,-0.33311558561328
2022-06-16,0.472198213771247
2022-06-17,-0.0450097847358122
2022-06-20,-0.108833310555328
2022-06-21,0.0207034045598609
2022-06-22,0.0977613061551561
2022-06-23,-0.0981340389616314
2022-06-24,-0.119486038041279
2022-06-27,-0.110373443983403
2022-06-28,-0.0128825583620361
2022-06-29,0.0495700456626333
2022-06-30,-0.0932132741612859
2022-07-01,0.0871092764915801
2022-07-04,-0.103379921165131
2022-07-05,0.0477187526356202
2022-07-06,-0.038588730420215
2022-07-07,-0.126515238664166
2022-07-08,-0.0445760930210814
2022-07-11,0.0922156967548601
2022-07-12,-0.0115670212934105
2022-07-13,-0.0369073587368209
2022-07-14,-0.117917507860122
2022-07-15,-0.0211744328577986
2022-07-18,-0.0297298339045824
2022-07-19,-0.0344775900421713
2022-07-20,-0.0746226281939517
2022-07-21,0.11217964647435
2022-07-22,-0.0551968687819448
2022-07-25,-0.086490707898747
2022-07-26,0.0134999567027609
2022-07-27,0.0056105901796869
2022-07-28,0.0755210231322237
2022-07-29,-0.00570538739168897
2022-08-01,-0.0205083353286092
2022-08-02,-0.0506945589808688
2022-08-03,-0.01605554009853
2022-08-04,-0.00317200874711612
2022-08-05,0.0465540933400221
2022-08-08,0.0128405289847182
2022-08-09,-0.0358738186722738
2022-08-10,0.0365782173277156
2022-08-11,0.00159011418756611
2022-08-12,0.00785854963592125
2022-08-15,-0.0125310173843642
2022-08-16,0.00375346408462226
2022-08-17,-0.0537992562249032
2022-08-18,-0.0267394329642282
2022-08-19,-0.0992070231050917
2022-08-22,0.00646604382066788
2022-08-23,-0.0382497239529698
2022-08-24,0.0459657861265447
2022-08-25,-0.0220863681229217
2022-08-26,-0.0659530899484261
2022-08-29,-0.0437016237822221
2022-08-30,0.0248772311164817
2022-08-31,-0.00948163438220018
2022-09-01,-0.0108693196020385
2022-09-02,0.00739180769717385
2022-09-05,0.0397352449104055
2022-09-06,-0.0498899567115032
2022-09-07,0.0270817483320481
2022-09-08,-0.00847820462971166
2022-09-09,-0.0234288759629176
2022-09-12,0.000161519416396813
2022-09-13,-0.067220471941884
2022-09-14,0.0159522278663104
2022-09-15,-0.0242668823743224
2022-09-16,-0.00211481887031192
2022-09-19,0.0956295975768064
2022-09-20,-0.0525276461295417
2022-09-21,-0.00201785211185423
2022-09-22,0.0420241378394529
2022-09-23,0.0076539069631848
2022-09-26,-0.02730155911591
2022-09-27,-0.0392489886067968
2022-09-28,-0.0345104333868379
2022-09-29,0.00249376558603487
2022-09-30,-0.0244610281923714
2022-10-03,0.00138335595322362
2022-10-04,-0.0276779889136667
2022-10-05,0.00205593450999789
2022-10-06,-0.0178631293371906
2022-10-07,0.00252645210453628
2022-10-10,-0.0669337052893525
2022-10-11,-0.00108814401789536
2022-10-12,0.00562343265211459
2022-10-13,0.00364445098707714
2022-10-14,0.0146040248722062
2022-10-17,0.00917043265195399
2022-10-18,-0.0194972638117123
2022-10-19,-0.0389797440787227
2022-10-20,0.0105001435490569
2022-10-21,0.00643430339551582
2022-10-24,-0.0111001344311449
2022-10-25,-0.00378570838457377
2022-10-26,0.0185713428723662
2022-10-27,-0.0276837773246383
2022-10-28,0.0242274365491318
2022-10-31,0.0101417674219715
2022-11-01,0.00569534825355273
2022-11-02,0.0610429410179464
2022-11-03,0.0312979361187884
2022-11-04,0.0403643934880063
2022-11-07,-0.00198188109048784
2022-11-08,-0.159710727308079
2022-11-09,-0.192066948526569
2022-11-10,0.121517347374691
2022-11-11,0.0425396073793084
2022-11-14,0.0580274904264063
2022-11-15,-0.0600421514877834
2022-11-16,0.0616372946504926
2022-11-17,0.00307115428713909
2022-11-18,0.0471109452366515
2022-11-21,0.0191783235580706
2022-11-22,0.012246495643039
2022-11-23,0.0206622300052223
2022-11-24,-0.0298435549621044
2022-11-25,0.00739291180055416
2022-11-28,-0.0186148354844125
2022-11-29,0.012544791064265
2022-11-30,0.0377080700656383
2022-12-01,-0.00646219209650353
2022-12-02,0.00760987075214477
2022-12-05,-0.0368646109306684
2022-12-06,-0.000635097099128155
2022-12-07,-0.0267985201303885
2022-12-08,0.021442945967974
2022-12-09,0.119496167190332
2022-12-12,-0.0866022018754854
2022-12-13,-0.0158151174824869
2022-12-14,0.0138875622768488
2022-12-15,0.012795884038526
2022-12-16,-0.153172129513679
2022-12-19,-0.0226086284958537
2022-12-20,-0.019679602670218
