Date,Quant Model NAV
2006-08-14,132.3941772
2006-08-15,132.3941772
2006-08-16,134.1162007
2006-08-17,134.1134351
2006-08-18,134.3328923
2006-08-21,134.988003
2006-08-22,134.7820198
2006-08-23,133.4619375
2006-08-24,134.7353487
2006-08-25,135.2456394
2006-08-28,135.7998465
2006-08-29,136.2743861
2006-08-30,136.3775753
2006-08-31,136.6480139
2006-09-01,138.0320629
2006-09-04,139.5271685
2006-09-05,139.3832488
2006-09-06,139.5621001
2006-09-07,138.5792419
2006-09-08,138.9521256
2006-09-11,134.7157629
2006-09-12,136.4332964
2006-09-13,138.7364824
2006-09-14,139.4982573
2006-09-15,140.0703052
2006-09-18,140.8041647
2006-09-19,139.5931508
2006-09-20,140.4334551
2006-09-21,142.181284
2006-09-22,141.7094223
2006-09-25,140.9677781
2006-09-26,142.2627017
2006-09-27,142.6981275
2006-09-28,142.4446847
2006-09-29,143.2925772
2006-10-02,143.2925772
2006-10-03,142.5848589
2006-10-04,141.1770722
2006-10-05,143.275464
2006-10-06,143.1305552
2006-10-09,143.1444343
2006-10-10,143.380946
2006-10-11,143.4127355
2006-10-12,145.336941
2006-10-13,146.6767373
2006-10-16,148.4149233
2006-10-17,147.8853297
2006-10-18,147.2256848
2006-10-19,145.6620018
2006-10-20,145.7592913
2006-10-23,145.6137165
2006-10-24,145.6137165
2006-10-25,145.6137165
2006-10-26,145.9723309
2006-10-27,146.8275021
2006-10-30,147.5377175
2006-10-31,147.6255852
2006-11-01,147.7421832
2006-11-02,148.0382314
2006-11-03,148.1968177
2006-11-06,149.4032066
2006-11-07,148.5553898
2006-11-08,147.7106969
2006-11-09,148.5520092
2006-11-10,149.8708554
2006-11-13,150.910757
2006-11-14,151.3353521
2006-11-15,151.3069286
2006-11-16,152.3467231
2006-11-17,151.031361
2006-11-20,150.9675214
2006-11-21,153.0972519
2006-11-22,154.102634
2006-11-23,154.1417211
2006-11-24,154.3833809
2006-11-27,154.9910254
2006-11-28,153.3528736
2006-11-29,154.0318381
2006-11-30,154.4461702
2006-12-01,156.4982287
2006-12-04,156.502977
2006-12-05,156.7752237
2006-12-06,156.0976146
2006-12-07,155.5542268
2006-12-08,154.7298936
2006-12-11,150.9008498
2006-12-12,146.8798279
2006-12-13,148.2757091
2006-12-14,151.3195924
2006-12-15,152.6944753
2006-12-18,153.5910528
2006-12-19,150.8021001
2006-12-20,150.0019184
2006-12-21,150.2558499
2006-12-22,151.4803758
2006-12-25,151.4803758
2006-12-26,154.3842704
2006-12-27,155.7294834
2006-12-28,156.1191821
2006-12-29,156.2832253
2007-01-01,156.2832253
2007-01-02,157.8474455
2007-01-03,158.7425101
2007-01-04,157.131233
2007-01-05,156.6935235
2007-01-08,154.1099058
2007-01-09,153.2693632
2007-01-10,152.0451118
2007-01-11,155.1676956
2007-01-12,158.7685087
2007-01-15,160.4254588
2007-01-16,160.7098813
2007-01-17,160.8512452
2007-01-18,161.8916279
2007-01-19,161.0131528
2007-01-22,161.2214753
2007-01-23,158.5294301
2007-01-24,159.0787679
2007-01-25,160.5789968
2007-01-26,160.5789968
2007-01-29,159.0830606
2007-01-30,159.0830606
2007-01-31,158.0605126
2007-02-01,159.0634545
2007-02-02,160.9011128
2007-02-05,161.3390802
2007-02-06,160.5472541
2007-02-07,162.4806565
2007-02-08,162.9419155
2007-02-09,161.76749
2007-02-12,158.1372372
2007-02-13,156.3388083
2007-02-14,155.6304536
2007-02-15,159.6015225
2007-02-16,159.6015225
2007-02-19,159.4347364
2007-02-20,157.3563474
2007-02-21,156.9877963
2007-02-22,154.5026509
2007-02-23,150.2681526
2007-02-26,150.8778631
2007-02-27,149.5214629
2007-02-28,143.6405337
2007-03-01,145.5725445
2007-03-02,143.7239838
2007-03-05,138.7585129
2007-03-06,140.6616537
2007-03-07,138.4742337
2007-03-08,142.92529
2007-03-09,142.1373124
2007-03-12,142.6292674
2007-03-13,144.2720788
2007-03-14,140.6022509
2007-03-15,140.4462195
2007-03-16,138.9440316
2007-03-19,141.2809231
2007-03-20,142.171925
2007-03-21,143.6937957
2007-03-22,147.1662666
2007-03-23,147.8540064
2007-03-26,146.4756463
2007-03-27,146.4756463
2007-03-28,143.889884
2007-03-29,144.6919666
2007-03-30,146.2020643
2007-04-02,140.0951188
2007-04-03,141.7071908
2007-04-04,143.3918759
2007-04-05,144.1507415
2007-04-06,144.1507415
2007-04-09,147.4255628
2007-04-10,147.5839489
2007-04-11,146.9544352
2007-04-12,146.4582881
2007-04-13,149.7785335
2007-04-16,152.1349513
2007-04-17,151.5027943
2007-04-18,152.5473938
2007-04-19,152.1465198
2007-04-20,154.2018031
2007-04-23,153.9620875
2007-04-24,155.6607248
2007-04-25,157.2982425
2007-04-26,157.138425
2007-04-27,154.4828565
2007-04-30,155.732021
2007-05-01,155.732021
2007-05-02,155.732021
2007-05-03,158.4161627
2007-05-04,157.7999988
2007-05-07,158.2906719
2007-05-08,156.916404
2007-05-09,157.1083615
2007-05-10,157.7970142
2007-05-11,157.3625572
2007-05-14,158.5760457
2007-05-15,158.3676266
2007-05-16,159.8047441
2007-05-17,160.5640344
2007-05-18,160.4251593
2007-05-21,161.6774413
2007-05-22,162.5254504
2007-05-23,161.8637623
2007-05-24,160.7008119
2007-05-25,161.4855548
2007-05-28,162.2454076
2007-05-29,163.5374369
2007-05-30,162.8230088
2007-05-31,164.692478
2007-06-01,165.35005
2007-06-04,164.3053153
2007-06-05,164.5174563
2007-06-06,162.2175045
2007-06-07,161.5381373
2007-06-08,160.3168789
2007-06-11,160.5772923
2007-06-12,161.7050304
2007-06-13,160.4801254
2007-06-14,162.5129956
2007-06-15,162.2274265
2007-06-18,161.3194816
2007-06-19,163.1659436
2007-06-20,164.6916151
2007-06-21,165.3912344
2007-06-22,164.7294245
2007-06-25,164.226408
2007-06-26,163.9229953
2007-06-27,163.7055459
2007-06-28,165.4581896
2007-06-29,168.0517708
2007-07-02,168.1034908
2007-07-03,169.07781
2007-07-04,169.542955
2007-07-05,169.0333505
2007-07-06,170.6101739
2007-07-09,170.7738857
2007-07-10,170.2509223
2007-07-11,169.6116884
2007-07-12,171.183019
2007-07-13,172.6181066
2007-07-16,172.7865306
2007-07-17,173.5044992
2007-07-18,173.1513573
2007-07-19,174.9753225
2007-07-20,173.7845826
2007-07-23,175.5419427
2007-07-24,175.6618821
2007-07-25,174.0516155
2007-07-26,175.2148595
2007-07-27,170.1723819
2007-07-30,170.9777353
2007-07-31,174.6814582
2007-08-01,168.5562431
2007-08-02,168.9446692
2007-08-03,170.7002958
2007-08-06,168.5279594
2007-08-07,169.1205682
2007-08-08,173.8382551
2007-08-09,171.3977561
2007-08-10,169.4597828
2007-08-13,171.4463737
2007-08-14,171.0220403
2007-08-15,171.0220403
2007-08-16,165.2194992
2007-08-17,163.3353006
2007-08-20,165.7558548
2007-08-21,161.3054061
2007-08-22,162.8147846
2007-08-23,161.8756248
2007-08-24,163.5858592
2007-08-27,167.1315304
2007-08-28,168.9712557
2007-08-29,169.3213986
2007-08-30,171.2585321
2007-08-31,172.947443
2007-09-03,174.4299412
2007-09-04,175.649697
2007-09-05,176.3632276
2007-09-06,178.1378754
2007-09-07,177.6974914
2007-09-10,177.3329092
2007-09-11,176.6838943
2007-09-12,176.566136
2007-09-13,178.6150191
2007-09-14,177.9014396
2007-09-17,177.4746381
2007-09-18,178.2723627
2007-09-19,183.6185425
2007-09-20,183.4934558
2007-09-21,185.2384155
2007-09-24,187.3745438
2007-09-25,188.0903891
2007-09-26,188.9488923
2007-09-27,190.4979742
2007-09-28,191.2126908
2007-10-01,190.6959618
2007-10-02,190.6959618
2007-10-03,195.109302
2007-10-04,194.617708
2007-10-05,194.0352191
2007-10-08,191.6376809
2007-10-09,197.6920021
2007-10-10,201.0909848
2007-10-11,202.527448
2007-10-12,199.2776386
2007-10-15,204.0818987
2007-10-16,203.2815327
2007-10-17,201.5343346
2007-10-18,197.2995993
2007-10-19,193.0325738
2007-10-22,193.4753766
2007-10-23,201.1937091
2007-10-24,201.5592803
2007-10-25,202.901672
2007-10-26,206.9575141
2007-10-29,211.6693172
2007-10-30,210.3380246
2007-10-31,210.7632557
2007-11-01,208.4325204
2007-11-02,209.6562598
2007-11-05,207.1823743
2007-11-06,206.4771979
2007-11-07,205.434436
2007-11-08,204.0721896
2007-11-09,202.9366229
2007-11-12,201.3087426
2007-11-13,203.933559
2007-11-14,211.2260007
2007-11-15,209.5606312
2007-11-16,210.1004974
2007-11-19,212.433093
2007-11-20,210.2974941
2007-11-21,204.0688837
2007-11-22,203.1926118
2007-11-23,205.8311771
2007-11-26,209.556317
2007-11-27,210.626968
2007-11-28,209.0054917
2007-11-29,208.85639
2007-11-30,211.4525583
2007-12-03,214.1965323
2007-12-04,215.1825853
2007-12-05,217.1525833
2007-12-06,216.0478391
2007-12-07,217.0695319
2007-12-10,216.6732292
2007-12-11,219.3293645
2007-12-12,220.619533
2007-12-13,220.3689766
2007-12-14,221.5081215
2007-12-17,215.6200393
2007-12-18,214.6431114
2007-12-19,213.7899149
2007-12-20,213.6096326
2007-12-21,213.6096326
2007-12-24,218.0971501
2007-12-25,218.0971501
2007-12-26,220.7331005
2007-12-27,220.6054967
2007-12-28,221.7806865
2007-12-31,222.9185969
2008-01-01,222.6094385
2008-01-02,223.9350356
2008-01-03,222.126472
2008-01-04,223.8742655
2008-01-07,223.7548528
2008-01-08,223.3398343
2008-01-09,223.6460681
2008-01-10,218.9008239
2008-01-11,219.7689513
2008-01-14,220.7847704
2008-01-15,217.9252126
2008-01-16,214.1868796
2008-01-17,213.6495118
2008-01-18,207.7643508
2008-01-21,191.2852791
2008-01-22,181.2262342
2008-01-23,190.3967427
2008-01-24,185.2229513
2008-01-25,197.2363879
2008-01-28,196.2196886
2008-01-29,196.4488874
2008-01-30,193.8900403
2008-01-31,194.3574412
2008-02-01,198.241862
2008-02-04,203.0907925
2008-02-05,202.9446907
2008-02-06,198.8328802
2008-02-07,193.0296975
2008-02-08,192.5714151
2008-02-11,185.6958219
2008-02-12,184.5610544
2008-02-13,186.0280549
2008-02-14,192.5761673
2008-02-15,196.2951298
2008-02-18,196.5258598
2008-02-19,197.6827535
2008-02-20,194.550663
2008-02-21,197.0096478
2008-02-22,193.417334
2008-02-25,195.4130821
2008-02-26,197.2441563
2008-02-27,198.0292715
2008-02-28,198.2969041
2008-02-29,196.6203175
2008-03-03,190.4352077
2008-03-04,188.2246577
2008-03-05,189.9036346
2008-03-06,189.9036346
2008-03-07,182.9307507
2008-03-10,181.8107719
2008-03-11,185.047351
2008-03-12,185.7165168
2008-03-13,178.057198
2008-03-14,181.8749216
2008-03-17,171.0021149
2008-03-18,170.8134094
2008-03-19,171.4606247
2008-03-20,171.4606247
2008-03-21,171.4606247
2008-03-24,173.6355178
2008-03-25,182.0368825
2008-03-26,183.1033779
2008-03-27,181.7070694
2008-03-28,186.5698004
2008-03-31,181.3328553
2008-04-01,179.6266191
2008-04-02,181.8498
2008-04-03,183.1617882
2008-04-04,178.5294989
2008-04-07,182.7333353
2008-04-08,181.2604362
2008-04-09,183.9184366
2008-04-10,182.6804171
2008-04-11,182.7831935
2008-04-14,182.7831935
2008-04-15,185.8096111
2008-04-16,186.5661585
2008-04-17,190.6052415
2008-04-18,190.6052415
2008-04-21,192.9801752
2008-04-22,193.6369135
2008-04-23,193.2240185
2008-04-24,193.028918
2008-04-25,195.7513462
2008-04-28,195.560426
2008-04-29,200.6645109
2008-04-30,200.8213866
2008-05-01,200.8213866
2008-05-02,202.4179748
2008-05-05,201.3507106
2008-05-06,201.1934122
2008-05-07,200.5965144
2008-05-08,198.2838459
2008-05-09,195.4114085
2008-05-12,196.2937932
2008-05-13,195.7666297
2008-05-14,198.1380805
2008-05-15,200.4873748
2008-05-16,201.7941324
2008-05-19,201.7941324
2008-05-20,199.6279401
2008-05-21,198.5175386
2008-05-22,195.3412999
2008-05-23,193.7278115
2008-05-26,189.7791315
2008-05-27,189.4879653
2008-05-28,193.7399348
2008-05-29,192.5295916
2008-05-30,194.6552251
2008-06-02,190.6905152
2008-06-03,189.0979902
2008-06-04,183.7379912
2008-06-05,187.2048629
2008-06-06,185.494428
2008-06-09,180.6551039
2008-06-10,178.5510651
2008-06-11,182.0520937
2008-06-12,182.1086073
2008-06-13,180.4901576
2008-06-16,182.9030656
2008-06-17,186.7633203
2008-06-18,184.797183
2008-06-19,181.112113
2008-06-20,176.0334868
2008-06-23,173.1504418
2008-06-24,170.0865663
2008-06-25,169.9129224
2008-06-26,171.7335643
2008-06-27,164.3846373
2008-06-30,160.2176504
2008-07-01,155.0991066
2008-07-02,161.5959118
2008-07-03,155.0728007
2008-07-04,159.3458431
2008-07-07,161.6553496
2008-07-08,160.0692091
2008-07-09,166.1245511
2008-07-10,166.375893
2008-07-11,161.8536023
2008-07-14,159.1110005
2008-07-15,152.2540118
2008-07-16,150.1586415
2008-07-17,155.6916254
2008-07-18,160.3015399
2008-07-21,160.3833996
2008-07-22,164.0537624
2008-07-23,171.2137056
2008-07-24,169.500118
2008-07-25,166.0377489
2008-07-28,166.4033136
2008-07-29,161.0077194
2008-07-30,166.4809597
2008-07-31,165.8645296
2008-08-01,169.2622743
2008-08-04,170.8897038
2008-08-05,175.6559014
2008-08-06,176.1332199
2008-08-07,177.2709049
2008-08-08,177.4720933
2008-08-11,179.71486
2008-08-12,176.8832589
2008-08-13,176.369324
2008-08-14,173.1812588
2008-08-15,173.1812588
2008-08-18,172.7522465
2008-08-19,170.8661081
2008-08-20,172.7982569
2008-08-21,168.7815115
2008-08-22,170.2573563
2008-08-25,171.2985319
2008-08-26,172.729801
2008-08-27,171.6438463
2008-08-28,169.6867916
2008-08-29,174.1904507
2008-09-01,174.3954759
2008-09-02,178.889783
2008-09-03,178.889783
2008-09-04,177.4972874
2008-09-05,173.2972073
2008-09-08,177.4846481
2008-09-09,176.6236794
2008-09-10,175.098291
2008-09-11,172.3721315
2008-09-12,169.8926292
2008-09-15,164.023252
2008-09-16,163.1095993
2008-09-17,159.4837932
2008-09-18,158.4891406
2008-09-19,165.7595064
2008-09-22,165.6250201
2008-09-23,161.8719049
2008-09-24,163.1944022
2008-09-25,161.9336168
2008-09-26,157.7647332
2008-09-29,152.7130694
2008-09-30,155.4103656
2008-10-01,158.9537429
2008-10-02,158.9537429
2008-10-03,154.2818208
2008-10-06,145.0480779
2008-10-07,142.351805
2008-10-08,137.6124471
2008-10-09,137.6124471
2008-10-10,129.1994208
2008-10-13,136.1397727
2008-10-14,139.7999729
2008-10-15,133.7793254
2008-10-16,132.6679795
2008-10-17,127.1366884
2008-10-20,129.0229627
2008-10-21,134.2690297
2008-10-22,128.7263862
2008-10-23,124.9028906
2008-10-24,114.2123206
2008-10-27,109.4864098
2008-10-28,115.1357344
2008-10-29,115.9894693
2008-10-30,115.9894693
2008-10-31,123.5313568
2008-11-03,127.8601123
2008-11-04,129.7559937
2008-11-05,126.8755756
2008-11-06,122.7422674
2008-11-07,124.6080288
2008-11-10,130.3881455
2008-11-11,123.25114
2008-11-12,120.7415303
2008-11-13,120.7415303
2008-11-14,117.6348848
2008-11-17,114.8550725
2008-11-18,110.5932786
2008-11-19,110.1282581
2008-11-20,106.0285768
2008-11-21,109.0533801
2008-11-24,108.9337228
2008-11-25,108.3903518
2008-11-26,110.977747
2008-11-27,110.977747
2008-11-28,112.7871896
2008-12-01,111.0868392
2008-12-02,109.8606086
2008-12-03,109.2220865
2008-12-04,113.0330209
2008-12-05,110.3844315
2008-12-08,112.1639531
2008-12-09,112.1639531
2008-12-10,116.8826362
2008-12-11,116.9297408
2008-12-12,117.2925464
2008-12-15,119.1931082
2008-12-16,120.9698619
2008-12-17,118.9412313
2008-12-18,121.9403112
2008-12-19,122.6288134
2008-12-22,121.5181478
2008-12-23,119.8177307
2008-12-24,118.5560577
2008-12-25,118.5560577
2008-12-26,116.9245943
2008-12-29,118.451018
2008-12-30,120.4993933
2008-12-31,119.8228628
2009-01-01,122.7918539
2009-01-02,123.0257117
2009-01-05,126.5058708
2009-01-06,127.5366675
2009-01-07,123.937018
2009-01-08,123.937018
2009-01-09,122.9465774
2009-01-12,119.8327771
2009-01-13,119.0718801
2009-01-14,121.7508065
2009-01-15,119.2370693
2009-01-16,120.1460116
2009-01-19,120.184787
2009-01-20,117.6516444
2009-01-21,114.228847
2009-01-22,113.673681
2009-01-23,111.9671558
2009-01-26,111.9671558
2009-01-27,114.5956109
2009-01-28,116.6964814
2009-01-29,116.2546637
2009-01-30,117.3924376
2009-02-02,114.7607842
2009-02-03,115.0366168
2009-02-04,115.183564
2009-02-05,113.9863795
2009-02-06,116.092771
2009-02-09,119.0871399
2009-02-10,120.3347099
2009-02-11,119.5204212
2009-02-12,118.8889478
2009-02-13,119.8699932
2009-02-16,116.4356721
2009-02-17,113.4899682
2009-02-18,112.6382082
2009-02-19,113.2043107
2009-02-20,111.6078136
2009-02-23,111.6078136
2009-02-24,110.1147095
2009-02-25,110.3663237
2009-02-26,111.1131593
2009-02-27,110.6556014
2009-03-02,108.0621613
2009-03-03,106.0485168
2009-03-04,106.1861737
2009-03-05,104.0202988
2009-03-06,104.6599404
2009-03-09,103.4802398
2009-03-10,103.4802398
2009-03-11,103.4802398
2009-03-12,104.679086
2009-03-13,109.128031
2009-03-16,111.0244508
2009-03-17,110.9386787
2009-03-18,111.7806404
2009-03-19,111.9877428
2009-03-20,112.2292302
2009-03-23,116.1483111
2009-03-24,116.4218317
2009-03-25,117.6414225
2009-03-26,121.4280077
2009-03-27,122.1479308
2009-03-30,118.900882
2009-03-31,120.9560536
2009-04-01,122.7512809
2009-04-02,126.1823126
2009-04-03,126.1823126
2009-04-06,127.2713847
2009-04-07,127.2713847
2009-04-08,130.0515855
2009-04-09,130.2603819
2009-04-10,130.2603819
2009-04-13,132.146744
2009-04-14,132.146744
2009-04-15,135.1157073
2009-04-16,133.4416816
2009-04-17,134.7108475
2009-04-20,135.544622
2009-04-21,134.9575702
2009-04-22,134.5854303
2009-04-23,137.568886
2009-04-24,139.3642385
2009-04-27,139.5164509
2009-04-28,136.046746
2009-04-29,140.0301374
2009-04-30,140.0301374
2009-05-01,140.0301374
2009-05-04,147.422778
2009-05-05,145.9716001
2009-05-06,144.2101952
2009-05-07,146.2193563
2009-05-08,144.3245422
2009-05-11,143.1723092
2009-05-12,146.7255082
2009-05-13,146.4875976
2009-05-14,145.4711046
2009-05-15,148.6979431
2009-05-18,167.8676794
2009-05-19,164.7068876
2009-05-20,164.8914858
2009-05-21,161.9741757
2009-05-22,162.5329088
2009-05-25,163.3145315
2009-05-26,161.5792175
2009-05-27,165.4555879
2009-05-28,165.2307428
2009-05-29,166.6767761
2009-06-01,170.4336755
2009-06-02,171.5948114
2009-06-03,172.9270173
