"date","VIX.Top.1","VIX.Top.2","X10M.Top.1","X10M.Top.2","NIFTY.50.TR...VIX","NIFTY.50.TR...10M","NIFTY.50.TR...BuyHold","NIFTY.MIDCAP.150.TR...VIX","NIFTY.MIDCAP.150.TR...10M","NIFTY.MIDCAP.150.TR...BuyHold","NIFTY.SMALLCAP.250.TR...VIX","NIFTY.SMALLCAP.250.TR...10M","NIFTY.SMALLCAP.250.TR...BuyHold","Equal.Weight.B.H"
2009-06-15,-0.0211014383043149,-0.022286088162559,0.000464629123583471,-0.0106134710126503,-0.021691571148884,-0.021691571148884,-0.021691571148884,-0.0234707380208031,-0.0234707380208031,-0.0234707380208031,-0.0211014383043149,0.000464629123583471,-0.0211014383043149,-0.0220937169143479
2009-06-16,0.0183180280328661,0.0197134028606331,0.000149556839470266,0.0039868331161893,0.00782410939290834,0.00782410939290834,0.00782410939290834,0.0211087776884,0.0211087776884,0.0211087776884,0.0183180280328661,0.000149556839470266,0.0183180280328661,0.0157279230300625
2009-06-17,-0.0391095922919931,-0.0379431942193916,0.000157404711123021,-0.0178077171317835,-0.03577283897469,-0.03577283897469,-0.03577283897469,-0.0367767961467901,-0.0367767961467901,-0.0367767961467901,-0.0391095922919931,0.000157404711123021,-0.0391095922919931,-0.0372127404784322
2009-06-18,-0.036557174611015,-0.0322726043760677,0.000149510941840347,-0.0119520998552188,-0.0240537106522779,-0.0240537106522779,-0.0240537106522779,-0.0279880341411203,-0.0279880341411203,-0.0279880341411203,-0.036557174611015,0.000149510941840347,-0.036557174611015,-0.0294997431846925
2009-06-19,0.0114381514388693,0.0135740162568007,0.000118017309205243,0.00737672805751943,0.0146354388058336,0.0146354388058336,0.0146354388058336,0.015709881074732,0.015709881074732,0.015709881074732,0.0114381514388693,0.000118017309205243,0.0114381514388693,0.0139514417966175
2009-06-22,-0.00512976480129756,-0.00535303815931626,0.000369743932659539,-0.00883268408811372,-0.018035112108887,-0.018035112108887,-0.018035112108887,-0.00557631151733495,-0.00557631151733495,-0.00557631151733495,-0.00512976480129756,0.000369743932659539,-0.00512976480129756,-0.00961445423990825
2009-06-23,0.000300609370860183,0.00243694544801631,0.000125823752378906,0.0014499540327052,0.0027740843130315,0.0027740843130315,0.0027740843130315,0.00457328152517245,0.00457328152517245,0.00457328152517245,0.000300609370860183,0.000125823752378906,0.000300609370860183,0.00257319113801132
2009-06-24,0.0220906956251561,0.0230609530729533,0.000133670917926043,0.00547659802466527,0.0108195251314045,0.0108195251314045,0.0108195251314045,0.0240312105207505,0.0240312105207505,0.0240312105207505,0.0220906956251561,0.000133670917926043,0.0220906956251561,0.0189964535526908
2009-06-25,-0.000473428218315197,-0.00295409064515467,0.000141514996658598,-0.00588225260329089,-0.0119060202032404,-0.0119060202032404,-0.0119060202032404,-0.00543475307199415,-0.00543475307199415,-0.00543475307199415,-0.000473428218315197,0.000141514996658598,-0.000473428218315197,-0.00594451591411524
2009-06-26,0.0185372614910579,0.0210663804846014,0.000133634141164851,0.0158201579937394,0.0315066818463139,0.0315066818463139,0.0315066818463139,0.0235954994781449,0.0235954994781449,0.0235954994781449,0.0185372614910579,0.000133634141164851,0.0185372614910579,0.0245243387341462
2009-06-29,0.0152285754844901,0.013911032866872,0.000408708637899657,0.00200990318728733,0.00361109773667501,0.00361109773667501,0.00361109773667501,0.0125934902492539,0.0125934902492539,0.0125934902492539,0.0152285754844901,0.000408708637899657,0.0152285754844901,0.0104881649547632
2009-06-30,-0.0253473996856286,-0.02696107107195,0.000157131408997424,-0.011263767195832,-0.0226846658006614,-0.0226846658006614,-0.0226846658006614,-0.0285747424582714,-0.0285747424582714,-0.0285747424582714,-0.0253473996856286,0.000157131408997424,-0.0253473996856286,-0.0255770115065491
2009-07-01,-0.00234289327740328,0.00378356209904648,0.000157106722596723,-0.00109289327740328,-0.00234289327740328,-0.00234289327740328,0.0115980500624933,0.00991001747549625,-0.00234289327740328,0.00991001747549625,-0.00234289327740328,0.000157106722596723,0.00257740883838498,0.00802849212545816
2009-07-02,0.000125665635161143,0.0032200091465503,0.000125665635161143,0.000125665635161143,0.000125665635161143,0.000125665635161143,0.00190182549118045,0.00631435265793945,0.000125665635161143,0.00631435265793945,0.000125665635161143,0.000125665635161143,0.00647876760320143,0.00489281044244055
2009-07-03,0.000141356075955335,0.00349374448605233,0.000141356075955335,0.000141356075955335,0.000141356075955335,0.000141356075955335,0.0173354196937521,0.00684613289614933,0.000141356075955335,0.00684613289614933,0.000141356075955335,0.000141356075955335,0.00480451035666141,0.00966657047858288
2009-07-06,0.000408304280913319,-0.0269252255545805,0.000408304280913319,0.000408304280913319,0.000408304280913319,0.000408304280913319,-0.0574702541171819,-0.0542587553900744,0.000408304280913319,-0.0542587553900744,0.000408304280913319,0.000408304280913319,-0.0415213095557562,-0.051128830928793
2009-07-07,0.000180522416174833,0.00486282151003181,0.000180522416174833,0.000180522416174833,0.000180522416174833,0.000180522416174833,0.00875781948167997,0.00954512060388879,0.000180522416174833,0.00954512060388879,0.000180522416174833,0.000180522416174833,-0.00473923999083714,0.0045141824176668
2009-07-08,0.000117710761117884,-0.0170371321314541,0.000117710761117884,0.000117710761117884,0.000117710761117884,0.000117710761117884,-0.0293347302252488,-0.0341919750240262,0.000117710761117884,-0.0341919750240262,0.000117710761117884,0.000117710761117884,-0.0344885788229999,-0.0326618454886256
2009-07-09,0.000117696906925202,0.00382053902852963,0.000117696906925202,0.000117696906925202,0.000117696906925202,0.000117696906925202,0.000652757055331632,0.00752338115013407,0.000117696906925202,0.00752338115013407,0.000117696906925202,0.000117696906925202,-0.000354927398806049,0.00261167821294003
2009-07-10,0.000109837518927458,-0.0102781367421747,0.000109837518927458,0.000109837518927458,0.000109837518927458,0.000109837518927458,-0.018883898918399,-0.0206661110032769,0.000109837518927458,-0.0206661110032769,0.000109837518927458,0.000109837518927458,-0.0164702391046294,-0.0186868369971733
2009-07-13,0.000353010394194886,-0.0165449572677808,0.000353010394194886,0.000353010394194886,0.000353010394194886,0.000353010394194886,-0.00675395749169905,-0.0334429249297565,0.000353010394194886,-0.0334429249297565,0.000353010394194886,0.000353010394194886,-0.0289176490872648,-0.0229921909007706
2009-07-14,0.000117628607277265,0.0215473945375222,0.000117628607277265,0.000117628607277265,0.000117628607277265,0.000117628607277265,0.0346851035344338,0.0429771604677671,0.000117628607277265,0.0429771604677671,0.000117628607277265,0.000117628607277265,0.0404318949780558,0.0393132145847597
2009-07-15,0.000109773787587697,0.0203457476218131,0.000109773787587697,0.000109773787587697,0.000109773787587697,0.000109773787587697,0.0297054624542303,0.0405817214560384,0.000109773787587697,0.0405817214560384,0.000109773787587697,0.000109773787587697,0.0447321828537297,0.0382492903132563
2009-07-16,0.000101921614438449,0.00130128728135415,0.000101921614438449,0.000101921614438449,0.000101921614438449,0.000101921614438449,-0.000500351391817144,0.00250065294826984,0.000101921614438449,0.00250065294826984,0.000101921614438449,0.000101921614438449,0.00686560764456057,0.00293120504650302
2009-07-17,9.40719022906045e-05,0.0123057012726754,9.40719022906045e-05,9.40719022906045e-05,9.40719022906045e-05,9.40719022906045e-05,0.0339320175019584,0.0245173306430602,9.40719022906045e-05,0.0245173306430602,9.40719022906045e-05,9.40719022906045e-05,0.0229354774929151,0.0271538689077226
2009-07-20,0.000274350573000737,0.0133793598276364,0.000274350573000737,0.000274350573000737,0.000274350573000737,0.000274350573000737,0.0290928780383237,0.026484369082272,0.000274350573000737,0.026484369082272,0.000274350573000737,0.000274350573000737,0.0261680204982828,0.0272615084470623
2009-07-21,9.4037254425583e-05,-0.00111257888703181,9.4037254425583e-05,9.4037254425583e-05,9.4037254425583e-05,9.4037254425583e-05,-0.00736614518237588,-0.00231919502848921,9.4037254425583e-05,-0.00231919502848921,9.4037254425583e-05,9.4037254425583e-05,-0.000545753985694564,-0.00344298218355143
2009-07-22,0.000101864113272843,-0.00425219398348381,0.000101864113272843,0.000101864113272843,0.000101864113272843,0.000101864113272843,-0.0156846427989942,-0.00860625208024046,0.000101864113272843,-0.00860625208024046,0.000101864113272843,0.000101864113272843,-0.00765439257755873,-0.0106784832697481
2009-07-23,9.4018835106624e-05,0.00922090577890311,9.4018835106624e-05,9.4018835106624e-05,9.4018835106624e-05,9.4018835106624e-05,0.0283844881455615,0.0183477927226996,9.4018835106624e-05,0.0183477927226996,9.4018835106624e-05,9.4018835106624e-05,0.0258916223533767,0.0242186531707987
2009-07-24,0.00010184416276271,0.00907261286345307,0.00010184416276271,0.00010184416276271,0.00010184416276271,0.00010184416276271,0.0101153796662998,0.0180433815641434,0.00010184416276271,0.0180433815641434,0.00010184416276271,0.00010184416276271,0.0170928405633375,0.0150565251303909
2009-07-27,0.000289834637589248,0.00885507394226603,0.000289834637589248,0.000289834637589248,0.000289834637589248,0.000289834637589248,0.000891713434441277,0.0174203132469428,0.000289834637589248,0.0174203132469428,0.000289834637589248,0.000289834637589248,0.0126846934299076,0.0103018531837564
2009-07-28,0.000101804285177254,0.00575488128694124,0.000101804285177254,0.000101804285177254,0.000101804285177254,0.000101804285177254,-0.00179597955128796,0.0114079582887052,0.000101804285177254,0.0114079582887052,0.000101804285177254,0.000101804285177254,0.0147148281964311,0.00812634789233802
2009-07-29,0.000101793922119953,-0.00456721583178682,0.000101793922119953,0.000101793922119953,0.000101793922119953,0.000101793922119953,-0.0110839183129919,-0.00923622558569359,0.000101793922119953,-0.00923622558569359,0.000101793922119953,0.000101793922119953,-0.0131389513363761,-0.0111551794137359
2009-07-30,9.39540564663943e-05,0.00231579688897809,9.39540564663943e-05,9.39540564663943e-05,9.39540564663943e-05,9.39540564663943e-05,0.0129523147808241,0.00453763972148979,9.39540564663943e-05,0.00453763972148979,9.39540564663943e-05,9.39540564663943e-05,0.00843565340647601,0.00861224389042762
2009-07-31,0.000101773999091836,0.00601351517346593,0.000101773999091836,0.000101773999091836,0.000101773999091836,0.000101773999091836,0.014218637853433,0.01192525634784,0.000101773999091836,0.01192525634784,0.000101773999091836,0.000101773999091836,0.00396577296063882,0.0100142326216643
2009-08-03,0.0187829275309125,0.0153166253607726,0.0187829275309125,0.0162692776920289,0.0137556278531452,0.0137556278531452,0.0162556278531452,0.0212829275309125,0.0187829275309125,0.0212829275309125,0.00935032319063262,0.00935032319063262,0.0118503231906326,0.0164629595248968
2009-08-04,0.00109272102103852,0.0012786123871954,0.00109272102103852,-0.00268500638855201,-0.00646273379814255,-0.00646273379814255,-0.00646273379814255,0.00109272102103852,0.00109272102103852,0.00109272102103852,0.00146450375335228,0.00146450375335228,0.00146450375335228,-0.00130188501115361
2009-08-05,0.000499677392751474,0.00410087513431279,0.000499677392751474,0.00170857879377462,0.00291748019479776,0.00291748019479776,0.00291748019479776,0.000499677392751474,0.000499677392751474,0.000499677392751474,0.0077020728758741,0.0077020728758741,0.0077020728758741,0.00369780725721926
2009-08-06,-0.0240646637832387,-0.019637698605175,-0.0240646637832387,-0.0236028956338584,-0.0231411274844782,-0.0231411274844782,-0.0231411274844782,-0.0240646637832387,-0.0240646637832387,-0.0240646637832387,-0.0152107334271113,-0.0152107334271113,-0.0152107334271113,-0.0208009010560839
2009-08-07,-0.0213391761438445,-0.0208808190699469,-0.0213391761438445,-0.0220173457444338,-0.022695515345023,-0.022695515345023,-0.022695515345023,-0.0213391761438445,-0.0213391761438445,-0.0213391761438445,-0.0204224619960492,-0.0204224619960492,-0.0204224619960492,-0.0214794451012494
2009-08-10,-0.0153316614038116,-0.0151251424979087,-0.0153316614038116,-0.0125194906896815,-0.00970731997555141,-0.00970731997555141,-0.00970731997555141,-0.0153316614038116,-0.0153316614038116,-0.0153316614038116,-0.0149186235920058,-0.0149186235920058,-0.0149186235920058,-0.0133362422429734
2009-08-11,0.00854824240299457,0.00780144980049668,0.00854824240299457,0.0080729446859279,0.00759764696886123,0.00759764696886123,0.00759764696886123,0.00854824240299457,0.00854824240299457,0.00854824240299457,0.0070546571979988,0.0070546571979988,0.0070546571979988,0.0077317701358862
2009-08-12,0.00288831179453619,0.00346758111426293,0.00288831179453619,-0.000103487673099534,-0.00309528714073526,-0.00309528714073526,-0.00309528714073526,0.00288831179453619,0.00288831179453619,0.00288831179453619,0.00404685043398967,0.00404685043398967,0.00404685043398967,0.00129500097836533
2009-08-13,0.0351868937358868,0.0371438795718331,0.0351868937358868,0.0341393070949834,0.0330917204540799,0.0330917204540799,0.0330917204540799,0.0351868937358868,0.0351868937358868,0.0351868937358868,0.0391008654077794,0.0391008654077794,0.0391008654077794,0.0358129349324618
2009-08-14,0.00164463965649686,0.00100511725303387,0.00164463965649686,-0.00188661368708409,-0.00541786703066505,-0.00541786703066505,-0.00541786703066505,0.00164463965649686,0.00164463965649686,0.00164463965649686,0.000365594849570883,0.000365594849570883,0.000365594849570883,-0.00111021696740662
2009-08-17,-0.0388805317130245,-0.0347005009996215,-0.0388805317130245,-0.0404174426035372,-0.0419543534940499,-0.0419543534940499,-0.0419543534940499,-0.0388805317130245,-0.0388805317130245,-0.0388805317130245,-0.0305204702862184,-0.0305204702862184,-0.0305204702862184,-0.0370610416185197
2009-08-18,0.0198047148724612,0.0189679404010255,0.0198047148724612,0.0182204233363034,0.0166361318001456,0.0166361318001456,0.0166361318001456,0.0198047148724612,0.0198047148724612,0.0198047148724612,0.0181311659295897,0.0181311659295897,0.0181311659295897,0.018202623055223
2009-08-19,-0.00917840717019169,-0.00671138717655284,-0.00917840717019169,-0.0118556082361744,-0.0145328093021571,-0.0145328093021571,-0.0145328093021571,-0.00917840717019169,-0.00917840717019169,-0.00917840717019169,-0.00424436718291399,-0.00424436718291399,-0.00424436718291399,-0.00924124085828508
2009-08-20,0.00725382306341138,0.00787349929754255,0.00725382306341138,0.0104224623986323,0.0135911017338533,0.0135911017338533,0.0135911017338533,0.00725382306341138,0.00725382306341138,0.00725382306341138,0.00849317553167372,0.00849317553167372,0.00849317553167372,0.00972856468567498
2009-08-21,0.0156444739275521,0.0150635961181039,0.0156444739275521,0.0163317410263253,0.0170190081250985,0.0170190081250985,0.0170190081250985,0.0156444739275521,0.0156444739275521,0.0156444739275521,0.0144827183086558,0.0144827183086558,0.0144827183086558,0.015694098952388
2009-08-24,0.0255768269692276,0.0263796094566736,0.0255768269692276,0.025372053326507,0.0251672796837865,0.0251672796837865,0.0251672796837865,0.0255768269692276,0.0255768269692276,0.0255768269692276,0.0271823919441196,0.0271823919441196,0.0271823919441196,0.0259914697091908
2009-08-25,0.00449181245356201,0.00705482246232081,0.00449181245356201,0.00402850562191459,0.00356519879026718,0.00356519879026718,0.00356519879026718,0.00449181245356201,0.00449181245356201,0.00449181245356201,0.00961783247107961,0.00961783247107961,0.00961783247107961,0.00594180421344751
2009-08-26,0.0113354178974723,0.015505904396327,0.0113354178974723,0.00800718209938256,0.00467894630129284,0.00467894630129284,0.00467894630129284,0.0113354178974723,0.0113354178974723,0.0113354178974723,0.0196763908951818,0.0196763908951818,0.0196763908951818,0.0120369511623482
2009-08-27,0.00359997530359957,0.00416597113811523,0.00359997530359957,0.00258394219795999,0.00156790909232041,0.00156790909232041,0.00156790909232041,0.00359997530359957,0.00359997530359957,0.00359997530359957,0.0047319669726309,0.0047319669726309,0.0047319669726309,0.00333693335032369
2009-08-28,0.00698956534084183,0.0085861604919536,0.00698956534084183,0.00826003336703962,0.00953050139323741,0.00953050139323741,0.00953050139323741,0.00698956534084183,0.00698956534084183,0.00698956534084183,0.0101827556430654,0.0101827556430654,0.0101827556430654,0.00891066182599319
2009-08-31,0.00278205947592025,0.00421973802999853,0.00278205947592025,-0.00602969643553813,-0.0148414523469965,-0.0148414523469965,-0.0148414523469965,0.00278205947592025,0.00278205947592025,0.00278205947592025,0.00565741658407681,0.00565741658407681,0.00565741658407681,-0.00188825509432683
2009-09-01,-0.0173154231511519,-0.0141092449613969,-0.0134030667716419,-0.0153592449613969,-0.00780265144693648,-0.00780265144693648,-0.00780265144693648,-0.0134030667716419,-0.0134030667716419,-0.0134030667716419,-0.0148154231511519,-0.0148154231511519,-0.0148154231511519,-0.0120070471232434
2009-09-02,-0.0030468235509874,-0.00470119673112812,-0.00635556991126884,-0.00470119673112812,-0.00367894727656681,-0.00367894727656681,-0.00367894727656681,-0.00635556991126884,-0.00635556991126884,-0.00635556991126884,-0.0030468235509874,-0.0030468235509874,-0.0030468235509874,-0.00435978517520085
2009-09-03,0.00282201253391645,0.00317976708269163,0.00353752163146681,0.00317976708269163,-0.00316702926349055,-0.00316702926349055,-0.00316702926349055,0.00353752163146681,0.00353752163146681,0.00353752163146681,0.00282201253391645,0.00282201253391645,0.00282201253391645,0.001053487500898
2009-09-04,0.010347443989561,0.0098729969773933,0.0093985499652256,0.0098729969773933,0.0189131817654646,0.0189131817654646,0.0189131817654646,0.0093985499652256,0.0093985499652256,0.0093985499652256,0.010347443989561,0.010347443989561,0.010347443989561,0.0128887036042598
2009-09-07,0.0254179939591002,0.0238676150003997,0.0223172360416992,0.0238676150003997,0.0219061563853291,0.0219061563853291,0.0219061563853291,0.0223172360416992,0.0223172360416992,0.0223172360416992,0.0254179939591002,0.0254179939591002,0.0254179939591002,0.0232105337935757
2009-09-08,-0.000551290099312651,-0.00143892957427927,-0.00232656904924589,-0.00143892957427927,0.00467311012439686,0.00467311012439686,0.00467311012439686,-0.00232656904924589,-0.00232656904924589,-0.00232656904924589,-0.000551290099312651,-0.000551290099312651,-0.000551290099312651,0.000610884486221325
2009-09-09,0.000821351929170433,-0.000808531527410117,-0.00243841498399067,-0.000808531527410117,0.00186794062905249,0.00186794062905249,0.00186794062905249,-0.00243841498399067,-0.00243841498399067,-0.00243841498399067,0.000821351929170433,0.000821351929170433,0.000821351929170433,9.58059917137507e-05
2009-09-10,-0.00502866338127328,-0.00351620091887261,-0.00200373845647195,-0.00351620091887261,0.00115522618289132,0.00115522618289132,0.00115522618289132,-0.00200373845647195,-0.00200373845647195,-0.00200373845647195,-0.00502866338127328,-0.00502866338127328,-0.00502866338127328,-0.00194665638331459
2009-09-11,-0.00493278075406844,-0.00172509881009719,0.00148258313387406,-0.00172509881009719,0.00239487262794569,0.00239487262794569,0.00239487262794569,0.00148258313387406,0.00148258313387406,0.00148258313387406,-0.00493278075406844,-0.00493278075406844,-0.00493278075406844,-0.000339608036247173
2009-09-14,0.000316937892362867,0.00147875258673014,0.00264056728109741,0.00147875258673014,-0.00413673962766004,-0.00413673962766004,-0.00413673962766004,0.00264056728109741,0.00264056728109741,0.00264056728109741,0.000316937892362867,0.000316937892362867,0.000316937892362867,-0.000425480759653823
2009-09-15,0.0147695007372566,0.0163640286012841,0.0179585564653115,0.0163640286012841,0.0173672917124532,0.0173672917124532,0.0173672917124532,0.0179585564653115,0.0179585564653115,0.0179585564653115,0.0147695007372566,0.0147695007372566,0.0147695007372566,0.0167037682787143
2009-09-16,0.00812588313939289,0.0101329719880512,0.0121400608367095,0.0101329719880512,0.0135484775277657,0.0135484775277657,0.0135484775277657,0.0121400608367095,0.0121400608367095,0.0121400608367095,0.00812588313939289,0.00812588313939289,0.00812588313939289,0.0112906104346719
2009-09-17,-0.000639271944696929,0.00285417570134855,0.00634762334739403,0.00285417570134855,0.00144314230814913,0.00144314230814913,0.00144314230814913,0.00634762334739403,0.00634762334739403,0.00634762334739403,-0.000639271944696929,-0.000639271944696929,-0.000639271944696929,0.0023862159346456
2009-09-18,0.00568561075617424,0.00643183473313313,0.00717805871009203,0.00643183473313313,0.00211366686270731,0.00211366686270731,0.00211366686270731,0.00717805871009203,0.00717805871009203,0.00717805871009203,0.00568561075617424,0.00568561075617424,0.00568561075617424,0.00497421293645269
2009-09-22,0.00800809105598543,0.00825669595525225,0.00850530085451906,0.00825669595525225,0.00891995869128559,0.00891995869128559,0.00891995869128559,0.00850530085451906,0.00850530085451906,0.00850530085451906,0.00800809105598543,0.00800809105598543,0.00800809105598543,0.00848195215703865
2009-09-23,-0.0148855949142844,-0.0137119421902256,-0.0125382894661668,-0.0137119421902256,-0.0100109107679156,-0.0100109107679156,-0.0100109107679156,-0.0125382894661668,-0.0125382894661668,-0.0125382894661668,-0.0148855949142844,-0.0148855949142844,-0.0148855949142844,-0.0124554850641572
2009-09-24,0.00343348664003695,0.00495453761437958,0.00647558858872221,0.00495453761437958,0.00333716934673611,0.00333716934673611,0.00333716934673611,0.00647558858872221,0.00647558858872221,0.00647558858872221,0.00343348664003695,0.00343348664003695,0.00343348664003695,0.00441718307416645
2009-09-25,0.0102969339164429,0.00886510893571391,0.00743328395498488,0.00886510893571391,-0.00553913551307383,-0.00553913551307383,-0.00553913551307383,0.00743328395498488,0.00743328395498488,0.00743328395498488,0.0102969339164429,0.0102969339164429,0.0102969339164429,0.00398401361506968
2009-09-29,0.0046152397098993,0.00568958679463161,0.00676393387936391,0.00568958679463161,0.00966614231125229,0.00966614231125229,0.00966614231125229,0.00676393387936391,0.00676393387936391,0.00676393387936391,0.0046152397098993,0.0046152397098993,0.0046152397098993,0.0070285567228392
2009-09-30,0.0103209575598475,0.0105666618838576,0.0108123662078676,0.0105666618838576,0.0153931670063561,0.0153931670063561,0.0153931670063561,0.0108123662078676,0.0108123662078676,0.0108123662078676,0.0103209575598475,0.0103209575598475,0.0103209575598475,0.012189113937171
2009-10-01,-0.00414498155637877,-0.00466471754843012,-0.00518445354048147,-0.00466471754843012,-0.00010313875018042,-0.00010313875018042,-0.00010313875018042,-0.00518445354048147,-0.00518445354048147,-0.00518445354048147,-0.00414498155637877,-0.00414498155637877,-0.00414498155637877,-0.00314419128234689
2009-10-05,-0.0194250526103262,-0.019025539810767,-0.0186260270112077,-0.019025539810767,-0.0157818564985701,-0.0157818564985701,-0.0157818564985701,-0.0186260270112077,-0.0186260270112077,-0.0186260270112077,-0.0194250526103262,-0.0194250526103262,-0.0194250526103262,-0.0179411524627234
2009-10-06,-0.00566618227605531,-0.0037144734282078,-0.00176276458036029,-0.0037144734282078,0.0048419161927673,0.0048419161927673,0.0048419161927673,-0.00176276458036029,-0.00176276458036029,-0.00176276458036029,-0.00566618227605531,-0.00566618227605531,-0.00566618227605531,-0.000847501608242937
2009-10-07,0.00548343421471809,0.00857707891306825,0.0116707236114184,0.00857707891306825,-0.00828931406969058,-0.00828931406969058,-0.00828931406969058,0.0116707236114184,0.0116707236114184,0.0116707236114184,0.00548343421471809,0.00548343421471809,0.00548343421471809,0.00289699780298168
2009-10-08,0.00334657441474562,0.0050264962700054,0.00670641812526518,0.0050264962700054,0.00331043320400104,0.00331043320400104,0.00331043320400104,0.00670641812526518,0.00670641812526518,0.00670641812526518,0.00334657441474562,0.00334657441474562,0.00334657441474562,0.00446014599082401
2009-10-09,-0.0069708141563577,-0.00648818823583563,-0.00600556231531357,-0.00648818823583563,-0.0114047592937823,-0.0114047592937823,-0.0114047592937823,-0.00600556231531357,-0.00600556231531357,-0.00600556231531357,-0.0069708141563577,-0.0069708141563577,-0.0069708141563577,-0.00812256496582932
2009-10-12,0.0104143479505199,0.0113539445162282,0.0122935410819365,0.0113539445162282,0.0220547453590421,0.0220547453590421,0.0220547453590421,0.0122935410819365,0.0122935410819365,0.0122935410819365,0.0104143479505199,0.0104143479505199,0.0104143479505199,0.0149083920840069
2009-10-14,0.0186863679994964,0.0175703487589794,0.0164543295184625,0.0175703487589794,0.0126472372075208,0.0126472372075208,0.0126472372075208,0.0164543295184625,0.0164543295184625,0.0164543295184625,0.0186863679994964,0.0186863679994964,0.0186863679994964,0.0159196540128536
2009-10-15,0.00703621604504412,0.00684280210817811,0.00664938817131211,0.00684280210817811,-0.00154461088414792,-0.00154461088414792,-0.00154461088414792,0.00664938817131211,0.00664938817131211,0.00664938817131211,0.00703621604504412,0.00703621604504412,0.00703621604504412,0.00404880614195873
2009-10-16,0.00622008835439947,0.00831633308719237,0.0104125778199853,0.00831633308719237,0.00704990181283183,0.00704990181283183,0.00704990181283183,0.0104125778199853,0.0104125778199853,0.0104125778199853,0.00622008835439947,0.00622008835439947,0.00622008835439947,0.00790635240117624
2009-10-17,0.0088265558900873,0.00799109173999091,0.00715562758989452,0.00799109173999091,-6.58358805548653e-05,-6.58358805548653e-05,-6.58358805548653e-05,0.00715562758989452,0.00715562758989452,0.00715562758989452,0.0088265558900873,0.0088265558900873,0.0088265558900873,0.00532034299712062
2009-10-20,0.000181333252740723,0.000756351701337699,0.00133137014993467,0.000756351701337699,-0.00531894881393558,-0.00531894881393558,-0.00531894881393558,0.00133137014993467,0.00133137014993467,0.00133137014993467,0.000181333252740723,0.000181333252740723,0.000181333252740723,-0.00123997337656592
