dt,hr,med_spread,med_buy_sz,med_sell_sz
20240411,16,0.06601531555319173,109190.05543,132529.74865999998
20240404,16,0.03847140292383422,168309.96592999998,144123.79931
20240930,16,0.03761944172748777,66790.22851,104814.00290999998
20240918,18,0.09151062931156417,150637.55107,153967.072215
20241109,5,0.04624010172822324,74726.56799,90264.23708000002
20240719,4,0.10180472003702423,139207.93112999998,127201.50448
20240926,1,0.0400962309542896,113641.19855999999,98616.09141
20241116,15,0.03181876034108466,118467.97581000002,100737.21801
20240819,20,0.11625476775172228,91939.30753,81059.938616
20240421,5,0.07290400972053135,99125.14241,161109.27463999996
20240721,3,0.10110294117648966,141966.03848,202829.21485
20240411,15,0.045534378455736046,123444.21609,142235.04504
20241106,9,0.02566570420277081,111664.89864,86718.99273
20240721,12,0.08522727272728403,125765.99125999998,158348.14419999998
20240815,2,0.14279145187443554,67787.45590300001,91837.851478
20240726,6,0.1244730813886763,92155.155376,83976.11397800001
20241104,7,0.03328451604314164,124409.94068999999,120740.08708
20241015,10,0.029390154298325477,103284.98915,99842.58579000001
20241119,17,0.02702337521955922,123626.30324,108714.82604
20241030,0,0.03384094754652622,97631.43431499999,75365.09631
20241113,4,0.03806382033877398,110093.233745,101167.84488499998
20240731,9,0.05980861244019309,80989.23924999998,134138.15456
20240530,8,0.17078093463747113,90206.75984000001,106340.33268
20240531,1,0.06965520672670422,158227.75209000002,184456.6959
20240508,6,0.07072969468346901,195154.39334000004,185664.09246999997
20240525,6,0.061538461538468425,148920.12447500002,179888.03174000003
20240523,20,0.16284680337756985,70058.70929999999,66630.73017
20240528,5,0.06641802483013937,146288.38508500002,159842.43795500003
20241118,17,0.025342921430693277,116044.56039000001,110283.84064000001
20241128,14,0.024968009761838772,123850.39843499998,105830.94043999999
20240913,0,0.1254143151482534,140628.92622,139779.50324000002
20240912,1,0.1173108362765074,102353.95164800002,103191.31555999999
20240930,22,0.04556154605512841,65948.08628999999,112815.16879999998
20241008,9,0.03645311218445357,88732.20006,97784.94614000001
20240417,15,0.10384215991694479,114563.16706499999,103111.742555
20240809,5,0.1790818782644088,60605.37188200001,41872.956877
20240619,1,0.14674710582096573,94680.56274,132675.56382
