dt,med_spread,med_buy_sz,med_sell_sz
20240401,0.044989652379956446,194023.15587999998,246368.59827000002
20240402,0.04609002919033767,228030.93473999997,247666.15189
20240403,0.045569949873058846,344445.9494,291296.44694
20240404,0.04257967311911415,328070.31174999994,237720.29239
20240405,0.0463300019855728,245463.07877999995,215839.30642999997
20240406,0.045537340619317135,187998.40223,204914.04197999998
20240407,0.04381161007667167,173654.87867,205504.01441999993
20240408,0.04026513039707691,190128.57483,205940.26026999997
20240409,0.04229980802394895,176608.87338000003,191873.96744000004
20240410,0.044609155171215775,187232.68407,189312.10486999998
20240411,0.041173443129194354,214602.63782,192006.45515000002
20240412,0.04928536224741986,206851.31545,184434.74792
20240413,0.05743118513352741,228947.09302,172537.08382500004
20240414,0.05854066485468934,101411.49869,140863.36689
20240415,0.051048623814176075,88512.12822000001,77592.96276
20240416,0.055837127394542385,157038.05458999999,131292.71516000002
20240417,0.05593322433525838,156164.9472,143316.80929
20240418,0.04634310751601145,154184.06245,138967.57768
20240419,0.050741030488443695,157773.79677999995,134803.39364000002
20240420,0.04704775346977552,166015.71852999998,157787.54994000003
20240421,0.04815795810257928,252051.6047,235064.64031
20240422,0.047199496538685715,306311.38947,248654.77876999998
20240423,0.04682013265704388,339325.19697000005,263378.87957000005
20240424,0.04984471454316797,294811.92702999996,256341.69522999998
20240425,0.03745318352059712,206808.88166,167784.17216999998
20240426,0.04480834249867005,246256.61124000006,176816.01522
20240427,0.05362372643649138,332612.05206500005,280281.27412
20240428,0.05348693684428252,334834.26097999996,287410.24857
20240429,0.05557455540357026,327534.60703,296242.78062999994
20240430,0.0567586447782098,299084.15563000005,261847.90168999997
20240501,0.052929147149616274,297861.10054,278078.49688
20240502,0.03742690058479159,306069.53769499995,278558.31881
20240503,0.03226847370119135,340326.88122999994,299763.1568499999
20240504,0.030955644982988417,358040.68986000004,300008.47649000003
20240505,0.03125837277841992,347759.75635000004,295433.51891000004
20240506,0.03390261473916745,335043.87403,258103.43534999999
20240507,0.031905195989057056,333215.32256,260158.64568000002
20240508,0.03701904168937897,333148.38067000004,266704.48057
20240509,0.047045540082790716,337839.62998,282746.85308
20240510,0.05621135469364713,371468.12669999996,287059.24549
20240511,0.05628781837798691,365337.67913999996,319018.66621999996
20240512,0.05699358822133238,356058.49243,296854.95775
20240513,0.03469296723992432,361407.6031499999,279840.74303500005
20240514,0.028958926589117695,336542.36350000004,289454.66591
20240515,0.029362826661438746,298528.72410999995,289370.8332
20240516,0.027900488258536527,273778.22383000003,361646.65603
20240517,0.049028347298984976,265569.02491,310761.46664
20240518,0.053708096495541646,287820.16982,305429.5207
20240519,0.05445140212361199,280608.10874,305536.09639
20240520,0.05545286506467573,265216.81349000003,265506.92304
20240521,0.056672043245131754,255606.53762999998,342538.95843
20240522,0.05672149744753163,286176.29196,338923.88207
20240523,0.05756032765109609,298785.87062000006,330515.41651999997
20240524,0.05377066810055009,363938.44459,317447.63617
20240525,0.05502878428715885,287600.61196,370421.54676
20240526,0.055049756510694436,284806.99582,364811.63495
20240527,0.050675675675670995,279841.42073,325478.28488999995
20240528,0.050731377356894036,256502.49071999997,298045.11721
20240529,0.05068637803591347,292840.97051,327764.29726
20240530,0.05134568482307866,297137.92902000004,320159.77959
20240531,0.046850376932572324,294109.64942999993,283121.70950500004
20240601,0.03863490019317961,255963.34163999997,278045.41917999997
20240602,0.0425812770318057,255120.93808000005,246185.11076999997
20240603,0.045011866764888,230477.84492000003,236159.72607
20240604,0.0462029569892497,254555.37937,202344.68199999997
20240605,0.04542451271887238,258195.59646,206137.535935
20240606,0.04652736655106349,229779.25402000002,202174.54863000003
20240607,0.04675081813931836,223857.951455,237914.17757000003
20240608,0.04894043948513449,216774.68375000003,235494.29043
20240609,0.049321824907511136,295343.47407999996,238885.48483000003
20240610,0.05370831502367057,301739.48669000005,246153.10841
20240611,0.05205622071837723,252102.86153000002,227231.95536999995
20240612,0.05489295873046807,295928.91822,238822.95902999997
20240613,0.05601385069762266,285184.36043,237444.40767
20240614,0.05567365117926659,257955.69001000002,239382.67749000003
20240615,0.05208333333333037,297713.15391999995,281382.83436
20240616,0.05187798298402768,298608.82729000004,260033.70127000002
20240617,0.058855002675217705,254018.99405000004,201416.79182999997
20240618,0.06559527714002922,229482.93557000003,231484.69203000006
20240619,0.06727828746178055,296832.21595999994,258859.18979999996
20240620,0.060864272671934394,290997.6415,244931.36846999996
20240621,0.042426813746287984,222663.59152999998,205912.49742999996
20240622,0.02443195699974865,259669.74743000002,201335.86208999998
20240623,0.0188040616773133,219579.931925,205142.47516
20240624,0.024916684859255245,210972.68247500004,197759.06088000003
20240625,0.023507287259039167,238454.17866000003,202548.54718
20240626,0.024276263882994087,224544.57064999998,218071.18921
20240627,0.023689665383486158,240861.02655999997,242420.45608
20240628,0.023605783416935644,235154.34785000002,211559.37191
20240629,0.024260067928194573,214676.84341,235989.44217000005
20240630,0.024632058624285413,222020.98989000003,182362.59659999996
20240701,0.02445137233326733,223936.89710999996,203459.18949000005
20240702,0.0246776482201172,262466.37493,232942.22092
20240703,0.025262094227596066,227102.134975,200824.24996000004
20240704,0.027950527566211747,196978.42356999998,178083.11824
20240705,0.03279763857002571,176241.2026,164841.48523500003
20240706,0.02331183464139297,215334.37111,175665.399905
20240707,0.029014942695471113,209978.58619,169626.08805
20240708,0.029664787896765965,179171.29528000002,163264.97762000005
20240709,0.02217950613632169,207761.97181,170632.30471
20240710,0.02145769258279362,220891.94951999997,196235.8464
20240711,0.02717945233403629,181268.02172,169207.14345
