dt,med_spread,med_buy_sz,med_sell_sz
20240401,0.014817009927381442,348568.663144,321967.59047299996
20240402,0.013411117816675144,348970.079372,306721.767962
20240403,0.01128158844765359,310113.814625,283838.42749499995
20240404,0.011160714285707307,300098.18005100003,293907.754164
20240405,0.011244799280341056,291914.997354,273201.720446
20240406,0.0099911190053259,268978.277233,288871.220829
20240407,0.014433539103775317,262873.309626,274645.620176
20240408,0.012718196559724504,248724.57605600002,235959.70828800005
20240409,0.011840242841187898,257775.90238749998,257254.88794249995
20240410,0.013493910872730552,304934.669457,319149.636673
20240411,0.013611615245001651,309396.39425099996,309590.75766700006
20240412,0.01322086781776477,208765.5221535,247126.41114699998
20240413,0.01543090820079751,212220.7697165,251275.121286
20240414,0.018757124100021727,101653.6716115,127937.16853549998
20240415,0.015357873354138185,125917.09458049998,127853.68183199999
20240416,0.014092049265812534,208476.64107000004,194598.07674000002
20240417,0.013373354334444976,221634.492385,211278.41868899995
20240418,0.010363077834685264,189673.536421,174950.78816449997
20240419,0.013307506912507705,160475.76124799997,165074.16325999997
20240420,0.012206286242466557,179386.83715150002,185415.48547800002
20240421,0.013713658804159756,181472.11332049998,176047.936354
20240422,0.013603221242797225,199288.602353,192516.552865
20240423,0.013758943313146865,215891.323658,199939.38596200003
20240424,0.01505405785434677,199839.92945249996,176516.39748450002
20240425,0.010016312279992334,150881.04576999997,140188.026503
20240426,0.011171312070601402,169770.805304,140334.452262
20240427,0.015820281601031105,214834.585884,217472.821839
20240428,0.01494057724957809,218850.18789,238528.68497199996
20240429,0.014437722882343351,221941.23675,205157.076618
20240430,0.016641452344923202,228036.31998399997,243433.60055499998
20240501,0.01652470443314069,235428.607334,265893.5799
20240502,0.014521164597391945,268353.46990050003,274138.445772
20240503,0.015003137019542478,298174.6686785,289190.411298
20240504,0.015012965743133044,263863.872942,273811.37834299996
20240505,0.014914040891600422,264774.082493,267522.0061100001
20240506,0.015051173991564859,246828.51639300003,259888.7177
20240507,0.014247246719567563,256302.32970899995,260137.23047799995
20240508,0.017332774832801157,248852.36395,271262.380353
20240509,0.01600186203485343,294775.488307,300960.36273999995
20240510,0.01718213058419238,320310.3447000001,303828.06064999994
20240511,0.017641610679053343,286970.79227900004,288467.27154399996
20240512,0.017792538995320406,359965.02433600003,360375.721392
20240513,0.01196333238622227,293154.931269,302649.42924500006
20240514,0.009149270345698568,288505.89610949997,309445.19450750004
20240515,0.009238871009964456,313943.957785,345249.519776
20240516,0.008745590764647204,267060.694393,294140.39072
20240517,0.015280324498534448,346899.448709,309822.376807
20240518,0.018198871669961036,315686.43676300003,290483.06083100004
20240519,0.017518759671819595,331938.632101,350285.6145530001
20240520,0.018670917891050465,331328.905278,363443.853278
20240521,0.02197319270489384,375153.22856500006,383439.10037700005
20240522,0.021946669592876056,361085.758891,423308.37878900004
20240523,0.023157607955326398,325295.63216499996,355296.731964
20240524,0.022808382751504652,399587.51129900006,478006.2176450001
20240525,0.02048928410440798,377982.81257899996,415357.383609
20240526,0.020537254579799935,281758.92585400003,332990.7498535
20240527,0.020884093282291794,291860.4476610001,332643.020714
20240528,0.022977009474645094,425922.4358809999,435748.52193999995
20240529,0.023160447405357054,440522.54981999996,388516.283431
20240530,0.022923621359094426,453166.7859699999,427677.393295
20240531,0.02006593091588016,354086.06227099994,346648.7469159999
20240601,0.021445114802842724,300007.26704299997,307098.11627
20240602,0.021487508595008364,263914.127705,314141.38764999993
20240603,0.01864387333638806,292213.542396,291279.860816
20240604,0.009961576775308068,266138.09035899997,277823.308038
20240605,0.009692605926336917,267397.117981,276100.344245
20240606,0.010995958985082765,291062.53084250004,291314.0659775
20240607,0.012377088633708233,333931.870014,330927.66804899997
20240608,0.007699533408267456,250335.45515900003,284041.493631
20240609,0.007675775253290773,342618.0334809999,366051.54551850003
20240610,0.021437540195390348,301118.32794950006,336177.43984
20240611,0.02153680486116638,310221.05065700004,319866.72560600005
20240612,0.020289674116624745,284194.7638185,304543.999037
20240613,0.020410726621866715,241917.13958,307356.86258049996
20240614,0.022105084169377065,275463.878946,317392.09075000003
20240615,0.02459540557824269,428576.67451500014,439835.06648700003
20240616,0.024206432455975424,396568.801039,460686.61175599997
20240617,0.023764661947689447,369544.871359,458300.645929
20240618,0.027141952411113834,345018.294433,324708.0699640001
20240619,0.024457138864142358,346844.11477499997,404840.15052500006
20240620,0.023754581240664763,305134.869147,310937.82114350004
20240621,0.024180455283406843,285519.718405,388577.2483969999
20240622,0.021236307006211597,273176.353146,309700.71495
20240623,0.022585520943718684,326232.83934400004,436940.8879209999
20240624,0.023523451071216783,267064.849569,327632.35508899996
20240625,0.022689984989687773,288788.28766400006,306111.317257
20240626,0.021181952976068175,276180.34868500003,302982.254366
20240627,0.027023131800829603,271559.63799899997,257159.52708000003
20240628,0.022940636690904626,262281.645229,315459.68208500004
20240629,0.025167634422107454,259135.04148399996,321202.84058600006
20240630,0.02552648372686761,298579.94056699995,304026.371869
20240701,0.025053686471010472,300072.507202,317299.2535749999
20240702,0.025042930738417013,285323.65610250004,309739.74561899994
20240703,0.02637177165560889,288618.10082,303195.652964
20240704,0.023027767649819175,292339.025571,297300.86616
20240705,0.03116790596195962,271562.612958,267813.55986499996
20240706,0.02767665155094523,263157.671066,270574.42890000006
20240707,0.027924603570372852,237226.54478500003,257186.51847450002
20240708,0.02767509443510896,274552.8413725,303488.69142700004
20240709,0.027854598993259927,225060.741194,249720.44319800002
20240710,0.023790642347343294,254321.07604900002,268769.385643
20240711,0.025224106484555975,227158.078903,247824.26201600002
