dt,hr,med_spread,med_buy_sz,med_sell_sz
20241010,11,0.012379301807374787,427764.56082,430414.71615999995
20241010,15,0.01241696156950578,433427.57620999997,264229.126885
20241130,3,0.0058664789393425565,232062.87625,202388.17594000002
20241028,21,0.013711778417668796,243994.92783999996,256327.49314000004
20240811,5,0.016950589032949104,201529.79644,189598.51227000004
20240830,22,0.012317167051589806,234502.06532000002,322246.48384000006
20241203,10,0.018610190940560045,353292.86384,392283.22156000003
20240910,19,0.015203575881050924,367642.69037500006,426029.4048
20240823,0,0.020162451754135446,220900.80673,203429.13546999998
20241114,23,0.012104632444609464,154717.876675,192178.91472
20240401,14,0.034157777881271834,255910.17083000002,284288.87834
20241210,5,0.007363770250368162,396094.94132000004,421588.05263999995
20240829,23,0.012444389136057055,223062.44038999992,234277.75050999998
20240809,1,0.0141683196372977,256096.818285,280582.94273999997
20240818,5,0.01177682908877209,195032.19449000002,190621.92864000003
20241110,14,0.0157250365045547,185322.95274,182430.053785
20241127,2,0.012145257277040855,216618.48653999998,279111.03479000006
20241102,12,0.005797605588897525,247477.16273000004,256666.45224999994
20240812,16,0.011543012149028975,226122.42102000004,222566.98837
20240527,3,0.01638269986894425,349002.37605,279775.65841000003
20240531,9,0.006453972420028542,340376.92514999997,320200.29252
20240529,5,0.010589630633672797,360950.45459000004,390217.51019
20240417,7,0.018792478834406268,215821.70703500003,219922.42002000002
20241130,6,0.011665662123538922,242991.61014,200127.73047
20240727,22,0.012648621300281881,331461.28557,312959.00694
20240913,7,0.01220926683354051,281421.37097999995,283757.58035
20241120,0,0.006754474839598679,216383.15480999998,173930.5157
20240607,0,0.004031770350354513,309374.35897000006,373721.77882999997
20240610,3,0.01272075815719198,400570.41086999996,405162.92042
20240907,8,0.016496750140215788,407685.1032799999,409271.671
20240926,17,0.014034496795878315,421944.14123999997,245152.66522000002
20240610,6,0.012858153140604678,283429.92595,287469.49895
20240919,23,0.014682994156167695,361316.58420999994,443874.51316999993
20240620,6,0.01520642724992527,259403.03883000003,240277.36212000003
20241122,12,0.006116020917434906,262286.36052,311445.5091900001
20240827,23,0.01858851229938896,191228.92926,185598.59341999996
20240614,21,0.01185494293344247,388344.88058,448962.66087499994
20240708,16,0.01221803078454986,234811.86437000002,286628.090565
20240708,11,0.012156576707988975,251770.19495,275022.61212000006
20240706,9,0.012276905608843425,212840.75494999997,251812.30876
20240823,15,0.01986858351591403,205562.98810000002,215615.67182000002
20241125,9,0.009549274255138407,250553.56538999997,426579.65587
20240725,20,0.01690331304935455,214370.10504000002,220863.63590999998
20240613,10,0.013464991023348638,273786.67647000006,351898.12653000007
20240626,11,0.01596169193933683,375797.34525,276206.52618
20241030,13,0.010830715910326028,264294.70660499996,292574.653235
20240714,4,0.015746378332992528,321537.065635,304582.17912
20241114,4,0.013534395355507822,139280.17997,145076.873535
20240830,11,0.006165418169490344,255565.05869000006,243920.61499000003
20240802,20,0.017668736432940868,235991.15415000002,236582.55770000003
20240407,20,0.01760615041521696,250757.42737,278300.65258999995
20240412,16,0.01899564826968181,242645.71176000003,241494.24284999998
20240402,8,0.009865338134451562,344541.30682,296742.54662
20241122,3,0.01598848834591937,644215.0132950002,291578.79241999995
20240912,5,0.00887547705690217,280607.132305,311431.09285
20241018,15,0.013608034183376638,334044.346625,313305.30068
20240502,6,0.014460967438711947,241782.03080000004,255556.84207999997
20241103,1,0.014179570075434356,246624.47421999995,253303.49678
20241202,5,0.013054586822325298,193566.23053,229606.69855
20240915,13,0.012241775057386661,237714.67461,249058.77221000008
20240425,5,0.006233507178921016,91127.17945999998,99202.02411
20240403,19,0.021073705290719502,271049.60177,276728.54856500006
20240414,4,0.021667063896169125,123610.96284,101418.64219000001
20240817,2,0.005915234686937332,290120.96997000003,386948.27198
20240914,0,0.011948145050477699,260817.98418,258783.22605000003
20241209,8,0.011518462449799927,364348.89139000006,410755.67322000006
20241117,2,0.015673981191222097,181841.78529,171076.02678
20241010,22,0.012432398831352387,446425.73034,467040.1682399999
20240831,13,0.009274717121132703,240963.85698999997,266581.9458
20240716,1,0.01511639625113581,374015.82175,270021.6591
20240825,9,0.011319099567896895,370137.5068699999,390962.55723999994
20240513,0,0.004611163627132875,281823.93568,335679.12757
20240523,10,0.015859170565368785,442154.37448,319918.99941000005
20240531,5,0.004317136874831817,359208.64118000004,379163.08932
20240509,15,0.013409918876694515,301235.07830000005,301864.38842
20240527,20,0.012260160608112969,262193.13623000006,270243.56065
20240508,2,0.014959822191817906,212040.87488999998,213609.01219
20240519,19,0.016414970453060285,287033.28988,312012.73584999994
20240419,2,0.01564315723607823,154620.42573999998,108956.771025
20240404,7,0.01730702665281303,242201.29640000002,351005.52231
20240428,1,0.0041808641846330374,187283.09271000003,174448.27344
20240609,23,0.006331117442215373,267794.33028,359129.44698000007
20240625,18,0.010246951531911463,323158.92611,344089.64754
20240812,15,0.014454209065672963,212634.02151,212403.01174
20240713,23,0.005323183797167896,318663.72854000004,261884.582385
20240702,17,0.007890999000470522,263813.578425,237255.46609
20240629,1,0.015477081022519101,360349.0343899999,350550.58930000005
20240618,16,0.010583130490005033,343742.15739999997,327110.04834000004
20240602,4,0.015091736196448657,246039.55372,193708.82857999997
20240711,6,0.011692145801056597,267635.91488000005,244742.37518
