dt,med_spread,med_buy_sz,med_sell_sz
20240401,0.02639218791238296,177974.39770999996,160551.07622500003
20240402,0.03158933860369917,179501.01802,176897.601585
20240403,0.021945164524284078,148055.40978000002,184290.76056999998
20240404,0.018941443879216813,166753.62472000002,175730.97329999998
20240405,0.01997317887407757,170242.79488,163480.41442500002
20240406,0.019418014369332326,166185.56845,158749.65846
20240407,0.019118370022375153,166283.5708,159481.44331
20240408,0.01868859461768846,149405.06317,148999.85489500003
20240409,0.01880658767901,155146.2522,144513.17904
20240410,0.026374399249795566,149309.03790999998,181087.64482000005
20240411,0.020860650852294604,165587.73944,159892.22644
20240412,0.021780399859294697,147176.28379000002,130290.25904
20240413,0.02973203998959395,137056.22057,115151.573845
20240414,0.029614587299575668,61656.093759999996,54225.64432
20240415,0.02639119288192493,58696.5028,47632.12227
20240416,0.020703933747401315,108114.27630499999,98634.015075
20240417,0.01760059842886852,122326.04871499998,115635.18415000002
20240418,0.021161334010511013,98724.86982000002,99361.2936
20240419,0.021407775303994292,121721.02718999998,98997.31048999999
20240420,0.020610907292129,114835.59235,103961.97537999999
20240421,0.016199578810960347,102348.33394999999,103351.37932000001
20240422,0.019709870703255028,112242.36362999999,93370.99557
20240423,0.019765970904495056,121282.021695,98180.98391
20240424,0.019049796167180943,111077.82885,99934.56023
20240425,0.012417218543037123,94686.35411999997,93354.31986
20240426,0.012478941791127518,96179.14185000001,96003.23040000001
20240427,0.017069215669551774,120182.68291499998,123278.18493999999
20240428,0.01650301179965119,118161.99122,113197.584035
20240429,0.017909913136904265,114574.00723999998,108556.95902000001
20240430,0.01855287569572095,111062.34065499999,113336.12689999999
20240501,0.019310611180856085,107656.91407500001,118903.3377
20240502,0.018515946859243293,111237.08522999998,120556.345755
20240503,0.01742691587156564,114951.12360999998,124843.01668000003
20240504,0.017529251939163437,118418.921145,126392.95903000003
20240505,0.018378130025253903,118206.85932999999,130110.75356000001
20240506,0.018075828098873536,119545.84424,130317.26850999998
20240507,0.01853568118628246,118831.71142000002,130415.28847000001
20240508,0.01909672491167136,116179.24037999997,129126.55478
20240509,0.019083969465638617,119630.12950000001,138336.3922
20240510,0.018343575162793613,119443.20899500001,141195.85999
20240511,0.018960041712090536,118392.32049999999,138813.51263
20240512,0.01898614011770494,119331.80535499999,144248.97032000002
20240513,0.018831505108041213,118566.02132,137429.69782
20240514,0.019361084220714808,119409.46573,144953.27320999998
20240515,0.019086701340831347,118250.866175,128958.18988999998
20240516,0.01822821728034718,129632.02609,105529.73931000002
20240517,0.018147996914841258,129556.82676999999,117293.79214
20240518,0.021988653854609908,130227.00600000001,136545.67368000004
20240519,0.021475818228666732,130939.39175,136934.40702
20240520,0.022556051788691356,127838.44491000002,135470.93524999998
20240521,0.024760136191293025,128751.68012999996,134735.20185999997
20240522,0.024949062331081073,128299.05970999999,134382.77445000003
20240523,0.02543342800220838,126701.06014999999,133753.00945
20240524,0.02265210891134739,150203.72613,148790.96459
20240525,0.022304501048298064,146980.60386,149017.44192
20240526,0.018495399269435886,146088.91271,152904.99666
20240527,0.018436578171088236,143121.30159,140714.1342
20240528,0.022635701027651223,128286.137265,148386.39702999996
20240529,0.022274691495516308,127432.29461,144753.99937999996
20240530,0.01888484962939696,138367.52109999998,154594.87558
20240531,0.018702950390414586,135647.77256,153971.23293
20240601,0.01870907390084664,127121.2636,148478.15214
20240602,0.018738873793666677,127047.26717999997,146092.22967
20240603,0.018083182640138418,128201.33801999998,142445.632315
20240604,0.0183747530892564,128017.91592999999,138040.54665
20240605,0.021878486894322258,127428.46479,129839.89387499998
20240606,0.022337383845605352,127472.85122999999,140808.379235
20240607,0.02164314777941545,129084.46294999999,146139.47396000003
20240608,0.02418964683115199,135013.0538,138422.34687
20240609,0.02048655569781843,139787.20205999998,156358.08069000003
20240610,0.02107870262049172,135780.89362,148180.43540999998
20240611,0.021908204622644867,138374.30192000003,138693.63048999998
20240612,0.022612923285669773,143749.59464999998,134618.20661000002
20240613,0.020935831675905625,150546.91857,146205.68169
20240614,0.022289089490690195,149019.81593,154839.53809999998
20240615,0.021291318464888853,158998.37638,164076.72921000002
20240616,0.02129018522460946,159619.650165,166931.35882999998
20240617,0.021879444262107306,150149.10403,155981.03892999998
20240618,0.027662517289073207,128239.2898,141677.599265
20240619,0.0264235698242965,135619.89456999997,153844.73601000002
20240620,0.026974172230076476,135467.28081000003,154832.47264000005
20240621,0.02718499388338902,132513.91883500002,156448.249585
20240622,0.02076843198339784,137079.39412,150807.38938000004
20240623,0.026530476885322507,140329.61810000002,155947.84629000002
20240624,0.03358635050714209,130117.48492999998,147561.66453000004
20240625,0.025168313093826278,133490.15907000002,148462.86805999998
20240626,0.025469595670180034,133382.80108,148817.876375
20240627,0.025659118609278053,133043.28037,153091.56632500002
20240628,0.02406883687344763,131309.69116999998,155954.81773000004
20240629,0.024271844660184172,138257.46373000002,157084.489475
20240630,0.02522704339049664,131778.73474,155393.33091000002
20240701,0.029391018104862887,132040.71931,153911.65662
20240702,0.02407752964546095,132453.77610000002,154466.94650999998
20240703,0.02419842710223996,135944.94877000002,151558.09773999997
20240704,0.027005130974866454,136195.51342000003,145708.47212500003
20240705,0.03325850170450284,126310.72648000001,129297.57767
20240706,0.031842063365683515,129389.49706999998,130272.57068
20240707,0.030321406913258464,128296.99221000003,131386.42702
20240708,0.030926240915407632,124668.69863,126615.95543999999
20240709,0.02211900022119906,129690.49715999998,129504.37699500001
20240710,0.02838691363280521,130737.43178999999,128157.03063000001
20240711,0.02821073418437514,129950.559105,130180.27921500002
