dt,hr,med_spread,med_buy_sz,med_sell_sz
20240413,23,0.08169267216731058,149486.02365,88149.22304
20241104,15,0.05320847078855717,146936.68972999995,161737.34861
20241015,12,0.0730638090599145,167924.72457999998,176214.38760999998
20240430,4,0.045560392831833774,206475.32984999998,204676.72465000002
20240913,8,0.04960317460318553,201909.69960000002,191962.43102999998
20240921,23,0.05913660555882938,200602.98236,189014.07023
20241114,4,0.037420481735628286,134531.07723999998,142655.470985
20241013,8,0.03682337056585272,174800.07061499998,174300.41319999998
20240730,3,0.0771525563213471,161179.02493999997,173717.74847
20240403,7,0.03359149015582652,310544.80687000003,302343.26703999995
20240825,14,0.06190992106485105,173940.70978000003,185120.27709000002
20240904,13,0.0689179875947632,191518.432935,188049.16407
20240418,9,0.03218884120170795,100816.14489000001,131265.0227
20241014,13,0.04888381945575837,174062.41722999996,186010.16497
20241007,4,0.05253250448715718,187518.27730999998,192065.77447000003
20240815,6,0.07790690125299982,186388.45104999997,181545.72076000003
20241203,18,0.01058173064203416,105084.59476,156007.22158
20241016,18,0.04233162595776996,190301.19452999998,184024.49953
20240902,0,0.060967348597751325,179043.63054,178339.95031000001
20240527,3,0.04964493082086907,242178.60629000005,245394.02152999997
20240508,10,0.03210530540171952,176694.94649000003,201581.56777000002
20240530,22,0.05643063938367554,184612.86679,225257.74404000002
20240527,6,0.03142818659362945,251136.04247,267875.03997000004
20240522,12,0.03422438977203068,195422.0257,203453.23029000004
20240515,18,0.03851338340072896,220781.62455,221574.44726
20240525,18,0.034318194008997605,287044.10909,260538.70987999998
20240509,16,0.07828299303308528,156137.75986,143659.24274999998
20240507,4,0.05414883193233244,206123.49046000003,215628.76794999998
20241109,1,0.01825567066771061,92876.96005000001,93436.05225
20240920,4,0.062377045247341556,207341.21276999998,195814.28939000002
20240422,16,0.028158107779030495,148101.3804,111545.64944
20240603,1,0.029959554601299843,190746.42660000004,219984.56885999997
20240611,5,0.037915797771037596,193220.33168,211867.05876000004
20240402,13,0.0800755003463327,272072.549105,254224.40692
20240613,18,0.03336771218831469,236973.44913000002,231659.33946999998
20240805,4,0.08169267216728837,101283.9651,192006.28476999997
20241110,5,0.02963590177815778,70135.23413000001,78925.16127000001
20240813,9,0.05847953216373547,186699.46559,178449.66587000003
20240410,14,0.02747252747250517,246238.54619,268057.80771
20240614,21,0.06425909266161156,203610.73150999998,198520.56375
20241119,1,0.01920565414457176,151456.75093999997,125685.29493000002
20240613,2,0.03510414228879988,217652.74124,218648.33486
20240619,17,0.041897580207161944,158433.278655,193034.02009000003
20241104,22,0.027430326969501984,143998.26382999998,145157.06514000002
20241121,18,0.01601665732362534,161518.18511499997,127517.81607
20241130,12,0.01424055139416236,130423.20017999997,135859.00318
20240705,0,0.0950269242952162,159802.23335,178431.08062999998
20240609,23,0.05168099227503831,223302.45147000003,237556.53296
20241011,5,0.05194805194805863,190075.86324,193596.06868000003
20240617,14,0.04206098843322348,238126.22017500002,260309.45343000002
20241023,16,0.05269558167815269,193316.16812000005,227676.65739
20241130,3,0.021304440454095186,141871.08904,147471.23308
20240404,13,0.029402036091008554,320107.98609,302009.20352000004
20240813,5,0.07101814190715316,184316.55026000002,176324.92136999997
20240907,8,0.053712103127234734,192598.43481,183446.76742
20240806,10,0.08200387654688779,217194.70245000004,192384.60793000003
20240831,13,0.06853155566630686,188325.15700999997,188992.97925
20241112,12,0.023164234422057284,132935.80136,87132.351
20241006,18,0.04503287399801881,171234.29822,180610.6058
20240721,2,0.04658963846440045,179465.82317,183181.62274999998
20240718,9,0.0524026620552176,168729.41605000003,169727.99953
20240427,8,0.031576454490434,199234.42776,213974.84156
