dt,med_spread,med_buy_sz,med_sell_sz
20240401,0.01983143282102695,223275.97349449998,292371.17761849996
20240402,0.018930072312883794,252675.44631800003,265168.451036
20240403,0.019344604789739428,270346.183019,261886.81429100002
20240404,0.01854874610476287,250210.746826,275573.62039600004
20240405,0.018634466308875552,219645.77660399998,240575.75584800003
20240406,0.01825550403447007,214853.65596000003,240701.65512299997
20240407,0.021065196784042506,238278.23414400005,224209.67684299996
20240408,0.017452616147162203,202291.4942625,222692.80728300003
20240409,0.014442518775270585,186036.33134800004,208024.248655
20240410,0.014652014652005718,196280.984283,238186.71496300003
20240411,0.014377111638275153,204455.37971999994,230351.82824800003
20240412,0.01781515000356393,169728.22826899998,182176.54492499997
20240413,0.024571030754727552,146274.54161800002,160955.30080699996
20240414,0.02758240242723975,100838.28825,86996.03878999999
20240415,0.022639800769752583,67406.07695500001,96359.71865099999
20240416,0.022328406198379724,129763.24964399998,125405.938343
20240417,0.01807501129689193,144325.031218,132851.093359
20240418,0.017722640673456524,125032.78766899997,129416.28157900002
20240419,0.02183978334933112,125635.74550699999,125405.4543375
20240420,0.01735056823108927,123451.20149200001,127222.56006199999
20240421,0.019382098693632166,134333.7798485,157273.945635
20240422,0.022223045297975474,127730.97834500004,141723.09321300001
20240423,0.018700676964500396,137344.3040295,147713.3757805
20240424,0.022138587558107048,145482.160339,155298.64694
20240425,0.015246226558929266,118151.84201200001,123963.21733699998
20240426,0.01567705271410258,98134.75072750001,124192.70857599999
20240427,0.020246193715589555,118850.55452299998,138806.834645
20240428,0.02015478877781529,122307.443173,138776.17532799998
20240429,0.017135023989034437,118226.65268899998,147352.92972
20240430,0.020979314396019078,128604.28953600003,155416.498928
20240501,0.022659294842752864,145001.75403999997,164903.955311
20240502,0.01816777944316783,225314.24514800002,222376.11458600004
20240503,0.017410228509251446,260166.01345099998,268492.27051400003
20240504,0.019605536603539697,282518.9363385,281560.625952
20240505,0.01638135801458329,278645.952123,286778.11684000003
20240506,0.01645819618170119,316817.404197,321182.07097999996
20240507,0.012970729387351554,160724.849799,187443.535072
20240508,0.013378523011065013,154912.481333,171087.31232300002
20240509,0.013354106387719611,162731.236007,180418.384165
20240510,0.016985138004232958,307487.55333900003,326874.5178129999
20240511,0.013328002132473316,155500.29184000002,169772.66306800002
20240512,0.013417415805716537,156291.9714915,174387.775036
20240513,0.016838560303100714,291667.259542,289865.46407600003
20240514,0.016770082173400702,369024.23560949997,387191.58429
20240515,0.016769379113745764,323533.821418,318497.71418300003
20240516,0.015878056525875373,424106.1997645,423465.56637350004
20240517,0.01598401598401633,464864.12731,464894.964668
20240518,0.015914380638493153,481122.611587,533408.419563
20240519,0.016091399147133423,448367.614025,464227.575161
20240520,0.016591314446889882,475556.44269200007,481768.1864119999
20240521,0.0157772255748867,455129.06761400006,443781.360208
20240522,0.019177661859459683,418962.34262250003,434426.963051
20240523,0.015818404713896506,486442.701311,518397.98518399993
20240524,0.012452783197036688,472295.08891500003,517417.6934340001
20240525,0.012223444566683561,504529.76078199997,534123.620926
20240526,0.016159657415260043,184300.110259,197141.253008
20240527,0.01567152483934464,185658.83135100006,257463.63607150002
20240528,0.016123181103644413,387755.276452,414514.62413899996
20240529,0.018528125694805553,361399.557167,346305.14383099996
20240530,0.018995517057973643,308688.745871,359756.297902
20240531,0.01545774239672948,301301.614864,303600.44344
20240601,0.0039680965040922445,286954.333414,337592.2568759999
20240602,0.00799904011516972,305433.52034349996,368737.96417
20240603,0.00405564342782494,300032.449181,436317.474394
20240604,0.004189008042887465,300609.242737,463693.85831000004
20240605,0.007707129094414178,299467.96802,340150.96332250006
20240606,0.003950383187167894,339815.69751500007,372789.13303
20240607,0.007974481658679089,349262.973176,354856.3392485
20240608,0.004288348556968913,336750.15725,373907.2822230001
20240609,0.004315180806080399,201323.32858899998,186753.761956
20240610,0.0043280675178669625,208330.297123,193326.572869
20240611,0.0046006624954131325,244756.82205100002,288130.71809
20240612,0.004604687571951871,265370.582704,321683.133864
20240613,0.004668316138367601,313407.556076,327433.75389700005
20240614,0.005028916268545736,230841.989434,236161.44518600003
20240615,0.004830451164128391,380142.37675650005,457248.77520900004
20240616,0.004833953690730475,463186.78138600005,511941.12730150006
20240617,0.005169828878659466,254107.095546,274429.35293299996
20240618,0.01664262731608801,270570.41024700005,301924.5070255
20240619,0.016218407904800003,203669.06023550002,200002.5263635
20240620,0.010876067214105056,202293.0870415,192535.12118799996
20240621,0.005710696133864879,195185.548664,195217.68091599995
20240622,0.011100011100029228,199862.23547999997,199342.929875
20240623,0.0057195149851363425,197511.985402,203427.297244
20240624,0.011914690813785711,198543.39740099994,202630.48343099997
20240625,0.005880623346077307,198070.38775499997,200510.15732600004
20240626,0.01116320607277288,395898.410659,385348.2414075
20240627,0.0058993569700849235,204701.78548249998,204619.0725385
20240628,0.011388224575781258,230588.771046,220295.89744950004
20240629,0.005877858108505052,426546.273978,301985.0149665
20240630,0.011770937555177774,213262.426974,203953.83302099997
20240701,0.011580105378961036,207841.85335549997,197204.260141
20240702,0.011638733705754412,182804.355342,175916.11806349998
20240703,0.011904053330158426,173477.749308,173542.19415050003
20240704,0.013116474291718916,165811.462225,167887.666493
20240705,0.020519835841326106,221543.01004000002,228503.04129150003
20240706,0.019207375632257495,230465.98133199997,225808.00121150003
20240707,0.01805597351789423,251276.26946900005,268589.536081
20240708,0.013153567905299646,192309.396041,193607.311504
20240709,0.01228350325512828,212428.29505,188346.086806
20240710,0.01218694777893603,132822.123563,124423.698024
