dt,hr,med_spread,med_buy_sz,med_sell_sz
20241106,14,0.04109495219146719,57839.19736499999,59277.25493
20241122,2,0.02394564338952243,44315.283330000006,71108.96358999998
20241014,11,0.05369460162736317,72773.0205,93875.91874000001
20240419,6,0.05396907337447132,83340.69464999999,61392.12045
20240913,11,0.045092778597843886,98787.05778,112590.36315
20241014,22,0.05241090146750338,100050.93215000001,96619.90743
20240907,22,0.07376807317793777,96238.11506000001,73070.41059
20240823,13,0.029214139643585213,41831.65339000001,102128.66591999998
20241128,5,0.022020368841180193,49164.13374999999,47971.481799999994
20240802,18,0.02632618138738163,88015.64770999999,94588.2747
20240405,3,0.05689848209531334,90072.76762,108392.01957999998
20241120,19,0.024010839185895083,51230.281820000004,66477.53077
20241108,19,0.03779289493575089,38096.931319999996,39143.271855
20241202,21,0.07552462642284041,40023.451680000006,41924.509079999996
20240901,6,0.048113933795224106,93151.14432,83582.85539
20241205,23,0.04000700122521739,43914.98806,44565.06726
20241115,4,0.034459735968250804,51572.931130000004,74115.18949
20241105,12,0.034799035591082106,123352.27226,101732.48329
20240930,16,0.03159183351102435,73476.74079,109905.10054999999
20240422,7,0.023612244021808948,83462.40632000001,100441.81143999999
20240719,23,0.03227310216229462,97363.72147000002,106093.21152999999
20240523,12,0.0283627596965097,104532.02660000001,93804.71829
20240522,2,0.02085747392814863,109181.64955999999,145523.31881
20240514,18,0.035658446937492094,70400.75683,94090.08337999998
20240512,14,0.05900915924776928,89159.43069000001,112437.15918000002
20240519,15,0.01857139540821784,110498.34714999999,97402.52933
20240528,17,0.01822157434403504,99388.14814,93989.672205
20240528,5,0.05056890012642423,91342.47764000001,87799.81904999999
20241108,8,0.03513471970775228,66216.747135,86677.23186999999
20240813,21,0.04633490872021362,65523.015490000005,58013.853330000005
20241018,7,0.03739871182215637,126230.00205,123961.6234
20241111,6,0.04230443812014428,42527.1284,78052.08335999999
20240722,12,0.09916769966353822,92873.27432999999,88428.89093
20241126,2,0.03944273057172598,37913.960210000005,38966.06884000001
20240911,12,0.041796312636410704,120492.10252000001,109190.07595999999
20240604,4,0.021041311107472538,91506.541445,102550.95335000001
20241205,4,0.03955891808777867,46271.358870000004,41588.606530000005
20241026,5,0.04399278518323335,86139.91977000001,115619.81027999999
20240404,16,0.05242555571089991,118732.48156999999,99589.09073000003
20240618,19,0.06092086700013599,90788.21644000003,105864.69601999999
20240615,0,0.021547596245929945,98050.66198,108492.40849499998
20240822,3,0.03698053899134912,119323.30278999999,101207.3125
20240411,0,0.017677561282214427,114824.60163,93240.95762
20240629,14,0.028039676141733416,90624.02894,98526.14292000001
20240701,5,0.05616794214702292,79276.29983,91857.78186
20241020,2,0.02388820320897711,126782.58605999999,122274.25531000001
20241107,9,0.03923107100824996,34196.88504000001,57665.918450000005
20241023,7,0.03626546319055457,77116.61686,101583.52962000002
20240721,6,0.027725791917920795,102632.51935999999,94246.49199
20240429,23,0.11750253698659119,95413.90636000001,93972.25607999999
20240404,22,0.03479376629069719,118806.74119500001,106940.49271500001
20240823,8,0.061789421651003984,49149.2014,97788.74479999999
20241118,14,0.03657532993994739,49260.77045999999,37132.94352
20241207,4,0.024804048020632408,64537.89974000001,62508.96674
20241210,1,0.024793132302347587,40658.56023,37134.70970000001
20240812,13,0.036643459142560175,65137.368935000006,58512.37135999999
20240404,11,0.11769542226279794,119931.51193000001,119858.84433999998
20241108,7,0.03507541213609855,52846.67992000001,97432.23085000002
20240816,22,0.03891429127347301,108857.40465499999,107592.13737499999
20240724,17,0.1094930471915001,86541.93543,78449.43656000002
20240404,15,0.1650193985569759,113484.04832000003,91704.13107
20241123,8,0.04126142057176985,39310.115600000005,47284.09294000002
20241020,18,0.023213525747678432,114821.92171,128578.42500000002
20241209,15,0.02480705622931456,39788.88631,31160.880140000005
20240427,11,0.11158500297558938,86054.85153,81116.15662000001
20240516,3,0.025628539942101902,97408.08112,121108.00402999998
20240530,19,0.042364903031444356,84906.358275,109082.33971999999
20240520,4,0.03662919804949816,119017.31321,98989.14297000002
20240512,9,0.02629814204081482,75092.899795,108441.97016
20240401,21,0.05771551497981697,135568.19389999998,145250.64131
20241018,19,0.04024468770122969,48877.44570000001,83659.99046999999
20240429,4,0.08740332662358075,74794.71476,88693.67674000001
20241006,3,0.034413042543124384,127966.99838999998,126515.45635000001
20240813,1,0.041903342955595946,83900.30999499999,56604.13763999999
20240621,23,0.023108363788226782,104893.57736,91380.36194000002
20240624,23,0.019992003198732178,100905.06074,116928.08439500001
20240622,4,0.03148704737370167,119022.37090999998,94522.09422000001
20240626,13,0.029602341874146454,87722.56845500002,115053.27241
20241124,23,0.023721275018528942,39876.075809999995,46847.248674999995
20240831,22,0.028409090909087276,121327.45919000001,119113.11447999999
20240626,19,0.03055819638733137,90485.83873000002,107804.89048999999
20240605,12,0.03967379325546805,103267.98606,85446.36386000001
20240619,1,0.05790035044950237,89529.07593,105656.54322
20240723,4,0.025671116326830834,99486.00784999998,93222.3638
20240627,14,0.02092633928572063,97879.92296000001,104608.65919500001
20240710,8,0.02572457554450569,91132.13851499998,97270.98031000001
20241102,10,0.050857644828705695,64400.08073999998,63370.953205
20241125,21,0.034653036472320764,47437.250425000006,56717.988484999994
20241122,10,0.029603315571335997,43391.164930000006,58893.751840000004
20240914,13,0.06656903208628329,110402.742715,120760.882735
20241001,17,0.043963773850363985,50123.829815,62356.95596000001
20241116,15,0.04155412424684535,60703.697049999995,50045.337450000006
20240403,0,0.040120011163824465,115678.43801999999,107211.44116999999
