dt,hr,med_spread,med_buy_sz,med_sell_sz
20240815,3,0.03335209388615201,40100.54501,42250.30266
20241010,22,0.04265574679547246,35041.53838,41113.423995
20241117,18,0.03073538451583424,29685.49256,24654.233730000004
20241013,19,0.031074558223376236,29034.236890000007,38223.33854
20241202,5,0.03894129913197819,27719.566565,27764.04076
20240406,1,0.023086550261863792,129424.04743500004,104427.64603999998
20241116,8,0.037165710592224066,23832.80459,25021.2174
20241011,9,0.035234630584202176,54848.28304,53633.5343
20240907,19,0.038357400722022206,52735.16988000001,42537.40205
20240925,4,0.02658513890736458,38094.59692,36642.18669
20240830,11,0.05512904279647568,41255.70155,30150.683040000007
20241018,15,0.04078937145521877,35553.994235,45714.26323
20240726,18,0.0367782272894468,66774.30058,88003.67985
20240802,20,0.037427250781285615,38997.95146,41787.56747
20240914,16,0.034813237221498206,54798.27473999999,44498.48702
20241102,12,0.020446134658236303,39608.630670000006,49702.79138999999
20240908,2,0.03174243283075029,59211.35498999999,56143.72942000001
20240923,14,0.05981322837076419,29867.789090000006,30356.161739999996
20240726,10,0.04385225164447171,70341.17715,78848.327915
20240918,3,0.07562866326338291,43956.50684,46663.33201
20240806,18,0.03880230226993575,45959.09708,52915.15647
20240519,7,0.11384991015459534,78566.72172999999,93185.29965999998
20240515,10,0.02401573030335058,105689.35573999998,113517.66265000001
20240501,21,0.029160783350734576,107857.40638,114943.78497000002
20240516,10,0.0559532861795331,65429.56760999999,93718.66905500002
20240513,11,0.04271112551179623,86834.68747500001,96386.68789
20240403,7,0.034369322924354684,159043.04515000002,143156.51423999996
20240819,2,0.031500031500031334,54168.89001000001,52401.053459999996
20241105,10,0.0404927326200788,42546.82649,29948.01589
20241202,17,0.035440191621449735,29370.60947,26291.488700000005
20241122,20,0.04007553057505664,24220.610419999997,26669.903649999993
20240817,10,0.05979967110181228,35176.95265,30666.889765
20240609,4,0.02331321996709157,113458.81594999999,94959.59547
20240610,20,0.0657174151149853,92709.98658000001,74938.05604
20240920,23,0.05869348306695166,45936.981179999995,45244.74784499999
20240607,15,0.04220247256838672,91516.2635,98620.36485
20240911,10,0.03503240497459981,46608.69958999999,50210.959180000005
20240623,16,0.08754894782083689,69151.40581,56601.68400000001
20240626,15,0.054925527446614275,68083.02254,52769.85064000001
20240615,7,0.06085192697768971,87537.82289,74240.79171999998
20240914,22,0.0452712157379187,55980.712419999996,43202.23578
20240708,11,0.1778176919622787,49828.33820000001,68176.7592
20240619,14,0.1499180135863254,70423.94226999999,55473.66309999999
20240425,14,0.03812643856699882,107304.33863999999,115066.7035
20240402,13,0.15308510772891193,126881.83070999998,139323.303815
20240425,5,0.02767170291662069,116458.40305000002,130291.12893
20241120,11,0.035065349059615336,28099.895639999995,27195.749190000002
20240413,23,0.10108573567950696,98262.20895,63333.52625
20241025,3,0.03925648222662392,62159.74892,44883.14538
20241016,2,0.03892868265338301,42954.216349999995,48094.57284000001
20241015,12,0.031051681642635387,33542.48907,39399.67816
20241028,21,0.052080203513416023,31908.772614999998,30356.55122
20240503,3,0.045187376783317745,102464.281415,91631.68422000001
20241102,6,0.034157809077939305,39290.44152,45298.60246
20241209,7,0.0407049660058556,28841.23272,27819.081080000004
20240828,23,0.06210665783370484,47320.46203000001,35115.0608
20241017,23,0.027783290335392508,40137.18309,52707.54125
20240423,21,0.026952724920481508,110362.20797000002,79746.81846000002
20240903,0,0.03521856225399134,41130.50484,35363.850730000006
20240901,18,0.04232087688855746,45461.58136,42016.17697
20240512,1,0.04008075529957633,71892.71573999999,95328.97602999999
20240531,5,0.05744255744255522,74009.49751,92912.18214
20240509,11,0.024551218173685108,91625.86469,99406.64912999999
20240529,17,0.0282253611005423,86026.27183000001,67535.86587000001
20240508,18,0.02272920987582694,107103.07839999998,117062.22963000002
20240522,12,0.06206852908106075,72632.03244,94624.735765
20241004,10,0.02997858672375564,59636.01521,54128.79340999999
20240823,0,0.043013275460923595,42876.28559,41698.42022000001
20240425,9,0.057770075101104545,86117.3953,109926.70673000002
20241020,12,0.02852524484169283,42511.415890000004,49547.65361
20240601,12,0.046737593013945755,70233.84425000001,90163.82498
20240819,18,0.035931687521140177,49054.2971,44247.857919999995
20240617,9,0.062027410546161565,92991.47893999999,75382.88781999997
20240617,5,0.0435672896789141,95935.2987,86277.69229
20240625,2,0.03571892453564374,81982.15329999999,59394.370494999996
20240915,8,0.030718191312884002,50121.5864,50641.75342
20240708,15,0.08424599831509116,50175.06075,67856.91175
20240710,0,0.030624560897840603,62476.038440000004,80927.22368000001
20240702,9,0.025257308833737113,76173.12002999999,93438.53970000002
20240720,11,0.03693955764880741,70206.6073,85367.41047
20240611,5,0.045001335977157275,106601.87938,75018.88137
20240825,17,0.04434917585961484,50037.50858499999,43017.35174
20240404,8,0.022264276967609575,143756.53429999997,129169.42363
20241006,2,0.029379052735389877,53213.803289999996,48731.14624000001
20240630,18,0.059196211442458235,73625.07395,74082.57176000002
20240413,4,0.03759516275720909,76120.987515,79234.510615
20240824,4,0.0317335872020319,54892.54171,53699.79863999999
20240405,18,0.023206390307062286,137186.56853000002,100702.68651999999
20240812,11,0.03110645763002573,35444.31925999999,37509.6718
20240427,19,0.060614603890596364,84441.060615,115814.0862
20240918,6,0.03597921671532056,44000.37646500001,53223.10278000001
20240907,13,0.03607503607503393,58957.64902,59872.631879999986
20240419,2,0.10650572468271502,85941.99944000001,70029.79345999999
20240820,8,0.024754517699476786,47212.281590000006,49475.743409999995
20241122,12,0.04340992441658198,21814.839409999997,24426.773465000002
