dt,hr,med_spread,med_buy_sz,med_sell_sz
20241103,21,0.043132368446285874,84903.15997000001,84219.79391000001
20240418,17,0.017613075947586765,74193.74582999999,42225.51083
20241011,17,0.03270111183781843,79788.46711000001,69738.54209999999
20240502,3,0.03266906239791645,95909.93058999999,105604.14831000002
20240713,23,0.03455425017278024,79693.32285000001,92455.88594999998
20241001,21,0.035956672209991325,75855.35423499999,73621.75408000001
20240928,18,0.030469226081653034,78338.70552,69077.99898
20240402,19,0.03267234662847063,142025.73183999996,149292.93017999997
20240430,23,0.047740292807141316,90009.03977999999,104239.87812999998
20240403,19,0.019900992562016384,144955.10648,140288.153325
20240503,6,0.024033647105947686,97368.41470999998,103315.636895
20241008,21,0.02783060438795726,79398.27238000001,71439.37839
20241206,4,0.02934624572843436,48174.93009000001,53613.934290000005
20241122,12,0.0274174477863931,47550.93475,53995.118239999996
20240405,18,0.024988755060229018,115429.88341000002,131463.79322
20240920,4,0.047359696897930625,84170.06135,77414.59321000002
20240720,11,0.028600937482392563,73539.233555,79787.20123499999
20240716,1,0.03225690835453321,98016.10526,96528.85815
20240928,10,0.038321517532091676,74613.76781,68261.58495
20240501,21,0.04803266221029556,101219.30201,100139.31399000001
20240405,10,0.03029920464587832,122159.37714,140786.81645
20241104,15,0.02439857512321897,82696.12700000001,67815.23421000001
20241012,6,0.05071929177427048,79739.62431000001,67737.749
20240607,0,0.025273993061136757,110912.02754999997,109635.03955
20240426,2,0.021942656524287507,55912.64562999999,42928.768280000004
20240830,0,0.03866826495493303,72771.19877,72327.53401
20240408,3,0.030290027008605946,90535.65588,110593.47474999998
20240626,15,0.021388849279913025,103709.92337,108442.27057000001
20240623,0,0.028587764436815988,96747.27922,105540.73418000001
20240626,0,0.027679745346342877,109313.50033000002,107335.5549
20240627,1,0.02490039840636893,104213.23858,116856.34315999999
20241029,21,0.024953212726130936,73949.80335,61090.077325
20240630,18,0.03471137491755094,125749.21014000001,87584.57414999999
20240705,16,0.037417369974646064,97068.69539000001,88098.89816999999
20240812,0,0.04608681079270038,54743.97164000001,53674.169430000016
20240728,23,0.03942511021111095,86471.035,87730.10858
20240410,17,0.015788850574038893,91105.99956000003,87232.05327500001
20240818,14,0.03190810465858451,59301.29392,62523.43340999999
20241108,15,0.03987876854361083,56818.10706,66176.81751
20240922,4,0.04294191130542746,79121.47995,74449.36854
20240502,6,0.033311125916068995,90198.39957,101596.94093
20240425,14,0.014783604982082643,46509.577549999995,53322.071899999995
20240720,22,0.028135990628208596,72783.739515,76838.66269000001
20240428,1,0.02888295183767209,92879.71286999997,99001.98802
20241010,11,0.03836746439020988,79760.81856,73860.86477
20241114,23,0.033469691381360356,54934.42438,62534.75018
20240830,15,0.0653354567356601,64316.575069999984,65004.016449999996
20241126,6,0.04285539365740387,50712.30854,48735.52016000001
20241011,9,0.033582805603527,81020.46191499999,69717.13047
20240418,9,0.031389508928580945,56113.90759,52853.87999
20241023,15,0.03628282461789478,86272.4085,67312.41368000001
20240828,23,0.03896508728178372,65134.41459,68544.37354
20241209,7,0.024125452352219412,47932.542,47138.72667
20241105,10,0.034409870717211355,78452.61716,66826.26721
20240923,14,0.04005768306361013,72012.33463,78243.27237000002
20241128,21,0.027399136927175327,49169.46787,53671.305479999995
20240822,10,0.043363424922149285,64421.88181999999,63154.80183999999
20240511,23,0.013855692957842614,101863.14748999999,114797.98899000001
20240518,9,0.02331468158804917,99147.611905,113377.17853500001
20240503,12,0.0324070323260095,87736.48015,92745.46191
20241127,10,0.043954663903789104,44541.40497999999,45445.15024
20241016,10,0.034588611699604144,81904.75385000001,81507.44456
20240804,0,0.03795706634051044,60479.77949000001,54963.344520000006
20241114,4,0.021231046874181647,58079.90452499999,59713.799245
20240917,4,0.03128212003395969,74126.06984,73751.317805
20240920,23,0.03188267176790216,79715.39551,78034.61263
20240816,8,0.04653146690447585,63108.67227,65541.47065999999
20240725,3,0.03483835005573255,93670.44911500001,99370.02397999998
20240726,10,0.023680649526380826,81010.00918,96470.79972000001
20240623,11,0.017339436815100306,101306.01460999998,127345.17867
20240627,21,0.034419853371425724,113613.0062,88714.62424000002
20240614,21,0.02446857319921003,101373.20605499999,118140.218345
20240812,22,0.03810104396861913,56500.256989999994,49817.03179
20241116,8,0.021672385768467528,58290.21925,65909.12909999999
20240629,21,0.025078819145885056,122619.54627999998,108915.61216000002
20240702,17,0.03161944245358983,105262.36374499998,98606.8227
20240706,5,0.040563014643257844,94253.48252,85626.41430000002
20240930,8,0.0352878903858489,79053.237815,80108.38027
20240619,9,0.027008321946897507,112767.17578000002,74584.89995499999
20240606,20,0.02752293577981124,110789.31988499999,106980.703125
20241016,2,0.02555801669790192,73295.84577,81518.45559
20240407,6,0.029426189308479067,110984.74105999999,128882.6355
20240914,0,0.02853532265296721,77843.54882000003,77583.76881
20240404,7,0.02213423181918195,146050.31461000003,144162.89330999996
20241009,10,0.022964221742527435,75870.16526000002,73633.879135
20241020,6,0.04327880204275658,76889.77809,71657.05723
20241202,17,0.02281393608002391,53873.519085,43758.55024
20240413,4,0.04872107186357777,75197.050415,82848.05171
20241015,6,0.03820358264707835,71031.13987000001,69157.82010000001
20240720,15,0.03136664471001804,77213.45535999999,81034.75934
20240408,6,0.03730647267299325,95950.15247000002,104086.82208999999
20241209,13,0.026879749773955908,44497.005509999995,36826.8151
20240407,12,0.026997840172793275,109201.02662000002,114666.89873000002
20241010,22,0.02945074363127631,81899.528115,74570.08822499998
20240916,1,0.05733439181441202,80317.43341000001,80076.49272499999
20240717,4,0.04280211157081659,92620.20480999998,87524.83197000001
20241107,21,0.04025926969686289,63450.4754,62465.20603
20240414,4,0.0801394429196911,41350.93986500001,35238.119955
20240402,7,0.03587787172978363,152610.69171,156677.87912000006
20240727,16,0.02747630168979942,88581.43895999998,88692.02880999999
20240902,16,0.05495152490482269,75542.86622000001,74873.49492
20240718,17,0.03617814116712026,93844.35819,81637.97796999999
20240410,9,0.026239143554374067,73343.721085,100582.79015500001
20240903,0,0.04222648752398861,74061.76997000001,77666.67571
20241012,3,0.03259907791179906,78737.13146,71001.14149
20240729,23,0.03580635920938935,85546.21207000001,86953.65427000001
20241117,18,0.036291054255133126,63454.42602,62006.89574999999
20241004,10,0.02357823257568281,80210.46757000001,72570.60151000001
20240530,0,0.025923898954394176,91087.02688,98304.898605
20240516,10,0.02248923729357699,122764.43557999999,131880.13452000002
20240526,23,0.018934612471599443,109910.98514,116403.89653
20240522,12,0.05040878374307223,98915.09740500001,86291.3453
20240519,19,0.020842017507294308,109130.19107000002,105811.77179
20240522,6,0.02147568645496367,118071.09065999997,103709.02543999997
20241118,21,0.02032520325203624,42434.33499,55322.05104
20241015,12,0.03439824568947092,73228.40724,80466.73927
20240926,17,0.0346307020541059,82019.08372,71129.9976
20241025,3,0.026638252530641893,72472.55183500002,80148.24303
20240407,3,0.024447486798351292,100366.69529999999,127413.42756
20240926,5,0.058660201008953194,72346.71685999999,74538.20414000002
20240607,11,0.017715968731324416,112746.5463,113420.77586499999
20240401,14,0.03196128119078434,129430.03513999999,152775.77331
20241118,1,0.04377485134789971,60961.989929999996,61990.74353000001
20240610,6,0.025914456731901403,100746.38680000001,115750.19003
20240417,13,0.05316321105794941,70831.9504,68145.12236
20241102,20,0.03727344732795679,68231.94795999999,76134.07499
20240626,22,0.021114121828480492,107229.71434499999,127292.92347499999
20240705,22,0.045357083951858,95511.17231,85930.97829000001
20240708,0,0.03322397109513098,86024.14134,90281.10875999999
20240906,4,0.053623726436513586,70457.41559999998,72227.34705999999
20240601,3,0.020374898125496976,98496.65443000001,118588.19585000002
20240613,10,0.027206771463128554,99402.06641,128516.028965
20240606,12,0.03157135125382293,89033.28169999999,101109.7724
20241112,20,0.033926417370322426,56535.584755,64068.77691000001
20240912,9,0.03753440653930795,67998.53085,68263.16005499999
20240824,4,0.03342432177632082,61718.801335,62253.90556999999
20240908,2,0.030682914000190742,71269.99360000002,78341.07111499997
20240722,2,0.0238059812528002,82096.61869,93156.07229000001
20240822,2,0.03576395787801001,71375.10760999998,73542.997115
20240407,20,0.02458633491504436,104020.91348000002,113849.45285999999
20241110,14,0.0318223605119794,59743.45179000001,62590.628809999995
20241108,22,0.028392958546286096,59137.53861999999,67509.70485
20240827,23,0.06064971001855657,60499.49862999999,64615.29596
20240422,11,0.01651009596415065,94735.643435,98757.630775
20240823,22,0.03625881543640741,86634.01157999999,52702.82084
20240927,23,0.03374704713337007,79417.73537000001,73736.04177999999
20240923,9,0.02772936143242699,77746.093775,85221.56994
20240913,8,0.03364313049329937,77461.03397,76035.94615999998
20241017,4,0.03864319450408438,69998.41505000001,77008.91446
20241120,22,0.02151617299002151,56672.96709000001,45718.08935000001
20240823,15,0.04554425383331839,57030.04107000001,59192.20883
20240922,23,0.03576395787801001,78612.20881999999,75496.32333000001
20241010,0,0.02903740986304193,83452.52094999999,71971.58459000001
20240713,4,0.031150828429149513,80473.67997999999,87248.10304
20240509,16,0.019485201056446133,97398.468005,101772.59193999998
20240531,17,0.018450670813674463,99933.09232999998,115376.15874999999
20240508,2,0.028249727591922458,99405.81119999998,92430.78942
20240514,6,0.03873239441420928,107162.54465000001,103049.68428
20240509,0,0.03966522549680995,114162.45013999999,105202.82523999999
20240515,2,0.02540005080009511,116727.9416,110872.12935
20240529,14,0.026359722344260206,89888.15191,104072.52777499998
20240530,16,0.08450550805774171,69029.36514000001,67813.07420999999
20241123,22,0.028483716808569426,62719.22147000001,61156.8246
20240401,5,0.05767140607324528,94167.43756,129199.35920999998
20240410,14,0.021446571229422062,77771.27506999999,92704.28386999998
20240418,14,0.034432890296809404,65560.98752,44285.15136999999
20240820,13,0.03967152006566499,67127.78189000001,66662.20393999999
20240807,4,0.046893317702245696,60651.544964999994,52571.617665
20240414,23,0.03713330857779695,35176.69672,29257.342410000005
20240620,20,0.02137970353477403,124584.42687000002,123017.57481
20240620,6,0.034237195288966404,99113.05096,78729.37838
20240422,16,0.019926272790682376,107011.44529999999,91798.36163
20241025,6,0.031608416869843836,74025.96956,79179.26567000002
20240910,19,0.053416608456258174,69407.10574,71116.34614
