"Index","NIFTY500 MOMENTUM 50 TR","M1","M3","M6","M9","M12"
2014-12-29,0.0129187112523858,0.00890354062757709,0.000247849661352633,NA,NA,NA
2014-12-30,0.00775138155521101,0.0151150069224126,0.0143284286685351,NA,NA,NA
2014-12-31,0.0178964670579006,0.0155399537016277,0.0105012690600541,NA,NA,NA
2015-01-01,0.00280760408877863,0.0011784828311366,0.00171592956190011,NA,NA,NA
2015-01-02,0.0139598709949418,0.00470675320927491,-0.00441791848577482,NA,NA,NA
2015-01-05,0.00528424076475007,-0.012297080971805,-0.00678916502330713,NA,NA,NA
2015-01-06,-0.0313749337853728,-0.0351091557099364,-0.0414609416422978,NA,NA,NA
2015-01-07,0.00320494095836002,0.0193061911527449,0.0111424726508984,NA,NA,NA
2015-01-08,0.0249261598221397,0.0295267407344092,0.0224438525612733,NA,NA,NA
2015-01-09,-0.00125036056375431,-0.00262186882311934,0.00114175646359674,NA,NA,NA
2015-01-12,0.0130198146961786,0.00627606669159479,0.00686993421078991,NA,NA,NA
2015-01-13,0.00165642496375352,-0.00382229659188334,-0.00503573744964907,NA,NA,NA
2015-01-14,-0.00327910327580895,-0.00478719410154068,-0.00613063049738379,NA,NA,NA
2015-01-15,0.0121239408159455,0.0116684999327699,0.00915093522556176,NA,NA,NA
2015-01-16,0.00710589365584811,0.00294539333239647,-0.00169922091403718,NA,NA,NA
2015-01-19,0.00169055382355286,0.00140982582138874,0.00580792336717442,NA,NA,NA
2015-01-20,0.00431506406844431,-0.00511828729710462,0.00933564444182689,NA,NA,NA
2015-01-21,0.00102581582873914,-0.00558461274901169,-0.0070736564478228,NA,NA,NA
2015-01-22,0.00352243251177536,0.00437945439701161,0.00624462683149254,NA,NA,NA
2015-01-23,-0.00536703513915051,0.00217817297977768,-0.001822317043334,NA,NA,NA
2015-01-27,0.00825917583439247,0.000754697544876397,0.0100566461211631,NA,NA,NA
2015-01-28,0.0124463310298533,-0.00190835263880697,-0.00078756174290487,NA,NA,NA
2015-01-29,-0.00227464676785806,-0.00558413946305576,0.00852004365060194,NA,NA,NA
2015-01-30,-0.000404923879844307,-0.00643237309469047,-0.00186695441310575,NA,NA,NA
2015-02-02,0.00757796124748513,0.0267261541255239,0.0238013782041834,0.00275362859722069,NA,NA
2015-02-03,-0.0014224467381195,0.00676251185025345,-0.00646196126914581,0.00166299226871915,NA,NA
2015-02-04,-0.00413528858140662,0.00802043205873111,0.00109595500728736,-0.000365713997639185,NA,NA
2015-02-05,-0.014646500745218,-0.0271347645078751,-0.0148151134132063,-0.0132028547973327,NA,NA
2015-02-06,-0.0176677175848763,-0.0245037863770882,-0.0275181796281622,-0.0267500191426702,NA,NA
2015-02-09,-0.0227223512150715,-0.0132447952554546,-0.00994828479466635,-0.00765581157484102,NA,NA
2015-02-10,0.0125971260855786,0.0109811996313845,0.00448107660539806,-0.00869713861119415,NA,NA
2015-02-11,0.0252467614952355,0.0204044363981016,0.0337092433867568,0.0302670780344276,NA,NA
2015-02-12,0.0150445028137066,0.031170183360112,0.0263208388942957,0.0155368828077094,NA,NA
2015-02-13,0.00769677923859737,0.0072367321522137,0.00612815278207126,0.018176401492162,NA,NA
2015-02-16,-0.00155969331447628,0.00555359007325337,-0.00300339766897601,-0.00451939007444171,NA,NA
2015-02-18,0.0106625449340596,0.0266285891851902,0.0188562544175044,0.0171029409887465,NA,NA
2015-02-19,-0.00236912599108148,0.00682005072849197,-0.00906508554416487,-0.0101601555941987,NA,NA
2015-02-20,0.000159689042223085,0.00359828934004068,-0.00221711924491766,0.000931238876005932,NA,NA
2015-02-23,-0.00905532853143392,-0.0032961697372034,-0.00430556921292745,-0.00965323678362761,NA,NA
2015-02-24,-0.00640611885907167,-0.00930562215730118,-0.0117717899511781,0.00652809955385998,NA,NA
2015-02-25,0.00643999194942205,0.000686681683679743,-0.00608125117415307,0.00794299416913628,NA,NA
2015-02-26,-0.0121143047132912,-0.00562046690793485,-0.0174681042025568,-0.00977761488248453,NA,NA
2015-02-27,0.0188032196262114,0.0071345925767358,0.019306385830446,0.016897386368448,NA,NA
2015-02-28,0.000404587941797669,0.00695396498841872,0.000855190498506275,-0.0018200426329623,NA,NA
2015-03-02,0.0258548614905455,0.00174422861238219,0.0000117809561643199,0.0178768070102993,NA,NA
2015-03-03,0.0166318028177987,0.021239796179364,0.0117350610450345,0.0207625549832222,NA,NA
2015-03-04,-0.0114711747942104,-0.0137463632191276,-0.0069237107768127,-0.00857579659884287,NA,NA
2015-03-05,0.0113796955618926,0.00165868931483735,0.00919268060142817,0.0189817995977064,NA,NA
2015-03-09,-0.0142655170711942,-0.00824008240786822,-0.00298137457063142,0.0132715361941989,NA,NA
2015-03-10,0.00377195828426532,-0.00856859903562836,-0.00217588254675635,0.000506510776179366,NA,NA
2015-03-11,-0.00538971593369295,-0.00815855002915722,-0.0112577771237913,-0.0113678053904656,NA,NA
2015-03-12,0.0208571662318858,0.0161252348555536,0.0190640296493464,0.000839210204336222,NA,NA
2015-03-13,-0.0160777963428232,-0.0259938303391096,-0.0175507811258451,-0.0208137870739848,NA,NA
2015-03-16,0.00291889074819476,-0.0148919464633657,-0.0146176724378784,-0.0143590216153803,NA,NA
2015-03-17,0.010226928865326,0.00790642441448291,0.00724059887836325,0.012252184642705,NA,NA
2015-03-18,-0.000219136342813087,0.00686443848445943,0.00451492643899188,0.00601874848436533,NA,NA
2015-03-19,-0.00696689954123337,-0.00914612379444994,-0.0176005679275479,-0.0126374167588009,NA,NA
2015-03-20,-0.0185462050079329,-0.0443683294916515,-0.0490398158253146,-0.0426479553883851,NA,NA
2015-03-23,-0.00445374097395674,-0.0100739812452889,-0.0144024849535328,-0.00516790803269916,NA,NA
2015-03-24,-0.0025339071508375,0.00600477639890681,0.000122582004693369,0.0022265024245664,NA,NA
2015-03-25,-0.00720421337108817,-0.0155465319544738,-0.0106390182301696,-0.00609069646518378,NA,NA
2015-03-26,-0.0130017392418965,-0.00678259656298295,-0.0126541843167146,-0.0230898581070323,NA,NA
2015-03-27,0.00117458547984613,0.00901685984494794,0.00927728856167352,-0.00479606911305101,NA,NA
2015-03-30,0.0272351786090854,0.0385985441768498,0.0402855160355592,0.0500386391473552,NA,NA
2015-03-31,0.00572565413422681,-0.00480092937628549,0.00957367714129891,0.00153438639106809,NA,NA
2015-04-01,0.0199687619294,0.0302108651320652,0.0243212806662084,0.0271942451096683,NA,NA
2015-04-06,0.0113247405504112,0.0175805220652696,0.0204404303360672,0.0191691955192139,NA,NA
2015-04-07,-0.000121941375546803,0.0209705071401136,0.0215668999977588,0.00529167085099246,NA,NA
2015-04-08,0.0153273517322112,0.0116612160793505,0.00907916622188208,0.0168012785362404,NA,NA
2015-04-09,-0.000844396699998281,-0.00472289116641423,-0.00848662454038548,-0.00473034241695973,NA,NA
2015-04-10,0.000406211658782337,0.00962589682780596,-0.00467469997524058,0.0146835399115552,NA,NA
2015-04-13,-0.00465082405684582,0.0003357166500535,-0.00287301694019042,-0.000441780362159043,NA,NA
2015-04-15,-0.00986912919195988,-0.0208876564675317,-0.0138625905584653,-0.0140782272174745,NA,NA
2015-04-16,-0.00875779293231213,-0.0168211287651672,-0.0145986512740675,-0.0148515419538213,NA,NA
2015-04-17,-0.0234379397100464,-0.0145368179065282,-0.0234289670812998,-0.0149927929810845,NA,NA
2015-04-20,-0.0207982049349152,-0.0245635902717982,-0.0307717700692945,-0.0156662850143368,NA,NA
2015-04-21,-0.00047987035367385,-0.00251434894383874,-0.00388790657461245,-0.000478859904213349,NA,NA
2015-04-22,-0.00671238900979159,-0.00508716198086739,-0.00187682337895284,-0.00408063681660653,NA,NA
2015-04-23,-0.00407827852596983,-0.00402121373734462,-0.00779001357569588,-0.00537659851178322,NA,NA
2015-04-24,-0.0340430157782333,-0.0464376269015025,-0.0492819615726039,-0.05442410507066,NA,NA
2015-04-27,-0.0365192012305032,-0.0504377105034939,-0.0608361959883483,-0.0621528276214615,NA,NA
2015-04-28,0.0202806666472296,0.0232985178328058,0.0284612775160218,0.0193990242055656,NA,NA
2015-04-29,0.0150320726160493,0.0154615576040296,0.0184821093812839,0.0137385994179286,NA,NA
2015-04-30,0.00309804432985553,-0.00791692404054697,-0.00515225369095911,-0.0141338159729694,NA,NA
2015-05-04,0.0246311155397719,0.0054464684646552,0.0195563475184739,0.0328990186840406,0.0234375714870898,NA
2015-05-05,0.00262806188337882,-0.00557242655433626,-0.00131566276589901,0.0033310969929449,-0.00222646486667246,NA
2015-05-06,-0.0387000110007625,-0.0469031461387044,-0.0452142796645695,-0.0498848247118726,-0.0470070515803691,NA
2015-05-07,-0.0312386855957652,-0.0224347278653756,-0.0269965721097279,-0.0308430214941295,-0.0427018984107536,NA
2015-05-08,0.0258548873254886,0.0199013821490351,0.0246042386139591,0.0308622577406344,0.0295412036629108,NA
2015-05-11,0.0213747288794427,0.0140580958782091,0.0167551890560837,0.0201718195641549,0.0248213424595603,NA
2015-05-12,-0.0233909138926793,-0.0285564007610578,-0.0265510759338777,-0.0292501067261026,-0.026548313789026,NA
2015-05-13,0.0156137949722374,0.0100365359874404,0.0151011040917104,0.0177420786988062,0.0175981399510555,NA
2015-05-14,0.0133487495294669,0.0174711364555499,-0.0014815606520976,0.0103723956904232,0.0136397993552314,NA
2015-05-15,0.00386040459263831,0.00133189921556617,0.00341220214015025,0.0131626349458993,0.0112417616916212,NA
2015-05-18,0.0121301325692164,0.00824968523192085,0.00884603514428862,0.0117590920510496,0.0145378782214561,NA
2015-05-19,-0.000251465617547099,0.00654324889549278,0.00564949697513433,0.00722739245537279,0.00290908932023383,NA
2015-05-20,0.00279112908151584,-0.0153217008928044,-0.00998171140213055,-0.00143208906780693,-0.00220742185514861,NA
2015-05-21,-0.000473225768301174,-0.000477481701665494,0.00393638876899545,-0.00719732222377594,-0.00314786980498134,NA
2015-05-22,0.00459230423709682,0.00136891339880347,0.00397318590704381,0.00615296142354603,0.000449414846952117,NA
2015-05-25,0.00131109429309883,0.00633756486410562,-0.00190888001908072,-0.00730533812911083,-0.00811801083472197,NA
2015-05-26,-0.00203778197477389,-0.000168063133038506,-0.00245118397095947,0.0105766265392704,0.00284187641613298,NA
2015-05-27,0.000731262127812581,-0.00115708202364545,0.00669934378026355,0.0174833488699755,0.00911128959081767,NA
2015-05-28,-0.00544465039103586,-0.00819772827390645,0.00334405205022399,0.00796642968027763,0.0151423884697958,NA
2015-05-29,0.019940672209259,0.0117901629018167,0.00945011402602393,0.0138372144305987,0.0132937473813145,NA
2015-06-01,0.00240200165113534,-0.00835576792818575,-0.00403916290053473,-0.00745573875563081,-0.00620314708927256,NA
2015-06-02,-0.0287452678349735,-0.0292020395449948,-0.0208684046911291,-0.0179616522904019,-0.0183121591432721,NA
2015-06-03,-0.0183102562237078,-0.0269254906203574,-0.0326821406543764,-0.0439707636311316,-0.0359798326895384,NA
2015-06-04,-0.000185768177879808,0.000331006563711123,0.0043365739436672,-0.00733492883800226,0.00456486667226755,NA
2015-06-05,0.00287788681626298,0.00620331820488681,0.00122764939018214,0.00349205760521848,0.00616057397725733,NA
2015-06-08,-0.0176684952231623,-0.0140227811870832,-0.021404127022064,-0.0199707751788664,-0.0286885160146488,NA
2015-06-09,-0.0120168408801479,-0.00966761531240999,-0.0140566739503187,-0.0174162588639186,-0.0180296190116958,NA
2015-06-10,0.0184975495819914,0.0301343372293356,0.0246898104916351,0.0246619280838839,0.0271593214455738,NA
2015-06-11,-0.0200593387147726,-0.0146949544812643,-0.0207977754058207,-0.0228050584858227,-0.0318974290168525,NA
2015-06-12,-0.00639468647977416,0.00231839008898855,-0.00388946836740245,-0.0069247923562095,-0.00716764288526154,NA
2015-06-15,0.00530745973251758,0.00410374980647349,-0.0033403101229409,-0.00520316774346809,-0.00417750064400061,NA
2015-06-16,0.00796559501994486,0.0111072897238885,0.000764129301907888,0.00418449568390668,0.00498347875225328,NA
2015-06-17,0.021147532543867,0.0139451901589281,0.00796965534896628,0.00408461154870087,0.00341720740831922,NA
2015-06-18,0.0165955076785035,0.0152534218221699,0.0211614256339451,0.0137305881151483,0.0145171168778154,NA
2015-06-19,0.00820480745081283,0.00319324696850838,0.00716299221232592,0.00411908439322937,0.00476133367600533,NA
2015-06-22,0.0138415289496767,0.0101102997025729,0.0103569556140613,0.00778149840657732,0.0158507751828636,NA
2015-06-23,0.00214154588611249,-0.000103258503969776,0.00268436242836765,-0.00265734354542693,0.00590898312498195,NA
2015-06-24,-0.00843764058398129,0.00139798942301359,0.00701952098848079,0.00555872817354588,0.005398184715561,NA
2015-06-25,0.00492734813140495,-0.00162711939257127,0.00571336577172309,0.00569012474841249,0.00316284679375426,NA
2015-06-26,0.00394493215669231,0.00655446564099531,0.000993580222874684,-0.00978902073808526,-0.00467155107365907,NA
2015-06-29,-0.0175733438487501,-0.0155778961737591,-0.0171859723372092,-0.0174335115683823,-0.0192059294868506,NA
2015-06-30,0.0146413009063576,0.0237624967919231,0.00921898359223958,0.0114522667787588,0.0144567418100263,NA
2015-07-01,0.0170202394281956,0.00367739106086211,0.00690660786968581,0.00676169727980833,0.0118044806582915,NA
2015-07-02,0.0121417404325049,-0.00154280009826268,0.0115170914702588,0.0148083224995951,0.0212398030101356,NA
2015-07-03,-0.00590118320689502,-0.00525256578124733,0.0053420560155686,0.00686764616626581,0.00717245878865599,NA
2015-07-06,0.00922733261855559,0.0193907020860261,0.0299351497340547,0.0200414707971064,0.0224106381655011,NA
2015-07-07,0.00300846598674707,0.017282253975247,0.0104785877109093,0.0105797465422205,-0.000890859916971556,NA
2015-07-08,-0.0196222666494024,0.00123500491066498,0.00213839236665228,-0.0109382054525747,0.00136374070958706,NA
2015-07-09,-0.00375954261110823,-0.00847427472299886,0.00287618038253972,0.00745459187123192,0.00072611865452811,NA
2015-07-10,0.00463941192912592,0.0154011357334198,0.0168340492152407,0.00945277107793285,0.0144491792370665,NA
2015-07-13,0.0135614778756882,0.0131834753614701,0.0230144379785677,0.0203855151267927,0.0180999799504719,NA
2015-07-14,0.000324099723389123,0.0103455926286667,0.00133761472452089,0.0126756403857492,0.0106520167318123,NA
2015-07-15,0.00458776045219236,0.00697376021078461,0.0128472633343866,0.00470008978005783,0.00354900182906045,NA
2015-07-16,0.0149422522538369,0.0189226138055407,0.0213688610877322,0.0197358332961181,0.0185641414167439,NA
2015-07-17,0.00553973191112033,0.00186203020908856,0.0104823699015406,0.0116774220436832,0.00822033961150348,NA
2015-07-20,0.0071143798752332,0.0211399516640084,0.0243722462068116,0.0162329612291996,0.00488479109680653,NA
2015-07-21,-0.0155442097281047,-0.0154554768572731,-0.0275581048053889,-0.0224917180199055,-0.0229744557803242,NA
2015-07-22,0.0106566946779273,0.0207229408658212,0.0182732424981756,0.0141987970004959,0.0167430408697796,NA
2015-07-23,0.00316704487610541,0.00662267215458205,0.0078215669728011,0.00546891294651573,0.011437722011427,NA
2015-07-24,-0.00475605301528453,-0.00286644930688033,0.00615116332296543,0.00785767879709582,-0.00187834867517722,NA
2015-07-27,-0.012178977683244,0.0080283794355028,-0.00480862057387295,0.00157760868511485,0.00120637909744611,NA
2015-07-28,0.00212092653922,0.00870831469336934,0.0103842190596584,0.00408918722881365,0.00557768765416049,NA
2015-07-29,0.0128288161792275,0.0145661515740982,0.0143720463986468,0.0122335184024487,0.00189900791327621,NA
2015-07-30,0.00629368321771679,0.00725975749361472,0.0117717173429501,0.0111152235657509,0.0024977830851047,NA
2015-07-31,0.0105554131587797,0.0087793445606721,0.000245924872706306,0.0203937236074691,0.0245705841432389,NA
2015-08-03,0.00841440709929272,0.0123177926837202,0.00937701888815487,0.0179187683242637,0.0264375814850799,0.0165784789721683
2015-08-04,0.0181521191432339,0.0091988761717501,0.00778165734052294,0.0160598718071639,0.0119520495103472,0.0193197591877081
2015-08-05,0.00914522264026862,0.0325017813975272,0.0357329987532403,0.0231315451174592,0.0329317754202624,0.0176977682018689
2015-08-06,-0.005138636969232,-0.00833245309343869,-0.00951336175446453,-0.0217482733971038,-0.0161114801514882,-0.0125650270363564
2015-08-07,-0.00305726140962556,0.0116286385241128,0.00289509713563633,0.0077017295536626,-0.000207073475909394,0.00338040007497398
2015-08-10,-0.00166498458695065,-0.00405602460590308,-0.00609459285926388,0.000994171496694049,-0.0118505053024659,-0.00669201707139695
2015-08-11,-0.0119530714179897,-0.0186366594823035,-0.00958833316212403,-0.0118030875512572,-0.0223811963495468,-0.0205899059726531
2015-08-12,-0.0253900141353723,-0.0363731659391613,-0.0382314339230082,-0.0363005551624508,-0.0394413529513688,-0.0355915694416552
2015-08-13,-0.00714975564685733,-0.006942785205845,-0.012609317885749,-0.0282441623078369,-0.0294284901279359,-0.0221550468769528
2015-08-14,0.0216635851009312,0.0438635752675458,0.028904144383044,0.0294073828733161,0.0420542090864053,0.0408183406627748
2015-08-17,0.00152079170826574,0.0081490820495928,0.00340901058558169,0.00910466111288291,0.0059648042819525,0.0239080806396032
2015-08-18,0.0182737252073119,0.039310049789229,0.0230262982407276,0.0285625199379289,0.0261102315860819,0.0130792066334105
2015-08-19,0.00479223263991283,0.000545074929751939,0.00542448884453027,0.00242321528329981,0.00684909240216452,0.00142690455606083
2015-08-20,-0.0158382667917914,-0.039881013347756,-0.0324288687175406,-0.0287508468310083,-0.0376297146888294,-0.0391577910768316
2015-08-21,-0.0129969693323047,-0.00739933705247732,-0.0059357842903975,-0.00624321273600556,-0.0101311070054362,-0.00430313135151442
2015-08-24,-0.0989569073192631,-0.143305737717933,-0.1348421986734,-0.142056717146171,-0.144220285561657,-0.133268168730233
2015-08-25,0.0159335111441084,0.00100495579604491,0.000545607701902553,0.00110330610815836,0.00860559490479506,-0.000810009818089731
2015-08-26,0.0015323093798245,-0.00982753305085749,-0.00208534975963234,-0.00601876478514425,-0.0156655455110644,-0.017474717977052
2015-08-27,0.0261603775662533,0.0485113188518264,0.0507872375645645,0.0503878286106285,0.0478899439791159,0.0452401835946804
2015-08-28,0.00464920213951133,0.00978153193365764,0.000384661339265233,0.0101999103609695,0.0195937488836087,0.0211424024912851
2015-08-31,-0.00849378046324634,-0.00435009235135232,-0.00730768536853138,-0.00230937473720726,-0.00318841150438158,-0.00382866322972848
2015-09-01,-0.0262239378883163,-0.0421272392744451,-0.0421044902191604,-0.033156322262046,-0.0436131424307447,-0.0496323621781504
2015-09-02,-0.00347213793166139,0.0118254460346016,0.000955838742934562,0.00623432238371664,0.00628299225482055,0.00309668774082842
2015-09-03,0.0110009067878774,0.0212631755021649,0.0110425672206859,0.01781404366937,0.0237278236365846,0.0247798291268223
2015-09-04,-0.0250421049020351,-0.0360593855520535,-0.0396814190731756,-0.0447383206608143,-0.0501567671358774,-0.0477160252057092
2015-09-07,-0.0255943296557494,-0.0283437973752532,-0.036579983302016,-0.0371050287677122,-0.0437461307223799,-0.0340709510247366
2015-09-08,0.00711640772612731,0.00170583004308133,-0.00206482287539199,-0.00431026620169913,0.000201626734203966,0.00147594539578738
2015-09-09,0.0215960301694438,0.0278663501013042,0.0196354248938777,0.023981569961196,0.0273494718786817,0.0259374497509599
2015-09-10,0.00125605598239726,0.00239022800078662,-0.0105723286001647,-0.00944133736535659,-0.00628666645283615,-0.00996517340002799
2015-09-11,0.010150380315724,0.0124300346028905,0.0200076145105862,0.021992764079363,0.0259743961377936,0.0317242025298521
2015-09-14,0.00731550539548518,0.00421530253386651,0.00797322063607031,0.00908927928703135,0.0194733700273068,0.0190752488901595
2015-09-15,-0.00784581792402562,-0.00212328800490766,-0.00782524488705113,-0.0060016297491402,-0.010562476205867,-0.0116935754901382
2015-09-16,-0.00983767115661697,-0.00644553933336117,-0.0105193282299948,-0.0145428438239594,-0.0046730707352129,-0.00182326776392166
2015-09-18,0.00525108934391201,0.00936637906249703,0.020820496006679,0.039557051629437,0.0336390247919495,0.03037729063756
2015-09-21,0.00528716076258722,0.0202192023708589,0.0187154257946295,0.0111002859273687,0.0197154622523164,0.0162981547983985
2015-09-22,-0.0100789207378862,-0.0183667137337592,-0.0155567013968173,-0.0202698591505921,-0.0213468316172482,-0.0203232102887836
2015-09-23,0.00860446488424634,0.0135277346858381,0.0176114911559135,0.00850615615118777,0.0135976410623524,0.00556552081150374
2015-09-24,0.00189309592360817,0.0122291862557451,0.0102507023719517,0.00726463274401978,0.0105941065539782,0.0104636875898215
2015-09-28,0.00612975612070823,-0.0105421087149563,-0.00678548530595385,-0.00947476539066561,-0.00718996970534542,-0.010675523966055
2015-09-29,-0.000929334092951098,-0.00333768810314012,-0.0026700843627709,-0.00836519958834818,-0.00994749107498924,-0.00151066109393325
2015-09-30,0.0227849254702711,0.00682428499548196,0.019099177602076,0.0150635136761306,0.0247006156858343,0.0213522620939294
2015-10-01,0.00389069074174312,-0.000446080466750346,0.00145871926372558,-0.00226583719496427,0.00664036176881465,0.00606961848018124
2015-10-05,0.0157605250948397,0.0243842682611953,0.030551656324138,0.0303869464478007,0.0293478462174699,0.0362390101454524
2015-10-06,0.0120582071801964,0.00729861846246016,0.0100738366118744,0.0132423655638015,0.00667830125105828,-0.000348267008937705
2015-10-07,-0.00545965820251868,0.000364411338805005,0.00349065008584181,0.00844761029485925,-0.00426774412973105,-0.00414936093569078
2015-10-08,-0.00920606200291069,-0.0000697116239801722,-0.00210745803975228,-0.00344421178635819,-0.0160477418720626,-0.00583755791247109
