"Date","Return"
2015-08-01,-0.102954285118831
2015-09-01,-0.00288195052485374
2015-10-01,0.03241083731979
2015-11-01,0.0876009122716594
2015-12-01,0.00684748858320861
2016-01-01,-0.116193833465586
2016-02-01,-0.214125543654971
2016-03-01,0.133883741575386
2016-04-01,0.0313724493848653
2016-05-01,-0.0407952049627218
2016-06-01,0.0705087229454286
2016-07-01,0.0498215465996463
2016-08-01,-0.0603889988039584
2016-09-01,0.0163135931082652
2016-10-01,0.10610823346425
2016-11-01,-0.169737819663351
2016-12-01,-0.0652220333310092
2017-01-01,0.105696619260218
2017-02-01,0.06894237997908
2017-03-01,0.0696062976421474
2017-04-01,0.051262967643805
2017-05-01,0.00974410182240959
2017-06-01,0.0630106502333763
2017-07-01,0.0694495414560306
2017-08-01,0.0758711269259575
2017-09-01,0.062578781607181
2017-10-01,0.198594994146119
2017-11-01,0.0228093057630825
2017-12-01,0.0392481365089896
2018-01-01,-0.0156506230410863
2018-02-01,-0.00969466881860614
2018-03-01,-0.0504135412122023
2018-04-01,0.121967396378661
2018-05-01,-0.120230035485438
2018-06-01,-0.108718093122147
2018-07-01,0.0429483117373577
2018-08-01,0.0518014814052186
2018-09-01,-0.189093922280432
2018-10-01,-0.04234156687057
2018-11-01,-0.0619961717752581
2018-12-01,-0.024774041210177
2019-01-01,-0.0595395896810925
2019-02-01,-0.0433712122985184
2019-03-01,0.0514961423177773
2019-04-01,-0.0254416287409527
2019-05-01,0.0512970216865942
2019-06-01,-0.0126913882822318
2019-07-01,-0.126480521932942
2019-08-01,0.00104986243442928
2019-09-01,0.0596729148308741
2019-10-01,-0.000168270586597297
2019-11-01,0.0184759036654987
2019-12-01,0.000378047794875602
2020-01-01,0.031135977113427
2020-02-01,-0.0766440149155919
2020-03-01,-0.385329611502136
2020-04-01,0.12937121148932
2020-05-01,0.0138669919861276
2020-06-01,0.0917141725081896
2020-07-01,0.00204490481273556
2020-08-01,0.168828187317469
2020-09-01,0.073621903125799
2020-10-01,0.048001522883226
2020-11-01,0.0771435166136176
2020-12-01,0.0813193729356458
2021-01-01,-0.0542345934234489
2021-02-01,0.0841073122327658
2021-03-01,-0.083171494634514
2021-04-01,0.140593577932742
2021-05-01,0.125989940753164
2021-06-01,0.0702094901510799
2021-07-01,0.0579589151423343
2021-08-01,-0.0684780722353157
2021-09-01,0.0786176546558579
2021-10-01,0.0433708324382063
2021-11-01,0.075438841501176
2021-12-01,0.132410227755477
2022-01-01,-0.010750006071045
2022-02-01,-0.202691360522331
2022-03-01,0.126213419533309
2022-04-01,-0.0275775013983036
2022-05-01,-0.142234315626783
2022-06-01,-0.0895685481817809
2022-07-01,0.11320307060937
2022-08-01,0.13058733256863
2022-09-01,-0.0641540335700101
2022-10-01,-0.0421335250524943
2022-11-01,0.063856077779527
2022-12-01,-0.0691925844175422
2023-01-01,-0.0152191103107967
2023-02-01,-0.114379573860071
2023-03-01,0.0326949819116156
2023-04-01,0.050604620550631
2023-05-01,0.050106625336291
2023-06-01,0.0926643114921297
2023-07-01,0.149105641434213
2023-08-01,0.0337017634328842
2023-09-01,0.025445860981653
2023-10-01,-0.0450760156540826
2023-11-01,0.104121673856522
2023-12-01,0.0262309798073435
2024-01-01,0.143826754667488
2024-02-01,0.00597367933190784
2024-03-01,-0.0721298554976926
2024-04-01,0.191941211922516
2024-05-01,-0.00893917411384326
2024-06-01,0.0897713738803205
2024-07-01,0.048606426672329
2024-08-01,-0.00690527376000749
2024-09-01,0.0315372482939413
2024-10-01,0.000054617599961837
2024-11-01,-0.0106765712934356
2024-12-01,0.0630328833482676
2025-01-01,-0.167011960533943
2025-02-01,-0.178607504526654
2025-03-01,0.113590108924234
2025-04-01,-0.0246676683388194
2025-05-01,0.0671451562414964
2025-06-01,0.00250505064777862
2025-07-01,-0.0684464283711804
2025-08-01,-0.0633756245839239
2025-09-01,-0.0550959116635508
2025-10-01,0.0286582406118836
2025-11-01,0.0120720002875556
2025-12-01,-0.0094232650313717
2026-01-01,0.0958058329760914
2026-02-01,-0.1198299367292
2026-03-01,-0.154204252757787
2026-04-01,0.214342123345368
2026-05-01,0.149058621573608
2026-06-01,-0.00204866283971805
