"Date","Return"
2015-05-01,0.0433771140057511
2015-06-01,-0.0647772487573031
2015-07-01,0.19652799150926
2015-08-01,-0.112645742753636
2015-09-01,0.00169899061691603
2015-10-01,0.0388303147380249
2015-11-01,0.0632465008359493
2015-12-01,0.0244617020043179
2016-01-01,-0.0972187125551545
2016-02-01,-0.220644752091588
2016-03-01,0.0947864344628797
2016-04-01,0.0142226113799067
2016-05-01,-0.034720358015373
2016-06-01,0.172277536087323
2016-07-01,0.0450676909592456
2016-08-01,-0.038250643388626
2016-09-01,-0.00104610017485152
2016-10-01,0.101879472394098
2016-11-01,-0.173919312621222
2016-12-01,-0.0681798743963113
2017-01-01,0.125175857321507
2017-02-01,0.0790007208139609
2017-03-01,0.0299206031347308
2017-04-01,0.03242347503981
2017-05-01,-0.0356103191166743
2017-06-01,0.0160239779049378
2017-07-01,0.0498288270386549
2017-08-01,0.109193108403081
2017-09-01,0.0492856949440019
2017-10-01,0.178354061608951
2017-11-01,0.0410101554621238
2017-12-01,0.0345472927256154
2018-01-01,-0.017576050079807
2018-02-01,-0.0391671927304135
2018-03-01,-0.0830851259469881
2018-04-01,0.126861268654913
2018-05-01,-0.106888015120061
2018-06-01,-0.0739594711363355
2018-07-01,0.0574750440265115
2018-08-01,0.0338068895029064
2018-09-01,-0.193110536265044
2018-10-01,-0.0616948169199172
2018-11-01,-0.0431989386597288
2018-12-01,-0.0192460465342377
2019-01-01,-0.0769747695057438
2019-02-01,0.0341618473743774
2019-03-01,0.0440664744063333
2019-04-01,-0.0330510765173201
2019-05-01,0.0524981014695765
2019-06-01,-0.0601770497074341
2019-07-01,-0.0959752602156261
2019-08-01,-0.0636997163352767
2019-09-01,0.0351563756732278
2019-10-01,0.0267270408248519
2019-11-01,0.00553712930548467
2019-12-01,0.0249624777422401
2020-01-01,0.0307707674500499
2020-02-01,-0.0722185300345113
2020-03-01,-0.370274957748731
2020-04-01,0.13781668962689
2020-05-01,-0.0108244427545643
2020-06-01,0.189464260263054
2020-07-01,-0.0210172273639962
2020-08-01,0.134463338370147
2020-09-01,0.0523309582855354
2020-10-01,0.0125050727679998
2020-11-01,0.0606606807354866
2020-12-01,0.0448333971655825
2021-01-01,-0.0531811189176866
2021-02-01,0.092123230323307
2021-03-01,-0.0757298349286532
2021-04-01,0.143614585179738
2021-05-01,0.0951432564877939
2021-06-01,0.0495885880537019
2021-07-01,0.0268408681966883
2021-08-01,-0.117230721975468
2021-09-01,0.0815020250916625
2021-10-01,0.0000600910878041372
2021-11-01,0.000600758415028713
2021-12-01,0.135643948381048
2022-01-01,-0.0355739223470132
2022-02-01,-0.205973811263778
2022-03-01,0.0879592441492969
2022-04-01,-0.0565322768001212
2022-05-01,-0.156386793577204
2022-06-01,-0.0987957004122153
2022-07-01,0.0702494449268194
2022-08-01,0.0647176413302533
2022-09-01,-0.0808327028166238
2022-10-01,-0.0582110542138283
2022-11-01,0.0324037127160028
2022-12-01,-0.0738236665095472
2023-01-01,-0.00667430920373935
2023-02-01,-0.139560230246954
2023-03-01,0.0417656774894062
2023-04-01,0.0978596897367265
2023-05-01,-0.0205413991177207
2023-06-01,0.0856065037146343
2023-07-01,0.128483895437158
2023-08-01,0.0453114381578081
2023-09-01,0.0141905377118792
2023-10-01,-0.0437031057237405
2023-11-01,0.116046888717363
2023-12-01,0.0519478354186518
2024-01-01,0.156129450681967
2024-02-01,-0.0428703884346061
2024-03-01,-0.0976772870525622
2024-04-01,0.183808890956175
2024-05-01,0.00435615004508616
2024-06-01,0.083337125025652
2024-07-01,0.0207111203375838
2024-08-01,0.0297981628123971
2024-09-01,0.0496759838312071
2024-10-01,-0.0248083514172205
2024-11-01,0.0354751543517506
2024-12-01,0.0625128904136549
2025-01-01,-0.175174439190106
2025-02-01,-0.158797562109253
2025-03-01,0.0936476470225813
2025-04-01,-0.0371149627212555
2025-05-01,0.0532328938233295
2025-06-01,0.0298036726001429
2025-07-01,0.000938760442687814
2025-08-01,-0.0547477394256606
2025-09-01,-0.0294473914945458
2025-10-01,0.0053812246706495
2025-11-01,-0.0222712862157745
2025-12-01,0.0118730166021479
2026-01-01,-0.0665283086365729
2026-02-01,-0.117899079597897
2026-03-01,-0.133949705936709
2026-04-01,0.111740142290061
2026-05-01,0.131012015096132
2026-06-01,0.0676212076593752
