"","DISC_RATE","CHG","PRE_5","POST_5","PRE_10","POST_10","PRE_20","POST_20","PRE_50","POST_50","DATE_STAMP"
"2007-10-31",5,-0.25,0.0179296176871334,0.0264750277020364,0.0358576537908523,0.0297960414720234,0.0326274068179039,0.0252136189395275,0.0235119899707413,0.0204319711507855,68
"2007-12-11",4.75,-0.25,0.00893540559314729,0.0130707491027928,0.0127963752812222,0.0199530066486613,0.0220363420384998,0.0171493006455295,0.0265105497187835,0.0274563457784879,69
"2008-01-22",4,-0.75,0.026935676693508,0.0459489604776039,0.0300179252633861,0.0357744224924591,0.0260860189589588,0.0314255341205338,0.023748613973268,0.0325079670972742,70
"2008-01-30",3.5,-0.5,0.0398691176595308,0.0212727718489019,0.0465449173564392,0.0240756811032398,0.0341925496290546,0.0234072508429499,0.0260351770434956,0.0300550463524426,71
"2008-03-16",3.25,-0.25,0.0324099011493687,0.0566859205194129,0.033394771739146,0.0422181216105433,0.0269572135656725,0.0337344787478918,0.0301014232920345,0.0271768028910752,72
"2008-03-18",2.5,-0.75,0.0427018079806215,0.0387451656703791,0.0327348679718105,0.0345199638034922,0.0285892627110382,0.0296246248032102,0.0313954975011573,0.0251978284029648,73
"2008-04-30",2.25,-0.25,0.0180013463223387,0.0219711276343108,0.0192503830499089,0.0195896644471808,0.0212023009528002,0.0207163461069472,0.0300582033309166,0.0270237962070977,74
"2008-08-05",2.25,0,0.0282748288759765,0.0282625108591265,0.0539911368054672,0.0263646965721977,0.0483382554903217,0.0314350468833804,0.0392679610543862,0.03538768853411,75
"2008-09-16",2.25,0,0.0209500026629163,0.0366322562658153,0.0314027311081372,0.0362365295836256,0.0301920220824142,0.0424395638831143,0.0379263191384617,0.0450783321813656,76
"2008-10-08",1.75,-0.5,0.030235018242454,0.0636756796384423,0.0341709481346273,0.0528004900614973,0.0308150273571609,0.0576508229426158,0.0341686641495955,0.0445329370303404,77
"2008-10-29",1.25,-0.5,0.0656626621816205,0.05331500978998,0.0528563071402384,0.0497387486476617,0.0524084885824056,0.0443592547927218,0.0404439948165041,0.0367331291481414,78
"2008-12-16",0.5,-0.75,0.00796995397180119,0.0405151671523857,0.0201471374886378,0.0320651735037996,0.0325107064671378,0.0343907617555108,0.04477918625663,0.0292387327586119,79
"2011-06-22",0.75,0.25,0.00527881244200137,0.0115719049867383,0.00707227195370464,0.010967682225989,0.0103528253592667,0.0115015030228187,0.0134131720736393,0.0152903389011963,80
"2015-12-16",1,0.25,0.0124670845735207,0.00978272712587968,0.00962261881616661,0.00777680568483188,0.010414209375078,0.0112357006954432,0.0101335572104158,0.0148944321457076,81
"2016-12-14",1.25,0.25,0.0127365808103435,0.00524062823407166,0.0106783686460719,0.00762536652436743,0.0122214487617848,0.00943781720586051,0.0124689706521651,0.00886953020032421,82
