"","DISC_RATE","CHG","PRE_5","POST_5","PRE_10","POST_10","PRE_20","POST_20","PRE_50","POST_50","DATE_STAMP"
"2003-10-28",2,0,-0.00515038381448774,0.0486163576538974,-0.0211076356053445,0.023816896000793,0.0797523313660105,-0.0377379522175847,0.216192604122209,0.230448801311189,35
"2003-12-09",2,0,-0.00399937359208802,0.0369492386400747,0.064187710762736,0.0845942034244065,0.00020565179521892,0.201577952209899,0.10569602196744,0.208947642142693,36
"2004-01-28",2,0,-0.00115882356749342,-0.057178782536555,-0.0423080742874167,0.00792349372601908,0.0839322472091666,-0.0762502592554185,0.278732274132458,0.0439211085761693,37
"2004-03-16",2,0,-0.0801069799284668,-0.0242190706053377,-0.0348251358599878,0.0768618149696392,-0.080048118453299,0.157173560731997,-0.0270623265886175,-0.0186198885728001,38
"2004-05-04",2,0,0.00434826276268274,-0.0554267966282154,0.00932443143529715,-0.224263083900494,0.04997282407293,-0.25166030388414,0.116222418474246,-0.268316284213437,39
"2004-06-30",2.25,0.25,0.0334104332909213,0.000495633703091913,-0.00689105569098081,-0.0197938793171266,-0.0432102250273807,0.0170560931476675,-0.245084676305779,0.0919164503186218,40
"2004-08-10",2.5,0.25,0.0231324898743162,-0.0305565552270037,0.0247701678212138,-0.0636211521409252,0.0834582809089484,0.0257333981367773,0.0593434839683376,0.0584640841752218,41
"2004-09-21",2.75,0.25,0.0532633377384804,-0.0150011091393079,0.0435600374725555,0.0328929125998227,0.14314242130079,-0.0111641803460512,0.159749327694948,0.268134427684117,42
"2004-11-10",3,0.25,0.0218696037081045,0.074528289456347,0.0891283055827619,0.0803785542994173,0.0457356036362508,0.196968798587503,0.146716527848603,0.165540095396211,43
"2004-12-14",3.25,0.25,0.0145506985824304,0.0154563244007175,0.0806444980938783,0.0518481274120781,0.217630726362363,-0.0153856607055496,0.29281387471715,0.0972577050606076,44
"2005-02-02",3.5,0.25,0.0776041064278592,0.0135976019564599,0.0560576660990373,0.0146478959621179,-0.0244413808233384,0.0807627536613349,0.209368519623083,-0.00147961126344476,45
"2005-03-22",3.75,0.25,-0.0501137806035516,-0.0413716222886213,-0.0699445549166084,-0.0189269814823285,0.0308203963615157,-0.069912576173817,0.0944417947103109,-0.0561525330277152,46
"2005-05-03",4,0.25,-0.061146653859292,0.0597262762241109,-0.0388305606609189,0.0583803627947947,-0.11565305534925,0.0849867733914007,-0.078949821736775,0.211152479407798,47
"2005-06-30",4.25,0.25,0.00873042816658609,0.0227422992922868,0.0110430306555109,0.0559296344476137,0.0559698953242478,0.199548877564416,0.0843446774698664,0.216999439080569,48
"2005-08-09",4.5,0.25,-0.044843968140775,0.0276598295235873,0.00588097167190949,-0.0235104344772036,0.0739782896430845,0.0270520367367624,0.198863894225678,0.00518201185721678,49
"2005-09-20",4.75,0.25,0.046266876917163,-0.0135512074052689,0.116883116883117,0.0175309021516219,0.121282503462902,-0.099544856389819,0.244992216727385,-0.0577027619793874,50
"2005-11-01",5,0.25,-0.0232118056284014,0.0139500418823431,-0.0491798591710371,0.0797096157563522,-0.129186531278698,0.0779011576709123,-0.0358459308345418,0.1443931355914,51
"2005-12-13",5.25,0.25,0.0473084363783449,0.033836647037367,0.0187548064407799,0.00529386407214005,0.0262616354719247,0.0452962827867489,-0.0364741127207394,0.0160746992698988,52
"2006-01-31",5.5,0.25,0.0280296547015777,-0.00812818018557337,0.0130420445802175,-0.0216252618976356,0.0183938045932117,-0.00929736605806675,0.0869193919627822,0.00393033522897301,53
"2006-03-28",5.75,0.25,-0.000257447931618637,0.0351886708560587,-0.00121014747515846,-0.0415283376808159,0.0220610650887576,-0.0479754564856535,0.00589062922206796,-0.175652492885938,54
"2006-05-10",6,0.25,0.0341045994682103,-0.0369231137699965,0.121764228375575,-0.147620603586758,0.0762790663418713,-0.213292868397147,0.148411192185431,-0.299557429016712,55
"2006-06-29",6.25,0.25,-0.0531316456662677,0.0517349738763759,-0.0393182139227991,0.0280090786412397,-0.130184814247138,0.103311047814652,-0.207873379673117,0.302611888087011,56
"2006-08-08",6.25,0,0.0531243980267844,0.0391834072943009,0.101970527533489,0.0302742918038521,0.15806124070096,0.0994973835313575,0.051565531544792,0.250566636446056,57
"2006-09-20",6.25,0,0.0157239007511183,0.0458702256380961,0.0446337511663402,0.0887700257056059,0.114821640502128,0.088801184015787,0.330116803547623,0.292055496412467,58
"2006-10-25",6.25,0,-0.0265031651794073,0.0717333747126883,-0.00437410683248995,0.0655119240430215,0.0600711436443642,0.166117097108941,0.213334666956926,0.153577212906479,59
"2006-12-12",6.25,0,-0.111823141892122,0.0602232680947781,-0.0955398748871048,0.0859087477046028,-0.0515316409359513,0.0390925923940595,0.049592821571294,-0.0117499850674725,60
"2007-01-31",6.25,0,-0.0358675667517356,0.0341293819795381,-0.0342018491869434,-0.0467710006987545,-0.00881751371785677,-0.0944286082265162,-0.0348571609091047,-0.0858286642976387,61
"2007-03-21",6.25,0,0.0494834066763115,-0.0024207531552245,0.0590462464499173,-0.0296622312875943,-0.0906511332665567,0.0591899762887866,-0.124818020426551,0.237776557439253,62
"2007-05-09",6.25,0,0.0031234006683325,0.088549927597668,0.0159276305058029,0.120297412273133,0.0591212860468997,0.123250527073971,-0.000686787439287961,0.266544120405453,63
"2007-06-28",6.25,0,-0.00124316675240987,0.0457898090153785,0.0669901249289007,0.0607751910103123,0.0402084446819879,0.0634213325249331,0.20738739465301,0.0495637720105027,64
"2007-08-07",6.25,0,-0.0151555810203485,-0.0177478189575181,-0.0356368422547747,-0.0871410546573911,0.00128425236234864,-0.00671250497086229,0.0925230875267684,0.115088346335308,65
"2007-08-17",5.75,-0.5,-0.0865272725045627,-0.0110546429768689,-0.0759785396557919,0.0688890378813276,-0.125009533084202,0.106723432785786,0.00962169816812719,0.441135769359705,66
"2007-09-18",5.25,-0.5,0.0358068396716191,0.0806701694404539,0.0379316501363673,0.147069046718018,0.136737360647182,0.147352574467555,0.02791882505585,0.270722734773432,67
"2007-10-31",5,-0.25,0.0953370617840585,0.00854854131221972,0.112747399091362,0.0665587568190875,0.113022443358985,-0.00469240582899033,0.451288040099629,0.171794087940331,68
"2007-12-11",4.75,-0.25,0.0772492780315965,-0.0804202275596307,0.112443621691741,-0.0302903796340022,0.113763991713818,0.0174566405864198,0.263310479469793,-0.113421270824843,69
"2008-01-22",4,-0.75,-0.170390381931552,0.102178022995601,-0.161569622669128,0.0823906165599197,-0.0921311082056909,0.0853451269388068,-0.0089382163717534,-0.246162898371788,70
"2008-01-30",3.5,-0.5,0.0156541276263198,-0.0232337157380839,-0.0911192429757446,-0.0696922416541542,-0.0825984441100203,-0.0727922671240563,0.00084050016444559,-0.264499587672567,71
"2008-03-16",3.25,-0.25,-0.0223092319268257,0.00579031357028859,-0.174512896199,-0.0700683334786902,-0.221277419793004,-0.0216856848551418,-0.296484020347162,-0.101045862866329,72
"2008-03-18",2.5,-0.75,-0.120113617605036,0.0767054092555237,-0.195670928994618,0.0422226506348342,-0.311711639504853,0.147176983719315,-0.377082225123716,-0.0494113567583024,73
"2008-04-30",2.25,-0.25,0.0347775747187757,-0.0144459021860274,0.103789976619134,-0.0158412387780713,0.147203433022709,-0.132022755394863,-0.127344714001131,-0.30424041912752,74
"2008-08-05",2.25,0,0.175125084999992,0.0186919396431195,0.0997639514918895,-0.0542090846011249,0.255129563312817,0.0192951977547402,-0.020173115366272,-0.170676736503071,75
"2008-09-16",2.25,0,-0.0478783889688518,-0.016240163437239,0.000668882817652205,-0.0537102216866369,0.0196014168311087,-0.106196546998294,0.236154245166953,-0.331593876214314,76
"2008-10-08",1.75,-0.5,-0.100102047777689,0.0496019179955809,-0.134377922269677,-0.0555672253976479,-0.189207289900578,-0.0342835392577873,-0.117394340772007,-0.0559778634502126,77
"2008-10-29",1.25,-0.5,-0.159996568368777,0.154085547626985,-0.21101395863646,0.102547698284384,-0.227181681308257,-0.0364782758667205,-0.290147622877716,0.0477069559235286,78
"2008-12-16",0.5,-0.75,0.0882186454942913,0.00782129596358838,0.168838960898704,0.0375271632188627,0.0214539766322062,-0.0696986807658745,-0.129650671865064,-0.22866211522338,79
"2011-06-22",0.75,0.25,-0.0132419546990498,0.0653887270928606,-0.0280443747304492,0.0781238009344067,0.0183218061215569,0.0671393153710615,-0.0950658419463252,-0.0808089480590429,80
"2015-12-16",1,0.25,-0.00488328947314232,0.0182821394482331,-0.0371182888284153,0.0206764262796555,-0.0327329307512553,-0.0584808583552791,-0.0332817791786441,-0.168157595133227,81
"2016-12-14",1.25,0.25,0.00588608798191825,-0.0140108410457606,-0.0153702191563772,-0.0253398326901505,-0.0401185747317245,0.0266336098771782,-0.0489596917257017,0.138219627530526,82
"2017-03-15",1.5,0.25,0.0257118211035745,-0.017796084111886,0.026721162053531,0.0110253264459697,0.0447396783131768,0.0249901926103504,0.163980518466076,0.097067992071274,83
"2017-06-14",1.75,0.25,-0.00292694136707516,0.0103820623334618,0.00315539185916003,-0.00784809825899913,0.0258119411015685,0.0214956808014186,0.0971746127564528,0.0427795024326898,84
"2017-12-13",2,0.25,0.00597739965601862,0.0236537715766938,-0.0308328933454928,0.0195851607814135,-0.00866597951396231,0.0264221077895215,0.0372133625896307,0.0275011676057539,85
"2018-03-21",2.25,0.25,-0.0239843323257202,0.000318653019655057,0.00503363164910287,0.0254594481548442,-0.0248767805653283,0.0283740404831641,-0.0525837258727827,0.0853538409754366,86
"2018-06-13",2.5,0.25,0.0104378255078972,-0.00319518794694418,0.014600244035704,-0.00823602252756395,0.0202456859082698,0.0065839300081354,0.0898229698353135,0.0462611188270563,87
"2018-09-26",2.75,0.25,-0.0402829074355202,-0.0219496226870197,-0.0671088442663351,-0.0233426605019588,-0.102176064035978,-0.0376429446757829,-0.0597614912418675,0.0310167379530946,88
"2018-12-19",3,0.25,0.0245678963517855,-0.0153798138061596,0.0293681663516918,-0.0124030668187024,0.0453810445095699,0.00843717360980878,0.116798241322799,-0.0186275972617105,89
"2019-07-31",2.75,-0.25,-0.00263349024674719,-0.0399696023934246,-0.0600857182827931,-0.0217834036394066,-0.0790441268178306,-0.0491409916006748,-0.0440832411927227,0.00499661947866481,90
"2019-09-18",2.75,0,-0.0217282170003542,0.0888169857035825,0.0129914368694504,0.0456875796862062,-0.0359554216129568,0.0716748671348892,-0.135054938027442,0.163426003005621,91
"2019-10-30",2.75,0,0.0179201475054778,0.0207452673912765,0.0501626138498894,0.025425272274501,0.00371062642815789,0.071210463995649,0.0814459372828957,0.0703591254264135,92
"2020-03-03",2.75,0,-0.0412601217519807,-0.0921699519688095,-0.0490099639025592,-0.294644346299936,-0.0281853852162914,-0.375852353436523,-0.0977879802835073,-0.388472973338277,93
"2020-03-15",0.25,-2.5,-0.126629657862228,-0.192672417743799,-0.166314512387926,-0.20641847172571,-0.200884454775238,-0.229031221329741,-0.224307326131744,-0.20677947860672,94
"2020-03-19",0.25,0,-0.162180333639396,-0.0232522985541784,-0.299095657728848,-0.141005406270563,-0.342871249813751,-0.0188719300741585,-0.359860962254848,0.0474934496392856,95
"2020-03-23",0.25,0,-0.267574403884762,0.110227712496482,-0.391403119423006,0.119922424711511,-0.453189551272617,0.157765884463833,-0.472858441052651,0.225046615536167,96
"2020-03-31",0.25,0,0.11905657579267,0.0401998157137633,-0.135796245514281,0.0720150351453519,-0.336764419324674,0.00667308935162092,-0.383971441923356,0.0552528378409367,97
"2020-04-29",0.25,0,0.0704684136214286,-0.0757890785893137,0.106687373413224,-0.095859546586274,0.0752690863959262,-0.085013486140988,-0.326114987034648,0.0620298988063197,98
"2020-06-10",0.25,0,0.00761084163004622,-0.0425744448961615,0.127710733187271,0.0154843409467469,0.118605448254128,0.0703566987095969,0.233398900848957,0.0561981262237352,99
"2020-07-29",0.25,0,-0.0352247193385792,-0.025666076126741,0.0344804625238282,0.00849009264523382,0.00450434744341188,0.0605906095726783,0.262511875905983,0.050494702159273,100
"2020-08-27",0.25,0,0.0727706770502545,-0.00294626208366233,0.0632552321366262,-0.0480562898092934,0.0902457332300424,-0.133197148310849,0.126170359380608,0.135530893036437,101
"2020-09-16",0.25,0,0.0137677563996546,-0.0618013467403131,-0.0544922463553366,-0.0496924829795322,0.0129084745853245,0.0220991707372855,-0.000490178477014047,0.309043317367254,102
"2020-11-05",0.25,0,0.0921934325334637,0.0747041305097096,0.0747007772544226,0.0984276936726893,0.134609980315517,0.142106702171665,0.123809472364379,0.208968668949911,103
"2022-03-16",0.5,0.25,0.0571572323183385,-0.00618706909816646,0.0106142544453451,0.0174923903301303,-0.0634484660622588,0.0274350425141958,-0.0184953374928919,-0.00237570181292424,104
"2022-05-04",1,0.5,-0.031321508171417,-0.0162038166000409,-0.0296369581758356,-0.0280611086538641,-0.0507142735981685,0.015109407295165,-0.0708563939242118,-0.00662468698128027,105
"2022-06-15",1.75,0.75,-0.0459892644010131,-0.014123820627124,-0.0640578216683394,-0.00137804165411903,-0.0224861682477474,0.0455660934488371,-0.0980990952966801,0.173121018741853,106
"2022-07-27",2.5,0.75,0.0225631855836814,0.0327930191546997,0.056506011883461,0.0590651317481516,0.106171213559073,0.0619873712143486,0.0798075883220648,0.0545044030891726,107
"2022-09-21",3.25,0.75,-0.00487751858905716,-0.0835755134325185,0.0442918472532972,-0.0466131550373818,0.0647536095948276,-0.0267920435003292,0.175777827019731,0.0516821611959302,108
"2022-11-02",4,0.75,0.000581336089509055,0.0111093815593524,0.0205341902438338,0.0318716277836228,0.0819616436724513,0.0513773377766329,0.0554225271219246,0.0227382839300074,109
"2022-12-14",4.5,0.5,0.0220516863751816,-0.0324903075799199,0.0189243326066779,-0.0277279004141398,0.0355892570101646,-0.0412360222815484,0.140224917660705,-0.0918873475689157,110
"2023-02-01",4.75,0.25,-0.0519597152389755,0.0252914396445041,-0.0407721634229419,0.0300649402273285,-0.0670627782301882,0.00456966617259935,-0.0457886439756793,0.0405047833020582,111
"2023-03-22",5,0.25,0.0242642147742096,-0.00222264015455909,-0.037955253189777,0.0208907951996118,-0.0165849726967621,0.0669886093828502,-0.0606754910644216,0.113329829319987,112
"2023-05-03",5.25,0.25,0.0148601103403596,0.00042342192143896,0.0247841945976228,0.0119775433583027,0.085256312107465,0.0239718945635268,0.0399626255811716,0.0374750471383696,113
"2023-06-14",5.25,0,-0.00648867919917206,-0.00292838009007368,-0.00243164702552678,0.00788463721510846,0.00939192085433516,0.0156567530997795,0.108569740834769,0.00814508171259076,114
"2023-07-26",5.5,0.25,0.00860724220163744,-0.0231570008192324,0.0319127528372014,-0.0236688822277663,0.0441334106932272,-0.0317809172959271,0.0523689669561758,-0.0450471506881441,115
"2023-09-20",5.5,0,-0.00278505829523423,-0.0175451253096993,0.0191416768355188,-0.0258069854654246,0.0316258195366734,-0.0359170793312104,0.0140360321374757,0.0230647612865493,116
"2023-11-01",5.5,0,-0.00305955395990154,0.0224283402276833,-0.0384728368163023,0.0351453893012368,-0.0382460610577722,0.0417042293905099,-0.0262274134490204,0.117300210852184,117
"2023-12-13",5.5,0,0.00550227337201092,0.007497417526936,0.0566744867862448,0.0300749912085199,0.0729299856188543,0.00734984763757285,0.0562462218256137,-0.00595668258552995,118
"2024-01-31",5.5,0,0.0218092804497447,-0.00387714326072908,-0.0442243469301169,-0.00192414490331483,-0.036951283245689,-0.000731641157518115,0.0553614362080355,0.0386212995246951,119
"2024-03-20",5.5,0,-0.0142690798420921,0.0175698847863501,-0.0266928021235315,0.0471193438317317,-0.0150742655601129,0.0358343266449475,-0.0197222169913105,0.0650825642713289,120
"2024-05-01",5.5,0,0.0297337326004077,-0.0278496253388145,0.0339833774718183,-0.0308692650281143,0.0482165043196843,-0.0127159972406207,0.0759875150899041,0.0649645474666549,121
"2024-06-12",5.5,0,0.0171335973827855,0.0378427073947776,0.0287359956841136,0.0587357818591225,0.048005759131281,0.0485499265919005,0.0646259056049363,0.0285799584333271,122
"2024-07-31",5.5,0,0.00460628092257753,-0.0278231876946665,-0.0159854485420541,-0.0334027760798823,-0.0115622423141651,-0.00552914333055943,0.072532621753141,0.0255310993059381,123
"2024-09-18",5,-0.5,0.0341191960045071,NA,0.026266984515755,NA,0.0409119537399723,NA,0.00869065985909145,NA,124
