"","DISC_RATE","CHG","PRE_5","POST_5","PRE_10","POST_10","PRE_20","POST_20","PRE_50","POST_50","DATE_STAMP"
"2003-12-09",2,0,0.0129311006693923,0.00471151673175765,0.0125532054885466,0.00642051309691407,0.0133144397382004,0.00923712178835078,0.0140156590331823,0.0173083428885708,36
"2004-01-28",2,0,0.0369886562069874,0.0210131169824736,0.0279646822426652,0.0179480378490969,0.021968584677143,0.0163579149659566,0.0162854996854979,0.0151441289128245,37
"2004-03-16",2,0,0.0119161597416308,0.0140341764328317,0.0129961877319524,0.0140797707288483,0.0158244003541984,0.0131997751998044,0.0186283430361894,0.0284537101455033,38
"2004-05-04",2,0,0.011448513230333,0.0218698087861098,0.0163102660099864,0.0557174030834968,0.0132338510186534,0.043179547387689,0.0145284828724097,0.029643875012906,39
"2004-06-30",2.25,0.25,0.0111297945463995,0.0122799965370335,0.0133284124357758,0.0172055149236709,0.0143245920921974,0.0132271342759892,0.0295044802663272,0.0108199936487764,40
"2004-08-10",2.5,0.25,0.0113021793742926,0.00857559515770441,0.00950413139775515,0.010990946293224,0.00912246374331451,0.00896628743723525,0.0131342757060996,0.00916254285152239,41
"2004-09-21",2.75,0.25,0.00896367831841751,0.00720739942508225,0.00734669521870631,0.0115831094362716,0.00595080717975865,0.0099422813898138,0.0088560533448685,0.00889244996529467,42
"2004-11-10",3,0.25,0.00566863872866956,0.0030017743350706,0.00652498397984101,0.00563758417834657,0.00854330281290997,0.00812295273545975,0.00851348713054268,0.0106942689837453,43
"2004-12-14",3.25,0.25,0.00971518251618382,0.00853502128515478,0.00874478427587394,0.00674255972748765,0.00829563426685303,0.0124540962822825,0.00843172903531965,0.0114645605547639,44
"2005-02-02",3.5,0.25,0.0138579602412907,0.00909380615030736,0.0124186910953972,0.00823638660202682,0.0158312082010753,0.00806698774957927,0.0118983867614147,0.0106012376630315,45
"2005-03-22",3.75,0.25,0.00870057521887324,0.0130476649298967,0.00659496572169595,0.013684957286315,0.00915510139762543,0.0137432219349962,0.0106608999078839,0.0109715018990609,46
"2005-05-03",4,0.25,0.011406748143029,0.00630460004775054,0.0102075315476025,0.00829019945779294,0.0117696843813991,0.0070492051260368,0.0111310315544386,0.00797305616018991,47
"2005-06-30",4.25,0.25,0.0106805382581493,0.0126967543706844,0.00819788468721958,0.0104552351884145,0.00675303367217565,0.00938943288125197,0.00783794990513784,0.00899765240729859,48
"2005-08-09",4.5,0.25,0.00763067999202472,0.0101247143925558,0.00801504235266233,0.0109462223253423,0.00825302933888198,0.00929061640026165,0.0083482461454159,0.0124826260685938,49
"2005-09-20",4.75,0.25,0.00617477556098877,0.0242258132287335,0.00526956973496875,0.0171080202010569,0.00792796678835955,0.0157185261392586,0.00821231116712443,0.0141738080248127,50
"2005-11-01",5,0.25,0.0185797145765006,0.00764969355365831,0.0175455713654043,0.00642155324841613,0.0149116359001245,0.00990713633843279,0.0134693644358986,0.0101517323766638,51
"2005-12-13",5.25,0.25,0.00520696476796598,0.00980148534489814,0.0121733471291385,0.0126255816530574,0.0103290166235438,0.0104963586414426,0.0129578434026517,0.00946181655561392,52
"2006-01-31",5.5,0.25,0.0064894564305322,0.0124728925340334,0.00957766970264398,0.00919923828985141,0.00924988812857048,0.00848267767847208,0.0102839191195062,0.0110550976223671,53
"2006-03-28",5.75,0.25,0.00776638577953438,0.0108724514158085,0.00645634728391515,0.0155641805605791,0.00888246960628292,0.0162266567997601,0.00873302551449966,0.0253885890849989,54
"2006-05-10",6,0.25,0.00229101176356532,0.0267634680369191,0.00783398095077608,0.0348530556664311,0.0149514211478225,0.0305626656591565,0.0118259490760666,0.0294170085203283,55
"2006-06-29",6.25,0.25,0.0188636885534616,0.0218490073053872,0.0185404591980888,0.0212298142856126,0.0307999479955963,0.0219328025763144,0.0281905809746917,0.0146902866670111,56
"2006-08-08",6.25,0,0.0113193296788328,0.00536236462806675,0.0110808013011025,0.0070398428426572,0.0181274917004953,0.00597566222500964,0.0251679182552531,0.00911599171185706,57
"2006-09-20",6.25,0,0.00838507213257388,0.00924533707562429,0.013797123429697,0.0099354782194637,0.0102746196699471,0.00919146822780837,0.0133456344673056,0.0076595201840482,58
"2006-10-25",6.25,0,0.00455423374072136,0.00837231984264132,0.0094045981757662,0.00705823088980111,0.00877254595616358,0.00651693345185328,0.00909429805523335,0.0108041527871595,59
"2006-12-12",6.25,0,0.0158685044521313,0.017791080991473,0.0151860110941959,0.013078643431211,0.0122284575197025,0.0126714589284696,0.0100267022329336,0.012545647506848,60
"2007-01-31",6.25,0,0.0105133006640916,0.00697572217495107,0.00775875405275931,0.0123457821946504,0.0115293992566071,0.0157566718932634,0.0123338952627587,0.0187515451594108,61
"2007-03-21",6.25,0,0.0123397291257884,0.018084552256323,0.0196567367838737,0.0215835109438088,0.0214375956601741,0.0180815189168218,0.016634851049815,0.0132534070160587,62
"2007-05-09",6.25,0,0.00965761244525701,0.00833275311682883,0.0111643111527565,0.00779019285308094,0.0119650261294795,0.00926923016801942,0.0183746758660785,0.00785653568726988,63
"2007-06-28",6.25,0,0.00492862569676941,0.00549840975607498,0.00674148454944208,0.00626252541716298,0.00838837323364841,0.00654386956775342,0.00912677182214304,0.0154916415911173,64
"2007-08-07",6.25,0,0.0205292823012879,0.0166905022882614,0.0198989964323827,0.0238225014671553,0.0155560529616817,0.0189003299997582,0.0114720259785861,0.0186835028863011,65
"2007-08-17",5.75,-0.5,0.0200938632645624,0.02408057947744,0.0192301906981925,0.0176094864645179,0.0189642540813953,0.0129706478479075,0.0135999112616072,0.0190423042264386,66
"2007-09-18",5.25,-0.5,0.00690204390020436,0.0159638537604028,0.00568745476058765,0.0131716422918255,0.00915343931366322,0.0197003783036263,0.0154749177296818,0.0209791518883704,67
"2007-10-31",5,-0.25,0.0162368381307565,0.00994103155089315,0.0277141488780277,0.0176022307703144,0.0256267626556514,0.0172417755461794,0.018137527917005,0.0157380981180832,68
"2007-12-11",4.75,-0.25,0.0102052893281671,0.0207742138762,0.0120902081521129,0.0213405638789764,0.0179235989440097,0.015899185219101,0.0205509281784871,0.0284920039673553,69
"2008-01-22",4,-0.75,0.0324219421692723,0.0471693274230641,0.0295367926509506,0.0354085781575375,0.0256400210444197,0.0332197379063989,0.0223458799903172,0.0284548596117846,70
"2008-01-30",3.5,-0.5,0.0411344360666689,0.0261883177787965,0.0487472952879919,0.0280060047074547,0.0349625458044883,0.0251570727564972,0.0259868659418589,0.02489063225584,71
"2008-03-16",3.25,-0.25,0.0296643101617603,0.0386249576036826,0.0271849574068071,0.0308282788336048,0.0219035746224594,0.0235492894616742,0.0297089202771946,0.0179009679800609,72
"2008-03-18",2.5,-0.75,0.0354495494497541,0.0262743699112256,0.0275566384241288,0.0250374910303921,0.0237000339654629,0.0202858626534698,0.0303024033266191,0.016807605293644,73
"2008-04-30",2.25,-0.25,0.0145203310433003,0.00908121987300204,0.0114153891059487,0.0127063626004344,0.0128809040844583,0.0119762791785001,0.0224007235589197,0.0197963114015998,74
"2008-08-05",2.25,0,0.0138952106349163,0.0123270602582055,0.0268834071697754,0.0120869855916992,0.0270261608998431,0.0168640560912735,0.0247331845257256,0.026158701429777,75
"2008-09-16",2.25,0,0.0138169486359544,0.0294725826368063,0.0233207879695884,0.0258900637524332,0.0202751979083647,0.033001235300517,0.0221660785814811,0.0402879677531318,76
"2008-10-08",1.75,-0.5,0.0262185355332708,0.0519374383680794,0.0240894455629658,0.045112783914149,0.0239504992280266,0.0526477880840098,0.0215150964271716,0.0407312700564722,77
"2008-10-29",1.25,-0.5,0.0677298516492533,0.0527794387660302,0.053147754935872,0.049247431651324,0.0461410770723754,0.0401560804392759,0.0336846579724385,0.0323937780416388,78
"2008-12-16",0.5,-0.75,0.0217664565944786,0.0259010336212721,0.0252773302608111,0.0220829978365754,0.0286387875211054,0.0260770819911663,0.0412229741442635,0.0226485915561369,79
"2011-06-22",0.75,0.25,0.00935974484082529,0.00958300672503401,0.00728326953629372,0.00933189062372209,0.00849406204091862,0.0105889262620164,0.0101100430374484,0.0130781939192205,80
"2015-12-16",1,0.25,0.00748205226249721,0.0105048293429065,0.00833771495831727,0.00779700562954424,0.00789647134659498,0.0095354672060393,0.00743049772001862,0.0118612317045636,81
"2016-12-14",1.25,0.25,0.0110157865076098,0.000978438279548572,0.00907851087406804,0.00717335807768934,0.00947611881346687,0.00698186909806875,0.00959875671906247,0.00630361356872083,82
"2017-03-15",1.5,0.25,0.00823145761123098,0.00649274064785773,0.00672743474919793,0.00598007000832793,0.00569505120373875,0.00525726907126676,0.00588919658236532,0.005540137632239,83
"2017-06-14",1.75,0.25,0.0029308971465994,0.00428793984085628,0.00311096060246704,0.00406276658563684,0.00545098126398101,0.00481336763139351,0.00509673512424053,0.00561259381998377,84
"2017-12-13",2,0.25,0.00886513196065257,0.00388449064365061,0.00857655310935528,0.00419897355087563,0.00672385942925227,0.00428504383208212,0.00599743242198665,0.0069699423652384,85
"2018-03-21",2.25,0.25,0.00832004276664164,0.00996006664418572,0.00958152027473818,0.0104330383602163,0.00842504458855002,0.00733544988365262,0.00801849871998321,0.00659959389644515,86
"2018-06-13",2.5,0.25,0.00323011185837905,0.00515942692855557,0.00605048773766766,0.00537580896846153,0.00682702607812829,0.00607112078479211,0.00603037435255634,0.00545933944320148,87
"2018-09-26",2.75,0.25,0.00915694259920287,0.0114702652133851,0.010051669687449,0.0139097607317703,0.0080602295396444,0.0129375688640142,0.00687897613995896,0.0113905993799533,88
"2018-12-19",3,0.25,0.00264742325787605,0.00989378058571422,0.0113955377577469,0.00880202946023245,0.00913306419027047,0.00754007340935522,0.0102642347742482,0.00696837558998511,89
"2019-07-31",2.75,-0.25,0.00591909648216576,0.00909268789959123,0.00560199169814769,0.0111492488493763,0.00736007506213912,0.0106333904629844,0.00756725448240552,0.0128660700326856,90
"2019-09-18",2.75,0,0.00955887556588139,0.0290037402662242,0.00790566914630688,0.0212650433654596,0.0102460784326227,0.0158548389964524,0.00926783391677356,0.0107795544388671,91
"2019-10-30",2.75,0,0.00601913965658606,0.00260579383438302,0.00596366128773137,0.00449907602805143,0.00778544854835445,0.00491912486351075,0.0122064311183374,0.00624220030264936,92
"2020-03-03",2.75,0,0.0189586496994542,0.0216945058610668,0.0148871831702656,0.0382097363555849,0.0128993498091366,0.0507654495389808,0.0103454019018997,0.0386824073727265,93
"2020-03-15",0.25,-2.5,0.0462785006318371,0.0511122433347445,0.0347086870719495,0.0625932744387415,0.0250335430731848,0.0520637820402128,0.0178751468817139,0.0363590078238159,94
"2020-03-19",0.25,0,0.0430922440374308,0.0804980156821527,0.0373944442928642,0.0596690796390336,0.030197772253628,0.0477294827408786,0.0218865379985158,0.0332327222202101,95
"2020-03-23",0.25,0,0.0674933801172785,0.0415041977119599,0.0567525953977994,0.044014642682226,0.0424012209487448,0.0344764495388686,0.0292189656589669,0.0261585231115049,96
"2020-03-31",0.25,0,0.0424749648761751,0.0515802953294388,0.0611207244393006,0.0365365161892605,0.0508073161487358,0.0319116243263744,0.0330797426731999,0.0229443772501286,97
"2020-04-29",0.25,0,0.0142936752890248,0.0327004589542039,0.0184745215930951,0.0246916128144202,0.0307974986230953,0.0215869099328274,0.0373506593247092,0.0161769833035656,98
"2020-06-10",0.25,0,0.00903481957525278,0.0137977068049544,0.010818420256382,0.0150969953498261,0.0163634341413259,0.0118883194792472,0.0260070035515404,0.0103094720371793,99
"2020-07-29",0.25,0,0.00983557356163496,0.013119385111001,0.00914285979974667,0.00956742780253389,0.00953788745881422,0.00829930753280493,0.0115400009145774,0.010527084673602,100
"2020-08-27",0.25,0,0.00356289067165536,0.0126835163935709,0.00725587300453901,0.0114321941013626,0.0079376828189348,0.0116113995729636,0.00906117168627517,0.011122074377148,101
"2020-09-16",0.25,0,0.0065968377642676,0.00844548296291738,0.00846194912529446,0.0155274241401029,0.00886645367678293,0.0135523944018772,0.00907086810585081,0.0109744637437922,102
"2020-11-05",0.25,0,0.00800104521609016,0.00812496678617397,0.0105956350972514,0.00873476324949496,0.00981697328312233,0.00816652358968669,0.0110179819248738,0.00848752115057836,103
"2022-03-16",0.5,0.25,0.0128255348153698,0.0116338378711393,0.0158018626312927,0.00865359294562137,0.0169562113672714,0.0103205087433123,0.0145177601590549,0.0124525837921347,104
"2022-05-04",1,0.5,0.0128259376769145,0.0061751110505325,0.0136831046094007,0.0126713247030961,0.0122382550347758,0.0139892807856451,0.0138169956856023,0.011592884775374,105
"2022-06-15",1.75,0.75,0.0134719517182333,0.0156647487453995,0.0102316037156429,0.0119699374148087,0.0133047123452187,0.00940340404274345,0.0125143941866722,0.00822112656099855,106
"2022-07-27",2.5,0.75,0.00817776296919118,0.00720640757665457,0.00736237478003253,0.00622589523690655,0.00698589347054019,0.00747773445507859,0.0108350750695515,0.0101014237056715,107
"2022-09-21",3.25,0.75,0.0117718691128374,0.00759561129323294,0.00945273347164422,0.0134645224812518,0.00999312075715581,0.0109908420000563,0.00871082696721564,0.00832234859400091,108
"2022-11-02",4,0.75,0.00597972705894536,0.00480133048125222,0.00530643352261148,0.00683721798883577,0.00818560243924079,0.00597683567663533,0.0099031744405794,0.00694220597776357,109
"2022-12-14",4.5,0.5,0.00451629194645408,0.00847688766406586,0.00422486017191763,0.00963319247199081,0.00499992942159074,0.00846383009610162,0.00702544773630021,0.00749108126146049,110
"2023-02-01",4.75,0.25,0.0082562597452048,0.00795765584003411,0.00717135917405274,0.00649785129895038,0.00743618194857184,0.00669707795955318,0.00707123576208381,0.00706404982119315,111
