"date","ticker","monthly_return"
2014-10-31,"GSFC",-0.161486702979814
2014-10-31,"CRISIL",0.0642647204517683
2014-10-31,"EMAMILTD",-0.0351270553064272
2014-10-31,"INDHOTEL",0.0599128540305012
2014-10-31,"GRANULES",-0.0387902695595004
2014-10-31,"HINDOILEXP",-0.214348206474191
2014-10-31,"CUB",0.111254572842694
2014-10-31,"OBEROIRLTY",0.0618120237087219
2014-10-31,"TATASTLLP",-0.0762270521763027
2014-10-31,"BAJAJFINSV",0.094757094757095
2014-10-31,"DELTACORP",0.0136109818520238
2014-10-31,"JKTYRE",0.335689045936395
2014-10-31,"OMAXE",-0.052655435521644
2014-10-31,"RSSOFTWARE",-0.119524893225676
2014-10-31,"SUNDRMFAST",0.206544686840253
2014-10-31,"GABRIEL",0.07027027027027
2014-11-28,"NCC",0.276014890976777
2014-11-28,"SYMPHONY",0.0230485015541613
2014-11-28,"RNAVAL",0.148571428571429
2014-11-28,"NDTV",-0.0707081103334706
2014-11-28,"BAJAJHLDNG",-0.0135823429541596
2014-11-28,"AMRUTANJAN",0.0480890913692738
2014-11-28,"PEL",0.0567497850386933
2014-11-28,"SMLMAH",-0.0575060532687653
2014-11-28,"SOBHA",-0.0231958762886598
2014-11-28,"GSPL",0.0268218623481782
2014-11-28,"63MOONS",0.102346140768446
2014-11-28,"PERSISTENT",0.0162784170642716
2014-11-28,"NOCIL",-0.0810810810810809
2014-11-28,"TATAMETALI",0.0264732922511162
2014-11-28,"NETWORK18",0.199821587867975
2014-11-28,"DEN",-0.132167152575316
2014-11-28,"ATUL",0.0924927416009953
2014-11-28,"GODREJCP",-0.000000000000000111022302462516
2014-11-28,"JINDALSAW",-0.105328376703841
2014-11-28,"TEXRAIL",0.108765315739868
2014-12-31,"KALPATPOWR",0.0194371571667069
2014-12-31,"JBFIND",-0.0160944206008584
2014-12-31,"TFCILTD",0.0212454212454212
2014-12-31,"CENTURYPLY",0.150752125572269
2014-12-31,"ATULAUTO",-0.113802383698578
2014-12-31,"REDINGTON",-0.111254851228978
2014-12-31,"NETWORK18",-0.105654761904762
2014-12-31,"BBTC",0.11637239165329
2014-12-31,"ONMOBILE",0.166240844830523
2014-12-31,"VAKRANGEE",0.0305285250906318
2014-12-31,"FINCABLES",-0.0345772717689229
2014-12-31,"CONCOR",0.0299175922608388
2014-12-31,"CENTRALBK",0.129760701044826
2014-12-31,"JSWENERGY",0.181015452538631
2014-12-31,"TITAGARH",0.14616019818332
2014-12-31,"AJANTPHARM",0.0834470834470833
2014-12-31,"AMRUTANJAN",0.00924349306738015
2014-12-31,"CUB",-0.0101106447920639
2014-12-31,"LOVABLE",-0.012372158719364
2014-12-31,"J&KBANK",0.0156934306569343
2015-01-30,"OBEROIRLTY",0.153526970954357
2015-01-30,"GLOBOFFS",-0.0540604066282757
2015-01-30,"JAICORPLTD",-0.000627647889534177
2015-01-30,"PIIND",0.199216737091621
2015-01-30,"GPPL",0.0234276845761585
2015-01-30,"SADBHAV",0.117758478967871
2015-01-30,"SKFINDIA",-0.026114973715449
2015-01-30,"RAMCOCEM",-0.0870494372417723
2015-01-30,"BAYERCROP",-0.0134158209370221
2015-01-30,"63MOONS",-0.100963031997515
2015-01-30,"NATCOPHARM",0.0078062449959968
2015-01-30,"GDL",0.0839732888146909
2015-01-30,"JSWDULUX",-0.0253346509747546
2015-01-30,"INDIANB",-0.0134907251264753
2015-01-30,"GODREJCP",0.0631982125758064
2015-01-30,"BAJAJCON",0.0669411405916438
2015-01-30,"KANSAINER",-0.00461572276357269
2015-01-30,"RNAVAL",0.491
2015-01-30,"KALPATPOWR",-0.00689734452235924
2015-01-30,"BFUTILITIE",0
2015-02-28,"PRSMJOHNSN",-0.145962732919255
2015-02-28,"THOMASCOOK",0.0399159663865547
2015-02-28,"TAKE",-0.187385620915033
2015-02-28,"RADICO",0.0178784266984504
2015-02-28,"DBREALTY",-0.163989856297548
2015-02-28,"CRISIL",-0.0459213988625752
2015-02-28,"TVTODAY",-0.0803921568627454
2015-02-28,"PCJEWELLER",0.18176762587532
2015-02-28,"GODREJPROP",-0.156812776078831
2015-02-28,"GLOBOFFS",-0.199019790309573
2015-02-28,"NATCOPHARM",0.476644423260247
2015-02-28,"JYOTHYLAB",-0.0551322277005825
2015-02-28,"SUNDARMFIN",-0.0332606324972736
2015-02-28,"JUBILANT",-0.043887147335423
2015-02-28,"CENTURYPLY",-0.0604660927986566
2015-02-28,"GLAXO",0.108545438642526
2015-02-28,"TTKPRESTIG",0.13910986884541
2015-02-28,"AJANTPHARM",0.0473264574647063
2015-02-28,"BAYERCROP",-0.021288654316177
2015-02-28,"GSFC",-0.0871075097670383
2015-03-31,"SADBHAV",-0.145235244297772
2015-03-31,"ASHOKA",-0.12873213228453
2015-03-31,"AXISCADES",-0.24963202826023
2015-03-31,"HINDOILEXP",-0.0142857142857142
2015-03-31,"SHRIRAMCIT",-0.0335967561752657
2015-03-31,"GILLETTE",-0.115985576923077
2015-03-31,"GVPIL",-0.0245014245014247
2015-03-31,"SCHNEIDER",-0.162006213936973
2015-03-31,"APLLTD",0.0410700828937454
2015-03-31,"BAJAJCON",-0.0612836438923396
2015-03-31,"TORNTPHARM",0.00543478260869557
2015-03-31,"J&KBANK",-0.0238280815054007
2015-03-31,"ROLTA",-0.3281677301732
2015-03-31,"THERMAX",-0.107601088646967
2015-03-31,"PEL",0.0676788471435923
2015-03-31,"OFSS",0.0188487009679061
2015-03-31,"CUB",-0.039714494875549
2015-03-31,"TATACOFFEE",-0.0553764643978204
2015-03-31,"ATULAUTO",-0.13920961231578
2015-03-31,"BAJAJFINSV",0.00495750708215326
2015-04-30,"SMLMAH",-0.0988188976377953
2015-04-30,"AEGISLOG",0.0184442662389737
2015-04-30,"SHARDACROP",0.127712557808609
2015-04-30,"DYNAMATECH",-0.0918151615826033
2015-04-30,"TATASTLBSL",-0.105095541401274
2015-04-30,"SHRIRAMCIT",-0.127101893494515
2015-04-30,"AARTIDRUGS",-0.094944512946979
2015-04-30,"KRBL",0.0418914630276102
2015-04-30,"ASHOKA",0.117243379083704
2015-04-30,"SOBHA",0.0412457912457913
2015-04-30,"SYMPHONY",0.0545117142194385
2015-04-30,"ECLERX",-0.00511654349062007
2015-04-30,"METALFORGE",-0.233984457046839
2015-04-30,"SWANCORP",0.0333333333333334
2015-04-30,"RAJESHEXPO",-0.0457795642056272
2015-04-30,"FINCABLES",-0.0898008939455506
2015-04-30,"NAUKRI",0.0554803788903921
2015-04-30,"PIIND",0.0471698113207548
2015-04-30,"RALLIS",0.0544221236629274
2015-04-30,"KEC",0.17879746835443
2015-05-29,"WELSPUNLIV",0.139872315728381
2015-05-29,"GLOBOFFS",-0.173662855035042
2015-05-29,"AXISCADES",0.183306920232435
2015-05-29,"CANFINHOME",0.143373493975904
2015-05-29,"NILKAMAL",0.0995859213250518
2015-05-29,"BAYERCROP",0.0906653426017878
2015-05-29,"BSOFT",-0.117860380779692
2015-05-29,"SUNDARMFIN",0.0652263544157665
2015-05-29,"CIEINDIA",0.0608801955990219
2015-05-29,"OBEROIRLTY",-0.11432460020415
2015-05-29,"KANSAINER",-0.019887023137042
2015-05-29,"OFSS",0.0521458237194272
2015-05-29,"KRBL",-0.0978658536585367
2015-05-29,"ATULAUTO",0.0408722456901478
2015-05-29,"GODREJIND",-0.0500271886895052
2015-05-29,"INDHOTEL",-0.103370786516854
2015-05-29,"PRSMJOHNSN",-0.0103546229267845
2015-05-29,"HINDZINC",-0.00386996904024806
2015-05-29,"KARURVYSYA",0.0112781954887218
2015-05-29,"BAJAJFINSV",0.0181390661740009
2015-06-30,"CARERATING",-0.00733054074638229
2015-06-30,"JUBILANT",0.568874868559411
2015-06-30,"IGARASHI",0.282596530498041
2015-06-30,"SOBHA",-0.00769477396601459
2015-06-30,"BBTC",0.191427130610187
2015-06-30,"EVEREADY",-0.00264057160608888
2015-06-30,"KSCL",0.0162971663485536
2015-06-30,"CASTROLIND",0.129042288557215
2015-06-30,"KITEX",-0.214693790378557
2015-06-30,"PEL",0.0104292990540868
2015-06-30,"PFS",-0.0606729178157747
2015-06-30,"EROSMEDIA",0.0663817404746747
2015-06-30,"OIL",-0.0370705244122963
2015-06-30,"BAJAJFINSV",0.187276858162934
2015-06-30,"DISHTV",0.0948744869714608
2015-06-30,"PAGEIND",-0.0912454673277583
2015-06-30,"MFSL",0.128939828080229
2015-06-30,"AIAENG",-0.0133606292425383
2015-06-30,"NOCIL",-0.0662664511660126
2015-06-30,"CUB",-0.00336939173612305
2015-07-31,"NILKAMAL",0.109143476689555
2015-07-31,"TIL",-0.389637039887136
2015-07-31,"MEP",-0.0920144816205757
2015-07-31,"KALPATPOWR",-0.090328376085438
2015-07-31,"ICIL",0.093993993993994
2015-07-31,"ELECON",-0.195838433292533
2015-07-31,"METALFORGE",-0.5704
2015-07-31,"NOCIL",-0.156857916769268
2015-07-31,"IGARASHI",-0.16043771043771
2015-07-31,"GRANULES",0.0729357798165136
2015-07-31,"SYMPHONY",0.122429964594074
2015-07-31,"CHENNPETRO",0.274748923959828
2015-07-31,"MRPL",-0.226228462029355
2015-07-31,"HCL-INSYS",-0.13953488372093
2015-07-31,"TITAGARH",-0.0541284403669727
2015-07-31,"RIIL",-0.169106580927623
2015-07-31,"BOMDYEING",-0.272638277043563
2015-07-31,"CENTURYPLY",-0.250697084917617
2015-07-31,"JUBILANT",0.306104993050359
2015-07-31,"ATULAUTO",-0.0907504363001744
2015-08-31,"LAOPALA",0.018106131026957
2015-08-31,"TNPL",0.00937676254935171
2015-08-31,"SUPPETRO",0.125760088446656
2015-08-31,"COFORGE",0.00986436498150423
2015-08-31,"HIMATSEIDE",0.118737649657096
2015-08-31,"INOXLEISUR",0.000440237728373427
2015-08-31,"SCI",0.1875
2015-08-31,"NILKAMAL",0.0148491879350343
2015-08-31,"ZENSARTECH",-0.00548646671543529
2015-08-31,"RALLIS",0.0510489127457958
2015-08-31,"GLOBOFFS",0.118294127601963
2015-08-31,"UFLEX",0.0642468239564427
2015-08-31,"SRIPIPES",0.0923196276183087
2015-08-31,"KEI",-0.0428134556574924
2015-08-31,"JUBILANT",0.0839732888146911
2015-08-31,"GSPL",-0.0148975791433889
2015-08-31,"VTL",0.0655737704918031
2015-08-31,"PVRINOX",0.00471522521404633
2015-08-31,"MPHASIS",-0.0229007633587787
2015-08-31,"SMLMAH",0.0624120131393711
2015-09-30,"SYMPHONY",0.14516227614449
2015-09-30,"FDC",-0.0024059492563433
2015-09-30,"AXISCADES",0.10419734904271
2015-09-30,"SREINFRA",0.0419664268585129
2015-09-30,"ATUL",0.0427685275873324
2015-09-30,"ICIL",0.00691105769230793
2015-09-30,"TVTODAY",-0.119861289781308
2015-09-30,"GLOBOFFS",-0.407041616405308
2015-09-30,"EVEREADY",-0.0480905233380481
2015-09-30,"TVSSRICHAK",0.135210257329866
2015-09-30,"CUB",-0.0205927636643569
2015-09-30,"GDL",-0.0594483620458802
2015-09-30,"CAPLIPOINT",-0.111394712853236
2015-09-30,"SOBHA",0.179571663920923
2015-09-30,"JSWENERGY",0.0440446650124071
2015-09-30,"ESCORTS",0.141483516483516
2015-09-30,"ACLGATI",0.0199232051003406
2015-09-30,"CIEINDIA",0.0020977554017203
2015-09-30,"PIIND",0.0528944567264391
2015-09-30,"VAKRANGEE",-0.0202199361475697
2015-10-30,"TAKE",0.0859361809893635
2015-10-30,"KWALITY",0.305257510729614
2015-10-30,"SNOWMAN",0.0419712331997171
2015-10-30,"AARTIIND",-0.0103039670273054
2015-10-30,"UNICHEMLAB",0.00837320574162681
2015-10-30,"TORNTPOWER",-0.0275352585627935
2015-10-30,"TVTODAY",0.0766523769914902
2015-10-30,"SCI",0.01018675721562
2015-10-30,"PFIZER",-0.0331486524556301
2015-10-30,"FDC",0.0473064735174287
2015-10-30,"GAYAPROJ",0.078202380072437
2015-10-30,"TV18BRDCST",0.117370892018779
2015-10-30,"ABBOTINDIA",-0.0508687460749424
2015-10-30,"JBCHEPHARM",-0.00480192076830732
2015-10-30,"CANFINHOME",0.0408401400233367
2015-10-30,"SWANCORP",-0.0323943661971831
2015-10-30,"OBEROIRLTY",-0.14004829251466
2015-10-30,"KITEX",-0.00427382469820781
2015-10-30,"ENGINERSIN",0.118917362510798
2015-10-30,"BERGEPAINT",0.00702189178025603
2015-11-30,"GODFRYPHLP",-0.0215215215215216
2015-11-30,"COSMOFIRST",-0.0294916569654641
2015-11-30,"LYKALABS",-0.022484756097561
2015-11-30,"ASTRAMICRO",-0.0979706088173545
2015-11-30,"KPRMILL",0.0561941251596425
2015-11-30,"TCI",-0.0802980132450331
2015-11-30,"ARCOTECH",-0.0740740740740741
2015-11-30,"MPHASIS",-0.00480897675661252
2015-11-30,"PEL",0.0236380009004957
2015-11-30,"KRBL",-0.0457155984378592
2015-11-30,"BFUTILITIE",0.0839550709190786
2015-11-30,"GMBREW",0.0109509287496534
2015-11-30,"CIGNITITEC",-0.072324414715719
2015-11-30,"COFORGE",-0.00396825396825407
2015-11-30,"NOCIL",0.0229763912310286
2015-11-30,"TAKE",-0.16132341626058
2015-11-30,"ZENSARTECH",0.0347163420829808
2015-11-30,"TORNTPOWER",-0.0907877169559412
2015-11-30,"HCL-INSYS",-0.0617706550490119
2015-11-30,"GHCL",-0.0821167883211681
2015-12-31,"KAJARIACER",-0.00793650793650813
2015-12-31,"TANLA",-0.112385321100917
2015-12-31,"KOPRAN",-0.230967004713612
2015-12-31,"KAYA",-0.134512279488066
2015-12-31,"SADBHAV",-0.104094256259205
2015-12-31,"ONMOBILE",0.00730534492324764
2015-12-31,"MRPL",-0.0536779324055666
2015-12-31,"PFS",-0.150734192388373
2015-12-31,"SNOWMAN",-0.146728971962617
2015-12-31,"BALRAMCHIN",0.236863379143088
2015-12-31,"ECLERX",-0.0137309590216694
2015-12-31,"GUJGASLTD",-0.0900594732370437
2015-12-31,"REPCOHOME",-0.0820159649397403
2015-12-31,"LYKALABS",-0.269511726259131
2015-12-31,"NAUKRI",-0.0978067575577949
2015-12-31,"CUB",-0.134225621414914
2015-12-31,"JBFIND",-0.0577310835190491
2015-12-31,"NOCIL",-0.158800891229492
2015-12-31,"EIDPARRY",-0.090439978272678
2015-12-31,"ASTRAMICRO",-0.097727272727273
2016-01-29,"SREINFRA",-0.196277495769882
2016-01-29,"MTEDUCARE",-0.135504398278121
2016-01-29,"JAICORPLTD",-0.158422350041085
2016-01-29,"RNAVAL",-0.157534246575343
2016-01-29,"KANSAINER",-0.00313656608744761
2016-01-29,"TREEHOUSE",-0.411895910780669
2016-01-29,"NETWORK18",-0.189673340358272
2016-01-29,"RADICO",-0.170886075949367
2016-01-29,"RIIL",0.000580467276157348
2016-01-29,"INDHOTEL",-0.109090909090909
2016-01-29,"GSPL",-0.0663119115841181
2016-01-29,"NILKAMAL",-0.294446664003196
2016-01-29,"BERGEPAINT",-0.164378975560764
2016-01-29,"SUPREMEIND",-0.093337357579416
2016-01-29,"BALRAMCHIN",-0.123904881101377
2016-01-29,"KSCL",-0.0306451612903225
2016-01-29,"CASTROLIND",-0.115711082639334
2016-01-29,"JISLJALEQS",-0.16521453230314
2016-01-29,"TV18BRDCST",-0.210772833723653
2016-01-29,"SWANCORP",-0.0331023864511163
2016-02-29,"ECLERX",-0.0374914792092705
2016-02-29,"ONMOBILE",0.12594210813763
2016-02-29,"COSMOFIRST",0.224631396357329
2016-02-29,"TEXRAIL",-0.037749737118822
2016-02-29,"ARCOTECH",0.114041339985745
2016-02-29,"ACLGATI",0.0149743986088298
2016-02-29,"CANFINHOME",0.160762942779292
2016-02-29,"KITEX",0.168076706147772
2016-02-29,"ENGINERSIN",0.0809963421006794
2016-02-29,"SHREECEM",0.194921208471344
2016-02-29,"KARURVYSYA",0.146608315098468
2016-02-29,"JUBILANT",0.305438564365501
2016-02-29,"UBL",0.0237275162648298
2016-02-29,"KTKBANK",0.134010152284264
2016-02-29,"DHFL",0.24869109947644
2016-02-29,"WELSPUNLIV",0.105651731160896
2016-02-29,"PERSISTENT",0.243258017492711
2016-02-29,"UNIONBANK",0.16211273666093
2016-02-29,"AJANTPHARM",0.0739475211140483
2016-02-29,"GAIL",0.109919571045576
2016-03-31,"SADBHAV",-0.103401876897599
2016-03-31,"BSOFT",0.0639498432601877
2016-03-31,"SRIPIPES",0.144876783398185
2016-03-31,"CHENNPETRO",0.0538116591928246
2016-03-31,"TAKE",-0.0996598393283635
2016-03-31,"PCJEWELLER",0.0177810588971199
2016-03-31,"JINDALPOLY",0.144302799316599
2016-03-31,"TVTODAY",0.0197087807030447
2016-03-31,"ABFRL",0.0495049504950493
2016-03-31,"EIDPARRY",0.0455797645880289
2016-03-31,"GMBREW",-0.232511435903157
2016-03-31,"ICIL",0.0635581459894534
2016-03-31,"PEL",0.135274679884346
2016-03-31,"CANFINHOME",0.0146419583619311
2016-03-31,"SMLMAH",0.241795043536504
2016-03-31,"TATASTLLP",0.220974304859536
2016-03-31,"PERSISTENT",0.00195930670685707
2016-03-31,"AIAENG",0.0316379215643194
2016-03-31,"KRBL",0.0405573525752672
2016-03-31,"ESCORTS",0.214448669201521
2016-04-29,"DHAMPURSUG",0.0229411764705882
2016-04-29,"DALMIASUG",-0.0528169014084507
2016-04-29,"VADILALIND",-0.0594982078853046
2016-04-29,"CIEINDIA",0.104212253829322
2016-04-29,"GALLISPAT",-0.0410901467505244
2016-04-29,"CUB",0.134650905060953
2016-04-29,"KITEX",-0.00220238785209215
2016-04-29,"PFIZER",0.0770755039289366
2016-04-29,"EIDPARRY",0.0316272332206664
2016-04-29,"DELTACORP",0.032990516895953
2016-04-29,"SCI",-0.0360623781676416
2016-04-29,"DCBBANK",0.0333878122811115
2016-04-29,"MPHASIS",0.0797799174690503
2016-04-29,"COSMOFIRST",-0.0118424676397687
2016-04-29,"OFSS",-0.0466434176111596
2016-04-29,"KAJARIACER",0.0278685177623517
2016-04-29,"BAJAJELEC",0.0175483870967741
2016-04-29,"AXISCADES",-0.0563681769532648
2016-04-29,"ARCOTECH",-0.00373641304347827
2016-04-29,"PVRINOX",0.0691632105391564
2016-05-31,"REPCOHOME",0.145872229888789
2016-05-31,"KIRIINDUS",0.964581178903827
2016-05-31,"TATAMETALI",0.476030746547984
2016-05-31,"GSFC",0.0833627070849483
2016-05-31,"HIMATSEIDE",0.0396319197624035
2016-05-31,"CRISIL",-0.0936286038952459
2016-05-31,"MRPL",-0.00067147893234798
2016-05-31,"CANFINHOME",0.0112132765193986
2016-05-31,"KARURVYSYA",0.0729729729729727
2016-05-31,"KANSAINER",0.0769141665701378
2016-05-31,"JINDALPOLY",-0.0680753992075882
2016-05-31,"GALLISPAT",0.0352941176470589
2016-05-31,"RALLIS",0.0601027860427372
2016-05-31,"CENTURYPLY",0.156802928615009
2016-05-31,"ATUL",0.0943343566843429
2016-05-31,"ASTRAMICRO",0.0937499999999998
2016-05-31,"TATACHEM",0.0048293625241469
2016-05-31,"SUPREMEIND",-0.0164130110414803
2016-05-31,"BAJAJELEC",0.041884816753927
2016-05-31,"PERSISTENT",-0.0532140691328079
2016-06-30,"MUTHOOTFIN",0.154801324503311
2016-06-30,"VGUARD",0.143605870020965
2016-06-30,"ROLTA",0.0202676864244744
2016-06-30,"SNOWMAN",0.142684401451028
2016-06-30,"MTEDUCARE",-0.069474703461632
2016-06-30,"TAKE",0.0250072191741266
2016-06-30,"BERGEPAINT",0.210988296488946
2016-06-30,"ARCOTECH",-0.00915930650965002
2016-06-30,"GHCL",0.211331247827598
2016-06-30,"PIIND",0.0487647227808097
2016-06-30,"EDELWEISS",0.250314465408806
2016-06-30,"TATAMETALI",0.247342548759705
2016-06-30,"EIDPARRY",-0.00671704450041977
2016-06-30,"DHAMPURSUG",0.0303295740720464
2016-06-30,"GMBREW",-0.235241502683363
2016-06-30,"CASTROLIND",0.123815800313041
2016-06-30,"KEC",-0.00149031296572277
2016-06-30,"ABB",0.0340586565752126
2016-06-30,"PVRINOX",0.114052351899232
2016-06-30,"KTKBANK",0.0834938985228002
2016-07-29,"KCPSUGIND",-0.15027027027027
2016-07-29,"ASTEC",0.181081081081081
2016-07-29,"A2ZINFRA",-0.0469135802469134
2016-07-29,"INDIANB",0.448558067030397
2016-07-29,"SATIN",-0.0185958718562664
2016-07-29,"TATAMETALI",0.0583681907784028
2016-07-29,"THOMASCOOK",0.0222893298820819
2016-07-29,"ATUL",0.158407798537774
2016-07-29,"DALMIASUG",-0.317380352644836
2016-07-29,"UGARSUGAR",-0.402360346184107
2016-07-29,"KITEX",-0.0134921471487296
2016-07-29,"NAVA",0.0137994480220791
2016-07-29,"KCP",-0.0357376334713444
2016-07-29,"CENTURYPLY",-0.0562906481273827
2016-07-29,"TATACOFFEE",0.0782163607857607
2016-07-29,"NAUKRI",0.0192926045016077
2016-07-29,"VTL",-0.0679187033702081
2016-07-29,"RAYMOND",-0.0976645435244163
2016-07-29,"RCF",-0.0226315789473684
2016-07-29,"MERCATOR",0.148526077097505
2016-08-31,"CARBORUNIV",0.00291431902078854
2016-08-31,"JMFINANCIL",-0.00999999999999979
2016-08-31,"SUDARSCHEM",-0.0862666666666666
2016-08-31,"BAJAJELEC",-0.0441110613524405
2016-08-31,"OFSS",-0.0647899910634494
2016-08-31,"BAYERCROP",0.139423953332928
2016-08-31,"PHILIPCARB",-0.050531914893617
2016-08-31,"SATIN",-0.0385313697801088
2016-08-31,"GICHSGFIN",0.0478081192772066
2016-08-31,"GABRIEL",-0.0240295748613679
2016-08-31,"APLLTD",0.0427980579032545
2016-08-31,"SCI",0.0317796610169492
2016-08-31,"BAJAJHLDNG",0.0488888888888888
2016-08-31,"HCL-INSYS",0.0804364374524231
2016-08-31,"MERCATOR",-0.0712166172106822
2016-08-31,"ADANITRANS",-0.0205391527599484
2016-08-31,"KANSAINER",-0.0174744027303755
2016-08-31,"EDELWEISS",0.00878230028711369
2016-08-31,"NOCIL",0.142267267267267
2016-08-31,"CROMPTON",-0.0782013685239494
2016-09-30,"WELSPUNLIV",0.0573964497041419
2016-09-30,"BBTC",-0.00136297810716413
2016-09-30,"PRAKASH",0.151528776978417
2016-09-30,"GMBREW",-0.153114534494307
2016-09-30,"ALPHAGEO",-0.0352892997133331
2016-09-30,"JKIL",0.131608868675384
2016-09-30,"HINDOILEXP",0.122344944774851
2016-09-30,"APTECHT",0.324299703939877
2016-09-30,"SUNDRMFAST",0.0588766480043341
2016-09-30,"SUPREMEIND",-0.00803750837240469
2016-09-30,"PGHH",0.0265311396330434
2016-09-30,"OBEROIRLTY",0.230524079320114
2016-09-30,"ENERGYDEV",-0.0335512645076275
2016-09-30,"CARERATING",0.0296444484859506
2016-09-30,"LINCOLN",0.00467190486302838
2016-09-30,"PARAGMILK",0.0544574700109051
2016-09-30,"AIAENG",-0.0106203234371229
2016-09-30,"AEGISLOG",-0.0173883395840434
2016-09-30,"BLUEDART",-0.0687265917602997
2016-09-30,"GMDCLTD",0.315828402366864
2016-10-30,"TVSSRICHAK",-0.101016260162601
2016-10-30,"AARTIDRUGS",-0.0385942893002826
2016-10-30,"VIVIMEDLAB",-0.0707507281781453
2016-10-30,"MBLINFRA",-0.19236276849642
2016-10-30,"NAVA",-0.159272727272727
2016-10-30,"TFCILTD",-0.209442060085837
2016-10-30,"PATELENG",-0.135564378899603
2016-10-30,"JKPAPER",-0.0368722186904006
2016-10-30,"PRESTIGE",-0.203883495145631
2016-10-30,"ASIANTILES",-0.185404580152672
2016-10-30,"JSLHISAR",-0.0931520644511581
2016-10-30,"SUNTECK",-0.329163688348821
2016-10-30,"SUDARSCHEM",-0.204566697823474
2016-10-30,"PFS",-0.0789620535714287
2016-10-30,"TNPL",-0.0764011222026489
2016-10-30,"JBFIND",-0.154131465073151
2016-10-30,"SCI",-0.159521435692921
2016-10-30,"ALANKIT",-0.159188690842041
2016-10-30,"COSMOFIRST",-0.180840664711632
2016-10-30,"PRABHAT",-0.128661087866109
2016-11-30,"MOIL",-0.0541424418604651
2016-11-30,"GUJALKALI",-0.0351973684210525
2016-11-30,"ASTEC",0.0584764879403092
2016-11-30,"JBMA",0.00225988700564939
2016-11-30,"UNOMINDA",-0.00742311770943782
2016-11-30,"GMDCLTD",-0.0962264150943396
2016-11-30,"BLUEDART",-0.0665051750715699
2016-11-30,"SHRIRAMCIT",-0.0328344422474632
2016-11-30,"NILKAMAL",-0.0992874481246574
2016-11-30,"OMAXE",-0.00753355279817691
2016-11-30,"KARURVYSYA",-0.0030150753768845
2016-11-30,"NESTLEIND",-0.0357575757575759
2016-11-30,"FRETAIL",0.0533223954060704
2016-11-30,"COFORGE",-0.00132802124834019
2016-11-30,"STAR",-0.0128262826282629
2016-11-30,"REPCOHOME",-0.0493769760089273
2016-11-30,"GODREJCP",0.00889679715302516
2016-11-30,"SPARC",-0.0625864985391359
2016-11-30,"CESC",0.0731407498463428
2016-11-30,"AEGISLOG",-0.137233259749816
2016-12-30,"MRPL",-0.0146330222375849
2016-12-30,"JAICORPLTD",-0.0332385087587962
2016-12-30,"RBL",-0.0283145792563599
2016-12-30,"JKLAKSHMI",0.0200468247000298
2016-12-30,"HINDOILEXP",0.0742157612853866
2016-12-30,"BLISSGVS",-0.065758884091664
2016-12-30,"SUDARSCHEM",0.0231749710312863
2016-12-30,"HCL-INSYS",-0.000846596681340794
2016-12-30,"HINDCOPPER",0.0447390223695114
2016-12-30,"A2ZINFRA",-0.0142348754448398
2016-12-30,"QUICKHEAL",0.0298325191905093
2016-12-30,"RIIL",0.00663327467172037
2016-12-30,"CHAMBLFERT",0.128095644748079
2016-12-30,"PATELENG",0.012909441233141
