"date","NIFTY500_MOM50_TR","Q1_LIQC"
2017-10-31,0.0988472075398659,0.0792855937673766
2017-11-30,-0.00523021942193203,0.0186464747782675
2017-12-29,0.0738118061431987,0.0601846143959928
2018-01-31,-0.0271955713316238,-0.0369856785779854
2018-02-28,-0.0414477819775384,0.0127052680847388
2018-03-28,-0.0329259369050376,-0.0664149009066906
2018-04-30,0.110593001297619,0.0668393425650522
2018-05-31,-0.0625828541513621,-0.0599491819996589
2018-06-29,-0.0324622756864241,-0.0682522544803286
2018-07-31,0.0632032793276094,0.0386702256234612
2018-08-31,0.0629141084317635,0.0538309447884244
2018-09-28,-0.111412654525983,-0.128725721905035
2018-10-31,-0.0269880017915904,0.016268362818646
2018-11-30,0.0192012691274273,-0.00646598139398347
2018-12-31,-0.0124323111548412,0.0153939490810224
2019-01-31,0.0310053107989408,-0.0532701366399803
2019-02-28,-0.00407631785633911,-0.0120510781026667
2019-03-29,0.0436429334028183,0.081036775167616
2019-04-30,0.0280400624401369,0.0119489197449474
2019-05-31,-0.0188803940816825,0.0414569121506922
2019-06-28,-0.0111391140625567,-0.0389469853647583
2019-07-31,-0.0823622192020858,-0.0710654820146697
2019-08-30,-0.00628326915881061,-0.0908141572120041
2019-09-30,0.0507923030812087,0.0873900747720029
2019-10-31,0.0329767076997303,0.0533220770338527
2019-11-29,0.0114579530411758,-0.00106663136649787
2019-12-31,0.0111093844541355,-0.031371807842688
2020-01-31,0.0291711047652647,0.00682498966088629
2020-02-28,-0.0320025863241237,-0.107824397323863
2020-03-31,-0.224095333153316,-0.225564632712411
2020-04-30,0.158483534521322,0.137420895244193
2020-05-29,-0.0198510140168445,-0.0209470319080219
2020-06-30,0.0618573202978523,0.149107352832918
2020-07-31,0.0752149566347338,0.0374015599173656
2020-08-31,0.0184285845479855,0.142059682981287
2020-09-30,0.0356876069817171,0.013015827343257
2020-10-30,0.00751866529008249,-0.024379033633919
2020-11-27,0.0616858067443056,0.0888586851379807
2020-12-31,0.0639684819247535,0.0867279395148948
2021-01-29,-0.00674540238078303,-0.00180664851329537
2021-02-26,0.104316709718192,0.122611727393907
2021-03-31,0.0546336359644901,-0.0396927479155254
2021-04-30,0.0873420280868915,0.052135835444775
2021-05-31,0.0505419752806566,0.0709273294797383
2021-06-30,0.0451495663460977,0.0729864187590912
2021-07-30,0.0354546076247937,0.0763032489751645
2021-08-31,0.0692332878802184,-0.0613078033816583
2021-09-30,0.0438258074497695,0.0308266129968102
2021-10-29,0.0520782828092516,-0.0508689666238804
2021-11-30,-0.00382847782587015,-0.0370864240208773
2021-12-31,0.0573066978596386,0.0601554352761524
2022-01-31,-0.055474486386299,0.0466830710198263
2022-02-28,-0.055672085416314,-0.154656877411685
2022-03-31,0.0732647346637918,0.0792533685128654
2022-04-29,-0.0559931079252282,-0.00391057353444646
2022-05-31,-0.0632119828873235,-0.11159191166183
2022-06-30,-0.0767327572303972,-0.0231703056140365
2022-07-29,0.102089264011979,0.106448619593914
2022-08-30,0.0929281279389129,0.0468899970227377
2022-09-30,-0.0136730978548798,-0.0259181523754605
2022-10-31,0.0222195094823823,0.040527425673859
2022-11-30,0.00814549476702253,-0.0160526467292694
2022-12-30,-0.0343340409043433,0.00540414021872926
2023-01-31,-0.0380326456734124,-0.0390738401377404
2023-02-28,-0.042417336788933,-0.0606800881519742
2023-03-31,0.0174090905459137,-0.00336685120873803
2023-04-28,0.0694523339787483,0.0357344340255978
2023-05-31,0.0658677472195883,0.0651360880944793
2023-06-30,0.055005892978208,0.0594581120245359
2023-07-31,0.0593163666125469,0.096371916185384
2023-08-31,0.0232720190780829,0.0710206647548157
2023-09-29,0.0364103989804154,-0.00513290545937761
2023-10-31,-0.0401600944153175,0.0309574531818806
2023-11-30,0.109249571469197,0.110698815072049
2023-12-29,0.0863304564132674,0.0244511747802829
2024-01-31,0.10534079089093,0.0621913694591005
2024-02-29,-0.00925530336376357,0.0195024427085189
2024-03-28,-0.00504148116368497,-0.0733596005957465
2024-04-30,0.101550801505714,0.0741888868535932
2024-05-31,0.0338854714489836,-0.0542195536826107
2024-06-28,0.0578817371978599,0.122087982447268
2024-07-31,0.0505469791583972,0.0571596980477236
2024-08-30,-0.0100971288708387,0.0278267133912833
2024-09-30,0.0122662329722125,0.0210152879422527
2024-10-31,-0.0736256643216245,-0.0573206782886473
2024-11-29,0.00121765836226029,-0.00655398364446291
