"date","quintile","n_stocks","n_universe","mean_ret","median_ret","sd_ret","pct_positive","min_ret","max_ret"
2015-01-30,1,35,179,-0.001937519822102,-0.00563873225743694,0.0612966316844014,37.1428571428571,-0.107655162618946,0.179727427597956
2015-01-30,2,35,179,0.0197591658143944,-0.00641414579180077,0.0930691692474618,45.7142857142857,-0.0780809031044212,0.359868421052632
2015-01-30,3,35,179,0.026237701215663,0.00910125142207052,0.122450740481343,54.2857142857143,-0.191571871768356,0.464438994481913
2015-01-30,4,35,179,-0.0180602814250068,-0.013970334598137,0.0800437239709684,40,-0.278557599225556,0.124975879590918
2015-01-30,5,39,179,-0.0187684318302743,-0.0504009163802976,0.146923684302366,35.8974358974359,-0.247948289636139,0.717633136094675
2015-02-28,1,36,181,-0.0166168969079675,-0.021970997333636,0.0797082514122386,38.8888888888889,-0.128939237899073,0.18176762587532
2015-02-28,2,36,181,-0.0328088375654532,-0.0296799325110219,0.0910716462340977,30.5555555555556,-0.212141251157254,0.199487921629745
2015-02-28,3,36,181,-0.0528057729886272,-0.0690689721041248,0.0765961428346663,19.4444444444444,-0.17585848074922,0.14803399645092
2015-02-28,4,36,181,-0.0560244091365353,-0.0606879179376981,0.080369177459674,16.6666666666667,-0.207514811350172,0.123771528656223
2015-02-28,5,37,181,-0.0357187524643121,-0.0344293337923914,0.0911190903460351,40.5405405405405,-0.201059716454246,0.157676348547718
2015-03-31,1,37,188,-0.0404331767905081,-0.039714494875549,0.0787232382831174,32.4324324324324,-0.3281677301732,0.0783076004435721
2015-03-31,2,37,188,-0.0563072368298932,-0.0550148116800677,0.0779417968290309,16.2162162162162,-0.194628847314424,0.129402453502176
2015-03-31,3,37,188,-0.0377071227784804,-0.0366764470525472,0.0715378408074949,24.3243243243243,-0.155572957452362,0.184820193637621
2015-03-31,4,37,188,-0.0268362884973065,-0.0131578947368421,0.0506894236103481,29.7297297297297,-0.131638904359273,0.0664436390670011
2015-03-31,5,40,188,-0.0661556720009931,-0.0462191929470338,0.0949876221176324,10,-0.442356526155409,0.114511352418559
2015-04-30,1,37,188,0.0146246426859928,0.0129611166500498,0.0733510214179324,62.1621621621622,-0.129016786570743,0.208461957508625
2015-04-30,2,37,188,0.0124078147213833,-0.00113507377979571,0.0956287885582807,43.2432432432432,-0.171415850400712,0.323634439888904
2015-04-30,3,37,188,0.0191742100610485,0.0192907473720692,0.0637412254917536,64.8648648648649,-0.0983884648006786,0.191540577716643
2015-04-30,4,37,188,-0.00434503779068986,-0.00946831755280431,0.0891126618843071,48.6486486486487,-0.233984457046839,0.235301889285242
2015-04-30,5,40,188,-0.0113565538824551,-0.019142292446476,0.0809168750304388,40,-0.211761654671594,0.167512077294686
2015-05-29,1,37,188,-0.0136509201156811,-0.0125234345706784,0.0709768345134692,40.5405405405405,-0.224283744047464,0.117457514897374
2015-05-29,2,37,188,-0.0067777116286714,-0.0119067868685149,0.0689026122004016,37.8378378378378,-0.143911995177818,0.224061577393505
2015-05-29,3,37,188,-0.0297026405717444,-0.00723712217965089,0.127380988098579,40.5405405405405,-0.617441755053939,0.131619696500464
2015-05-29,4,37,188,-0.0526139712145638,-0.0447686950754433,0.0982347243869639,29.7297297297297,-0.3,0.143431298668676
2015-05-29,5,40,188,-0.0167995417134627,-0.013571301557809,0.0970690279897117,47.5,-0.221554705989441,0.224286045971674
2015-06-30,1,36,182,0.0483668328905363,0.0158182959680104,0.103979787341929,55.5555555555556,-0.148767188240872,0.3996
2015-06-30,2,36,182,0.0253986093058936,0.0116271641973366,0.0916748750195884,55.5555555555556,-0.13638957580369,0.427312775330396
2015-06-30,3,36,182,0.0284304099897398,0.0191353872341327,0.0759388524554964,63.8888888888889,-0.131227529532614,0.180973934758857
2015-06-30,4,36,182,0.0504284175713399,0.0497935457612876,0.0956047118636602,63.8888888888889,-0.0997097242380259,0.292741165234002
2015-06-30,5,38,182,0.0523059880704043,0.0235725613534609,0.120861610728957,60.5263157894737,-0.129364625071551,0.362364907819454
2015-07-31,1,35,178,-0.0738981826541179,-0.0759032634032636,0.130606331600714,20,-0.340616689427155,0.250572956455309
2015-07-31,2,35,178,-0.0536730148776975,-0.0613034229356025,0.0942385646128532,31.4285714285714,-0.223988938817836,0.166719193192562
2015-07-31,3,35,178,-0.0746773877258574,-0.0928167877320422,0.0668699668260389,11.4285714285714,-0.174259681093394,0.163191105769231
2015-07-31,4,35,178,-0.0634353754436558,-0.0907504363001744,0.100784679431048,25.7142857142857,-0.242937853107345,0.222908478382931
2015-07-31,5,38,178,-0.116131235442344,-0.108983408113384,0.108950967896737,5.26315789473684,-0.5704,0.0568754499640032
2015-08-31,1,35,179,0.0247598228055207,0.0197576599521494,0.0670325902610665,65.7142857142857,-0.108712671960631,0.192060530679933
2015-08-31,2,35,179,0.0212505777396869,0.0325785088656272,0.0757517270524077,60,-0.148435200627882,0.159846698113208
2015-08-31,3,35,179,0.0380090691355011,0.04162875254404,0.0857985908289743,68.5714285714286,-0.128314798973482,0.262539682539683
2015-08-31,4,35,179,0.0483220825251152,0.0608038474750943,0.113358824600118,62.8571428571429,-0.205927835051547,0.380440822374513
2015-08-31,5,39,179,0.0399709140160337,0.0316762794104186,0.089693382886254,66.6666666666667,-0.111327175498299,0.338582677165355
2015-09-30,1,35,177,0.0146073483695911,0.0287573002143855,0.141762426899042,57.1428571428571,-0.450148957298908,0.261053914434338
2015-09-30,2,35,177,0.0122641661679378,0.00178176456131718,0.0976547870655427,51.4285714285714,-0.1318407960199,0.458735262593783
2015-09-30,3,35,177,0.0119735853759172,0.01587037806398,0.0662617798221881,57.1428571428571,-0.187550648298217,0.138338126229756
2015-09-30,4,35,177,0.0273650815887555,0.0181180596142609,0.101601230003363,57.1428571428571,-0.12694125590817,0.331649831649832
2015-09-30,5,37,177,0.0240810821062267,0.0219234142063718,0.111621689825585,56.7567567567568,-0.38267776096823,0.286607142857143
2015-10-30,1,35,176,0.0559882520020601,0.0302700178974398,0.100275198019017,71.4285714285714,-0.0863394441159077,0.335463258785942
2015-10-30,2,35,176,0.000267479107182538,-0.0107929198445817,0.0600850003608231,42.8571428571429,-0.131289439883845,0.137635636778983
2015-10-30,3,35,176,0.000857344506300592,-0.00256191289496155,0.073219298012169,48.5714285714286,-0.276678356713427,0.15675165250236
2015-10-30,4,35,176,-0.00165480927158167,-0.00491814323250028,0.0726416959414127,45.7142857142857,-0.15679969737091,0.180597925564369
2015-10-30,5,36,176,-0.0205451022771256,-0.0357197145923636,0.0897071000478567,33.3333333333333,-0.212137433406364,0.186200923787529
2015-11-30,1,34,170,0.00314825271190528,-0.00370138553770732,0.0887143579282921,47.0588235294118,-0.183237414830985,0.301237964236589
2015-11-30,2,34,170,0.00278835266249787,0.00218998070671306,0.0644390751999792,52.9411764705882,-0.13874859708193,0.142276422764228
2015-11-30,3,34,170,-0.00517143249175245,-0.00483823276267537,0.0765602675202726,47.0588235294118,-0.195434212555915,0.210865993898146
2015-11-30,4,34,170,0.024996103815075,0.00735695239206424,0.0935552121373169,61.7647058823529,-0.159163372018875,0.450061274509804
2015-11-30,5,34,170,0.000290628641543013,0.00750414529450982,0.0604759214421571,52.9411764705882,-0.142495977936106,0.100682947019867
2015-12-31,1,35,176,-0.101647298357513,-0.0865207069374837,0.107158924576646,17.1428571428571,-0.347085096379878,0.067210689144958
2015-12-31,2,35,176,-0.0996257869403523,-0.0873932697137116,0.0838457785378129,8.57142857142857,-0.318622174381055,0.0294438386041445
