"date","quintile","n_stocks","n_universe","mean_ret","median_ret","sd_ret","pct_positive","min_ret","max_ret"
2015-07-31,1,30,153,-0.0756109279132584,-0.0735273831313226,0.114462000285096,20,-0.340616689427155,0.183293269230769
2015-07-31,2,30,153,-0.0436785145484422,-0.0560517258180919,0.113318005298204,36.6666666666667,-0.223988938817836,0.250572956455309
2015-07-31,3,30,153,-0.0699337551110484,-0.0959814727208678,0.0857283001095393,16.6666666666667,-0.272638277043563,0.163191105769231
2015-07-31,4,30,153,-0.0638057401117875,-0.084097577620964,0.0871714188677455,20,-0.196958426316224,0.222908478382931
2015-07-31,5,33,153,-0.125949516179959,-0.111935683364255,0.117497862034034,6.06060606060606,-0.5704,0.103425117528543
2015-08-31,1,30,153,0.0106046308560862,0.011642067783891,0.0709462654960853,60,-0.118754398311049,0.192060530679933
2015-08-31,2,30,153,0.0212390293018392,0.0290701683777692,0.0751817576739823,60,-0.148435200627882,0.159846698113208
2015-08-31,3,30,153,0.00595415240154861,0.0160392102133695,0.0659396496079124,56.6666666666667,-0.128314798973482,0.133485598274331
2015-08-31,4,30,153,0.0693934409319744,0.0583280017662946,0.108101969350761,70,-0.061417199937568,0.380440822374513
2015-08-31,5,33,153,0.0493723243608514,0.0359937402190924,0.0890599951989929,72.7272727272727,-0.111327175498299,0.338582677165355
2015-09-30,1,31,157,0.00404443689380408,0.0245783132530126,0.12267638674529,51.6129032258064,-0.450148957298908,0.261053914434338
2015-09-30,2,31,157,-0.0145121630584547,-0.0110067508071617,0.0675351845468629,35.4838709677419,-0.187550648298217,0.116473988439306
2015-09-30,3,31,157,0.00732818055142363,0.01587037806398,0.0969350935032754,64.5161290322581,-0.38267776096823,0.222753854332802
2015-09-30,4,31,157,0.0453439957344651,0.0257171117705242,0.122300012533107,58.0645161290323,-0.106817467797675,0.458735262593783
2015-09-30,5,33,157,0.0471219119492443,0.0449339207048456,0.0899331417065247,69.6969696969697,-0.169732441471572,0.286607142857143
2015-10-30,1,31,158,0.0291149493554029,0.0192372030779528,0.0928008043223244,61.2903225806452,-0.131289439883845,0.335463258785942
2015-10-30,2,31,158,-0.00239615897170729,-0.00974835638177307,0.0541505535945358,41.9354838709677,-0.0863394441159077,0.137635636778983
2015-10-30,3,31,158,-0.0103495760675343,-0.00600000000000034,0.0825079333562704,45.1612903225806,-0.276678356713427,0.15675165250236
2015-10-30,4,31,158,-0.0146352057028641,-0.00806696566983411,0.0724847057538908,35.4838709677419,-0.15679969737091,0.180597925564369
2015-10-30,5,34,158,0.0126556030965017,0.0051993745258776,0.0883273579984616,52.9411764705882,-0.212137433406364,0.186200923787529
2015-11-30,1,31,156,-0.010650186624289,-0.0110167195866676,0.0653993726937362,38.7096774193548,-0.183237414830985,0.119265007989043
2015-11-30,2,31,156,-0.0141700688035551,-0.00795334040296936,0.0566762762191246,41.9354838709677,-0.159163372018875,0.0939949797258162
2015-11-30,3,31,156,0.00962293305821831,0.00582472862059835,0.0741242590842767,54.8387096774194,-0.138125281658405,0.210865993898146
2015-11-30,4,31,156,0.016683692049624,0.0261004202610042,0.0671375056000214,70.9677419354839,-0.195434212555915,0.145360155743024
2015-11-30,5,32,156,0.00979843328447822,0.00430371433015903,0.0996697392628471,50,-0.142495977936106,0.450061274509804
2015-12-31,1,31,156,-0.114563919505807,-0.0873932697137116,0.10447932595229,9.67741935483871,-0.347085096379878,0.056404056251754
2015-12-31,2,31,156,-0.0972983893281877,-0.0944858420268254,0.076211689070107,12.9032258064516,-0.282275194713241,0.0294438386041445
2015-12-31,3,31,156,-0.111531080328881,-0.121561668145519,0.0847446892469659,9.67741935483871,-0.318622174381055,0.0328986366330764
2015-12-31,4,31,156,-0.0808864838020109,-0.0703043022035674,0.0744624476904032,12.9032258064516,-0.226046721588985,0.0703726001739244
2015-12-31,5,32,156,-0.12664481686327,-0.119149635464415,0.0824736288376783,6.25,-0.285449490268767,0.0807869401423189
2016-01-29,1,31,155,-0.0839128153435247,-0.0798149219201852,0.100850950131286,22.5806451612903,-0.387384176764077,0.119195430841817
2016-01-29,2,31,155,-0.0897458046404898,-0.0807556080283355,0.0745469800364737,6.45161290322581,-0.259149357072206,0.0724946695095949
2016-01-29,3,31,155,-0.0785123668219669,-0.0809399477806787,0.0893917179800169,16.1290322580645,-0.247377622377623,0.107003766839047
2016-01-29,4,31,155,-0.103199416565289,-0.118158123370982,0.089438573283693,6.45161290322581,-0.324206233614914,0.0806671561942731
2016-01-29,5,31,155,-0.11936848413722,-0.114434663703957,0.088566338138626,9.67741935483871,-0.363500373971578,0.0374042361424067
2016-02-29,1,30,151,0.0440356668361253,0.0490751844313854,0.0927333995778356,70,-0.118049664255827,0.24410029498525
2016-02-29,2,30,151,0.0895961600714036,0.094646920952738,0.106664059429959,90,-0.160232756173715,0.397265268915223
2016-02-29,3,30,151,0.124189468911401,0.122095342210877,0.0758383604142693,90,-0.0214532871972321,0.244932432432433
2016-02-29,4,30,151,0.107100406347036,0.0950875555725932,0.0750511565715756,96.6666666666667,-0.0531189083820662,0.251524390243902
2016-02-29,5,30,151,0.104454032266695,0.0900085207222381,0.0801180797336354,90,-0.037666849515451,0.247671121911705
2016-03-31,1,30,150,0.0322182810827297,0.0317367716383635,0.0719237603814673,70,-0.104419746704575,0.241795043536504
2016-03-31,2,30,150,0.026352428288455,0.020005787712511,0.0568402606798214,70,-0.0818576678917473,0.185622317596566
2016-03-31,3,30,150,0.0425999575066809,0.0416865868755995,0.0669446157651031,70,-0.0860691332291121,0.183544303797469
2016-03-31,4,30,150,0.0212516439729031,0.0126961442034164,0.0606656358964933,63.3333333333333,-0.106603023070803,0.157808398950131
2016-03-31,5,30,150,0.0707113627962092,0.0525603490888956,0.0948975533906845,80,-0.129409647228222,0.235980148883375
2016-04-29,1,30,150,0.0154745384929769,0.0218048062238171,0.0713448230872612,56.6666666666667,-0.12017270328616,0.236481481481481
2016-04-29,2,30,150,0.00281441815278345,0.0148640686945262,0.0818952785845584,63.3333333333333,-0.201643674787203,0.16954762780434
2016-04-29,3,30,150,-0.00963385572707119,0.00508212435494981,0.0673525063487364,53.3333333333333,-0.16195856873823,0.113888888888888
2016-04-29,4,30,150,0.0219017572869145,0.0152584903016056,0.121613988371809,56.6666666666667,-0.155846774193548,0.511851851851852
2016-04-29,5,30,150,0.0346981214610328,0.0547604229966394,0.0939158426782046,63.3333333333333,-0.175045289855072,0.166944908180301
2016-05-31,1,30,151,0.0661137436879785,0.033086028775014,0.0894883609815689,90,-0.135126429376711,0.290873460246361
2016-05-31,2,30,151,0.0518158993907058,0.0452974180028858,0.0807145260481967,80,-0.103537214443626,0.290523206095001
2016-05-31,3,30,151,0.0416016300335219,0.0438467709887606,0.0619471390768426,76.6666666666667,-0.122286125089863,0.159505099481692
2016-05-31,4,30,151,0.0291786521696667,0.0258126533756302,0.0777291571903215,70,-0.0760736196319016,0.380566801619434
2016-05-31,5,31,151,0.0322954987060123,0.0211645518832437,0.0953711718216692,64.5161290322581,-0.23335069039197,0.256687706642621
2016-06-30,1,31,156,0.0498318298107546,0.0581017683146878,0.105042926227054,70.9677419354839,-0.164268585131894,0.347769028871391
2016-06-30,2,31,156,0.0620749025604814,0.0488040589514376,0.0833112003229978,80.6451612903226,-0.0636856368563685,0.353356890459364
2016-06-30,3,31,156,0.0459936142590739,0.0381913398901521,0.081568328811324,70.9677419354839,-0.0976283300844704,0.280172413793104
2016-06-30,4,31,156,0.0361340594768118,0.0425632537242844,0.0767620488952937,80.6451612903226,-0.152753108348135,0.172566997764383
2016-06-30,5,32,156,0.0517690375724457,0.0570808441490349,0.0470605054623436,90.625,-0.0465116279069764,0.168173498252815
2016-07-29,1,32,164,0.0464837198223769,0.0329200687576711,0.138663655552517,65.625,-0.230109115708116,0.585783238262397
2016-07-29,2,32,164,0.09313378819111,0.0565148088200921,0.16299863949409,71.875,-0.111291193949217,0.654014468161115
2016-07-29,3,32,164,0.0199762073581642,0.0249576948387705,0.0756806863016575,56.25,-0.107750134240201,0.212658227848101
2016-07-29,4,32,164,0.0493915618593517,0.0373928552762242,0.0747432180115664,65.625,-0.0653545531594315,0.200665544062224
2016-07-29,5,36,164,0.00265962277175266,0.00115086299179396,0.0589083331479162,50,-0.140429727143561,0.123277993641823
2016-08-31,1,33,167,-0.00465170710426421,-0.0119033232628399,0.0629704767873413,45.4545454545455,-0.116589047695519,0.140885750962773
2016-08-31,2,33,167,0.0141831083330547,-0.00589180503481546,0.095987775946431,48.4848484848485,-0.165259884495779,0.369776760160275
2016-08-31,3,33,167,0.0079958311691638,-0.0101658059255229,0.0861614786055021,39.3939393939394,-0.175268012964348,0.288595041322314
2016-08-31,4,33,167,-0.0106242301076371,-0.0291625615763548,0.0809176592137679,27.2727272727273,-0.129292115597623,0.366515837104072
2016-08-31,5,35,167,0.0173960472983937,-0.00136091453456721,0.115057648832561,48.5714285714286,-0.108870967741935,0.488115870264916
2016-09-30,1,32,164,0.009542692112305,0.000148084992978581,0.0642134159795006,50,-0.116448326055313,0.137401722201423
2016-09-30,2,32,164,0.0122167229282163,0.00285174197502253,0.0712190422968646,50,-0.146842878120411,0.161207450224791
2016-09-30,3,32,164,-0.00575973256356094,-0.00701837137820766,0.0589980132137861,40.625,-0.109579100145137,0.154199082385797
2016-09-30,4,32,164,-0.0150822304620507,-0.0144560643447464,0.0604606234988437,34.375,-0.109674290794472,0.174475680499777
2016-09-30,5,36,164,0.00777320021308509,-0.010781332022722,0.0910612220170263,33.3333333333333,-0.114717816303947,0.311579980372915
2016-10-30,1,33,168,-0.0706484332571964,-0.0694319941325073,0.0955516619750448,30.3030303030303,-0.354246871992301,0.0864999999999998
2016-10-30,2,33,168,-0.09386501923362,-0.10024516480523,0.0774310164829617,9.09090909090909,-0.251623376623376,0.0979797979797983
2016-10-30,3,33,168,-0.0486113944131225,-0.057692307692308,0.0741315382241689,30.3030303030303,-0.188172043010753,0.119701593760597
