"index","mf","beta","alpha","ir","time_stamp","SCHEME_CODE"
62.4869846702609,17.6625328823751,0.905568491301483,-0.00154926353136093,-1.03115941333993,2011-01-28,102528
61.2334893395734,17.2981247608114,0.905542418894599,-0.00152848187832671,-1.01570619993353,2011-02-04,102528
48.9600127385998,8.49056603773588,0.903179913167106,-0.00156090709531456,-0.991514076355329,2011-02-11,102528
49.189079212525,10.1953818827709,0.904110992133743,-0.00148903425961845,-0.948226337697088,2011-02-18,102528
41.6073010127458,4.7232992597815,0.90413145181184,-0.00150794191469567,-0.931700845986046,2011-02-25,102528
43.1360448807852,2.98353909465023,0.901659658625838,-0.00164008985181961,-1.00262959460671,2011-03-04,102528
43.6346811202808,2.23367697594505,0.901965273466235,-0.00169282161836724,-1.03648409924556,2011-03-11,102528
37.1407669659144,-1.0374832663989,0.903350418823633,-0.00164468613353372,-0.988935665681477,2011-03-18,102528
40.193873802847,1.61019792016106,0.903339014000279,-0.00160941065906815,-0.982701242089664,2011-03-25,102528
42.9141541112144,1.77419354838713,0.903066890906986,-0.00169090675663435,-1.04769720374527,2011-04-01,102528
48.2409543739154,6.05468750000002,0.904135501055904,-0.00165134126616875,-1.04182464863437,2011-04-08,102528
47.1821141664011,5.98318240620959,0.904175446637527,-0.0016197212760319,-1.0203984069381,2011-04-15,102528
42.7067062599768,2.44744273611548,0.903892095146975,-0.00164891620818908,-1.02125429897172,2011-04-21,102528
37.2394634893273,-0.184162062615079,0.903467490150554,-0.00159569403383033,-0.970752924740947,2011-04-29,102528
32.8751470060802,-4.18308578357078,0.903491455640952,-0.00165217404987189,-0.989386546270507,2011-05-06,102528
29.490733279613,-7.06056129985229,0.903649381712196,-0.00168367874204511,-0.994877125756669,2011-05-13,102528
25.59261740684,-7.77909738717339,0.903518748435729,-0.00158483467696791,-0.923378889075973,2011-05-20,102528
30.5508586963728,-4.55796879779747,0.904099494303387,-0.00159334206546328,-0.946459979637092,2011-05-27,102528
32.0854024308623,-3.76442015786276,0.904211835877289,-0.00161033118266504,-0.959732342157328,2011-06-03,102528
34.5972801145213,-2.43526510480885,0.904384353455823,-0.00162756383026262,-0.979858713275474,2011-06-10,102528
40.1836989319622,1.37953160089832,0.904931450551116,-0.00161865361712174,-0.99773287423757,2011-06-17,102528
38.6888831589147,0.872656755009715,0.904763563253461,-0.00159352233884097,-0.97778533049792,2011-06-24,102528
32.798901353453,-2.24201474201473,0.906953445083082,-0.00154935992263169,-0.937551895408327,2011-07-01,102528
30.7213439530968,-2.34445446348057,0.90731773229549,-0.00148204628131203,-0.888889814969911,2011-07-08,102528
30.180416885619,-1.38429130303935,0.907599190558737,-0.00141320773806921,-0.848699018751647,2011-07-15,102528
23.1195500358611,-3.00353356890455,0.911022312882626,-0.00124309435967811,-0.733138649972073,2011-07-22,102528
16.7484564305683,-5.33527696792997,0.912945851911995,-0.00112053251004756,-0.645427777371976,2011-07-29,102528
11.2973829490119,-9.54465849387036,0.91381776209595,-0.00112709738463499,-0.630848697272716,2011-08-05,102528
9.38162773585709,-11.271676300578,0.913598128422889,-0.00114469497547237,-0.633971500386946,2011-08-12,102528
8.22798257728659,-13.1009615384615,0.915040076904231,-0.00119677510073761,-0.66399436963021,2011-08-19,102528
-3.40098738343403,-22.0254565578306,0.918422020601034,-0.00120929789472993,-0.63217031665881,2011-08-26,102528
-1.17072513556308,-21.0554803788903,0.917917579524603,-0.00125552990213979,-0.666168835203843,2011-09-02,102528
0.36892875274992,-17.3466555648071,0.91792993026735,-0.00109668459674596,-0.582833701397542,2011-09-09,102528
-7.58194272343594,-23.9236916731116,0.916403981160484,-0.00113494320564911,-0.571582772148081,2011-09-16,102528
-5.76841111322409,-23.7893622651495,0.917958653127224,-0.00121218176150003,-0.628179258002298,2011-09-23,102528
-11.255113401804,-26.8261316872428,0.919781171343295,-0.00113420241258303,-0.56706858083129,2011-09-30,102528
-18.6540571792664,-33.6678614097968,0.916020847967369,-0.00123724779013679,-0.58846038322816,2011-10-07,102528
-20.1688146059875,-34.2472012794151,0.917027719065878,-0.00119064786459266,-0.558095671941335,2011-10-14,102528
-17.593556163095,-32.6627218934911,0.91817188433379,-0.00121266401678805,-0.587002247073008,2011-10-21,102528
-20.1614459558561,-35.2756611385029,0.917554278363054,-0.00126366025608756,-0.602104419154182,2011-10-28,102528
-24.0439341506567,-38.6954697986577,0.91553355536573,-0.00131102585452022,-0.607056872277497,2011-11-04,102528
-20.6105551717222,-36.0794820272382,0.915841497859444,-0.00130365993265126,-0.621220837938441,2011-11-11,102528
-20.6571423449909,-37.3725397201802,0.919344916272323,-0.00138780778725512,-0.676740962774934,2011-11-18,102528
-13.1127031369348,-33.6235595390525,0.92284497138455,-0.00150481526780933,-0.789525641587876,2011-11-25,102528
-6.66798968049226,-30.4382051954867,0.92353290208754,-0.00159863741249029,-0.877689909602688,2011-12-02,102528
-7.03368400463846,-28.8550448735382,0.921891809403879,-0.00147283437253504,-0.801011238439234,2011-12-09,102528
-12.9007448467002,-32.1105940323022,0.92210281870096,-0.00140819823463579,-0.737471833519703,2011-12-16,102528
-12.7855104126292,-34.2888342888343,0.923664981079376,-0.00157262804614596,-0.839170632999453,2011-12-23,102528
-15.6497557205554,-35.0459707950243,0.923813920506626,-0.00147610653028744,-0.769574634551283,2011-12-30,102528
-3.47773923877358,-25.1748251748251,0.919579644062877,-0.0014013097339175,-0.777954726811969,2012-01-07,102528
4.05846060008905,-17.4484052532833,0.922195321673786,-0.00125116040665839,-0.722229548374519,2012-01-13,102528
16.338902474477,-4.6673632880529,0.917512527510527,-0.00105249715216982,-0.64223565622514,2012-01-20,102528
11.5891616233954,-10.7945552389996,0.910917990642,-0.00120604984944784,-0.713311197352738,2012-01-27,102528
19.8656367117816,-2.05456382620407,0.908273557153394,-0.00107463882913116,-0.663031473537467,2012-02-03,102528
18.0480508700214,-1.43743874550795,0.910430317190555,-0.000971327381357126,-0.592466333553589,2012-02-10,102528
18.4396156202829,-2.8912633563796,0.907616474053821,-0.00106383338459261,-0.643070083616753,2012-02-17,102528
10.7869974961492,-7.94863955976762,0.905283072392318,-0.0010290464981908,-0.587282726293492,2012-02-24,102528
7.97607881578846,-9.81687181026716,0.906348691780127,-0.00101188110389314,-0.568990112625657,2012-03-03,102528
13.373485982204,-6.93928128872364,0.907578431682172,-0.00107533164183791,-0.632511521022203,2012-03-09,102528
9.868827937348,-6.37645616186384,0.907832552938412,-0.000902161698807283,-0.506930461523554,2012-03-16,102528
13.694163677861,-3.86810399492702,0.90722168491888,-0.000926802361453168,-0.534735490478402,2012-03-23,102528
17.503466561019,-0.654236179260659,0.906741668936081,-0.000915720831496529,-0.539549362177537,2012-03-30,102528
26.1084738099851,7.16015219647186,0.906604696823934,-0.000860346959691955,-0.532792617199,2012-04-04,102528
24.4372937564643,7.48513466246945,0.904987737659227,-0.000792414772567362,-0.47443956733459,2012-04-13,102528
29.476078910733,12.3204022988506,0.905606930904917,-0.000760486146352935,-0.464715272489973,2012-04-20,102528
36.8562860438292,19.7535618020794,0.905238511196598,-0.000689679201569013,-0.440484626050098,2012-04-28,102528
40.1303140354624,22.5897539330376,0.905058373761578,-0.000682333133728285,-0.443974165582108,2012-05-04,102528
33.3998510512345,16.9893322797314,0.904381551858525,-0.000691509244896605,-0.430194907599925,2012-05-11,102528
33.3663481705895,18.4690157958688,0.903627921148642,-0.00062798718240008,-0.388943351923656,2012-05-18,102528
24.259578750629,14.269186270729,0.909367053072941,-0.000483216319589903,-0.275764868289146,2012-05-25,102528
20.3599081161142,9.86993114001535,0.91037613929495,-0.000530120971919237,-0.296624393834536,2012-06-01,102528
19.1370257452574,9.35171385991065,0.911466811357649,-0.000505730456992651,-0.279296524294945,2012-06-08,102528
21.1442057572051,10.0453172205438,0.911642026592835,-0.00055021369166913,-0.313921877536256,2012-06-15,102528
26.3098716246126,14.2633841344276,0.91047055769122,-0.000550893310334501,-0.330394649879255,2012-06-22,102528
29.0027110257152,14.8518661023471,0.909683647123723,-0.000617850084905477,-0.384068288104411,2012-06-29,102528
31.0399260435017,17.3829623944744,0.910052782968926,-0.000575307867141384,-0.365542429607116,2012-07-06,102528
33.9301321847883,19.6309383588536,0.910565856321354,-0.000582140816665898,-0.377322795081029,2012-07-13,102528
38.7394188756876,24.9690976514216,0.90945805431201,-0.000522760677570037,-0.352623722603387,2012-07-20,102528
40.098136014122,29.8799466429525,0.904439310800849,-0.000375671528649875,-0.258549462130846,2012-07-27,102528
51.0817771382693,38.5333956095283,0.901947370373459,-0.000384368181350253,-0.300152545121581,2012-08-03,102528
85.2473068754637,71.7154331612164,0.888630718601921,-0.000209189364131645,-0.27669298856293,2012-08-10,102528
87.6523309046359,84.5682792406615,0.886206176699887,0.0000956700563479762,-0.064952557835367,2012-08-17,102528
111.268906085121,113.930348258707,0.870063808279633,0.000340181692806836,0.0510866801968268,2012-08-24,102528
101.512947752681,107.746478873239,0.871816006142754,0.00039806204041605,0.124021363159711,2012-08-31,102528
94.6217335197332,99.4023904382471,0.869911640911572,0.000349143287428152,0.0977278514454656,2012-09-08,102528
104.55653870271,114.088397790055,0.869360876852814,0.000497248079424838,0.185005652126278,2012-09-14,102528
131.9553089564,135.922330097087,0.864543847196684,0.00045304584791968,0.0701315753515448,2012-09-21,102528
136.899672170773,139.520958083832,0.863762715987949,0.000446792781255416,0.0456192942233987,2012-09-28,102528
136.470114891144,146.541353383459,0.864779499227081,0.000614632741218583,0.174161522025948,2012-10-05,102528
126.13796942577,131.170662905501,0.860345382179604,0.000507506506129413,0.0915746957378549,2012-10-12,102528
109.695691393399,116.865079365079,0.860229640370936,0.000511895338844147,0.137620205792465,2012-10-19,102528
117.041845433777,127.298050139276,0.857472219954972,0.000619823833428892,0.190663555278139,2012-10-26,102528
102.267649400344,110.628645495787,0.856680387380977,0.00053278506468449,0.163647050909355,2012-11-02,102528
122.942273459354,129.727843684578,0.859190606705618,0.000559607903105833,0.124793963525876,2012-11-09,102528
124.04774467721,136.743515850144,0.857617019845852,0.000684023351323586,0.232962410997694,2012-11-16,102528
134.326337169939,150.192455735181,0.852576138207949,0.000783016255729882,0.281430741189519,2012-11-23,102528
142.447168153454,148.775055679287,0.850354877858835,0.000611128503558108,0.112359425469725,2012-11-30,102528
150.806198068718,157.218442932729,0.848596864948654,0.000642177747270342,0.110994042500513,2012-12-07,102528
138.709355105769,146.870451237264,0.849425303114277,0.000641969014993112,0.14642646059989,2012-12-14,102528
157.552533992583,163.544106167057,0.848079582948269,0.000650100137853075,0.10219048376978,2012-12-21,102528
166.664042573291,164.544025157233,0.848093314860943,0.000518691197613149,-0.0354538135744092,2012-12-28,102528
193.295443114375,189.700996677741,0.848329721621716,0.000552104396983738,-0.0561681599114604,2013-01-04,102528
179.975095848216,179.626623376624,0.847169231534907,0.000579051986171366,-0.00559730934363683,2013-01-11,102528
168.441937852489,170.297805642634,0.848506245776599,0.000579257706821133,0.0307648411073194,2013-01-18,102528
147.3988183161,147.912087912088,0.843040264578904,0.000515498378271434,0.00907663608202803,2013-01-25,102528
135.640172554769,135.19944016795,0.841973324636917,0.000475297492845842,-0.00808770737528863,2013-02-01,102528
119.944128775037,119.678714859438,0.839821444535688,0.000437057630661498,-0.00512376580330854,2013-02-08,102528
105.114136342461,107.175177763413,0.841668764451544,0.000433849731445989,0.041872070692953,2013-02-15,102528
100.03914339108,105.269841269841,0.841833629893764,0.000494128978283249,0.107520484992962,2013-02-22,102528
97.4305843348528,104.84496124031,0.839830126126245,0.000541871421911196,0.152273181743012,2013-03-01,102528
93.4283178860184,97.2510690287112,0.83556719175161,0.000446886928784466,0.080075027904153,2013-03-08,102528
86.5119984549272,91.8170878459689,0.835862312341592,0.000454316299090594,0.113868932012894,2013-03-15,102528
43.9369350761755,51.9839276745355,0.82760387753233,0.000386779555216452,0.211396522870337,2013-03-22,102528
38.2559236394541,42.857142857143,0.816962027928769,0.000238267108351864,0.12709918799053,2013-03-28,102528
30.6143816151822,36.5668305766653,0.81953561707814,0.000245821639233649,0.171904016417819,2013-04-05,102528
33.6157683372652,38.708199725149,0.818681733280708,0.00022761265595755,0.144748648441077,2013-04-12,102528
43.628725368298,46.2309160305344,0.815422311885872,0.000201996740720482,0.0702431600012823,2013-04-18,102528
39.9916532847046,42.158671586716,0.814400784147148,0.000174804045539392,0.0596369218217961,2013-04-26,102528
42.612574379904,42.7655677655679,0.813158624957748,0.000114868028379052,0.00416154256709309,2013-05-03,102528
55.8717065359794,53.1707317073172,0.809754923675605,0.000110419444146848,-0.0692204444726208,2013-05-11,102528
49.5469740423433,42.4794895168643,0.798545652424993,-0.0000775272772250493,-0.186684168115688,2013-05-17,102528
35.521493124453,35.2967032967034,0.794018827270357,0.0000549511548408648,-0.00619210602901662,2013-05-24,102528
31.4544048939531,32.1657411362667,0.793085371961774,0.0000513641070041473,0.0199793396049349,2013-05-31,102528
34.487334137515,31.3657906074969,0.795641615635471,-0.0000694115998830531,-0.0873689907731554,2013-06-07,102528
26.063829787234,23.0897703549062,0.793879569484269,-0.000151094931627093,-0.0873630034227391,2013-06-14,102528
25.3523780164072,21.613712374582,0.79473647030469,-0.000187004323219661,-0.110970354107622,2013-06-21,102528
20.1151681717052,13.8479904496619,0.789884456437942,-0.000356311599141174,-0.192037684190377,2013-06-28,102528
20.6344405937357,15.4895666131622,0.789906147957118,-0.000305584732743002,-0.156840780144993,2013-07-05,102528
19.7374017865025,18.4769539078157,0.793000895803328,-0.000143186234476594,-0.0381881148458505,2013-07-12,102528
12.8526598013527,13.9660493827161,0.794266773630238,-0.000102139167704832,0.0351213177707288,2013-07-19,102528
7.78382387442953,7.39747029513231,0.800494851208083,-0.000206980360247977,-0.0126251369180016,2013-07-26,102528
0.0612113883041276,2.53499810821045,0.794047622069327,-0.000148425374772645,0.0832445553185182,2013-08-02,102528
-0.387450457458227,2.70982310876937,0.794187900796718,-0.000126880490691581,0.104310660946017,2013-08-08,102528
-5.86306949753088,0.760043431053292,0.799245696441573,0.0000133062200388518,0.230586637204293,2013-08-16,102528
-4.97685433614514,-1.20569967117274,0.803273821830074,-0.000116029177109557,0.132032223563167,2013-08-23,102528
0.151980303352706,1.48232611174468,0.807450111425877,-0.000179903206526164,0.0456055215999599,2013-08-30,102528
-1.00855701016601,0.743494423791913,0.808809107073556,-0.000165720618978792,0.0606681665223773,2013-09-06,102528
-1.4180849864743,1.77858439201461,0.812797852225953,-0.0000884408638049826,0.110948201149101,2013-09-13,102528
-1.0736849453733,2.40488155061032,0.813233048768619,-0.0000709113940550145,0.120250915933923,2013-09-20,102528
0.22026431718063,3.56115107913682,0.814423300131688,-0.0000728170058735383,0.114583823467599,2013-09-27,102528
-2.60412416006963,2.04364392102541,0.81504412857769,-0.0000291994028127899,0.161898277391289,2013-10-04,102528
0.0792593351781834,6.65280665280679,0.81989299116001,0.0000857689647673105,0.220647246384156,2013-10-11,102528
2.28469166063174,6.1980609418284,0.822219087709985,-0.0000239022853995253,0.131508003159164,2013-10-18,102528
-0.363188756704114,5.30431825909568,0.8238492835236,0.0000464102078653112,0.193287607881551,2013-10-25,102528
3.32916263050262,6.94397853069453,0.821452136067542,-0.0000277043061955211,0.12062178456566,2013-11-03,102528
-0.143196836532278,5.95354923127263,0.818317729302906,0.0000658809128555302,0.203531101541269,2013-11-08,102528
-3.59204248114514,4.14408670704509,0.815547462731793,0.00012446018023,0.261083552604846,2013-11-14,102528
-0.341808306410096,6.41815235008119,0.820341747783611,0.000101631507134166,0.22563432583629,2013-11-22,102528
6.67259107034996,14.5840350286293,0.820497239631043,0.000184757782022121,0.25043624331934,2013-11-29,102528
8.57991681521091,16.7851099830797,0.820947109781548,0.00020525024979679,0.256186428600003,2013-12-06,102528
4.49371045418008,12.5041459369819,0.820262997869527,0.000174892215625655,0.257178645863847,2013-12-13,102528
8.68938264757877,18.2241436647824,0.826100663496912,0.000275372162724958,0.294531945806294,2013-12-20,102528
12.1050612159475,20.4000000000002,0.825235299435103,0.000232230576633125,0.251221861980471,2013-12-27,102528
5.00942687251966,16.3768574138478,0.820437747669393,0.000331498619745427,0.351417937294957,2014-01-03,102528
4.14362063680342,16.7407878017791,0.8186137827302,0.000378621812404821,0.388053868041968,2014-01-10,102528
1.65288712616007,12.8666035950806,0.820733171644153,0.000315531614550116,0.351454128846979,2014-01-17,102528
0.046363410779815,12.9711055276384,0.820003308024037,0.000383701029310038,0.405906283291193,2014-01-24,102528
-3.01128104861016,8.90389929382884,0.818986041314864,0.00032200140807282,0.384101958807366,2014-01-31,102528
-4.71906170116788,6.16581861718066,0.8176844230317,0.00026285162911311,0.355982464335797,2014-02-07,102528
-4.90498609166199,8.58951175406888,0.814981543586733,0.000383563023587619,0.430821632357091,2014-02-14,102528
-4.00335700775372,9.70414201183447,0.816130083153568,0.00040243786957851,0.434345263653466,2014-02-21,102528
-3.17388445745621,11.5407319952776,0.817151953180469,0.000455278985433255,0.462490383139856,2014-02-28,102528
4.59038548169119,18.0756225023057,0.80778806600578,0.000413492631348908,0.398431482382187,2014-03-07,102528
1.79600606673405,14.7451456310681,0.808805903899879,0.000383503174466143,0.390428776329703,2014-03-14,102528
7.84565873989367,19.4679186228484,0.809240047159947,0.000349256254635537,0.338452814019955,2014-03-22,102528
10.7200904989142,23.2961586121439,0.812363270798942,0.000401493609782551,0.358596810304491,2014-03-28,102528
9.51300655872751,24.6022031823747,0.815552900893796,0.000500730637955637,0.431417850618875,2014-04-04,102528
12.1903627586381,27.6082977425261,0.816825530856161,0.000520279594772679,0.433068696494724,2014-04-11,102528
10.5314855945193,27.1355267129492,0.816647792091591,0.000560127253245521,0.468909802576002,2014-04-17,102528
10.3017973876477,29.6551724137933,0.81772822186648,0.000671192259288612,0.539020795459713,2014-04-25,102528
9.07040408347388,26.2563187630094,0.818499695084486,0.000578522365306736,0.484444646311286,2014-05-02,102528
7.98809796292055,25.8309037900877,0.81929786667281,0.000605434613204713,0.50585943142778,2014-05-09,102528
13.0150448486581,30.9379509379511,0.820472592880292,0.00061698256022936,0.49181486035835,2014-05-16,102528
24.1703122866793,42.660155127837,0.827782667184556,0.00065183688131269,0.474077473425735,2014-05-23,102528
20.5072902926812,42.6091987272204,0.823640660861791,0.000764641326511144,0.567823452865967,2014-05-30,102528
28.1531188935563,51.8137674950017,0.830007794888681,0.000826754088494671,0.580654477852426,2014-06-06,102528
22.2494561193036,49.2482269503548,0.828859794968594,0.000934294254073512,0.6768697960836,2014-06-13,102528
18.4047431095584,46.5445462114906,0.828385383934614,0.000977492710594208,0.7175350260245,2014-06-20,102528
23.982621206239,52.4780515434723,0.826946765120387,0.000987093748777692,0.703147265393154,2014-06-27,102528
27.9939708741672,56.3953488372096,0.828006043750631,0.000979809736968946,0.686171310410968,2014-07-04,102528
15.5235133870835,43.5249865663624,0.820024013702916,0.000960305008242678,0.717943774761229,2014-07-11,102528
20.0423483699152,51.681793913508,0.827235095597711,0.00108816422946906,0.780386865573604,2014-07-18,102528
16.8885975556904,49.3701420530691,0.82833260778472,0.00111809358366798,0.815857428273277,2014-07-25,102528
15.442615741858,47.6719576719579,0.828083770780476,0.00111069811880018,0.816624497624198,2014-08-01,102528
13.1967226189273,46.1901021209743,0.827363722589574,0.00114143266672208,0.843519706582817,2014-08-08,102528
15.6554255023217,49.3791281373847,0.826972944788426,0.00115943860435566,0.848563615617892,2014-08-14,102528
18.5400540720714,53.8826006843909,0.827994021392412,0.00120349221598884,0.872499282915362,2014-08-22,102528
18.7309709743929,58.3107742284789,0.826181055442594,0.00133669152161838,0.971731517879334,2014-08-28,102528
19.0096035636577,59.0285110876454,0.826737148027385,0.00134858001091178,0.981046933701966,2014-09-05,102528
25.991753013322,66.6222340709147,0.830832222126214,0.0013500551889615,0.962665641335053,2014-09-12,102528
27.6320871206558,71.8337004405289,0.827793491264813,0.0014475562641759,1.02742203008438,2014-09-19,102528
30.0006329368847,72.2812051649931,0.831238038610681,0.0013811445876282,0.978424544221923,2014-09-26,102528
26.2116798446386,70.6509539842876,0.833743839483742,0.00145707509702474,1.04734669018911,2014-10-01,102528
31.9477650956641,72.6641596760199,0.8403605519145,0.00133589370014347,0.950084616348004,2014-10-10,102528
27.7625186091332,70.2562625971785,0.841608460003211,0.00140217117229369,1.01233648095268,2014-10-17,102528
32.4661589308809,72.7741196679075,0.837541280211923,0.00131993047825803,0.934343992628849,2014-10-23,102528
33.6889762001536,76.48709315376,0.840203420701889,0.00138934751811338,0.977371674048101,2014-10-31,102528
41.3332390781847,88.013998250219,0.839798561023706,0.00147169194539889,1.01795613888817,2014-11-07,102528
48.5595981123459,100.242939568783,0.837126720756277,0.00157661377964387,1.08170196706515,2014-11-14,102528
49.1501183687628,105.902244082386,0.837099272670132,0.00170032037364637,1.17561347278832,2014-11-21,102528
57.2100194145191,115.937400191632,0.835395392003567,0.00171700669528796,1.17223414431691,2014-11-28,102528
63.4280701301718,123.94779771615,0.833394940176086,0.00174116620406681,1.17405154427159,2014-12-05,102528
62.9003594382608,121.438127090301,0.835680920481145,0.00169844912459857,1.14351455911825,2014-12-12,102528
58.4198666121166,113.862024500323,0.833602384180812,0.00164103026328743,1.10974916047016,2014-12-19,102528
67.2941480393757,123.157186132616,0.830897517938952,0.00163110387137953,1.07664763838179,2014-12-26,102528
65.9193645318911,127.938727938728,0.838393855935563,0.00176448620493003,1.21183799416529,2015-01-02,102528
65.4471705059431,128.100840336135,0.838251381086039,0.0017800296754405,1.22556891030048,2015-01-09,102528
69.4998188942673,136.794048021644,0.839533687486119,0.00186526480851058,1.28567905209953,2015-01-16,102528
66.598288631992,134.301749752394,0.840247247645329,0.00188500969363479,1.30824114118568,2015-01-23,102528
61.4459165221243,127.57527733756,0.83861013390808,0.00187271378226324,1.30645267857259,2015-01-30,102528
53.7697718470616,113.750767341928,0.838675796101953,0.00175874104580329,1.23832147698077,2015-02-06,102528
57.50223916036,115.746109246262,0.836833958244283,0.0017019920663799,1.18337491479756,2015-02-13,102528
58.7741085765491,119.295558958653,0.836872532983094,0.0017462452208036,1.21860049405642,2015-02-20,102528
59.9509812887532,119.557195571956,0.837468589246872,0.00171482013090226,1.19801165410083,2015-02-28,102528
67.5935922866398,130.433407149637,0.836487156563945,0.00176243750631235,1.2193128066687,2015-03-05,102528
