"TACTICAL","EQUITY","BOND"
-0.0418766616452796,-0.0418766616452796,0.00106242892348529
-0.000979192697316056,-0.00300198647769878,-0.000979192697316056
0.00187752376430628,0.0431282500312717,0.00187752376430628
0.035439275711141,0.035439275711141,0.00287083544945554
0.0020970083508085,0.0020970083508085,0.00451099629610652
-0.0127290737989104,-0.0127290737989104,0.00160089546913156
0.00279686951286817,0.00279686951286817,0.00201431807505448
0.0423363141767243,0.0423363141767243,-0.000351831124177249
0.0027237820974324,0.0027237820974324,0.00233574534207781
-0.0206421194969306,-0.0206421194969306,-0.000236422982491602
-0.0444515041176903,-0.0444515041176903,0.00169580257746449
0.00160430517190613,0.0259279150256593,0.00160430517190613
-0.0176322732088325,-0.0176322732088325,-0.00509692452634347
0.00222597975840078,-0.0368744475599596,0.00222597975840078
0.00171386477040314,0.00565137969191842,0.00171386477040314
-0.00195777714039769,-0.0328488029377475,-0.00195777714039769
-0.000427575654787127,0.0395492469389966,-0.000427575654787127
0.00394621369000503,0.00656660412757959,0.00394621369000503
0.00155424190913567,0.00206240723482121,0.00155424190913567
0.00161799290915354,0.0422913634680466,0.00161799290915354
0.00785729629690834,0.00785729629690834,0.00238371529305503
0.000471369430667723,0.000471369430667723,0.003168063438729
0.0165434172521868,0.0165434172521868,0.000868867053832822
0.0338017837927156,0.0338017837927156,0.00242154240045322
0.00960586331916868,0.00960586331916868,0.000444638317599777
-0.00686941546255604,-0.00686941546255604,0.000278433249407906
0.00764789362157114,0.00764789362157114,-0.000113542360961727
0.0250075242512404,0.0250075242512404,0.00135338347303238
0.0206329547550659,0.0206329547550659,0.00519489055725275
0.02164323335448,0.02164323335448,-0.000478350027904639
0.00135021950092407,0.00135021950092407,0.00113173986414372
0.00952532033486442,0.00952532033486442,0.00216423058544324
-0.0110318276620668,-0.0110318276620668,0.000870798206731749
0.0275495722575916,0.0275495722575916,0.00159737859084674
0.0164963380519281,0.0164963380519281,0.00163567323822678
0.0398973869631658,0.0398973869631658,0.00130755327456056
-0.029060914549408,-0.029060914549408,0.00046670342981292
0.0499039518423783,0.0499039518423783,0.000591327888204818
-0.0105115535769613,-0.0105115535769613,0.000377412608688621
-0.0348295274760047,-0.0348295274760047,0.00113943513950199
-0.0161325023478186,-0.0161325023478186,0.000521634970227947
0.00298966163841419,-0.0522247406291544,0.00298966163841419
0.000872938003693813,0.04470161689037,0.000872938003693813
0.00124194135269651,0.0535754975268263,0.00124194135269651
0.0280158645655877,0.0280158645655877,0.00146488282807278
0.0241969938245232,0.0241969938245232,0.00231351557648285
0.00546707116672973,0.00546707116672973,0.00088672093485731
0.0217713800798316,0.0217713800798316,0.00168495226697551
0.0194803397139931,0.0194803397139931,0.000220182238428235
-0.00182542316627954,-0.00182542316627954,0.000790159481807162
0.0136386306959873,0.0136386306959873,0.00163596384415032
0.0273038763989657,0.0273038763989657,0.00138496698808366
-0.0217740273387267,-0.0217740273387267,0.00149186722779548
0.0180953850536512,0.0180953850536512,0.000742928390702113
0.0283657349383544,0.0283657349383544,-0.00824102015745654
-0.0138256684673858,-0.0138256684673858,0.00110694642159626
0.0295708504816867,0.0295708504816867,0.00091909516921751
-0.0150711966792562,-0.0150711966792562,0.000260871043583633
0.0232148829194465,0.0232148829194465,0.000119720468958695
0.0319008378921128,0.0319008378921128,-0.000183970410203016
0.0116147977946111,0.0116147977946111,0.000441758842956164
0.0157508311906791,0.0157508311906791,0.00265950261312708
0.0143963636838598,0.0143963636838598,0.00366666617281464
0.037510687172303,0.037510687172303,0.00117657869404453
0.0153543717515301,0.0153543717515301,0.00289343516706486
-0.0316353271338751,-0.0316353271338751,0.00204581260338177
0.0680160655547337,0.0680160655547337,0.00335226236445907
-0.00397570142056858,-0.00397570142056858,-0.000857336422705579
0.029962884562446,0.029962884562446,-0.000874810933270687
-0.0036957333173584,-0.0036957333173584,0.000461225053290937
-0.110390601512454,-0.110390601512454,-0.000502739629004934
0.000838534462585416,-0.0104321558922315,0.000838534462585416
-0.00100898416699835,-0.0359924657768158,-0.00100898416699835
-0.00192276048262974,-0.0728004534529461,-0.00192276048262974
0.0000740383342421325,0.00868780621137,0.0000740383342421325
-0.00504478391305552,0.0562378533987173,-0.00504478391305552
0.00134414265725891,0.0266672919471234,0.00134414265725891
0.000486180995792562,-0.0161726733141486,0.000486180995792562
-0.000855097077125277,0.0161626865345539,-0.000855097077125277
-0.0570645308678474,-0.0570645308678474,0.00408423176483863
0.000409890169066784,0.0633625775999178,0.000409890169066784
0.014675608736209,0.014675608736209,-0.0000826230365680303
0.031541991266514,0.031541991266514,0.00461810146103536
0.0256912592865759,0.0256912592865759,0.00422359810720874
0.00875123278778567,0.00875123278778567,0.000954669037915856
0.0146453145883867,0.0146453145883867,0.00130640032628704
0.0120286775772864,0.0120286775772864,0.00321380559605244
0.00205848607267844,0.00205848607267844,-0.000106952432476271
0.0189405419968152,0.0189405419968152,0.00459040477100459
0.0125142824766995,0.0125142824766995,0.00188802058722781
-0.00521104134559125,-0.00521104134559125,0.00196477491239988
0.0297940758727049,0.0297940758727049,0.000951994481336982
0.0022122383208838,0.0022122383208838,0.000346379860201251
0.0152970618559041,0.0152970618559041,0.0022081121527564
0.0178110503218649,0.0178110503218649,0.000198524539178679
0.00775527695063127,0.00775527695063127,0.00168167468572222
0.00474732540440592,0.00474732540440592,0.00205259336883112
0.0254475844870656,0.0254475844870656,0.00419538374296358
0.0118334052946605,0.0118334052946605,0.00125649405722084
-0.00885022392258838,-0.00885022392258838,0.00235316901570504
-0.0185148447986222,-0.0185148447986222,-0.00616484092690006
-0.00330277833325798,-0.00330277833325798,0.0024032566580019
0.0265745037505905,0.0265745037505905,0.00106162363088935
0.00431232859439534,0.00431232859439534,0.00123873791112672
0.017336371644936,0.017336371644936,-0.00157759156712367
0.00944502264584046,0.00944502264584046,-0.00149788696166064
0.0141918683548845,0.0141918683548845,-0.0000518052304298022
0.00890426508672215,0.00890426508672215,0.00176874348686251
0.00102156436751621,0.00102156436751621,-0.000630781183043605
-0.008064708643999,-0.008064708643999,-0.0020342529310895
-0.0498666345787458,-0.0498666345787458,0.00185122586775832
0.00082441765200314,-0.0538727006005086,0.00082441765200314
0.00104105250089037,-0.00223093775237482,0.00104105250089037
-0.00193910674057207,-0.0288568604916355,-0.00193910674057207
0.00426953692054788,0.0709289582258898,0.00426953692054788
-0.000909851211216783,-0.00979053753361869,-0.000909851211216783
-0.0037277006461508,-0.0181029073642662,-0.0037277006461508
0.00376230823475643,0.0440706598769267,0.00376230823475643
0.0427059904867193,0.0427059904867193,0.00161620473151536
0.00115365788762789,0.00115365788762789,0.00230953542592927
0.00828743292454082,0.00828743292454082,0.00130675062392061
-0.00988329979879277,-0.00988329979879277,0.00216886552717388
0.033920762140105,0.033920762140105,0.000988569023977703
0.00798380439482682,0.00798380439482682,0.00250892700950467
0.0117307084833145,0.0117307084833145,0.00583820141384206
-0.0348284116270733,-0.0348284116270733,0.0000828765854707925
0.00739436127535265,0.00739436127535265,-0.00101293896845089
0.0193224840928463,0.0193224840928463,0.00506113490983107
0.0158370248795303,0.0158370248795303,0.00250921608950572
0.015509722769927,0.015509722769927,0.0106866024721441
0.0274711395631158,0.0274711395631158,0.00440066003923523
0.0141581522666436,0.0141581522666436,0.00662987718315544
-0.0263706324827143,-0.0263706324827143,0.00124804175340643
-0.00961358015745173,-0.00961358015745173,-0.00675487831704635
-0.0149562026404113,-0.0149562026404113,-0.00610548348778206
0.000334679113049852,-0.0517625906816672,0.000334679113049852
0.0021573900517311,0.0200934776539401,0.0021573900517311
0.00359765422478264,0.0654725455179108,0.00359765422478264
0.0103191660398907,0.0103191660398907,0.00431341163506072
0.00291926476963233,0.00291926476963233,0.00172713762348398
0.0707466045605671,0.0707466045605671,0.00272615615780381
0.0380020439448134,0.0380020439448134,-0.0037464710831917
0.0327529368521409,0.0327529368521409,0.000958328875891423
0.0467434946954974,0.0467434946954974,0.00295032292055986
-0.0391429742406533,-0.0391429742406533,0.00146888610354279
0.0935967128117876,0.0935967128117876,0.0034419571483395
0.0403770314192851,0.0403770314192851,-0.000502310359621339
-0.0451957161958954,-0.0451957161958954,-0.000832827935217773
0.0430160066661722,0.0430160066661722,0.00293452120998428
-0.0504927979967403,-0.0504927979967403,0.00189381284502854
0.0275235824121607,0.0275235824121607,0.000338716148939211
0.0367054418657824,0.0367054418657824,0.00535629459528497
0.0122903872795319,0.0122903872795319,0.0010028397886459
-0.0464199487717892,-0.0464199487717892,0.00223383609155126
0.0552899444787167,0.0552899444787167,0.00278818105084233
0.0320044926183034,0.0320044926183034,0.00515909236405498
-0.0118246986458898,-0.0118246986458898,0.00438630904934056
-0.0797852507155434,-0.0797852507155434,0.0000154443423083794
0.00566970210039819,-0.056316195502491,0.00566970210039819
-0.00210496995871634,-0.0120622211356274,-0.00210496995871634
0.00267865619838137,-0.036459896124947,0.00267865619838137
0.00110613441307494,0.0359277207840469,0.00110613441307494
-0.00120282200797617,-0.0362420683189872,-0.00120282200797617
0.00211827515453789,0.0220687304450726,0.00211827515453789
0.0009453007675706,-0.0865151677227337,0.0009453007675706
0.00203261478759642,-0.0054038695012012,0.00203261478759642
0.00128913940854081,-0.0360380014440133,0.00128913940854081
0.00278267982348113,0.0804751923239269,0.00278267982348113
-0.00303425023422399,-0.0596910964563035,-0.00303425023422399
-0.00409470772325482,0.0281963793225375,-0.00409470772325482
-0.0000728660756381672,0.0377964507581814,-0.0000728660756381672
0.0309557616253928,0.0309557616253928,0.00141997878867173
0.0228748664132872,0.0228748664132872,0.00493163445148981
-0.0464972686095126,-0.0464972686095126,0.00294210772574921
0.035141227298342,0.035141227298342,-0.000373280084704386
-0.0408741509755325,-0.0408741509755325,-0.000186790077197019
-0.0145417007582861,-0.0145417007582861,0.000772692022525501
-0.00272818828401389,-0.0497456132816645,-0.00272818828401389
-0.00282147791692744,-0.0239240894437327,-0.00282147791692744
-0.00662853197196678,-0.037226007001438,-0.00662853197196678
-0.0101424008192923,-0.048119537871387,-0.0101424008192923
0.000986573486176479,-0.0290097419000767,0.000986573486176479
-0.00190188613620579,0.00862299397043365,-0.00190188613620579
0.00505369084216811,0.0116424680009144,0.00505369084216811
0.00240390846715988,0.0537968988093573,0.00240390846715988
-0.00707581647989697,0.0239710950190524,-0.00707581647989697
0.0265733876945886,0.0265733876945886,0.00503151009797898
-0.0216413720644331,-0.0216413720644331,0.00152500634363406
-0.0229024395194399,-0.0229024395194399,0.0017113975058014
0.00791065436162386,0.00791065436162386,0.00591524464980586
-0.00154573115894241,-0.00154573115894241,0.00793935853294525
-0.0274027355822729,-0.0274027355822729,0.00749966065156671
-0.00232086373941365,0.00414045919351724,-0.00232086373941365
0.00409900356483073,-0.061247468517387,0.00409900356483073
0.00594906076409241,-0.0418895961684098,0.00594906076409241
0.0147693008655632,-0.140996445234392,0.0147693008655632
0.00354242560325102,-0.0624715557954058,0.00354242560325102
0.00390473184942897,-0.159349360581246,0.00390473184942897
0.00447442761138928,0.116897173023341,0.00447442761138928
0.00306239393505869,0.0303031159152101,0.00306239393505869
0.00253394455184619,-0.0547214978488166,0.00253394455184619
0.007676595696406,-0.0415865307910318,0.007676595696406
0.0038895377959971,0.0228880326643282,0.0038895377959971
0.00843211274056022,-0.0147831207298056,0.00843211274056022
0.0175145154051408,0.076259096519971,0.0175145154051408
0.0132388950206395,0.0534508355006864,0.0132388950206395
-0.0700340660446832,-0.0700340660446832,-0.00149203986673385
0.013677250807115,0.0663240890549872,0.013677250807115
-0.0570271512068984,-0.0570271512068984,-0.0117896928251167
-0.0154532577903683,-0.0154532577903683,0.012909727723537
-0.00661239543592207,-0.0530032082176409,-0.00661239543592207
0.000908304545252037,0.0751479685468093,0.000908304545252037
-0.0109309692898545,-0.0109309692898545,0.00270030187121972
0.0036960523658407,0.0371268811305498,0.0036960523658407
-0.0716204340148161,-0.0716204340148161,-0.00149608187006289
-0.000524712005969263,0.00993216335396707,-0.000524712005969263
-0.00147505056101915,-0.0519197374336311,-0.00147505056101915
-0.0145184316074172,0.0378320414798101,-0.0145184316074172
0.00378719444401354,0.0322781975094812,0.00378719444401354
0.10753328955476,0.10753328955476,-0.00363952126577693
0.0329501555435403,0.0329501555435403,0.00688879215905747
0.0407847956587923,0.0407847956587923,0.0138544424311671
0.0126799402325102,0.0126799402325102,0.00840321553487833
0.0284995225688196,0.0284995225688196,0.0017194670000702
-0.00195711149937139,-0.00195711149937139,0.000374988687521727
0.0422410448423995,0.0422410448423995,0.00246861932998743
0.0142130886894041,0.0142130886894041,0.000579750150405234
0.154391783578212,0.154391783578212,-0.00280008949760591
0.0496465175611147,0.0496465175611147,-0.00224145280304688
0.0314282012587339,0.0314282012587339,-0.00299960705296909
0.000341451505040391,0.000341451505040391,-0.00114266823301024
-0.0585964235878372,-0.0585964235878372,-0.00052272765888961
0.0144788134399159,0.0144788134399159,0.00341964969644226
0.0113406987381528,0.0113406987381528,0.00838206737302882
-0.0939435221908498,-0.0939435221908498,-0.00280694135234827
0.000742398590950488,0.0935853571291436,0.000742398590950488
0.0444903156179026,0.0444903156179026,-0.000710793090310191
0.0150476642061981,0.0150476642061981,-0.00188138783093117
-0.0332503063399738,-0.0332503063399738,-0.00232168109711861
0.0220776621657925,0.0220776621657925,0.00203206634097675
-0.0105684115453413,-0.0105684115453413,-0.00724867222251113
0.0451231709773983,0.0451231709773983,0.00271099755577175
-0.0108479075258106,-0.0108479075258106,-0.00325442195022585
0.0322538920420741,0.0322538920420741,-0.000776972377363072
0.0305410340846628,0.0305410340846628,0.00372081597622498
-0.00339807950144211,-0.00339807950144211,-0.000126857373312528
0.0251023631782121,0.0251023631782121,0.00235968607970283
-0.0271901789086477,-0.0271901789086477,0.00349738511554198
0.0405990016638935,0.0405990016638935,-0.00230614339360424
-0.0281513948719878,-0.0281513948719878,0.00106054507690612
-0.057015888378095,-0.057015888378095,0.00150348785168219
0.00487654054320141,0.0181114363080586,0.00487654054320141
0.00230795021743879,0.0422822253696713,0.00230795021743879
0.0107002903167048,0.0107002903167048,0.00300508222159901
-0.0219060758060271,-0.0219060758060271,0.00170156924254461
-0.000674438803049515,0.0338355672960897,-0.000674438803049515
0.0016403526758253,0.0016403526758253,0.000203052508010115
-0.0253255649161483,-0.0253255649161483,-0.00153123198036176
-0.000157545383061342,0.0386434171773293,-0.000157545383061342
0.00437247039132926,0.00437247039132926,0.0022710949962983
0.00839712744522569,0.00839712744522569,0.00312072053902246
0.0014375252450014,0.0014375252450014,0.00356038128553471
-0.0411207643527003,-0.0411207643527003,0.00456942179549924
-0.00141800432734018,-0.0305065878491848,-0.00141800432734018
-0.000361539793403698,-0.0252933180240462,-0.000361539793403698
-0.00172400458227007,0.0147248982797257,-0.00172400458227007
0.00160795398365177,0.00379960502788834,0.00160795398365177
0.00806598975686112,0.0159733738331111,0.00806598975686112
-0.00189367676299557,0.0338028906149057,-0.00189367676299557
0.00950015424896566,0.00950015424896566,0.00402427721799614
0.0246262341325811,0.0246262341325811,0.000617710399235305
0.00372124182106837,0.00372124182106837,0.00400965353049432
0.00160305494729873,0.00160305494729873,-0.000457781217763631
0.0134717989834154,0.0134717989834154,-0.00178970005393031
-0.0181219357686061,-0.0181219357686061,-0.000728947263131885
0.00788586140575642,0.00788586140575642,0.00339598534240815
-0.00491778411504162,-0.00491778411504162,0.00445922303528778
-0.0492349062039823,-0.0492349062039823,0.00312348921438099
0.00116258378957812,0.015698252364919,0.00116258378957812
0.00244899485274885,-0.0315789806011452,0.00244899485274885
-0.000935420321567237,0.0278816468509469,-0.000935420321567237
0.000667459312643226,0.0136094552570525,0.000667459312643226
0.000245745596939795,-0.000433372498525375,0.000245745596939795
-0.0000233117165026053,0.0285523778517944,-0.0000233117165026053
0.00122957430554926,0.00122957430554926,-0.00093222011097982
-0.005584044891222,-0.005584044891222,-0.00316233357438389
0.0225303849163649,0.0225303849163649,-0.00452718209036884
0.00798938137226024,0.00798938137226024,0.00298668111978606
0.0102927525142431,0.0102927525142431,0.000941380399499092
-0.0148026050236386,-0.0148026050236386,-0.00487213497125516
0.0133951318059515,0.0133951318059515,-0.00511027879997383
0.00260656713784813,0.00260656713784813,0.00275351633238263
0.0149066392171009,0.0149066392171009,-0.000435342716475717
-0.0219275179731385,-0.0219275179731385,0.00307492934743503
0.0134851477250737,0.0134851477250737,0.00575785314790589
0.0297961218255172,0.0297961218255172,0.000229283139246306
0.0435786276482968,0.0435786276482968,-0.00158040959253702
0.0226642380809652,0.0226642380809652,0.00419637850823484
0.0207853694764204,0.0207853694764204,-0.00627901584188129
-0.00650762037278829,-0.00650762037278829,0.000684451704372036
-0.00668493953215887,-0.00668493953215887,0.00140149303993353
0.00145867781651199,0.00145867781651199,0.00138893783978578
-0.00796634678585517,-0.00796634678585517,-0.00121021878742933
0.049173115657797,0.049173115657797,0.00483513042420247
-0.0381447127116202,-0.0381447127116202,0.000591643168626366
-0.0298694630797575,-0.0298694630797575,0.00253339075190495
0.00000781369352487182,-0.0234880887926366,0.00000781369352487182
-0.00156959710216631,0.0418686334547096,-0.00156959710216631
0.000471916228156788,-0.0225968631802174,0.000471916228156788
0.00353301562064545,0.0156043273968649,0.00353301562064545
0.00244531389535796,0.011054344271523,0.00244531389535796
-0.000816646640960039,0.0204790689042658,-0.000816646640960039
-0.0374732570479938,-0.0374732570479938,0.00107277926105898
-0.000751903229920137,-0.0423452153294079,-0.000751903229920137
-0.000115955340897034,0.00749009306599158,-0.000115955340897034
0.00247371016415121,-0.0322554023602674,0.00247371016415121
-0.002297126367375,-0.0209291199507414,-0.002297126367375
0.00353386179419002,-0.0157784637551504,0.00353386179419002
0.00295126549441127,0.0280519761028724,0.00295126549441127
0.00110656615890403,-0.028472715653647,0.00110656615890403
0.00311962569549817,0.044356473708397,0.00311962569549817
0.00171197419226932,-0.016851832146031,0.00171197419226932
0.00115426832224608,-0.0128141934634596,0.00115426832224608
0.00198229569066521,0.0522095493781614,0.00198229569066521
0.0304813481804407,0.0304813481804407,0.00188494543443474
0.00274111494782181,0.00274111494782181,0.00146996661485388
-0.00298708820222804,-0.00298708820222804,-0.00166720200072135
0.0106364803118504,0.0106364803118504,-0.00135622522870282
-0.0229424612700581,-0.0229424612700581,-0.00168842555241322
-0.0338195946853143,-0.0338195946853143,-0.00372214088689382
0.00155478379725205,-0.00120770524542346,0.00155478379725205
0.000198916481648492,-0.0101624412808836,0.000198916481648492
-0.000237698332858916,-0.00139402106971553,-0.000237698332858916
0.00305370522838677,0.00848173343703928,0.00305370522838677
0.00418820871070524,-0.00412246231148539,0.00418820871070524
0.00154703839445891,-0.0216252376796685,0.00154703839445891
0.000833214388722414,0.0201361311750434,0.000833214388722414
0.00149650275667068,0.0290036133276199,0.00149650275667068
0.00648977013580265,0.00648977013580265,0.000722034435891805
-0.0136143042447555,-0.0136143042447555,0.00366755163064791
0.00980325471457477,0.00980325471457477,0.000834688051244425
-0.0268663293114531,-0.0268663293114531,-0.00109403990761869
0.00343464384039494,-0.0492460239063128,0.00343464384039494
0.00376031124679455,-0.026265457518273,0.00376031124679455
0.000479098905284303,-0.0441782582283213,0.000479098905284303
0.00113610067735337,-0.019963235054463,0.00113610067735337
0.000158040376955215,0.0616134943413296,0.000158040376955215
-0.00323611408104174,0.00416803068773275,-0.00323611408104174
-0.00051393577074732,0.00512562939484495,-0.00051393577074732
0.00248244350973748,-0.0425619744932322,0.00248244350973748
0.0000211128929701321,0.0155182250807193,0.0000211128929701321
-0.00251982886224378,-0.0111743167881302,-0.00251982886224378
-0.00343294690200158,0.049972156087325,-0.00343294690200158
-0.0156068404449611,-0.0156068404449611,0.000124239837220319
0.0616180356440097,0.0616180356440097,0.00278531046101715
-0.0140323159573279,-0.0140323159573279,0.000449655447128716
-0.0218321847552179,-0.0218321847552179,-0.00215259713844573
-0.0508910703826629,-0.0508910703826629,0.00315367627293428
0.00206807832050404,-0.0399035116054455,0.00206807832050404
0.00678205239910668,0.0722120581633388,0.00678205239910668
-0.0363243526778049,-0.0363243526778049,0.00613570617330694
0.00479961943528262,-0.0441977404607853,0.00479961943528262
-0.000136484214958155,0.013413309243387,-0.000136484214958155
0.000337758671620003,-0.01902579754986,0.000337758671620003
0.00613972739424695,0.0269849577784635,0.00613972739424695
0.00223457388480952,0.0250856191388449,0.00223457388480952
0.0375796776617521,0.0375796776617521,0.00252835875049806
0.0311272325435115,0.0311272325435115,-0.0026601076006354
0.0235424651396534,0.0235424651396534,0.00544464529679756
0.0104763608990976,0.0104763608990976,-0.00113776603568616
0.0341005718065839,0.0341005718065839,0.000912681372973179
-0.0242621781471978,-0.0242621781471978,-0.00132818538632185
-0.0128758539663201,-0.0128758539663201,0.00126304587234349
-0.00471234422594558,-0.00471234422594558,0.00164318239926975
-0.00257918405069202,-0.00257918405069202,-0.00352589712809259
-0.00733719262461896,-0.00733719262461896,0.00102703843052332
0.00328640317785056,0.00328640317785056,0.00356746022127052
-0.0108180809201013,0.00516165660492884,-0.0108180809201013
0.00793236952180121,-0.0216850332461457,0.00793236952180121
0.00645355848529539,0.0160159479364561,0.00645355848529539
-0.00047348641334688,-0.0154540721457791,-0.00047348641334688
0.00236836638120086,-0.0234460105671733,0.00236836638120086
0.00166094760278557,-0.0310531714584981,0.00166094760278557
0.00105564896158183,-0.00759254764702877,0.00105564896158183
0.0017295652431375,0.0071936889900035,0.0017295652431375
0.00541854824472843,-0.0143421279641143,0.00541854824472843
0.00313064747770464,0.0473703829759646,0.00313064747770464
0.00552145256656322,0.0156877187661513,0.00552145256656322
0.00215425305008088,0.00215425305008088,-0.00189724254300772
0.0266011949102298,0.0266011949102298,0.00254925932639383
0.00769893734228955,0.00769893734228955,0.00441711583383886
-0.0165352166903996,-0.0165352166903996,0.00347455197982405
-0.00352193175790272,-0.00352193175790272,0.000313028788894831
-0.0200456455303668,-0.0200456455303668,0.000796832003806314
0.022864225490046,0.022864225490046,-0.00151287825511637
0.0203051228809248,0.0203051228809248,0.00414968842336383
0.00933983358381285,0.00933983358381285,-0.00248058607474932
0.00388585042018019,0.00388585042018019,0.00157201813765617
-0.02364449332195,-0.02364449332195,0.00170167069168259
0.0193306952410592,0.0193306952410592,0.00286551510519795
0.041052789219699,0.041052789219699,0.00227027452208595
0.0203824538273316,0.0203824538273316,0.00181944967947234
0.00212838180021402,0.00212838180021402,0.00109511333300039
0.00765682770225506,0.00765682770225506,0.00241457065362161
-0.0123372953102826,-0.0123372953102826,0.00114594886099506
0.00183212769724195,0.00183212769724195,0.00210179014313661
-0.00351508775390552,-0.00351508775390552,0.00212230751864739
0.00654770905791624,0.00654770905791624,-0.000735500096434194
-0.00191206416887346,-0.00191206416887346,0.00204250018608954
-0.0197347265231057,-0.0197347265231057,0.00144287833893864
0.000601704557260829,0.00943365937482121,0.000601704557260829
0.00284490013859173,0.0450044182988096,0.00284490013859173
0.00468853591434404,0.00468853591434404,0.00177979570814846
-0.00470617057596256,-0.00470617057596256,0.00283714874560292
-0.00542584262674306,-0.00542584262674306,0.00184219446291656
0.0107419003303868,0.0107419003303868,0.00255645172730046
0.0182473776223777,0.0182473776223777,0.0053150839060836
-0.010778601044375,-0.010778601044375,0.00330344120623738
0.0190305042214498,0.0190305042214498,0.00221125428554769
0.00181351569383637,0.00181351569383637,0.000571909723865005
-0.0124667942620483,-0.0124667942620483,0.00102732302349273
-0.0158392070284699,-0.0158392070284699,0.00216982033136959
0.00233666117784859,-0.002630542481878,0.00233666117784859
0.00134795581018232,-0.00616248570319167,0.00134795581018232
0.0010667285466055,-0.0221183899980864,0.0010667285466055
0.0024183274686882,0.0395065855634011,0.0024183274686882
-0.0122927405765024,-0.0122927405765024,0.00159318723662971
-0.000134001436545628,-0.0370645383312156,-0.000134001436545628
0.00166821584937593,0.00552289499764269,0.00166821584937593
0.0028346999346589,-0.0227548921104254,0.0028346999346589
0.00367132653371693,-0.00444684419539254,0.00367132653371693
0.00381218888452772,0.0460412246561099,0.00381218888452772
0.0152979671662561,0.0152979671662561,0.00422829054729523
0.012351379277042,0.012351379277042,0.00270227323149763
0.0280801303706337,0.0280801303706337,0.00448929661277098
0.0131004588846941,0.0131004588846941,0.00597051075313071
-0.0328797133235299,-0.0328797133235299,0.00120882834132718
0.00338872664574441,0.00338872664574441,-0.00215326115088788
-0.0171967266741918,-0.0171967266741918,0.00251834563038833
-0.0115984281077696,-0.0115984281077696,-0.00222554558546584
-0.00333116462804672,-0.0241771786281408,-0.00333116462804672
0.00221624231019901,0.0316522602619207,0.00221624231019901
-0.00048311613855212,0.00489734612496173,-0.00048311613855212
0.001447713666624,0.024537124752642,0.001447713666624
0.00400934400608199,0.00400934400608199,-0.0171142028234273
-0.0236415055966784,-0.0236415055966784,-0.0103981854975376
-0.0349538856573913,-0.0349538856573913,-0.00149047060078
-0.000776274792243958,-0.0197260802102522,-0.000776274792243958
-0.00822269636747952,-0.00987802378591562,-0.00822269636747952
0.00505906647590271,-0.00654987936641138,0.00505906647590271
-0.00801771735772783,0.0000901037883012101,-0.00801771735772783
0.0160064483346913,0.0391226371002709,0.0160064483346913
-0.0028547485985797,0.0299913160928651,-0.0028547485985797
0.0278527131273141,0.0278527131273141,0.0164935667790764
-0.0297532442437946,-0.0297532442437946,-0.00188436867890363
0.0126983289589955,0.0126983289589955,0.00614770789409191
0.0319820066211882,0.0319820066211882,0.00743512622013087
0.0156550710188732,0.0156550710188732,-0.00149929699975115
